WELL,I,J,K1,K2,OP/SH,SATN,TRAN,WBDIA,KH,SKIN,DFACT,DIR,PEQVR,DATE
R_A2,22,30,1,1,OPEN,0,21.5615734,0.2413,2153.78276,0.0,,Z,25.4552213,2018-01-01
R_A2,22,30,2,2,OPEN,0,21.965299,0.2413,2193.45952,0.0,,Z,25.4148125,2018-01-01
R_A2,22,30,3,3,OPEN,0,16.6677696,0.2413,1663.60314,0.0,,Z,25.3459611,2018-01-01
R_A2,22,30,4,4,OPEN,0,13.5903969,0.2413,1355.86948,0.0,,Z,25.2878378,2018-01-01
R_A2,22,30,5,5,OPEN,0,12.0244065,0.2413,1199.38282,0.0,,Z,25.2593563,2018-01-01
R_A2,22,30,6,6,OPEN,0,6.39575251,0.2413,506.978262,0.0,,Z,8.43225678,2018-01-01
R_A2,22,30,7,7,OPEN,0,0.0122042,0.2413,1.18000944,0.0,,Z,21.443446,2018-01-01
R_A2,22,30,8,8,OPEN,0,0.01487572,0.2413,1.43780317,0.0,,Z,21.4039002,2018-01-01
R_A2,22,30,9,9,OPEN,0,0.00979913,0.2413,0.781277,0.0,,Z,8.6432311,2018-01-01
R_A2,22,30,10,10,OPEN,0,0.00866852,0.2413,0.69358991,0.0,,Z,8.77540728,2018-01-01
R_A2,22,30,11,11,OPEN,0,37.9168495,0.2413,3796.95577,0.0,,Z,25.7972793,2018-01-01
R_A2,22,30,12,12,OPEN,0,7.27126582,0.2413,575.126426,0.0,,Z,8.35482659,2018-01-01
R_A2,22,30,13,13,OPEN,0,0.56499325,0.2413,56.5133133,0.0,,Z,25.6398514,2018-01-01
R_A2,22,30,14,14,OPEN,0,0.30819716,0.2413,30.8005498,0.0,,Z,25.5206885,2018-01-01
R_A2,22,30,15,15,OPEN,0,0.02370476,0.2413,2.32639889,0.0,,Z,23.1778839,2018-01-01
R_A2,22,30,16,16,OPEN,0,0.00440386,0.2413,0.44103908,0.0,,Z,25.8102263,2018-01-01
R_A2,22,30,17,17,OPEN,0,0.02262763,0.2413,2.21846791,0.0,,Z,23.0563374,2018-01-01
R_A2,22,29,17,17,OPEN,0,0.00656301,0.2413,0.64520154,0.0,,Z,23.3876586,2018-01-01
R_A2,22,29,18,18,OPEN,0,0.00458242,0.2413,0.45511507,0.0,,Z,24.6865703,2018-01-01
R_A2,22,29,25,25,OPEN,0,1.4464e-05,0.2413,0.0013986,0.0,,Z,21.4497994,2018-01-01
R_A2,22,29,26,26,OPEN,0,1.4489e-05,0.2413,0.00140034,0.0,,Z,21.3950246,2018-01-01
R_A2,22,29,27,27,OPEN,0,1.4514e-05,0.2413,0.00140205,0.0,,Z,21.3406118,2018-01-01
R_A2,22,29,28,28,OPEN,0,1.4538e-05,0.2413,0.00140366,0.0,,Z,21.2853233,2018-01-01
R_A2,22,29,29,29,OPEN,0,1.59768146,0.2413,119.639228,0.0,,Z,6.66675824,2018-01-01
R_A3,29,41,1,1,OPEN,0,0.40588933,0.2413,34.5328636,0.0,,Z,11.5124442,2018-01-01
R_A3,29,41,2,2,OPEN,0,2.70135337,0.2413,258.69692,0.0,,Z,20.4086626,2018-01-01
R_A3,29,41,3,3,OPEN,0,5.65496708,0.2413,559.351902,0.0,,Z,24.1577109,2018-01-01
R_A3,29,41,4,4,OPEN,0,3.88373564,0.2413,382.078719,0.0,,Z,23.4760982,2018-01-01
R_A3,29,41,5,5,OPEN,0,0.00688036,0.2413,0.65335807,0.0,,Z,19.5463506,2018-01-01
R_A3,29,41,6,6,OPEN,0,0.46786517,0.2413,39.0585838,0.0,,Z,10.5684113,2018-01-01
R_A3,29,41,7,7,OPEN,0,1.32678765,0.2413,127.622442,0.0,,Z,20.8768871,2018-01-01
R_A3,29,41,8,8,OPEN,0,1.33043182,0.2413,127.882007,0.0,,Z,20.8005514,2018-01-01
R_A3,29,41,9,9,OPEN,0,0.01221514,0.2413,1.15790664,0.0,,Z,19.3720635,2018-01-01
R_A3,29,41,10,10,OPEN,0,0.00234978,0.2413,0.18842791,0.0,,Z,8.85902329,2018-01-01
R_A3,29,41,11,11,OPEN,0,24.0240055,0.2413,2378.31115,0.0,,Z,24.2665448,2018-01-01
R_A3,29,41,12,12,OPEN,0,12.5460346,0.2413,1238.0386,0.0,,Z,23.8571137,2018-01-01
R_A3,29,41,13,13,OPEN,0,0.26766172,0.2413,26.4839197,0.0,,Z,24.1993057,2018-01-01
R_A3,29,41,14,14,OPEN,0,5.29474198,0.2413,522.242571,0.0,,Z,23.7990437,2018-01-01
R_A3,29,41,15,15,OPEN,0,0.14302944,0.2413,13.6617412,0.0,,Z,20.1385494,2018-01-01
R_A3,29,41,16,16,OPEN,0,0.00968602,0.2413,0.95192479,0.0,,Z,23.3494197,2018-01-01
R_A3,29,41,17,17,OPEN,0,0.00070124,0.2413,0.06736739,0.0,,Z,20.7435052,2018-01-01
R_A3,29,41,25,25,OPEN,0,2.5541e-05,0.2413,0.00241881,0.0,,Z,19.2773912,2018-01-01
R_A3,29,41,26,26,OPEN,0,77.3547087,0.2413,7586.30392,0.0,,Z,23.0924666,2018-01-01
R_A3,29,41,27,27,OPEN,0,66.6599457,0.2413,6517.4283,0.0,,Z,22.7238183,2018-01-01
R_A3,29,41,28,28,OPEN,0,14.8801444,0.2413,1459.51893,0.0,,Z,23.1089874,2018-01-01
R_A3,29,41,29,29,OPEN,0,28.5594275,0.2413,2793.66348,0.0,,Z,22.7823669,2018-01-01
R_A4,30,52,1,1,OPEN,0,76.7969779,0.2413,7102.09139,0.0,,X,17.1133456,2018-01-01
