SW,KRW,KROW,PCOW,SATNUM,KEYWORD,SG,KRG,KROG,PCOG
0.0205601,0.0,1.0,9.95715,1,SWOF,,,,
0.0305601,0.0,0.9882077,4.1634181,1,SWOF,,,,
0.0405601,7e-06,0.9720565,2.2334317,1,SWOF,,,,
0.0605601,9.97e-05,0.9323503,0.9246556,1,SWOF,,,,
0.0805601,0.00035,0.8851145,0.4935447,1,SWOF,,,,
0.1005601,0.0008099,0.831985,0.3030079,1,SWOF,,,,
0.1205601,0.001529,0.7743655,0.2033024,1,SWOF,,,,
0.1405601,0.002558,0.7136571,0.1450421,1,SWOF,,,,
0.1605601,0.00395,0.6512752,0.10824,1,SWOF,,,,
0.1805601,0.0057615,0.5886029,0.0836031,1,SWOF,,,,
0.2005601,0.0080538,0.5269259,0.0663518,1,SWOF,,,,
0.2205601,0.0108928,0.4673705,0.0538308,1,SWOF,,,,
0.2405601,0.0143503,0.4108592,0.0444732,1,SWOF,,,,
0.2605601,0.0185045,0.3580867,0.0373072,1,SWOF,,,,
0.2805601,0.0234401,0.3095192,0.0317054,1,SWOF,,,,
0.3005601,0.0292494,0.2654105,0.0272484,1,SWOF,,,,
0.3205601,0.0360326,0.2258311,0.0236477,1,SWOF,,,,
0.3405601,0.0438979,0.1907031,0.0206997,1,SWOF,,,,
0.3605601,0.052962,0.1598373,0.0182574,1,SWOF,,,,
0.3805601,0.0633504,0.1329692,0.0162129,1,SWOF,,,,
0.4005601,0.0751994,0.1097905,0.0144851,1,SWOF,,,,
0.4205601,0.088649,0.0899508,0.0130127,1,SWOF,,,,
0.4405601,0.1038483,0.0731016,0.0117484,1,SWOF,,,,
0.4605601,0.1209522,0.0589017,0.0106552,1,SWOF,,,,
0.4805601,0.1401197,0.0470264,0.0097039,1,SWOF,,,,
0.5005601,0.1615105,0.0371732,0.0088713,1,SWOF,,,,
0.5205601,0.1852819,0.0290649,0.0081387,1,SWOF,,,,
0.5405601,0.2115835,0.0224508,0.0074909,1,SWOF,,,,
