DEPTH,WELL,DATE,CONBPRES,PRESSURE,CONIDX,CONJPOS,DRAWDOWN,CONKPOS,CONIPOS,WELLMODEL,SGAS,SWAT
1707.63623046875,R_A5,2018-04-28,277.6558837890625,277.6558837890625,13,21,0,15,31,STANDARD,-5.585169371262466e-13,1.0
1709.5867919921875,R_A5,2018-04-28,278.09130859375,278.09130859375,14,21,0,16,31,STANDARD,-6.38971243537706e-13,1.0
1711.537353515625,R_A5,2018-04-28,278.5382385253906,278.5382385253906,15,21,0,17,31,STANDARD,-1.3670112947433005e-13,1.0
1713.35400390625,R_A5,2018-04-28,279.0179138183594,279.0179138183594,16,21,0,18,31,STANDARD,-1.4580201737786347e-13,1.0
1714.3951416015625,R_A5,2018-04-28,279.28411865234375,279.28411865234375,17,21,0,19,31,STANDARD,0.0,1.0
1715.7628173828125,R_A5,2018-04-28,279.5329284667969,279.5329284667969,18,21,0,27,31,STANDARD,-7.155907377071058e-12,1.0
1718.098388671875,R_A5,2018-04-28,279.8075866699219,279.8075866699219,19,21,0,28,31,STANDARD,-8.762170676523962e-12,1.0
1720.43408203125,R_A5,2018-04-28,281.0387268066406,281.0387268066406,20,21,0,29,31,STANDARD,-4.446441045219407e-12,1.0
1722.7696533203125,R_A5,2018-04-28,292.79449462890625,292.79449462890625,21,21,0,30,31,STANDARD,-2.8361298678300722e-19,1.0
1725.105224609375,R_A5,2018-04-28,302.6084899902344,302.6084899902344,22,21,0,31,31,STANDARD,5.758213058618681e-22,1.0
1609.243408203125,R_A3,2018-07-03,279.2507629394531,279.2507629394531,1,41,0,1,28,STANDARD,0.0,0.6494527459144592
1611.3077392578125,R_A3,2018-07-03,279.3935852050781,279.3935852050781,2,41,0,2,28,STANDARD,0.0,0.19602131843566895
1613.3720703125,R_A3,2018-07-03,279.53131103515625,279.53131103515625,3,41,0,3,28,STANDARD,0.0,0.19542673230171204
1615.4365234375,R_A3,2018-07-03,279.66748046875,279.66748046875,4,41,0,4,28,STANDARD,0.0,0.3723553717136383
1617.5008544921875,R_A3,2018-07-03,279.77215576171875,279.77215576171875,5,41,0,5,28,STANDARD,0.0,0.8309237957000732
1619.565185546875,R_A3,2018-07-03,279.79205322265625,279.79205322265625,6,41,0,6,28,STANDARD,0.0,0.6496903300285339
1609.3663330078125,R_A3,2018-07-03,279.0455322265625,279.0455322265625,7,41,0,6,29,STANDARD,0.0,0.6501328349113464
1611.4163818359375,R_A3,2018-07-03,279.17449951171875,279.17449951171875,8,41,0,7,29,STANDARD,0.0,0.19956114888191223
1613.46630859375,R_A3,2018-07-03,279.3111877441406,279.3111877441406,9,41,0,8,29,STANDARD,0.0,0.19922102987766266
1615.516357421875,R_A3,2018-07-03,279.53228759765625,279.53228759765625,10,41,0,9,29,STANDARD,0.0,0.7991343140602112
1617.5662841796875,R_A3,2018-07-03,280.08319091796875,280.08319091796875,11,41,0,10,29,STANDARD,0.0,0.7981040477752686
1619.750732421875,R_A3,2018-07-03,289.7270202636719,289.7270202636719,12,41,0,11,29,STANDARD,0.0,0.05055702477693558
1622.0697021484375,R_A3,2018-07-03,289.8821105957031,289.8821105957031,13,41,0,12,29,STANDARD,0.0,0.05448552221059799
1624.388671875,R_A3,2018-07-03,290.0377197265625,290.0377197265625,14,41,0,13,29,STANDARD,0.0,0.37336254119873047
1626.707763671875,R_A3,2018-07-03,290.7051696777344,290.7051696777344,15,41,0,14,29,STANDARD,0.0,0.400837242603302
1629.026611328125,R_A3,2018-07-03,291.17779541015625,291.17779541015625,16,41,0,15,29,STANDARD,0.0,0.4974956512451172
1630.9468994140625,R_A3,2018-07-03,291.312255859375,291.312255859375,17,41,0,16,29,STANDARD,0.0,0.8078994154930115
1633.5262451171875,R_A3,2018-07-03,292.6248474121094,292.6248474121094,18,41,0,27,29,STANDARD,-1.3284105371269561e-08,0.9999998211860657
1637.1630859375,R_A3,2018-07-03,289.71429443359375,289.71429443359375,19,41,0,28,29,STANDARD,0.0,0.04388325288891792
1640.8001708984375,R_A3,2018-07-03,289.9574279785156,289.9574279785156,20,41,0,29,29,STANDARD,0.0,0.05220180004835129
1644.4371337890625,R_A3,2018-07-03,292.3550720214844,292.3550720214844,21,41,0,30,29,STANDARD,-3.792056002538402e-09,0.9999999403953552
1648.0740966796875,R_A3,2018-07-03,290.4527587890625,290.4527587890625,22,41,0,31,29,STANDARD,0.0,0.06439134478569031
1631.1873779296875,R_A4,2018-09-12,279.7917175292969,279.7917175292969,1,52,0,1,30,STANDARD,0.0,0.05047881603240967
1627.4293212890625,R_A4,2018-09-12,279.63653564453125,279.63653564453125,2,52,0,1,31,STANDARD,0.0,0.08364435285329819
1629.4896240234375,R_A4,2018-09-12,279.7738952636719,279.7738952636719,3,52,0,2,31,STANDARD,0.0,0.05265026539564133
1631.5498046875,R_A4,2018-09-12,279.9112548828125,279.9112548828125,4,52,0,3,31,STANDARD,0.0,0.053782980889081955
1633.610107421875,R_A4,2018-09-12,280.0486755371094,280.0486755371094,5,52,0,4,31,STANDARD,0.0,0.0566350556910038
1632.3968505859375,R_A4,2018-09-12,280.043212890625,280.043212890625,6,52,0,4,32,STANDARD,0.0,0.056805551052093506
1635.880615234375,R_A4,2018-09-12,280.087158203125,280.087158203125,7,51,0,4,32,STANDARD,0.0,0.0611080601811409
1637.321044921875,R_A4,2018-09-12,280.2357177734375,280.2357177734375,8,51,0,4,33,STANDARD,0.0,0.06312725692987442
1635.474609375,R_A4,2018-09-12,280.1125793457031,280.1125793457031,9,51,0,3,33,STANDARD,0.0,0.05902072787284851
