DATE,BLOCK,BPR
2000-01-01,1095,309.3279724121094
2000-01-01,"15,28,1",309.3279724121094
2000-01-01,"15,28,10",310.4654541015625
2000-01-01,"15,28,13",310.9427185058594
2000-01-01,24135,310.4654541015625
2000-01-01,31815,310.9427185058594
2000-02-01,1095,309.40850830078125
2000-02-01,"15,28,1",309.40850830078125
2000-02-01,"15,28,10",310.5416259765625
2000-02-01,"15,28,13",311.01763916015625
2000-02-01,24135,310.5416259765625
2000-02-01,31815,311.01763916015625
2000-03-01,1095,304.85369873046875
2000-03-01,"15,28,1",304.85369873046875
2000-03-01,"15,28,10",305.9294128417969
2000-03-01,"15,28,13",306.39459228515625
2000-03-01,24135,305.9294128417969
2000-03-01,31815,306.39459228515625
2000-04-01,1095,298.6564025878906
2000-04-01,"15,28,1",298.6564025878906
2000-04-01,"15,28,10",299.71820068359375
2000-04-01,"15,28,13",300.1826171875
2000-04-01,24135,299.71820068359375
2000-04-01,31815,300.1826171875
2000-05-01,1095,293.24188232421875
2000-05-01,"15,28,1",293.24188232421875
2000-05-01,"15,28,10",294.29986572265625
2000-05-01,"15,28,13",294.7649841308594
2000-05-01,24135,294.29986572265625
2000-05-01,31815,294.7649841308594
2000-06-01,1095,287.9961853027344
2000-06-01,"15,28,1",287.9961853027344
2000-06-01,"15,28,10",289.0570068359375
2000-06-01,"15,28,13",289.5228271484375
2000-06-01,24135,289.0570068359375
2000-06-01,31815,289.5228271484375
2000-07-01,1095,286.1181335449219
2000-07-01,"15,28,1",286.1181335449219
2000-07-01,"15,28,10",287.2058410644531
2000-07-01,"15,28,13",287.6770324707031
2000-07-01,24135,287.2058410644531
2000-07-01,31815,287.6770324707031
2000-08-01,1095,284.58819580078125
2000-08-01,"15,28,1",284.58819580078125
2000-08-01,"15,28,10",285.68756103515625
2000-08-01,"15,28,13",286.15924072265625
2000-08-01,24135,285.68756103515625
2000-08-01,31815,286.15924072265625
2000-09-01,1095,283.37738037109375
2000-09-01,"15,28,1",283.37738037109375
2000-09-01,"15,28,10",284.4831848144531
2000-09-01,"15,28,13",284.9549865722656
2000-09-01,24135,284.4831848144531
2000-09-01,31815,284.9549865722656
2000-10-01,1095,282.4261779785156
2000-10-01,"15,28,1",282.4261779785156
2000-10-01,"15,28,10",283.5353698730469
2000-10-01,"15,28,13",284.0072021484375
2000-10-01,24135,283.5353698730469
2000-10-01,31815,284.0072021484375
2000-11-01,1095,281.6214599609375
2000-11-01,"15,28,1",281.6214599609375
2000-11-01,"15,28,10",282.7327880859375
2000-11-01,"15,28,13",283.20458984375
2000-11-01,24135,282.7327880859375
2000-11-01,31815,283.20458984375
2000-12-01,1095,280.97637939453125
2000-12-01,"15,28,1",280.97637939453125
2000-12-01,"15,28,10",282.0893859863281
2000-12-01,"15,28,13",282.5610656738281
2000-12-01,24135,282.0893859863281
2000-12-01,31815,282.5610656738281
2001-01-01,1095,280.4217224121094
2001-01-01,"15,28,1",280.4217224121094
2001-01-01,"15,28,10",281.5360412597656
2001-01-01,"15,28,13",282.007568359375
2001-01-01,24135,281.5360412597656
2001-01-01,31815,282.007568359375
2001-02-01,1095,274.4723205566406
2001-02-01,"15,28,1",274.4723205566406
2001-02-01,"15,28,10",275.5765075683594
2001-02-01,"15,28,13",276.0572509765625
2001-02-01,24135,275.5765075683594
2001-02-01,31815,276.0572509765625
2001-03-01,1095,273.5905456542969
2001-03-01,"15,28,1",273.5905456542969
2001-03-01,"15,28,10",274.6994323730469
2001-03-01,"15,28,13",275.17633056640625
2001-03-01,24135,274.6994323730469
2001-03-01,31815,275.17633056640625
2001-04-01,1095,274.13763427734375
2001-04-01,"15,28,1",274.13763427734375
2001-04-01,"15,28,10",275.2420959472656
2001-04-01,"15,28,13",275.7169494628906
2001-04-01,24135,275.2420959472656
2001-04-01,31815,275.7169494628906
2001-05-01,1095,274.73052978515625
2001-05-01,"15,28,1",274.73052978515625
2001-05-01,"15,28,10",275.83514404296875
2001-05-01,"15,28,13",276.3102111816406
2001-05-01,24135,275.83514404296875
2001-05-01,31815,276.3102111816406
2001-06-01,1095,275.19366455078125
2001-06-01,"15,28,1",275.19366455078125
2001-06-01,"15,28,10",276.29931640625
2001-06-01,"15,28,13",276.7745056152344
2001-06-01,24135,276.29931640625
2001-06-01,31815,276.7745056152344
2001-07-01,1095,275.6410217285156
2001-07-01,"15,28,1",275.6410217285156
2001-07-01,"15,28,10",276.74755859375
2001-07-01,"15,28,13",277.2226867675781
2001-07-01,24135,276.74755859375
2001-07-01,31815,277.2226867675781
2001-08-01,1095,276.1562805175781
2001-08-01,"15,28,1",276.1562805175781
2001-08-01,"15,28,10",277.2638854980469
2001-08-01,"15,28,13",277.73883056640625
2001-08-01,24135,277.2638854980469
2001-08-01,31815,277.73883056640625
2001-09-01,1095,276.5795593261719
2001-09-01,"15,28,1",276.5795593261719
2001-09-01,"15,28,10",277.6879577636719
2001-09-01,"15,28,13",278.1629638671875
2001-09-01,24135,277.6879577636719
2001-09-01,31815,278.1629638671875
2001-10-01,1095,276.95867919921875
2001-10-01,"15,28,1",276.95867919921875
2001-10-01,"15,28,10",278.06787109375
2001-10-01,"15,28,13",278.54296875
2001-10-01,24135,278.06787109375
2001-10-01,31815,278.54296875
2001-11-01,1095,277.3668212890625
2001-11-01,"15,28,1",277.3668212890625
2001-11-01,"15,28,10",278.4768371582031
2001-11-01,"15,28,13",278.95208740234375
2001-11-01,24135,278.4768371582031
2001-11-01,31815,278.95208740234375
2001-12-01,1095,277.7386779785156
2001-12-01,"15,28,1",277.7386779785156
2001-12-01,"15,28,10",278.84942626953125
2001-12-01,"15,28,13",279.3248596191406
2001-12-01,24135,278.84942626953125
2001-12-01,31815,279.3248596191406
2002-01-01,1095,278.07952880859375
2002-01-01,"15,28,1",278.07952880859375
2002-01-01,"15,28,10",279.1908874511719
2002-01-01,"15,28,13",279.6665344238281
2002-01-01,24135,279.1908874511719
2002-01-01,31815,279.6665344238281
2002-02-01,1095,278.3877868652344
2002-02-01,"15,28,1",278.3877868652344
2002-02-01,"15,28,10",279.4997253417969
2002-02-01,"15,28,13",279.9755859375
2002-02-01,24135,279.4997253417969
2002-02-01,31815,279.9755859375
2002-03-01,1095,278.64556884765625
2002-03-01,"15,28,1",278.64556884765625
2002-03-01,"15,28,10",279.758056640625
2002-03-01,"15,28,13",280.2341003417969
2002-03-01,24135,279.758056640625
2002-03-01,31815,280.2341003417969
2002-04-01,1095,278.9079895019531
2002-04-01,"15,28,1",278.9079895019531
2002-04-01,"15,28,10",280.02093505859375
2002-04-01,"15,28,13",280.4971618652344
2002-04-01,24135,280.02093505859375
2002-04-01,31815,280.4971618652344
2002-05-01,1095,279.164306640625
2002-05-01,"15,28,1",279.164306640625
2002-05-01,"15,28,10",280.2778625488281
2002-05-01,"15,28,13",280.7543029785156
2002-05-01,24135,280.2778625488281
2002-05-01,31815,280.7543029785156
2002-06-01,1095,279.415283203125
2002-06-01,"15,28,1",279.415283203125
2002-06-01,"15,28,10",280.5294189453125
2002-06-01,"15,28,13",281.0060729980469
2002-06-01,24135,280.5294189453125
2002-06-01,31815,281.0060729980469
2002-07-01,1095,279.63031005859375
2002-07-01,"15,28,1",279.63031005859375
2002-07-01,"15,28,10",280.744873046875
2002-07-01,"15,28,13",281.2217102050781
2002-07-01,24135,280.744873046875
2002-07-01,31815,281.2217102050781
2002-08-01,1095,279.8424987792969
2002-08-01,"15,28,1",279.8424987792969
2002-08-01,"15,28,10",280.9574890136719
2002-08-01,"15,28,13",281.43450927734375
2002-08-01,24135,280.9574890136719
2002-08-01,31815,281.43450927734375
2002-09-01,1095,280.0744323730469
2002-09-01,"15,28,1",280.0744323730469
2002-09-01,"15,28,10",281.18988037109375
