SWAT,CONKPOS,DATE,PRESSURE,DEPTH,DRAWDOWN,CONJPOS,WELL,SGAS,CONIPOS,WELLMODEL,CONBPRES,CONIDX
0.6481541991233826,6,2018-01-01,298.4922790527344,1608.558837890625,0,41,R_A3,0.0,29,STANDARD,298.4922790527344,6
0.1977824866771698,7,2018-01-01,298.6274719238281,1610.5762939453125,0,41,R_A3,0.0,29,STANDARD,298.6274719238281,7
0.20009160041809082,8,2018-01-01,298.7626953125,1612.59375,0,41,R_A3,0.0,29,STANDARD,298.7626953125,8
0.6697463393211365,9,2018-01-01,298.89788818359375,1614.611083984375,0,41,R_A3,0.0,29,STANDARD,298.89788818359375,9
0.7965729236602783,10,2018-01-01,299.0331115722656,1616.62841796875,0,41,R_A3,0.0,29,STANDARD,299.0331115722656,10
0.05053437501192093,11,2018-01-01,299.1784362792969,1618.796630859375,0,41,R_A3,0.0,29,STANDARD,299.1784362792969,11
0.054062455892562866,12,2018-01-01,299.3338623046875,1621.115478515625,0,41,R_A3,0.0,29,STANDARD,299.3338623046875,12
0.36643731594085693,13,2018-01-01,299.4892883300781,1623.4344482421875,0,41,R_A3,0.0,29,STANDARD,299.4892883300781,13
0.3640707731246948,14,2018-01-01,299.6447448730469,1625.75341796875,0,41,R_A3,0.0,29,STANDARD,299.6447448730469,14
0.4943910837173462,15,2018-01-01,299.7894592285156,1627.912109375,0,41,R_A3,0.0,29,STANDARD,299.7894592285156,15
0.8059558868408203,16,2018-01-01,299.90692138671875,1629.6641845703125,0,41,R_A3,0.0,29,STANDARD,299.90692138671875,16
0.30647900700569153,27,2018-01-01,300.0853271484375,1632.325439453125,0,41,R_A3,0.0,29,STANDARD,300.0853271484375,17
0.043513938784599304,28,2018-01-01,300.3290710449219,1635.961181640625,0,41,R_A3,0.0,29,STANDARD,300.3290710449219,18
0.08879885077476501,29,2018-01-01,300.5728454589844,1639.596923828125,0,41,R_A3,0.0,29,STANDARD,300.5728454589844,19
1.0,30,2018-01-01,300.816650390625,1643.232666015625,0,41,R_A3,0.0,29,STANDARD,300.816650390625,20
0.06212174892425537,31,2018-01-01,301.0604553222656,1646.868408203125,0,41,R_A3,0.0,29,STANDARD,301.0604553222656,21
0.050690457224845886,1,2018-01-01,299.7037048339844,1626.6326904296875,0,52,R_A4,0.0,30,STANDARD,299.7037048339844,1
0.04810347780585289,1,2018-01-01,299.5143737792969,1623.80859375,0,52,R_A4,0.0,31,STANDARD,299.5143737792969,2
0.04902606084942818,2,2018-01-01,299.660400390625,1625.98681640625,0,52,R_A4,0.0,31,STANDARD,299.660400390625,3
0.04962563142180443,3,2018-01-01,299.8064270019531,1628.1650390625,0,52,R_A4,0.0,31,STANDARD,299.8064270019531,4
0.05356643721461296,4,2018-01-01,299.95245361328125,1630.3433837890625,0,52,R_A4,0.0,31,STANDARD,299.95245361328125,5
0.055185914039611816,5,2018-01-01,300.0984802246094,1632.521728515625,0,52,R_A4,0.0,31,STANDARD,300.0984802246094,6
0.0561860017478466,6,2018-01-01,300.2445373535156,1634.699951171875,0,52,R_A4,0.0,31,STANDARD,300.2445373535156,7
0.05468352138996124,6,2018-01-01,300.0881652832031,1632.3677978515625,0,52,R_A4,0.0,32,STANDARD,300.0881652832031,8
0.056307803839445114,6,2018-01-01,300.249755859375,1634.7777099609375,0,51,R_A4,0.0,32,STANDARD,300.249755859375,9
0.05664942041039467,5,2018-01-01,300.12921142578125,1632.979736328125,0,51,R_A4,0.0,32,STANDARD,300.12921142578125,10
0.0628155842423439,5,2018-01-01,300.49420166015625,1638.423828125,0,51,R_A4,0.0,33,STANDARD,300.49420166015625,11
0.05943615734577179,4,2018-01-01,300.3764953613281,1636.668212890625,0,51,R_A4,0.0,33,STANDARD,300.3764953613281,12
0.05766977742314339,3,2018-01-01,300.2587890625,1634.9124755859375,0,51,R_A4,0.0,33,STANDARD,300.2587890625,13
0.053105421364307404,2,2018-01-01,300.14105224609375,1633.15673828125,0,51,R_A4,0.0,33,STANDARD,300.14105224609375,14
0.057506296783685684,2,2018-01-01,300.35113525390625,1636.2899169921875,0,50,R_A4,0.0,33,STANDARD,300.35113525390625,15
0.11906597763299942,2,2018-01-01,300.5273742675781,1638.9185791015625,0,50,R_A4,0.0,34,STANDARD,300.5273742675781,16
0.06427272409200668,3,2018-01-01,300.6577453613281,1640.86279296875,0,50,R_A4,0.0,34,STANDARD,300.6577453613281,17
0.0645349770784378,3,2018-01-01,300.7226867675781,1641.8316650390625,0,50,R_A4,0.0,35,STANDARD,300.7226867675781,18
0.18600022792816162,2,2018-01-01,300.5952453613281,1639.9307861328125,0,50,R_A4,0.0,35,STANDARD,300.5952453613281,19
0.23734953999519348,2,2018-01-01,300.7590637207031,1642.3741455078125,0,49,R_A4,0.0,35,STANDARD,300.7590637207031,20
0.23389559984207153,1,2018-01-01,300.62646484375,1640.3966064453125,0,49,R_A4,0.0,35,STANDARD,300.62646484375,21
0.6946129202842712,30,2018-01-01,300.8297119140625,1643.427490234375,0,49,R_A4,0.0,36,STANDARD,300.8297119140625,22
0.33110806345939636,30,2018-01-01,300.7166442871094,1641.7415771484375,0,48,R_A4,0.0,36,STANDARD,300.7166442871094,23
0.6481541991233826,30,2018-01-01,301.3777160644531,1651.599609375,0,48,R_A4,0.0,37,STANDARD,301.3777160644531,24
0.8357104063034058,29,2018-01-01,301.01055908203125,1646.1246337890625,0,48,R_A4,0.0,37,STANDARD,301.01055908203125,25
1.0,29,2018-01-01,301.6881408691406,1656.2279052734375,0,48,R_A4,0.0,38,STANDARD,301.6881408691406,26
0.3122280538082123,28,2018-01-01,301.30908203125,1650.5760498046875,0,48,R_A4,0.0,38,STANDARD,301.30908203125,27
0.6481541991233826,28,2018-01-01,301.82769775390625,1658.3089599609375,0,47,R_A4,0.0,38,STANDARD,301.82769775390625,28
1.0,1,2018-01-01,303.85009765625,1685.08984375,0,20,R_A5,0.0,31,STANDARD,303.85009765625,1
1.0,2,2018-01-01,304.0755920410156,1687.4696044921875,0,20,R_A5,0.0,31,STANDARD,304.0755920410156,2
1.0,3,2018-01-01,304.3011169433594,1689.849365234375,0,20,R_A5,0.0,31,STANDARD,304.3011169433594,3
1.0,4,2018-01-01,304.5266418457031,1692.229248046875,0,20,R_A5,0.0,31,STANDARD,304.5266418457031,4
1.0,5,2018-01-01,304.7521667480469,1694.60888671875,0,20,R_A5,0.0,31,STANDARD,304.7521667480469,5
1.0,6,2018-01-01,304.9776611328125,1696.9886474609375,0,20,R_A5,0.0,31,STANDARD,304.9776611328125,6
1.0,7,2018-01-01,305.50897216796875,1699.3682861328125,0,20,R_A5,0.0,31,STANDARD,305.50897216796875,7
1.0,11,2018-01-01,306.0858459472656,1708.6807861328125,0,20,R_A5,0.0,31,STANDARD,306.0858459472656,8
1.0,12,2018-01-01,306.2722473144531,1710.6474609375,0,20,R_A5,0.0,31,STANDARD,306.2722473144531,9
1.0,13,2018-01-01,306.4705810546875,1712.6142578125,0,20,R_A5,0.0,31,STANDARD,306.4705810546875,10
1.0,14,2018-01-01,306.656982421875,1714.5809326171875,0,20,R_A5,0.0,31,STANDARD,306.656982421875,11
1.0,15,2018-01-01,306.8433837890625,1716.547607421875,0,20,R_A5,0.0,31,STANDARD,306.8433837890625,12
1.0,15,2018-01-01,306.06439208984375,1708.3282470703125,0,21,R_A5,0.0,31,STANDARD,306.06439208984375,13
1.0,16,2018-01-01,306.3699035644531,1710.021728515625,0,21,R_A5,0.0,31,STANDARD,306.3699035644531,14
1.0,17,2018-01-01,306.5304260253906,1711.71533203125,0,21,R_A5,0.0,31,STANDARD,306.5304260253906,15
1.0,18,2018-01-01,306.66143798828125,1713.09765625,0,21,R_A5,0.0,31,STANDARD,306.66143798828125,16
1.0,19,2018-01-01,306.7342529296875,1713.865966796875,0,21,R_A5,0.0,31,STANDARD,306.7342529296875,17
1.0,27,2018-01-01,306.7123718261719,1715.2928466796875,0,21,R_A5,0.0,31,STANDARD,306.7123718261719,18
1.0,28,2018-01-01,306.93072509765625,1717.5966796875,0,21,R_A5,0.0,31,STANDARD,306.93072509765625,19
1.0,29,2018-01-01,307.1490783691406,1719.9005126953125,0,21,R_A5,0.0,31,STANDARD,307.1490783691406,20
1.0,30,2018-01-01,307.6732177734375,1722.204345703125,0,21,R_A5,0.0,31,STANDARD,307.6732177734375,21
1.0,31,2018-01-01,307.89154052734375,1724.5081787109375,0,21,R_A5,0.0,31,STANDARD,307.89154052734375,22
1.0,1,2018-01-01,305.1362609863281,1695.435302734375,0,42,R_A6,0.0,17,STANDARD,305.1362609863281,1
1.0,2,2018-01-01,305.2836608886719,1696.99072265625,0,42,R_A6,0.0,17,STANDARD,305.2836608886719,2
1.0,3,2018-01-01,305.43109130859375,1698.54638671875,0,42,R_A6,0.0,17,STANDARD,305.43109130859375,3
1.0,4,2018-01-01,305.5784912109375,1700.1019287109375,0,42,R_A6,0.0,17,STANDARD,305.5784912109375,4
1.0,5,2018-01-01,305.7259216308594,1701.657470703125,0,42,R_A6,0.0,17,STANDARD,305.7259216308594,5
1.0,6,2018-01-01,305.8733215332031,1703.212890625,0,42,R_A6,0.0,17,STANDARD,305.8733215332031,6
1.0,7,2018-01-01,305.7216796875,1704.7684326171875,0,42,R_A6,0.0,17,STANDARD,305.7216796875,7
1.0,8,2018-01-01,305.8691101074219,1706.323974609375,0,42,R_A6,0.0,17,STANDARD,305.8691101074219,8
1.0,9,2018-01-01,306.3155822753906,1707.879638671875,0,42,R_A6,0.0,17,STANDARD,306.3155822753906,9
1.0,10,2018-01-01,306.1572265625,1709.43505859375,0,42,R_A6,0.0,17,STANDARD,306.1572265625,10
1.0,11,2018-01-01,306.34130859375,1711.3763427734375,0,42,R_A6,0.0,17,STANDARD,306.34130859375,11
1.0,12,2018-01-01,306.56182861328125,1713.7032470703125,0,42,R_A6,0.0,17,STANDARD,306.56182861328125,12
1.0,13,2018-01-01,306.7943420410156,1716.0301513671875,0,42,R_A6,0.0,17,STANDARD,306.7943420410156,13
1.0,14,2018-01-01,307.014892578125,1718.357177734375,0,42,R_A6,0.0,17,STANDARD,307.014892578125,14
1.0,15,2018-01-01,307.23541259765625,1720.68408203125,0,42,R_A6,0.0,17,STANDARD,307.23541259765625,15
1.0,16,2018-01-01,307.6009521484375,1723.010986328125,0,42,R_A6,0.0,17,STANDARD,307.6009521484375,16
1.0,17,2018-01-01,307.8215026855469,1725.3380126953125,0,42,R_A6,0.0,17,STANDARD,307.8215026855469,17
1.0,18,2018-01-01,307.9684753417969,1726.888671875,0,42,R_A6,0.0,17,STANDARD,307.9684753417969,18
1.0,27,2018-01-01,307.93011474609375,1728.1416015625,0,42,R_A6,0.0,17,STANDARD,307.93011474609375,19
1.0,28,2018-01-01,308.4000244140625,1729.8731689453125,0,42,R_A6,0.0,17,STANDARD,308.4000244140625,20
1.0,29,2018-01-01,308.56414794921875,1731.604736328125,0,42,R_A6,0.0,17,STANDARD,308.56414794921875,21
1.0,30,2018-01-01,308.728271484375,1733.336181640625,0,42,R_A6,0.0,17,STANDARD,308.728271484375,22
1.0,31,2018-01-01,308.89239501953125,1735.0677490234375,0,42,R_A6,0.0,17,STANDARD,308.89239501953125,23
0.10711914300918579,1,2018-03-01,298.289794921875,1640.1292724609375,0,30,R_A2,0.0,22,STANDARD,298.289794921875,1
0.10951638966798782,2,2018-03-01,298.4148864746094,1641.9951171875,0,30,R_A2,0.0,22,STANDARD,298.4148864746094,2
0.07697268575429916,3,2018-03-01,298.53997802734375,1643.8609619140625,0,30,R_A2,0.0,22,STANDARD,298.53997802734375,3
0.06621289998292923,4,2018-03-01,298.6650390625,1645.726806640625,0,30,R_A2,0.0,22,STANDARD,298.6650390625,4
0.07187327742576599,5,2018-03-01,298.79010009765625,1647.592529296875,0,30,R_A2,0.0,22,STANDARD,298.79010009765625,5
0.11854482442140579,6,2018-03-01,298.9151611328125,1649.4583740234375,0,30,R_A2,0.0,22,STANDARD,298.9151611328125,6
0.6483011245727539,7,2018-03-01,299.04022216796875,1651.32421875,0,30,R_A2,0.0,22,STANDARD,299.04022216796875,7
0.6483937501907349,8,2018-03-01,299.1907043457031,1653.1900634765625,0,30,R_A2,0.0,22,STANDARD,299.1907043457031,8
0.17304262518882751,9,2018-03-01,299.3558044433594,1655.055908203125,0,30,R_A2,0.0,22,STANDARD,299.3558044433594,9
0.3258107602596283,10,2018-03-01,299.5292053222656,1656.921630859375,0,30,R_A2,0.0,22,STANDARD,299.5292053222656,10
0.07789790630340576,11,2018-03-01,299.69696044921875,1658.89453125,0,30,R_A2,0.0,22,STANDARD,299.69696044921875,11
0.07703941315412521,12,2018-03-01,299.83465576171875,1660.9744873046875,0,30,R_A2,0.0,22,STANDARD,299.83465576171875,12
0.4572441577911377,13,2018-03-01,300.00439453125,1663.054443359375,0,30,R_A2,0.0,22,STANDARD,300.00439453125,13
0.4981849193572998,14,2018-03-01,300.1463928222656,1665.1343994140625,0,30,R_A2,0.0,22,STANDARD,300.1463928222656,14
0.6991006135940552,15,2018-03-01,300.290771484375,1667.21435546875,0,30,R_A2,0.0,22,STANDARD,300.290771484375,15
0.9659098386764526,16,2018-03-01,300.4305725097656,1669.2943115234375,0,30,R_A2,0.0,22,STANDARD,300.4305725097656,16
0.9522808790206909,17,2018-03-01,300.5704650878906,1671.374267578125,0,30,R_A2,0.0,22,STANDARD,300.5704650878906,17
0.9781497716903687,18,2018-03-01,300.7064208984375,1673.3990478515625,0,30,R_A2,0.0,22,STANDARD,300.7064208984375,18
0.5648598074913025,27,2018-03-01,301.09796142578125,1675.6507568359375,0,30,R_A2,0.0,22,STANDARD,301.09796142578125,19
0.3923591375350952,27,2018-03-01,300.8289489746094,1673.5377197265625,0,29,R_A2,0.0,22,STANDARD,300.8289489746094,20
1.0,28,2018-03-01,301.71917724609375,1675.3565673828125,0,29,R_A2,-7.03813906027112e-13,22,STANDARD,301.71917724609375,21
1.0,29,2018-03-01,302.88848876953125,1677.1754150390625,0,29,R_A2,-3.638172526914882e-15,22,STANDARD,302.88848876953125,22
1.0,30,2018-03-01,303.365234375,1678.994140625,0,29,R_A2,-8.474858451832854e-16,22,STANDARD,303.365234375,23
1.0,31,2018-03-01,303.65234375,1680.81298828125,0,29,R_A2,-8.865382992164449e-17,22,STANDARD,303.65234375,24
1.0,1,2018-04-28,266.8208312988281,1685.08984375,0,20,R_A5,-1.5928462844923243e-17,31,STANDARD,266.8208312988281,1
1.0,2,2018-04-28,267.04620361328125,1687.4696044921875,0,20,R_A5,-1.3672598212245165e-17,31,STANDARD,267.04620361328125,2
1.0,3,2018-04-28,267.2716064453125,1689.849365234375,0,20,R_A5,-1.4707330848196936e-17,31,STANDARD,267.2716064453125,3
1.0,4,2018-04-28,267.4970397949219,1692.229248046875,0,20,R_A5,-1.7033564562765513e-17,31,STANDARD,267.4970397949219,4
1.0,5,2018-04-28,267.7224426269531,1694.60888671875,0,20,R_A5,-1.5028159466220528e-17,31,STANDARD,267.7224426269531,5
1.0,6,2018-04-28,267.9477233886719,1696.9886474609375,0,20,R_A5,-1.9019774106015592e-17,31,STANDARD,267.9477233886719,6
1.0,7,2018-04-28,268.4962463378906,1699.3682861328125,0,20,R_A5,-2.298421369133918e-19,31,STANDARD,268.4962463378906,7
1.0,11,2018-04-28,269.5818786621094,1708.6807861328125,0,20,R_A5,-1.9885900651855914e-12,31,STANDARD,269.5818786621094,8
1.0,12,2018-04-28,269.74603271484375,1710.6474609375,0,20,R_A5,-3.708380390959887e-12,31,STANDARD,269.74603271484375,9
1.0,13,2018-04-28,270.7394714355469,1712.6142578125,0,20,R_A5,-3.3445227381849463e-13,31,STANDARD,270.7394714355469,10
1.0,14,2018-04-28,270.7903137207031,1714.5809326171875,0,20,R_A5,-6.057794240191261e-13,31,STANDARD,270.7903137207031,11
1.0,15,2018-04-28,270.9787902832031,1716.547607421875,0,20,R_A5,-1.6048696659803907e-13,31,STANDARD,270.9787902832031,12
1.0,15,2018-04-28,268.90997314453125,1708.3282470703125,0,21,R_A5,-5.832561864038688e-12,31,STANDARD,268.90997314453125,13
1.0,16,2018-04-28,272.294677734375,1710.021728515625,0,21,R_A5,-1.4610165291126243e-12,31,STANDARD,272.294677734375,14
1.0,17,2018-04-28,273.7646484375,1711.71533203125,0,21,R_A5,-2.375100333421032e-12,31,STANDARD,273.7646484375,15
1.0,18,2018-04-28,273.89697265625,1713.09765625,0,21,R_A5,-5.5552459334029525e-12,31,STANDARD,273.89697265625,16
1.0,19,2018-04-28,273.9698181152344,1713.865966796875,0,21,R_A5,-9.913716549070362e-12,31,STANDARD,273.9698181152344,17
1.0,27,2018-04-28,271.0619201660156,1715.2928466796875,0,21,R_A5,-3.0456401289846724e-12,31,STANDARD,271.0619201660156,18
1.0,28,2018-04-28,271.31024169921875,1717.5966796875,0,21,R_A5,-3.9268718485252485e-12,31,STANDARD,271.31024169921875,19
1.0,29,2018-04-28,271.52789306640625,1719.9005126953125,0,21,R_A5,-3.874950219636547e-13,31,STANDARD,271.52789306640625,20
1.0,30,2018-04-28,276.6057434082031,1722.204345703125,0,21,R_A5,-2.2662644436474623e-16,31,STANDARD,276.6057434082031,21
1.0,31,2018-04-28,289.351318359375,1724.5081787109375,0,21,R_A5,-2.803819676115868e-19,31,STANDARD,289.351318359375,22
0.11694714426994324,1,2018-07-03,283.6804504394531,1611.842041015625,0,41,R_A3,0.0,28,STANDARD,283.6804504394531,1
0.11973799020051956,2,2018-07-03,283.8129577636719,1613.82666015625,0,41,R_A3,0.0,28,STANDARD,283.8129577636719,2
0.12406092137098312,3,2018-07-03,283.94549560546875,1615.8115234375,0,41,R_A3,0.0,28,STANDARD,283.94549560546875,3
0.2930492162704468,4,2018-07-03,284.0780029296875,1617.7962646484375,0,41,R_A3,0.0,28,STANDARD,284.0780029296875,4
0.6495764851570129,5,2018-07-03,284.210205078125,1619.781005859375,0,41,R_A3,0.0,28,STANDARD,284.210205078125,5
0.6491594314575195,6,2018-07-03,283.4693908691406,1608.558837890625,0,41,R_A3,0.0,29,STANDARD,283.4693908691406,6
0.1980236917734146,7,2018-07-03,283.61871337890625,1610.5762939453125,0,41,R_A3,0.0,29,STANDARD,283.61871337890625,7
0.2004084587097168,8,2018-07-03,283.75323486328125,1612.59375,0,41,R_A3,0.0,29,STANDARD,283.75323486328125,8
0.6712669134140015,9,2018-07-03,283.8894958496094,1614.611083984375,0,41,R_A3,0.0,29,STANDARD,283.8894958496094,9
0.7957002520561218,10,2018-07-03,284.44366455078125,1616.62841796875,0,41,R_A3,0.0,29,STANDARD,284.44366455078125,10
0.05080929771065712,11,2018-07-03,283.48358154296875,1618.796630859375,0,41,R_A3,0.0,29,STANDARD,283.48358154296875,11
0.05420679599046707,12,2018-07-03,283.6383972167969,1621.115478515625,0,41,R_A3,0.0,29,STANDARD,283.6383972167969,12
0.36697936058044434,13,2018-07-03,283.7937316894531,1623.4344482421875,0,41,R_A3,0.0,29,STANDARD,283.7937316894531,13
0.3648337423801422,14,2018-07-03,284.19000244140625,1625.75341796875,0,41,R_A3,0.0,29,STANDARD,284.19000244140625,14
0.49456489086151123,15,2018-07-03,284.8598937988281,1627.912109375,0,41,R_A3,0.0,29,STANDARD,284.8598937988281,15
0.8050872683525085,16,2018-07-03,284.99066162109375,1629.6641845703125,0,41,R_A3,0.0,29,STANDARD,284.99066162109375,16
0.3056899309158325,27,2018-07-03,283.7651062011719,1632.325439453125,0,41,R_A3,0.0,29,STANDARD,283.7651062011719,17
0.04455230012536049,28,2018-07-03,283.9103088378906,1635.961181640625,0,41,R_A3,0.0,29,STANDARD,283.9103088378906,18
0.09065496176481247,29,2018-07-03,284.1529235839844,1639.596923828125,0,41,R_A3,0.0,29,STANDARD,284.1529235839844,19
1.0,30,2018-07-03,287.9813537597656,1643.232666015625,0,41,R_A3,-1.4303329354259375e-10,29,STANDARD,287.9813537597656,20
0.06266916543245316,31,2018-07-03,284.6708984375,1646.868408203125,0,41,R_A3,0.0,29,STANDARD,284.6708984375,21
0.050804540514945984,1,2018-09-12,275.5143127441406,1626.6326904296875,0,52,R_A4,0.0,30,STANDARD,275.5143127441406,1
0.04821103811264038,1,2018-09-12,275.4438171386719,1623.80859375,0,52,R_A4,0.0,31,STANDARD,275.4438171386719,2
0.04914185777306557,2,2018-09-12,275.58892822265625,1625.98681640625,0,52,R_A4,0.0,31,STANDARD,275.58892822265625,3
0.04975223168730736,3,2018-09-12,275.73406982421875,1628.1650390625,0,52,R_A4,0.0,31,STANDARD,275.73406982421875,4
0.05368836224079132,4,2018-09-12,275.87921142578125,1630.3433837890625,0,52,R_A4,0.0,31,STANDARD,275.87921142578125,5
0.05531349033117294,5,2018-09-12,276.0243225097656,1632.521728515625,0,52,R_A4,0.0,31,STANDARD,276.0243225097656,6
0.05632264167070389,6,2018-09-12,276.16943359375,1634.699951171875,0,52,R_A4,0.0,31,STANDARD,276.16943359375,7
0.05480639263987541,6,2018-09-12,276.12628173828125,1632.3677978515625,0,52,R_A4,0.0,32,STANDARD,276.12628173828125,8
0.05644574388861656,6,2018-09-12,276.1745910644531,1634.7777099609375,0,51,R_A4,0.0,32,STANDARD,276.1745910644531,9
0.05677296966314316,5,2018-09-12,276.0555114746094,1632.979736328125,0,51,R_A4,0.0,32,STANDARD,276.0555114746094,10
0.06330899149179459,5,2018-09-12,276.640869140625,1638.423828125,0,51,R_A4,0.0,33,STANDARD,276.640869140625,11
0.05957385525107384,4,2018-09-12,276.5240173339844,1636.668212890625,0,51,R_A4,0.0,33,STANDARD,276.5240173339844,12
0.05779390037059784,3,2018-09-12,276.4070739746094,1634.9124755859375,0,51,R_A4,0.0,33,STANDARD,276.4070739746094,13
0.053238365799188614,2,2018-09-12,276.2901306152344,1633.15673828125,0,51,R_A4,0.0,33,STANDARD,276.2901306152344,14
0.057672396302223206,2,2018-09-12,276.4157409667969,1636.2899169921875,0,50,R_A4,0.0,33,STANDARD,276.4157409667969,15
0.1192813590168953,2,2018-09-12,276.81756591796875,1638.9185791015625,0,50,R_A4,0.0,34,STANDARD,276.81756591796875,16
0.06450819224119186,3,2018-09-12,276.9471435546875,1640.86279296875,0,50,R_A4,0.0,34,STANDARD,276.9471435546875,17
0.06481921672821045,3,2018-09-12,277.2230224609375,1641.8316650390625,0,50,R_A4,0.0,35,STANDARD,277.2230224609375,18
0.1864209920167923,2,2018-09-12,277.0959777832031,1639.9307861328125,0,50,R_A4,0.0,35,STANDARD,277.0959777832031,19
0.23788946866989136,2,2018-09-12,277.16925048828125,1642.3741455078125,0,49,R_A4,0.0,35,STANDARD,277.16925048828125,20
0.23438553512096405,1,2018-09-12,277.0377502441406,1640.3966064453125,0,49,R_A4,0.0,35,STANDARD,277.0377502441406,21
0.6962772011756897,30,2018-09-12,281.0314025878906,1643.427490234375,0,49,R_A4,0.0,36,STANDARD,281.0314025878906,22
0.282416433095932,30,2018-09-12,281.0342102050781,1641.7415771484375,0,48,R_A4,0.0,36,STANDARD,281.0342102050781,23
0.7046806216239929,30,2018-09-12,281.5230407714844,1651.599609375,0,48,R_A4,0.0,37,STANDARD,281.5230407714844,24
0.8349628448486328,29,2018-09-12,286.1573791503906,1646.1246337890625,0,48,R_A4,0.0,37,STANDARD,286.1573791503906,25
0.9999932646751404,29,2018-09-12,281.6419372558594,1656.2279052734375,0,48,R_A4,0.0,38,STANDARD,281.6419372558594,26
0.2989150285720825,28,2018-09-12,281.61444091796875,1650.5760498046875,0,48,R_A4,0.0,38,STANDARD,281.61444091796875,27
0.7171429395675659,28,2018-09-12,282.26519775390625,1658.3089599609375,0,47,R_A4,0.0,38,STANDARD,282.26519775390625,28
1.0,1,2018-11-07,274.19805908203125,1695.435302734375,0,42,R_A6,1.0082062788796531e-11,17,STANDARD,274.19805908203125,1
1.0,2,2018-11-07,274.33868408203125,1696.99072265625,0,42,R_A6,1.3652796883485696e-13,17,STANDARD,274.33868408203125,2
