FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WIIP_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATPV_TOTAL,HCPV_GAS,HCPV_TOTAL,REGION,ZONE
1,964744.0,0.0,964744.0,83132193.0,0.0,135855229.0,135855229.0,87346853.0,1383492.0,85963361.0,0.0,1383492.0,WestLowland,Valysar
2,7812334.0,0.0,7812334.0,14600554.0,0.0,1100132816.0,1100132816.0,26299561.0,11199923.0,15099638.0,0.0,11199923.0,CentralSouth,Valysar
3,2874250.0,0.0,2874250.0,11887062.0,-0.0,404751868.0,404751868.0,16413264.0,4120894.0,12292370.0,0.0,4120894.0,CentralNorth,Valysar
4,135370.0,56650.0,192020.0,3990729.0,370167476.0,26522047.0,396689523.0,5942302.0,220435.0,4127515.0,1594352.0,1814787.0,NorthHorst,Valysar
5,1179955.0,0.0,1179955.0,731592.0,-0.0,166161300.0,166161300.0,2449237.0,1692430.0,756807.0,0.0,1692430.0,CentralRamp,Valysar
6,8377607.0,0.0,8377607.0,6827595.0,0.0,1179734587.0,1179734587.0,19080582.0,12018674.0,7061908.0,0.0,12018674.0,CentralHorst,Valysar
7,453998.0,0.0,453998.0,36254035.0,0.0,63932032.0,63932032.0,38128716.0,651023.0,37477692.0,0.0,651023.0,EastLowland,Valysar
8,242567.0,0.0,242567.0,110281999.0,0.0,34158276.0,34158276.0,114383743.0,347851.0,114035892.0,0.0,347851.0,WestLowland,Therys
9,1279487.0,0.0,1279487.0,4847768.0,0.0,180177364.0,180177364.0,6847525.0,1833990.0,5013536.0,0.0,1833990.0,CentralSouth,Therys
10,1835189.0,0.0,1835189.0,11623394.0,0.0,258431322.0,258431322.0,14649878.0,2630739.0,12019139.0,0.0,2630739.0,CentralNorth,Therys
11,183477.0,59257.0,242734.0,4127463.0,385429132.0,35947099.0,421376232.0,6226322.0,298775.0,4268775.0,1658771.0,1957547.0,NorthHorst,Therys
12,815001.0,0.0,815001.0,359294.0,0.0,114768502.0,114768502.0,1540392.0,1168750.0,371642.0,0.0,1168750.0,CentralRamp,Therys
13,3743017.0,0.0,3743017.0,4469901.0,0.0,527091721.0,527091721.0,9991775.0,5368998.0,4622777.0,0.0,5368998.0,CentralHorst,Therys
14,0.0,0.0,0.0,18772857.0,0.0,0.0,0.0,19402360.0,0.0,19402360.0,0.0,0.0,EastLowland,Therys
15,41539.0,0.0,41539.0,78742659.0,0.0,5849591.0,5849591.0,81473409.0,59564.0,81413844.0,0.0,59564.0,WestLowland,Volon
16,3115852.0,0.0,3115852.0,32497454.0,0.0,438774324.0,438774324.0,38071305.0,4466071.0,33605234.0,0.0,4466071.0,CentralSouth,Volon
17,313449.0,0.0,313449.0,5631756.0,0.0,44139842.0,44139842.0,6272681.0,449249.0,5823433.0,0.0,449249.0,CentralNorth,Volon
18,307651.0,19779.0,327430.0,1711732.0,128155666.0,60273763.0,188429429.0,2822363.0,500984.0,1770241.0,551138.0,1052122.0,NorthHorst,Volon
19,1102361.0,0.0,1102361.0,816494.0,0.0,155234442.0,155234442.0,2424976.0,1580455.0,844520.0,0.0,1580455.0,CentralRamp,Volon
20,7504786.0,0.0,7504786.0,7432062.0,0.0,1056823971.0,1056823971.0,18449541.0,10762788.0,7686754.0,0.0,10762788.0,CentralHorst,Volon
21,0.0,0.0,0.0,32739684.0,0.0,0.0,0.0,33845853.0,0.0,33845853.0,0.0,0.0,EastLowland,Volon
