SWAT,CONJPOS,CONIDX,DRAWDOWN,CONBPRES,WELL,WELLMODEL,DEPTH,CONKPOS,DATE,PRESSURE,CONIPOS,SGAS
1.0,42,9,0,306.3168029785156,R_A6,STANDARD,1707.892333984375,9,2018-01-01,306.3168029785156,17,0.0
1.0,42,10,0,306.15789794921875,R_A6,STANDARD,1709.442138671875,10,2018-01-01,306.15789794921875,17,0.0
1.0,42,11,0,306.34100341796875,R_A6,STANDARD,1711.3729248046875,11,2018-01-01,306.34100341796875,17,0.0
1.0,42,12,0,306.56005859375,R_A6,STANDARD,1713.6844482421875,12,2018-01-01,306.56005859375,17,0.0
1.0,42,13,0,306.7911071777344,R_A6,STANDARD,1715.99609375,13,2018-01-01,306.7911071777344,17,0.0
1.0,42,14,0,307.01019287109375,R_A6,STANDARD,1718.3076171875,14,2018-01-01,307.01019287109375,17,0.0
1.0,42,15,0,307.229248046875,R_A6,STANDARD,1720.619140625,15,2018-01-01,307.229248046875,17,0.0
1.0,42,16,0,307.5933532714844,R_A6,STANDARD,1722.9306640625,16,2018-01-01,307.5933532714844,17,0.0
1.0,42,17,0,307.81243896484375,R_A6,STANDARD,1725.2421875,17,2018-01-01,307.81243896484375,17,0.0
1.0,42,18,0,307.96063232421875,R_A6,STANDARD,1726.805908203125,18,2018-01-01,307.96063232421875,17,0.0
1.0,42,19,0,307.9239501953125,R_A6,STANDARD,1728.076171875,25,2018-01-01,307.9239501953125,17,0.0
1.0,42,20,0,308.3931884765625,R_A6,STANDARD,1729.80078125,26,2018-01-01,308.3931884765625,17,0.0
1.0,42,21,0,308.5566101074219,R_A6,STANDARD,1731.5252685546875,27,2018-01-01,308.5566101074219,17,0.0
1.0,42,22,0,308.7200622558594,R_A6,STANDARD,1733.249755859375,28,2018-01-01,308.7200622558594,17,0.0
1.0,42,23,0,308.5777282714844,R_A6,STANDARD,1734.9742431640625,29,2018-01-01,308.5777282714844,17,0.0
0.055647529661655426,30,1,0,298.1020812988281,R_A2,STANDARD,1640.2625732421875,1,2018-03-01,298.1020812988281,22,0.0
0.05909937992691994,30,2,0,298.2181091308594,R_A2,STANDARD,1641.9925537109375,2,2018-03-01,298.2181091308594,22,0.0
0.1309039294719696,30,3,0,298.3343811035156,R_A2,STANDARD,1643.72265625,3,2018-03-01,298.3343811035156,22,0.0
0.06855025887489319,30,4,0,298.450927734375,R_A2,STANDARD,1645.45263671875,4,2018-03-01,298.450927734375,22,0.0
0.06998176127672195,30,5,0,298.5673522949219,R_A2,STANDARD,1647.1826171875,5,2018-03-01,298.5673522949219,22,0.0
0.31522679328918457,30,6,0,298.7966003417969,R_A2,STANDARD,1648.9127197265625,6,2018-03-01,298.7966003417969,22,0.0
0.6483205556869507,30,7,0,298.9331359863281,R_A2,STANDARD,1650.6427001953125,7,2018-03-01,298.9331359863281,22,0.0
0.6483309268951416,30,8,0,299.04913330078125,R_A2,STANDARD,1652.3726806640625,8,2018-03-01,299.04913330078125,22,0.0
0.648401141166687,30,9,0,299.17633056640625,R_A2,STANDARD,1654.102783203125,9,2018-03-01,299.17633056640625,22,0.0
0.9089568853378296,30,10,0,299.34881591796875,R_A2,STANDARD,1655.832763671875,10,2018-03-01,299.34881591796875,22,0.0
0.07493472844362259,30,11,0,299.26434326171875,R_A2,STANDARD,1657.750732421875,11,2018-03-01,299.26434326171875,22,0.0
0.48120054602622986,30,12,0,299.92315673828125,R_A2,STANDARD,1661.96240234375,13,2018-03-01,299.92315673828125,22,0.0
0.5262941122055054,30,13,0,300.0643310546875,R_A2,STANDARD,1664.0682373046875,14,2018-03-01,300.0643310546875,22,0.0
0.9673486351966858,30,14,0,300.1977233886719,R_A2,STANDARD,1666.174072265625,15,2018-03-01,300.1977233886719,22,0.0
0.9608116149902344,30,15,0,300.3359680175781,R_A2,STANDARD,1668.2799072265625,16,2018-03-01,300.3359680175781,22,0.0
0.9576777219772339,30,16,0,300.4766845703125,R_A2,STANDARD,1670.3857421875,17,2018-03-01,300.4766845703125,22,0.0
0.9712257981300354,30,17,0,300.57452392578125,R_A2,STANDARD,1671.845703125,18,2018-03-01,300.57452392578125,22,0.0
0.6650868654251099,30,18,0,300.4745178222656,R_A2,STANDARD,1673.0740966796875,25,2018-03-01,300.4745178222656,22,0.0
1.0,29,19,0,301.1017761230469,R_A2,STANDARD,1681.3905029296875,25,2018-03-01,301.1017761230469,22,1.1788583524953563e-17
1.0,29,20,0,302.39080810546875,R_A2,STANDARD,1683.0863037109375,26,2018-03-01,302.39080810546875,22,-3.271400060973718e-18
1.0,29,21,0,302.8114929199219,R_A2,STANDARD,1684.7821044921875,27,2018-03-01,302.8114929199219,22,-4.332074735296377e-18
1.0,29,22,0,302.3052978515625,R_A2,STANDARD,1686.477783203125,28,2018-03-01,302.3052978515625,22,-7.722742660071666e-18
1.0,29,23,0,301.60308837890625,R_A2,STANDARD,1688.173583984375,29,2018-03-01,301.60308837890625,22,-6.69102880740402e-12
1.0,20,1,0,270.09698486328125,R_A5,STANDARD,1686.0311279296875,1,2018-04-28,270.09698486328125,31,-5.919025207254668e-17
1.0,20,2,0,270.32781982421875,R_A5,STANDARD,1688.474609375,2,2018-04-28,270.32781982421875,31,-4.013613011877544e-17
1.0,20,3,0,270.5586853027344,R_A5,STANDARD,1690.918212890625,3,2018-04-28,270.5586853027344,31,-7.959040036937239e-18
1.0,20,4,0,270.790283203125,R_A5,STANDARD,1693.3616943359375,4,2018-04-28,270.790283203125,31,-4.23981415305854e-17
1.0,20,5,0,271.0220947265625,R_A5,STANDARD,1695.8052978515625,5,2018-04-28,271.0220947265625,31,-4.762851373159905e-17
1.0,20,6,0,271.2535095214844,R_A5,STANDARD,1698.248779296875,6,2018-04-28,271.2535095214844,31,-4.598763885920006e-17
1.0,20,7,0,271.806396484375,R_A5,STANDARD,1700.6923828125,7,2018-04-28,271.806396484375,31,-3.2216102504465614e-19
1.0,20,8,0,273.751953125,R_A5,STANDARD,1703.1358642578125,8,2018-04-28,273.751953125,31,4.525302536651024e-20
1.0,20,9,0,272.7015686035156,R_A5,STANDARD,1710.2509765625,11,2018-04-28,272.7015686035156,31,-1.055595125198927e-10
1.0,20,10,0,275.14495849609375,R_A5,STANDARD,1712.263427734375,12,2018-04-28,275.14495849609375,31,-9.173514387785352e-17
1.0,20,11,0,274.34368896484375,R_A5,STANDARD,1714.27587890625,13,2018-04-28,274.34368896484375,31,-4.610451777298241e-12
1.0,20,12,0,274.8399963378906,R_A5,STANDARD,1716.2882080078125,14,2018-04-28,274.8399963378906,31,-7.277803359961865e-12
1.0,20,13,0,275.0352783203125,R_A5,STANDARD,1718.3006591796875,15,2018-04-28,275.0352783203125,31,-1.784682536302984e-12
1.0,20,14,0,275.25,R_A5,STANDARD,1720.31298828125,16,2018-04-28,275.25,31,-4.786373120763132e-13
1.0,21,15,0,271.54949951171875,R_A5,STANDARD,1708.8682861328125,16,2018-04-28,271.54949951171875,31,-1.8103076329656353e-11
1.0,21,16,0,271.87261962890625,R_A5,STANDARD,1710.5418701171875,17,2018-04-28,271.87261962890625,31,-3.0068716613818047e-12
1.0,21,17,0,272.0460205078125,R_A5,STANDARD,1712.039794921875,18,2018-04-28,272.0460205078125,31,-6.530466271914559e-12
1.0,21,18,0,272.14276123046875,R_A5,STANDARD,1712.935302734375,19,2018-04-28,272.14276123046875,31,-1.694575903210538e-11
