DATE,BLOCK,BPR
2000-01-01,1095,309.2069396972656
2000-01-01,"15,28,1",309.2069396972656
2000-01-01,"15,28,10",310.2772216796875
2000-01-01,"15,28,13",310.98553466796875
2000-01-01,24135,310.2772216796875
2000-01-01,31815,310.98553466796875
2000-02-01,1095,309.285888671875
2000-02-01,"15,28,1",309.285888671875
2000-02-01,"15,28,10",310.353759765625
2000-02-01,"15,28,13",311.0605773925781
2000-02-01,24135,310.353759765625
2000-02-01,31815,311.0605773925781
2000-03-01,1095,304.63873291015625
2000-03-01,"15,28,1",304.63873291015625
2000-03-01,"15,28,10",305.6507263183594
2000-03-01,"15,28,13",306.3242492675781
2000-03-01,24135,305.6507263183594
2000-03-01,31815,306.3242492675781
2000-04-01,1095,298.2989807128906
2000-04-01,"15,28,1",298.2989807128906
2000-04-01,"15,28,10",299.30474853515625
2000-04-01,"15,28,13",299.97406005859375
2000-04-01,24135,299.30474853515625
2000-04-01,31815,299.97406005859375
2000-05-01,1095,292.79736328125
2000-05-01,"15,28,1",292.79736328125
2000-05-01,"15,28,10",293.8051452636719
2000-05-01,"15,28,13",294.47265625
2000-05-01,24135,293.8051452636719
2000-05-01,31815,294.47265625
2000-06-01,1095,287.48260498046875
2000-06-01,"15,28,1",287.48260498046875
2000-06-01,"15,28,10",288.4944763183594
2000-06-01,"15,28,13",289.16168212890625
2000-06-01,24135,288.4944763183594
2000-06-01,31815,289.16168212890625
2000-07-01,1095,285.6164245605469
2000-07-01,"15,28,1",285.6164245605469
2000-07-01,"15,28,10",286.6373291015625
2000-07-01,"15,28,13",287.31292724609375
2000-07-01,24135,286.6373291015625
2000-07-01,31815,287.31292724609375
2000-08-01,1095,284.0635986328125
2000-08-01,"15,28,1",284.0635986328125
2000-08-01,"15,28,10",285.087646484375
2000-08-01,"15,28,13",285.7645263671875
2000-08-01,24135,285.087646484375
2000-08-01,31815,285.7645263671875
2000-09-01,1095,282.8216552734375
2000-09-01,"15,28,1",282.8216552734375
2000-09-01,"15,28,10",283.8470764160156
2000-09-01,"15,28,13",284.5241394042969
2000-09-01,24135,283.8470764160156
2000-09-01,31815,284.5241394042969
2000-10-01,1095,281.84552001953125
2000-10-01,"15,28,1",281.84552001953125
2000-10-01,"15,28,10",282.8716735839844
2000-10-01,"15,28,13",283.54876708984375
2000-10-01,24135,282.8716735839844
2000-10-01,31815,283.54876708984375
2000-11-01,1095,281.0218505859375
2000-11-01,"15,28,1",281.0218505859375
2000-11-01,"15,28,10",282.0481872558594
2000-11-01,"15,28,13",282.72515869140625
2000-11-01,24135,282.0481872558594
2000-11-01,31815,282.72515869140625
