WELL,I,J,K1,K2,OP/SH,SATN,TRAN,WBDIA,KH,SKIN,DFACT,DIR,PEQVR,DATE
R_A2,22,30,1,1,OPEN,0,23.1963744,0.2413,2340.51215,0.0,,Z,26.8706819,2018-01-01
R_A2,22,30,2,2,OPEN,0,20.3813294,0.2413,2055.4262,0.0,,Z,26.7967464,2018-01-01
R_A2,22,30,3,3,OPEN,0,17.3408565,0.2413,1747.7777,0.0,,Z,26.7123152,2018-01-01
R_A2,22,30,4,4,OPEN,0,12.4768073,0.2413,1256.88364,0.0,,Z,26.6380243,2018-01-01
R_A2,22,30,5,5,OPEN,0,11.5352333,0.2413,1161.02987,0.0,,Z,26.5143585,2018-01-01
R_A2,22,30,6,6,OPEN,0,4.12646534,0.2413,339.008913,0.0,,Z,9.84271736,2018-01-01
R_A2,22,30,7,7,OPEN,0,0.01275194,0.2413,1.24357884,0.0,,Z,22.420815,2018-01-01
R_A2,22,30,8,8,OPEN,0,0.01693369,0.2413,1.65451634,0.0,,Z,22.6440212,2018-01-01
R_A2,22,30,9,9,OPEN,0,0.00980587,0.2413,0.80012958,0.0,,Z,9.55291224,2018-01-01
R_A2,22,30,10,10,OPEN,0,0.00931246,0.2413,0.7608588,0.0,,Z,9.60746465,2018-01-01
R_A2,22,30,11,11,OPEN,0,37.5883066,0.2413,3787.27453,0.0,,Z,26.6653252,2018-01-01
R_A2,22,30,12,12,OPEN,0,10.8540497,0.2413,873.371608,0.0,,Z,8.99078747,2018-01-01
R_A2,22,30,13,13,OPEN,0,0.54558727,0.2413,54.9711193,0.0,,Z,26.6641076,2018-01-01
R_A2,22,30,14,14,OPEN,0,0.23813629,0.2413,23.8077396,0.0,,Z,25.571954,2018-01-01
R_A2,22,30,15,15,OPEN,0,0.04081424,0.2413,4.07975971,0.0,,Z,25.5499847,2018-01-01
R_A2,22,30,16,16,OPEN,0,0.01537031,0.2413,1.51924023,0.0,,Z,24.0661594,2018-01-01
R_A2,22,30,17,17,OPEN,0,0.04525966,0.2413,4.51904426,0.0,,Z,25.3969213,2018-01-01
R_A2,22,30,18,18,OPEN,0,0.0255083,0.2413,2.54482875,0.0,,Z,25.2851172,2018-01-01
R_A2,22,30,19,19,OPEN,0,0.00073323,0.2413,0.07309881,0.0,,Z,25.1903459,2018-01-01
R_A2,22,30,26,26,OPEN,0,1.4554e-05,0.2413,0.00141338,0.0,,Z,21.9351771,2018-01-01
R_A2,22,30,27,27,OPEN,0,0.00732868,0.2413,0.5492607,0.0,,Z,6.68954048,2018-01-01
R_A2,22,29,27,27,OPEN,0,2.06328705,0.2413,206.536352,0.0,,Z,25.7443002,2018-01-01
R_A2,22,29,28,28,OPEN,0,1.4331e-05,0.2413,0.00138788,0.0,,Z,21.6210245,2018-01-01
R_A2,22,29,29,29,OPEN,0,1.4411e-05,0.2413,0.00139447,0.0,,Z,21.5275987,2018-01-01
R_A2,22,29,30,30,OPEN,0,0.00036777,0.2413,0.0326638,0.0,,Z,14.0634994,2018-01-01
R_A3,28,41,1,1,OPEN,0,0.64180925,0.2413,54.6160867,0.0,,Z,11.523283,2018-01-01
