DATE,BLOCK,BPR
2000-01-01,1095,308.55126953125
2000-01-01,"15,28,1",308.55126953125
2000-01-01,"15,28,10",309.79327392578125
2000-01-01,"15,28,13",310.04949951171875
2000-01-01,24135,309.79327392578125
2000-01-01,31815,310.04949951171875
2000-02-01,1095,308.58148193359375
2000-02-01,"15,28,1",308.58148193359375
2000-02-01,"15,28,10",309.77398681640625
2000-02-01,"15,28,13",310.0296325683594
2000-02-01,24135,309.77398681640625
2000-02-01,31815,310.0296325683594
2000-03-01,1095,305.1053161621094
2000-03-01,"15,28,1",305.1053161621094
2000-03-01,"15,28,10",301.46649169921875
2000-03-01,"15,28,13",301.70574951171875
2000-03-01,24135,301.46649169921875
2000-03-01,31815,301.70574951171875
2000-04-01,1095,297.9883728027344
2000-04-01,"15,28,1",297.9883728027344
2000-04-01,"15,28,10",294.6693420410156
2000-04-01,"15,28,13",294.91156005859375
2000-04-01,24135,294.6693420410156
2000-04-01,31815,294.91156005859375
2000-05-01,1095,291.66278076171875
2000-05-01,"15,28,1",291.66278076171875
2000-05-01,"15,28,10",289.0064697265625
2000-05-01,"15,28,13",289.2481689453125
2000-05-01,24135,289.0064697265625
2000-05-01,31815,289.2481689453125
2000-06-01,1095,285.707275390625
2000-06-01,"15,28,1",285.707275390625
2000-06-01,"15,28,10",283.32275390625
2000-06-01,"15,28,13",283.5630187988281
2000-06-01,24135,283.32275390625
2000-06-01,31815,283.5630187988281
2000-07-01,1095,281.53216552734375
2000-07-01,"15,28,1",281.53216552734375
2000-07-01,"15,28,10",281.5537414550781
2000-07-01,"15,28,13",281.7998962402344
2000-07-01,24135,281.5537414550781
2000-07-01,31815,281.7998962402344
2000-08-01,1095,279.3105163574219
2000-08-01,"15,28,1",279.3105163574219
2000-08-01,"15,28,10",280.0185241699219
2000-08-01,"15,28,13",280.26617431640625
2000-08-01,24135,280.0185241699219
2000-08-01,31815,280.26617431640625
2000-09-01,1095,277.8639221191406
2000-09-01,"15,28,1",277.8639221191406
2000-09-01,"15,28,10",278.7001953125
2000-09-01,"15,28,13",278.94879150390625
2000-09-01,24135,278.7001953125
2000-09-01,31815,278.94879150390625
2000-10-01,1095,276.7679443359375
2000-10-01,"15,28,1",276.7679443359375
2000-10-01,"15,28,10",277.6459045410156
2000-10-01,"15,28,13",277.8951721191406
2000-10-01,24135,277.6459045410156
2000-10-01,31815,277.8951721191406
2000-11-01,1095,275.8468933105469
2000-11-01,"15,28,1",275.8468933105469
2000-11-01,"15,28,10",276.746337890625
2000-11-01,"15,28,13",276.9963073730469
2000-11-01,24135,276.746337890625
2000-11-01,31815,276.9963073730469
2000-12-01,1095,275.1077880859375
2000-12-01,"15,28,1",275.1077880859375
2000-12-01,"15,28,10",276.0163879394531
2000-12-01,"15,28,13",276.26702880859375
2000-12-01,24135,276.0163879394531
2000-12-01,31815,276.26702880859375
2001-01-01,1095,274.4700622558594
2001-01-01,"15,28,1",274.4700622558594
2001-01-01,"15,28,10",275.38751220703125
2001-01-01,"15,28,13",275.6387023925781
2001-01-01,24135,275.38751220703125
2001-01-01,31815,275.6387023925781
2001-02-01,1095,253.44110107421875
2001-02-01,"15,28,1",253.44110107421875
2001-02-01,"15,28,10",258.1594543457031
2001-02-01,"15,28,13",258.3420104980469
2001-02-01,24135,258.1594543457031
2001-02-01,31815,258.3420104980469
2001-03-01,1095,252.65939331054688
2001-03-01,"15,28,1",252.65939331054688
