DATE,CONIDX,SWAT,DRAWDOWN,CONBPRES,WELL,CONIPOS,CONJPOS,CONKPOS,DEPTH,WELLMODEL,PRESSURE,SGAS
2018-01-01,20,0.08846355974674225,0,300.6535339355469,R_A3,29,41,29,1640.8001708984375,STANDARD,300.6535339355469,0.0
2018-01-01,21,1.0,0,300.89739990234375,R_A3,29,41,30,1644.4371337890625,STANDARD,300.89739990234375,0.0
2018-01-01,22,0.06317919492721558,0,301.14129638671875,R_A3,29,41,31,1648.0740966796875,STANDARD,301.14129638671875,0.0
2018-01-01,1,0.05148448422551155,0,300.009033203125,R_A4,30,52,1,1631.1873779296875,STANDARD,300.009033203125,0.0
2018-01-01,2,0.04942012205719948,0,299.7571105957031,R_A4,31,52,1,1627.4293212890625,STANDARD,299.7571105957031,0.0
2018-01-01,3,0.05094006285071373,0,299.89520263671875,R_A4,31,52,2,1629.4896240234375,STANDARD,299.89520263671875,0.0
2018-01-01,4,0.05282565578818321,0,300.0333251953125,R_A4,31,52,3,1631.5498046875,STANDARD,300.0333251953125,0.0
2018-01-01,5,0.059012703597545624,0,300.17144775390625,R_A4,31,52,4,1633.610107421875,STANDARD,300.17144775390625,0.0
2018-01-01,6,0.05643600597977638,0,300.0901184082031,R_A4,32,52,4,1632.3968505859375,STANDARD,300.0901184082031,0.0
2018-01-01,7,0.05788363516330719,0,300.3236999511719,R_A4,32,51,4,1635.880615234375,STANDARD,300.3236999511719,0.0
2018-01-01,8,0.058634817600250244,0,300.4202575683594,R_A4,33,51,4,1637.321044921875,STANDARD,300.4202575683594,0.0
2018-01-01,9,0.05906778573989868,0,300.29644775390625,R_A4,33,51,3,1635.474609375,STANDARD,300.29644775390625,0.0
2018-01-01,10,0.13861097395420074,0,300.74395751953125,R_A4,33,50,4,1642.1485595703125,STANDARD,300.74395751953125,0.0
2018-01-01,11,0.13421428203582764,0,300.67578125,R_A4,34,50,4,1641.132080078125,STANDARD,300.67578125,0.0
2018-01-01,12,0.1400769203901291,0,300.5467224121094,R_A4,34,50,3,1639.20703125,STANDARD,300.5467224121094,0.0
2018-01-01,13,0.23393802344799042,0,300.66064453125,R_A4,35,50,3,1640.9061279296875,STANDARD,300.66064453125,0.0
2018-01-01,14,0.22923102974891663,0,300.53570556640625,R_A4,35,50,2,1639.0426025390625,STANDARD,300.53570556640625,0.0
2018-01-01,15,0.23608194291591644,0,300.72943115234375,R_A4,35,49,2,1641.93212890625,STANDARD,300.72943115234375,0.0
2018-01-01,16,0.6481541991233826,0,300.7579650878906,R_A4,36,49,30,1642.357421875,STANDARD,300.7579650878906,0.0
2018-01-01,17,0.31965819001197815,0,300.5735168457031,R_A4,36,48,30,1639.6068115234375,STANDARD,300.5735168457031,0.0
2018-01-01,18,0.6481541991233826,0,301.0526123046875,R_A4,37,48,30,1646.7513427734375,STANDARD,301.0526123046875,0.0
2018-01-01,19,0.6481541991233826,0,301.5025939941406,R_A4,38,48,30,1653.461669921875,STANDARD,301.5025939941406,0.0
2018-01-01,20,0.23997251689434052,0,301.7947998046875,R_A4,38,47,30,1657.8184814453125,STANDARD,301.7947998046875,0.0
2018-01-01,1,1.0,0,303.8440856933594,R_A5,31,20,1,1685.026611328125,STANDARD,303.8440856933594,0.0
2018-01-01,2,1.0,0,304.0601806640625,R_A5,31,20,2,1687.3070068359375,STANDARD,304.0601806640625,0.0
2018-01-01,3,1.0,0,304.27630615234375,R_A5,31,20,3,1689.5875244140625,STANDARD,304.27630615234375,0.0
2018-01-01,4,1.0,0,304.4924011230469,R_A5,31,20,4,1691.8680419921875,STANDARD,304.4924011230469,0.0
2018-01-01,5,1.0,0,304.7085266113281,R_A5,31,20,5,1694.1485595703125,STANDARD,304.7085266113281,0.0
2018-01-01,6,1.0,0,304.9246520996094,R_A5,31,20,6,1696.4290771484375,STANDARD,304.9246520996094,0.0
2018-01-01,7,1.0,0,305.446533203125,R_A5,31,20,7,1698.70947265625,STANDARD,305.446533203125,0.0
2018-01-01,8,1.0,0,305.988037109375,R_A5,31,20,11,1707.6488037109375,STANDARD,305.988037109375,0.0
2018-01-01,9,1.0,0,306.1695251464844,R_A5,31,20,12,1709.5638427734375,STANDARD,306.1695251464844,0.0
2018-01-01,10,1.0,0,305.4322814941406,R_A5,31,21,12,1701.7845458984375,STANDARD,305.4322814941406,0.0
2018-01-01,11,1.0,0,305.6291198730469,R_A5,31,21,13,1703.735107421875,STANDARD,305.6291198730469,0.0
2018-01-01,12,1.0,0,305.81396484375,R_A5,31,21,14,1705.6856689453125,STANDARD,305.81396484375,0.0
2018-01-01,13,1.0,0,305.9988098144531,R_A5,31,21,15,1707.63623046875,STANDARD,305.9988098144531,0.0
2018-01-01,14,1.0,0,306.1836853027344,R_A5,31,21,16,1709.5867919921875,STANDARD,306.1836853027344,0.0
2018-01-01,15,1.0,0,306.5135498046875,R_A5,31,21,17,1711.537353515625,STANDARD,306.5135498046875,0.0
2018-01-01,16,1.0,0,306.6856994628906,R_A5,31,21,18,1713.35400390625,STANDARD,306.6856994628906,0.0
2018-01-01,17,1.0,0,306.7843933105469,R_A5,31,21,19,1714.3951416015625,STANDARD,306.7843933105469,0.0
2018-01-01,18,1.0,0,306.75689697265625,R_A5,31,21,27,1715.7628173828125,STANDARD,306.75689697265625,0.0
2018-01-01,19,1.0,0,306.978271484375,R_A5,31,21,28,1718.098388671875,STANDARD,306.978271484375,0.0
2018-01-01,20,1.0,0,307.5054016113281,R_A5,31,21,29,1720.43408203125,STANDARD,307.5054016113281,0.0
2018-01-01,21,1.0,0,307.7267761230469,R_A5,31,21,30,1722.7696533203125,STANDARD,307.7267761230469,0.0
2018-01-01,22,1.0,0,307.9481506347656,R_A5,31,21,31,1725.105224609375,STANDARD,307.9481506347656,0.0
2018-01-01,1,1.0,0,305.11419677734375,R_A6,17,42,1,1695.20263671875,STANDARD,305.11419677734375,0.0
2018-01-01,2,1.0,0,305.2609558105469,R_A6,17,42,2,1696.7510986328125,STANDARD,305.2609558105469,0.0
2018-01-01,3,1.0,0,305.4076843261719,R_A6,17,42,3,1698.299560546875,STANDARD,305.4076843261719,0.0
2018-01-01,4,1.0,0,305.554443359375,R_A6,17,42,4,1699.84814453125,STANDARD,305.554443359375,0.0
2018-01-01,5,1.0,0,305.7012023925781,R_A6,17,42,5,1701.3966064453125,STANDARD,305.7012023925781,0.0
2018-01-01,6,1.0,0,305.84796142578125,R_A6,17,42,6,1702.9451904296875,STANDARD,305.84796142578125,0.0
2018-01-01,7,1.0,0,305.6956481933594,R_A6,17,42,7,1704.49365234375,STANDARD,305.6956481933594,0.0
2018-01-01,8,1.0,0,305.8424072265625,R_A6,17,42,8,1706.042236328125,STANDARD,305.8424072265625,0.0
2018-01-01,9,1.0,0,306.2882080078125,R_A6,17,42,9,1707.5906982421875,STANDARD,306.2882080078125,0.0
2018-01-01,10,1.0,0,306.1291809082031,R_A6,17,42,10,1709.1392822265625,STANDARD,306.1291809082031,0.0
2018-01-01,11,1.0,0,306.3109130859375,R_A6,17,42,11,1711.055419921875,STANDARD,306.3109130859375,0.0
2018-01-01,12,1.0,0,306.52734375,R_A6,17,42,12,1713.3392333984375,STANDARD,306.52734375,0.0
2018-01-01,13,1.0,0,306.7557678222656,R_A6,17,42,13,1715.623046875,STANDARD,306.7557678222656,0.0
2018-01-01,14,1.0,0,306.9721984863281,R_A6,17,42,14,1717.9068603515625,STANDARD,306.9721984863281,0.0
2018-01-01,15,1.0,0,307.18865966796875,R_A6,17,42,15,1720.190673828125,STANDARD,307.18865966796875,0.0
2018-01-01,16,1.0,0,307.55010986328125,R_A6,17,42,16,1722.474365234375,STANDARD,307.55010986328125,0.0
2018-01-01,17,1.0,0,307.7665710449219,R_A6,17,42,17,1724.7581787109375,STANDARD,307.7665710449219,0.0
2018-01-01,18,1.0,0,307.921630859375,R_A6,17,42,18,1726.394287109375,STANDARD,307.921630859375,0.0
2018-01-01,19,1.0,0,307.8930969238281,R_A6,17,42,27,1727.7508544921875,STANDARD,307.8930969238281,0.0
2018-01-01,20,1.0,0,308.3623352050781,R_A6,17,42,28,1729.4755859375,STANDARD,308.3623352050781,0.0
2018-01-01,21,1.0,0,308.52581787109375,R_A6,17,42,29,1731.2001953125,STANDARD,308.52581787109375,0.0
2018-01-01,22,1.0,0,308.68927001953125,R_A6,17,42,30,1732.9249267578125,STANDARD,308.68927001953125,0.0
2018-01-01,23,1.0,0,308.8527526855469,R_A6,17,42,31,1734.649658203125,STANDARD,308.8527526855469,0.0
2018-03-01,1,0.10822678357362747,0,298.68072509765625,R_A2,22,30,1,1641.094970703125,STANDARD,298.68072509765625,0.0
2018-03-01,2,0.11059452593326569,0,298.8010559082031,R_A2,22,30,2,1642.8890380859375,STANDARD,298.8010559082031,0.0
2018-03-01,3,0.0777532160282135,0,298.9213562011719,R_A2,22,30,3,1644.68310546875,STANDARD,298.9213562011719,0.0
2018-03-01,4,0.06679913401603699,0,299.0416259765625,R_A2,22,30,4,1646.4771728515625,STANDARD,299.0416259765625,0.0
2018-03-01,5,0.07245806604623795,0,299.1618957519531,R_A2,22,30,5,1648.2713623046875,STANDARD,299.1618957519531,0.0
2018-03-01,6,0.11854404956102371,0,299.28216552734375,R_A2,22,30,6,1650.0654296875,STANDARD,299.28216552734375,0.0
2018-03-01,7,0.6482804417610168,0,299.4024658203125,R_A2,22,30,7,1651.859619140625,STANDARD,299.4024658203125,0.0
2018-03-01,8,0.6483569741249084,0,299.53955078125,R_A2,22,30,8,1653.6536865234375,STANDARD,299.53955078125,0.0
2018-03-01,9,0.1734543889760971,0,299.688720703125,R_A2,22,30,9,1655.44775390625,STANDARD,299.688720703125,0.0
2018-03-01,10,0.32610568404197693,0,299.7486267089844,R_A2,22,30,10,1657.2418212890625,STANDARD,299.7486267089844,0.0
2018-03-01,11,0.07779522985219955,0,299.8603515625,R_A2,22,30,11,1659.1368408203125,STANDARD,299.8603515625,0.0
2018-03-01,12,0.07672921568155289,0,299.9930114746094,R_A2,22,30,12,1661.132568359375,STANDARD,299.9930114746094,0.0
2018-03-01,13,0.4559708535671234,0,300.1505432128906,R_A2,22,30,13,1663.12841796875,STANDARD,300.1505432128906,0.0
2018-03-01,14,0.49749186635017395,0,300.2870788574219,R_A2,22,30,14,1665.1241455078125,STANDARD,300.2870788574219,0.0
2018-03-01,15,0.6977928280830383,0,300.4251403808594,R_A2,22,30,15,1667.1199951171875,STANDARD,300.4251403808594,0.0
2018-03-01,16,0.9701835513114929,0,300.559326171875,R_A2,22,30,16,1669.11572265625,STANDARD,300.559326171875,0.0
2018-03-01,17,0.9522997140884399,0,300.6936340332031,R_A2,22,30,17,1671.111572265625,STANDARD,300.6936340332031,0.0
2018-03-01,18,0.9832426905632019,0,300.81964111328125,R_A2,22,30,18,1672.9881591796875,STANDARD,300.81964111328125,0.0
2018-03-01,19,0.9928646683692932,0,300.7695617675781,R_A2,22,29,18,1674.229736328125,STANDARD,300.7695617675781,0.0
2018-03-01,20,0.6483113169670105,0,300.779052734375,R_A2,22,29,27,1676.1676025390625,STANDARD,300.779052734375,0.0
2018-03-01,21,1.0,0,303.4609069824219,R_A2,22,29,28,1677.9368896484375,STANDARD,303.4609069824219,-1.5766129179105304e-15
2018-03-01,22,1.0,0,303.631103515625,R_A2,22,29,29,1679.7061767578125,STANDARD,303.631103515625,-3.3041296787534203e-16
2018-03-01,23,1.0,0,303.79888916015625,R_A2,22,29,30,1681.4754638671875,STANDARD,303.79888916015625,1.7895632344833577e-17
2018-03-01,24,1.0,0,303.9716796875,R_A2,22,29,31,1683.2447509765625,STANDARD,303.9716796875,-4.0313443314111386e-19
2018-04-28,1,1.0,0,271.9422607421875,R_A5,31,20,1,1685.026611328125,STANDARD,271.9422607421875,-9.653688709965885e-14
2018-04-28,2,1.0,0,272.15850830078125,R_A5,31,20,2,1687.3070068359375,STANDARD,272.15850830078125,-1.6957385474102027e-13
2018-04-28,3,1.0,0,272.3748779296875,R_A5,31,20,3,1689.5875244140625,STANDARD,272.3748779296875,-1.9439917069759977e-13
2018-04-28,4,1.0,0,272.59130859375,R_A5,31,20,4,1691.8680419921875,STANDARD,272.59130859375,-1.9369645861203044e-13
2018-04-28,5,1.0,0,272.80755615234375,R_A5,31,20,5,1694.1485595703125,STANDARD,272.80755615234375,-1.8994151412300708e-13
2018-04-28,6,1.0,0,273.0235595703125,R_A5,31,20,6,1696.4290771484375,STANDARD,273.0235595703125,-1.5827074893726145e-13
2018-04-28,7,1.0,0,273.5670166015625,R_A5,31,20,7,1698.70947265625,STANDARD,273.5670166015625,-5.6767751713563894e-14
2018-04-28,8,1.0,0,273.55474853515625,R_A5,31,20,11,1707.6488037109375,STANDARD,273.55474853515625,-3.0999126876540828e-12
2018-04-28,9,1.0,0,273.7359313964844,R_A5,31,20,12,1709.5638427734375,STANDARD,273.7359313964844,-3.0166336009024297e-12
2018-04-28,10,1.0,0,272.2635498046875,R_A5,31,21,12,1701.7845458984375,STANDARD,272.2635498046875,-4.142969647902284e-11
2018-04-28,11,1.0,0,272.461181640625,R_A5,31,21,13,1703.735107421875,STANDARD,272.461181640625,-1.4106330036359194e-12
2018-04-28,12,1.0,0,272.64703369140625,R_A5,31,21,14,1705.6856689453125,STANDARD,272.64703369140625,-2.9489861073928036e-12
2018-04-28,13,1.0,0,273.2615661621094,R_A5,31,21,15,1707.63623046875,STANDARD,273.2615661621094,-4.465689970589715e-12
2018-04-28,14,1.0,0,273.98333740234375,R_A5,31,21,16,1709.5867919921875,STANDARD,273.98333740234375,-1.942474176300224e-12
2018-04-28,15,1.0,0,274.2885437011719,R_A5,31,21,17,1711.537353515625,STANDARD,274.2885437011719,-1.8762595643817548e-13
2018-04-28,16,1.0,0,274.4440002441406,R_A5,31,21,18,1713.35400390625,STANDARD,274.4440002441406,-1.932717088584321e-13
2018-04-28,17,1.0,0,274.5337829589844,R_A5,31,21,19,1714.3951416015625,STANDARD,274.5337829589844,0.0
2018-04-28,18,1.0,0,274.500244140625,R_A5,31,21,27,1715.7628173828125,STANDARD,274.500244140625,-7.685919609090597e-12
2018-04-28,19,1.0,0,274.7418212890625,R_A5,31,21,28,1718.098388671875,STANDARD,274.7418212890625,-5.551907458073435e-12
2018-04-28,20,1.0,0,285.71160888671875,R_A5,31,21,29,1720.43408203125,STANDARD,285.71160888671875,-5.398108945452314e-20
2018-04-28,21,1.0,0,281.726806640625,R_A5,31,21,30,1722.7696533203125,STANDARD,281.726806640625,-5.932558543820526e-17
2018-04-28,22,1.0,0,298.2523498535156,R_A5,31,21,31,1725.105224609375,STANDARD,298.2523498535156,-2.1242885087698258e-20
2018-07-03,1,0.13515055179595947,0,283.05865478515625,R_A3,28,41,1,1609.243408203125,STANDARD,283.05865478515625,0.0
2018-07-03,2,0.11842123419046402,0,283.1965637207031,R_A3,28,41,2,1611.3077392578125,STANDARD,283.1965637207031,0.0
2018-07-03,3,0.1228024959564209,0,283.3345031738281,R_A3,28,41,3,1613.3720703125,STANDARD,283.3345031738281,0.0
2018-07-03,4,0.24889573454856873,0,283.4754943847656,R_A3,28,41,4,1615.4365234375,STANDARD,283.4754943847656,0.0
2018-07-03,5,0.6501951217651367,0,283.61517333984375,R_A3,28,41,5,1617.5008544921875,STANDARD,283.61517333984375,0.0
2018-07-03,6,0.3407103419303894,0,283.765869140625,R_A3,28,41,6,1619.565185546875,STANDARD,283.765869140625,0.0
2018-07-03,7,0.6491451859474182,0,283.0896911621094,R_A3,29,41,6,1609.3663330078125,STANDARD,283.0896911621094,0.0
2018-07-03,8,0.19863520562648773,0,283.242919921875,R_A3,29,41,7,1611.4163818359375,STANDARD,283.242919921875,0.0
2018-07-03,9,0.2012297511100769,0,283.3795471191406,R_A3,29,41,8,1613.46630859375,STANDARD,283.3795471191406,0.0
2018-07-03,10,0.6499724388122559,0,283.5145263671875,R_A3,29,41,9,1615.516357421875,STANDARD,283.5145263671875,0.0
2018-07-03,11,0.7970944046974182,0,284.4222106933594,R_A3,29,41,10,1617.5662841796875,STANDARD,284.4222106933594,0.0
2018-07-03,12,0.05098985508084297,0,283.9388122558594,R_A3,29,41,11,1619.750732421875,STANDARD,283.9388122558594,0.0
2018-07-03,13,0.05467410385608673,0,284.0936584472656,R_A3,29,41,12,1622.0697021484375,STANDARD,284.0936584472656,0.0
2018-07-03,14,0.3685244619846344,0,284.2491455078125,R_A3,29,41,13,1624.388671875,STANDARD,284.2491455078125,0.0
2018-07-03,15,0.37197235226631165,0,284.4492492675781,R_A3,29,41,14,1626.707763671875,STANDARD,284.4492492675781,0.0
2018-07-03,16,0.48985952138900757,0,284.40264892578125,R_A3,29,41,15,1629.026611328125,STANDARD,284.40264892578125,0.0
2018-07-03,17,0.8013850450515747,0,284.52508544921875,R_A3,29,41,16,1630.9468994140625,STANDARD,284.52508544921875,0.0
2018-07-03,18,0.30692794919013977,0,284.50030517578125,R_A3,29,41,27,1633.5262451171875,STANDARD,284.50030517578125,0.0
2018-07-03,19,0.04452485963702202,0,284.6838073730469,R_A3,29,41,28,1637.1630859375,STANDARD,284.6838073730469,0.0
2018-07-03,20,0.08935379236936569,0,284.9266357421875,R_A3,29,41,29,1640.8001708984375,STANDARD,284.9266357421875,0.0
2018-07-03,21,1.0,0,288.72723388671875,R_A3,29,41,30,1644.4371337890625,STANDARD,288.72723388671875,-5.7128437397357956e-11
2018-07-03,22,0.06383965164422989,0,285.40435791015625,R_A3,29,41,31,1648.0740966796875,STANDARD,285.40435791015625,0.0
2018-09-12,1,0.051612671464681625,0,276.07122802734375,R_A4,30,52,1,1631.1873779296875,STANDARD,276.07122802734375,0.0
2018-09-12,2,0.04954938963055611,0,275.9585266113281,R_A4,31,52,1,1627.4293212890625,STANDARD,275.9585266113281,0.0
2018-09-12,3,0.051070600748062134,0,276.0958251953125,R_A4,31,52,2,1629.4896240234375,STANDARD,276.0958251953125,0.0
2018-09-12,4,0.052960965782403946,0,276.2331848144531,R_A4,31,52,3,1631.5498046875,STANDARD,276.2331848144531,0.0
2018-09-12,5,0.05912543833255768,0,276.37060546875,R_A4,31,52,4,1633.610107421875,STANDARD,276.37060546875,0.0
2018-09-12,6,0.056552886962890625,0,276.45623779296875,R_A4,32,52,4,1632.3968505859375,STANDARD,276.45623779296875,0.0
2018-09-12,7,0.058021873235702515,0,276.5747985839844,R_A4,32,51,4,1635.880615234375,STANDARD,276.5747985839844,0.0
2018-09-12,8,0.05875088647007942,0,276.85406494140625,R_A4,33,51,4,1637.321044921875,STANDARD,276.85406494140625,0.0
2018-09-12,9,0.05917944014072418,0,276.73101806640625,R_A4,33,51,3,1635.474609375,STANDARD,276.73101806640625,0.0
2018-09-12,10,0.13917408883571625,0,277.0855712890625,R_A4,33,50,4,1642.1485595703125,STANDARD,277.0855712890625,0.0
2018-09-12,11,0.13817954063415527,0,277.2119445800781,R_A4,34,50,4,1641.132080078125,STANDARD,277.2119445800781,0.0
2018-09-12,12,0.1404026746749878,0,277.09967041015625,R_A4,34,50,3,1639.20703125,STANDARD,277.09967041015625,0.0
2018-09-12,13,0.23441176116466522,0,277.4088439941406,R_A4,35,50,3,1640.9061279296875,STANDARD,277.4088439941406,0.0
2018-09-12,14,0.2296624630689621,0,277.28399658203125,R_A4,35,50,2,1639.0426025390625,STANDARD,277.28399658203125,0.0
2018-09-12,15,0.2365795075893402,0,277.40283203125,R_A4,35,49,2,1641.93212890625,STANDARD,277.40283203125,0.0
2018-09-12,16,0.6495912671089172,0,279.2494812011719,R_A4,36,49,30,1642.357421875,STANDARD,279.2494812011719,0.0
2018-09-12,17,0.27334070205688477,0,279.0302429199219,R_A4,36,48,30,1639.6068115234375,STANDARD,279.0302429199219,0.0
2018-09-12,18,0.6510664820671082,0,279.54302978515625,R_A4,37,48,30,1646.7513427734375,STANDARD,279.54302978515625,0.0
2018-09-12,19,0.7048242092132568,0,280.0643615722656,R_A4,38,48,30,1653.461669921875,STANDARD,280.0643615722656,0.0
2018-09-12,20,0.3589169383049011,0,280.3155517578125,R_A4,38,47,30,1657.8184814453125,STANDARD,280.3155517578125,0.0
2018-11-07,1,1.0,0,274.3758850097656,R_A6,17,42,1,1695.20263671875,STANDARD,274.3758850097656,-1.0567834512850867e-17
2018-11-07,2,1.0,0,274.5218200683594,R_A6,17,42,2,1696.7510986328125,STANDARD,274.5218200683594,2.4861240046623205e-18
2018-11-07,3,1.0,0,274.6645812988281,R_A6,17,42,3,1698.299560546875,STANDARD,274.6645812988281,-7.218547125399156e-18
2018-11-07,4,1.0,0,274.8032531738281,R_A6,17,42,4,1699.84814453125,STANDARD,274.8032531738281,9.244085798053681e-18
2018-11-07,5,1.0,0,274.94036865234375,R_A6,17,42,5,1701.3966064453125,STANDARD,274.94036865234375,2.6382124926545866e-17
2018-11-07,6,1.0,0,275.0806579589844,R_A6,17,42,6,1702.9451904296875,STANDARD,275.0806579589844,-8.287778652286431e-17
2018-11-07,7,1.0,0,274.9256896972656,R_A6,17,42,7,1704.49365234375,STANDARD,274.9256896972656,-4.5441636789188505e-17
2018-11-07,8,1.0,0,275.0705261230469,R_A6,17,42,8,1706.042236328125,STANDARD,275.0705261230469,1.896264239546778e-17
2018-11-07,9,1.0,0,275.5095520019531,R_A6,17,42,9,1707.5906982421875,STANDARD,275.5095520019531,8.680640970465223e-18
2018-11-07,10,1.0,0,275.33148193359375,R_A6,17,42,10,1709.1392822265625,STANDARD,275.33148193359375,8.270458496111195e-15
2018-11-07,11,1.0,0,275.5793762207031,R_A6,17,42,11,1711.055419921875,STANDARD,275.5793762207031,5.400965827730749e-15
2018-11-07,12,1.0,0,275.7955322265625,R_A6,17,42,12,1713.3392333984375,STANDARD,275.7955322265625,2.101803626636061e-15
2018-11-07,13,1.0,0,276.0244445800781,R_A6,17,42,13,1715.623046875,STANDARD,276.0244445800781,1.614704201306793e-16
2018-11-07,14,1.0,0,276.24200439453125,R_A6,17,42,14,1717.9068603515625,STANDARD,276.24200439453125,1.2003201986889224e-16
2018-11-07,15,1.0,0,276.4836730957031,R_A6,17,42,15,1720.190673828125,STANDARD,276.4836730957031,5.798217794897014e-17
