FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WATER_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATER_PORV,HCPV_GAS,HCPV_TOTAL
1,23133450.0,0,23133450.0,49910441.0,0.0,4256554845.0,4256554845.0,88341195.0,36904110.0,51437085.0,0.0,36904110.0
2,0.0,0,0.0,62517261.0,0.0,0.0,0.0,64439089.0,0.0,64439089.0,0.0,0.0
3,20622197.0,0,20622197.0,48512698.0,0.0,3794484296.0,3794484296.0,82884059.0,32890178.0,49993881.0,0.0,32890178.0
4,0.0,0,0.0,65983641.0,0.0,0.0,0.0,68006533.0,0.0,68006533.0,0.0,0.0
5,14324713.0,0,14324713.0,36630070.0,0.0,2635747196.0,2635747196.0,60592040.0,22844194.0,37747846.0,0.0,22844194.0
6,0.0,0,0.0,46656448.0,0.0,0.0,0.0,48085058.0,0.0,48085058.0,0.0,0.0
