X_UTME,Y_UTMN,Z_TVDSS,POLY_ID
460539.84765625,5935984.926269531,1692.91796875,0
460556.76220703125,5935938.12890625,1687.950927734375,0
460559.3388671875,5935930.999755859,1687.1942138671875,0
460572.7060546875,5935890.134521484,1682.843505859375,0
460575.3671875,5935875.543212891,1681.27001953125,0
460580.62939453125,5935844.408935547,1677.56201171875,0
460583.18505859375,5935806.261474609,1672.9564208984375,0
460582.34326171875,5935715.724365234,1661.914794921875,0
460579.22314453125,5935684.68359375,1658.083740234375,0
460566.44580078125,5935581.757324219,1645.341552734375,0
460564.66748046875,5935567.343505859,1643.557373046875,0
460563.923828125,5935556.508300781,1642.65380859375,0
460562.46435546875,5935525.692871094,1640.1197509765625,0
460562.56494140625,5935523.549072266,1640.091552734375,0
460561.54248046875,5935469.576904297,1639.3106689453125,0
460561.439453125,5935453.948730469,1639.0882568359375,0
460560.38330078125,5935421.343261719,1637.9307861328125,0
460558.509765625,5935359.784423828,1635.7552490234375,0
460550.556640625,5935248.73046875,1631.4598388671875,0
460539.8779296875,5935198.798339844,1628.9527587890625,0
460535.56982421875,5935183.33984375,1628.095458984375,0
460521.7724609375,5935113.1875,1628.8084716796875,0
460508.91552734375,5935041.432861328,1629.603759765625,0
460498.2802734375,5934961.635009766,1630.6802978515625,0
460497.5498046875,5934956.847412109,1630.672607421875,0
460487.9853515625,5934852.075439453,1630.7447509765625,0
460486.39892578125,5934816.841308594,1632.0889892578125,0
460486.80615234375,5934793.275146484,1633.0157470703125,0
460488.38232421875,5934781.0244140625,1633.523193359375,0
460490.41796875,5934766.652832031,1634.1219482421875,0
460492.4658203125,5934692.616455078,1637.0478515625,0
460493.15576171875,5934645.3251953125,1638.9051513671875,0
460493.0234375,5934566.905761719,1641.2371826171875,0
460492.6689453125,5934536.330566406,1642.131591796875,0
460492.73681640625,5934492.7626953125,1643.43408203125,0
460483.87548828125,5934403.427001953,1640.8734130859375,0
460483.67236328125,5934401.746826172,1640.8037109375,0
460471.8525390625,5934323.55078125,1637.40771484375,0
460469.60546875,5934312.596435547,1636.8936767578125,0
460468.52197265625,5934302.616455078,1636.48779296875,0
460470.037109375,5934271.619384766,1635.5433349609375,0
460473.3359375,5934146.394042969,1631.544677734375,0
460478.1123046875,5934107.544921875,1633.0078125,0
460496.4140625,5934048.041259766,1635.5611572265625,0
460516.2666015625,5933962.322143555,1639.0543212890625,0
460517.33251953125,5933954.189941406,1639.3624267578125,0
460517.8359375,5933945.401733398,1639.677001953125,0
460519.26123046875,5933893.615966797,1641.4866943359375,0
460518.9091796875,5933890.392089844,1641.5869140625,0
460514.9267578125,5933857.512329102,1642.2353515625,0
460509.08935546875,5933823.7333984375,1642.87158203125,0
460497.189453125,5933776.843994141,1643.6895751953125,0
460488.01318359375,5933728.318359375,1647.5111083984375,0
460486.60107421875,5933722.080444336,1648.0052490234375,0
460485.9736328125,5933719.415771484,1648.216552734375,0
460473.583984375,5933676.784057617,1651.62646484375,0
460441.37109375,5933571.9609375,1658.190185546875,0
460441.38427734375,5933571.841674805,1658.2493896484375,0
460438.73876953125,5933563.247192383,1658.7830810546875,0
460432.71337890625,5933536.596801758,1660.474609375,0
460414.3720703125,5933464.462158203,1665.0186767578125,0
460398.7568359375,5933376.651489258,1677.0194091796875,0
460389.71533203125,5933327.016845703,1683.8067626953125,0
460388.90087890625,5933322.545654297,1684.418212890625,0
460387.626953125,5933314.726318359,1685.484619140625,0
460365.7275390625,5933205.376831055,1700.474609375,0
460351.732421875,5933141.266479492,1708.1539306640625,0
460347.32568359375,5933124.911376953,1709.3104248046875,0
460339.1181640625,5933085.429077148,1712.0662841796875,0
460335.88330078125,5933069.596313477,1713.2288818359375,0
460312.4677734375,5932957.891174316,1721.444091796875,0
460313.36572265625,5932957.839355469,1722.372802734375,0
460337.95849609375,5933072.453125,1714.520751953125,0
460340.04052734375,5933082.400878906,1713.84033203125,0
460349.26513671875,5933123.091796875,1711.7703857421875,0
460354.17333984375,5933139.958618164,1710.9268798828125,0
460372.60302734375,5933211.659423828,1705.00390625,0
460382.62255859375,5933247.939453125,1702.672607421875,0
460398.814453125,5933307.196166992,1698.8690185546875,0
