ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,6048054,940406,532175,371113,52252656
Valysar,CentralSouth,59963174,12124468,9600786,6695109,942671322
Valysar,CentralNorth,34193322,5144357,3456483,2410379,339381304
Valysar,NorthHorst,4287094,537647,239863,147336,28863098
Valysar,CentralRamp,13305383,2084049,1468752,1024234,144212179
Valysar,CentralHorst,84978163,13579164,9937139,6929665,975696851
Valysar,EastLowland,6581809,706204,220276,153609,21628211
Therys,WestLowland,2538365,421220,196831,137260,19326218
Therys,CentralSouth,8337245,2013426,1272042,887059,124897843
Therys,CentralNorth,19743553,3759565,2178370,1519086,213887349
Therys,NorthHorst,5174696,753360,292893,179910,35244334
Therys,CentralRamp,6685288,1650885,1249073,871041,122642551
Therys,CentralHorst,27817079,7026014,5453303,3802861,535442851
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,431112,81324,59783,41689,5869864
Volon,CentralSouth,36367998,6893000,5272658,3676889,517705942
Volon,CentralNorth,7549019,1121381,659290,459756,64733667
Volon,NorthHorst,3611093,711085,559873,343902,67370448
Volon,CentralRamp,12079848,2190387,1641130,1144442,161137467
Volon,CentralHorst,80520075,14165301,10773941,7513209,1057859821
Volon,EastLowland,0,0,0,0,0
