ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,6037171,936325,484768,338053,47597829
Valysar,CentralSouth,59967804,12108350,9488686,6616936,931664568
Valysar,CentralNorth,34204817,5144945,3384794,2360386,332342426
Valysar,NorthHorst,4282929,534249,223296,137160,26869583
Valysar,CentralRamp,13306389,2084207,1468869,1024316,144223639
Valysar,CentralHorst,84962108,13574919,9873058,6884978,969404898
Valysar,EastLowland,6557171,707906,208300,145258,20452302
Therys,WestLowland,2522604,420144,180947,126183,17766617
Therys,CentralSouth,8326384,2004664,1210118,843876,118817732
Therys,CentralNorth,19733486,3759828,2143514,1494779,210464937
Therys,NorthHorst,5184565,754987,268626,165004,32324279
Therys,CentralRamp,6685829,1650149,1248785,870840,122614340
Therys,CentralHorst,27820986,7021800,5429591,3786326,533114712
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,428970,81252,54352,37902,5336627
Volon,CentralSouth,36367076,6908885,5065169,3532196,497333246
Volon,CentralNorth,7556228,1122436,626155,436649,61480199
Volon,NorthHorst,3607642,707927,519083,318847,62462107
Volon,CentralRamp,12077383,2188970,1613565,1125220,158430924
Volon,CentralHorst,80519072,14169925,10694131,7457553,1050023471
Volon,EastLowland,0,0,0,0,0
