ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,4721874,780605,478399,333611,46972478,0,0,0,0,0
Valysar,CentralSouth,68313191,12113507,9099418,6345480,893443594,0,0,0,0,0
Valysar,CentralNorth,39710785,7084371,5220401,3640447,512574937,0,0,0,0,0
Valysar,NorthHorst,4132282,594466,295451,181481,35552136,24449435,3355123,2247947,522778313,79985
Valysar,CentralRamp,14085309,2077524,1472915,1027137,144620962,0,0,0,0,0
Valysar,CentralHorst,86034273,12906085,9708533,6770247,953250739,0,0,0,0,0
Valysar,EastLowland,164541,33946,14864,10365,1459441,0,0,0,0,0
Therys,WestLowland,1983585,362103,171603,119667,16849142,0,0,0,0,0
Therys,CentralSouth,13661930,3434798,2247609,1567371,220685787,0,0,0,0,0
Therys,CentralNorth,20635489,3856411,2320834,1618434,227875458,0,0,0,0,0
Therys,NorthHorst,5380684,662600,238444,146465,28692395,17206063,2753670,1705546,396638516,60686
Therys,CentralRamp,6726145,1643134,1286860,897392,126352791,0,0,0,0,0
Therys,CentralHorst,29254610,7076484,5514434,3845491,541445136,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,208876,34037,17466,12180,1714974,0,0,0,0,0
Volon,CentralSouth,31260660,5927518,4517908,3150564,443599379,0,0,0,0,0
Volon,CentralNorth,6929292,979236,545514,380414,53562344,0,0,0,0,0
Volon,NorthHorst,4460145,761540,508713,312477,61214265,3174151,579309,476707,110861981,16962
Volon,CentralRamp,13186185,2342042,1776409,1238779,174420102,0,0,0,0,0
Volon,CentralHorst,82866071,14395883,11186433,7800860,1098361160,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
