ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,5678458,918519,542269,378152,53243739
Valysar,CentralSouth,61132623,11699212,8848704,6170644,868826756
Valysar,CentralNorth,38356059,6517391,4498088,3136742,441653285
Valysar,NorthHorst,3293949,354814,128044,78651,15407718
Valysar,CentralRamp,13339898,2373813,1835801,1280196,180251627
Valysar,CentralHorst,86663656,14199324,10747323,7494647,1055246269
Valysar,EastLowland,97754,14228,1116,778,109584
Therys,WestLowland,2802718,469837,214156,149342,21027343
Therys,CentralSouth,10456557,2542808,1574965,1098302,154640889
Therys,CentralNorth,22116076,4006326,2301398,1604880,225967087
Therys,NorthHorst,5615254,784477,281401,172851,33861488
Therys,CentralRamp,6391726,1533024,1208791,842951,118687435
Therys,CentralHorst,30286153,7422931,5734942,3999262,563096154
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,499257,80804,48301,33683,4742498
Volon,CentralSouth,34488155,6829318,5225766,3644188,513101709
Volon,CentralNorth,6682227,883134,390033,271989,38296105
Volon,NorthHorst,4755736,913241,685756,421226,82518188
Volon,CentralRamp,12353234,2098866,1611645,1123881,158242416
Volon,CentralHorst,85121913,14358785,10921090,7615823,1072307871
Volon,EastLowland,0,0,0,0,0
