CONIPOS,CONJPOS,CONKPOS,DEPTH,PRESSURE,SWAT,SGAS,CONIDX,Drawdown,DATE,WELL,WELLMODEL,CONBPRES
27,30,5,1610.6107177734375,303.6640930175781,0.031058350577950478,0.0,1,0,2000-02-01,OP_1,MULTISEG,303.6640930175781
27,30,6,1613.5274658203125,303.8502197265625,0.03511853516101837,0.0,2,0,2000-02-01,OP_1,MULTISEG,303.8502197265625
27,30,7,1616.64892578125,304.0493469238281,0.02692878432571888,0.0,3,0,2000-02-01,OP_1,MULTISEG,304.0493469238281
27,30,8,1619.77001953125,304.24847412109375,0.029774339869618416,0.0,4,0,2000-02-01,OP_1,MULTISEG,304.24847412109375
27,30,9,1622.8909912109375,304.44757080078125,0.03286373242735863,0.0,5,0,2000-02-01,OP_1,MULTISEG,304.44757080078125
27,30,10,1626.0120849609375,304.6467590332031,0.10081345587968826,0.0,6,0,2000-02-01,OP_1,MULTISEG,304.6467590332031
20,13,6,1653.964599609375,305.8396911621094,0.11533817648887634,0.0,1,0,2000-02-01,OP_2,MULTISEG,305.8396911621094
20,13,7,1656.6297607421875,306.01092529296875,0.05691085010766983,0.0,2,0,2000-02-01,OP_2,MULTISEG,306.01092529296875
20,13,8,1659.294677734375,306.18109130859375,0.05949626490473747,0.0,3,0,2000-02-01,OP_2,MULTISEG,306.18109130859375
20,13,9,1661.95947265625,306.3511962890625,0.062424104660749435,0.0,4,0,2000-02-01,OP_2,MULTISEG,306.3511962890625
20,13,10,1664.62451171875,306.5220031738281,0.18343806266784668,0.0,5,0,2000-02-01,OP_2,MULTISEG,306.5220031738281
28,47,8,1656.215087890625,306.5802307128906,0.12206465750932693,0.0,1,0,2000-02-01,OP_3,MULTISEG,306.5802307128906
28,47,9,1659.2928466796875,306.7767333984375,0.1201886311173439,0.0,2,0,2000-02-01,OP_3,MULTISEG,306.7767333984375
28,47,10,1662.37060546875,306.97320556640625,0.09599202871322632,0.0,3,0,2000-02-01,OP_3,MULTISEG,306.97320556640625
28,47,11,1665.4312744140625,307.16864013671875,0.06186415255069733,0.0,4,0,2000-02-01,OP_3,MULTISEG,307.16864013671875
28,47,12,1668.474609375,307.3629455566406,0.07029561698436737,0.0,5,0,2000-02-01,OP_3,MULTISEG,307.3629455566406
28,47,13,1671.5179443359375,307.5572814941406,0.05226276069879532,0.0,6,0,2000-02-01,OP_3,MULTISEG,307.5572814941406
28,47,14,1674.5615234375,307.7516174316406,0.07635105401277542,0.0,7,0,2000-02-01,OP_3,MULTISEG,307.7516174316406
14,38,2,1702.2833251953125,309.5154724121094,1.0,-4.510526174783536e-09,1,0,2000-02-01,WI_1,MULTISEG,309.5154724121094
14,38,3,1704.678466796875,309.7366943359375,1.0,-2.715577984702122e-09,2,0,2000-02-01,WI_1,MULTISEG,309.7366943359375
14,38,4,1707.073486328125,309.9577941894531,1.0,-2.035658724919287e-10,3,0,2000-02-01,WI_1,MULTISEG,309.9577941894531
14,38,5,1709.468505859375,310.23486328125,1.0,-2.4109722551735047e-10,4,0,2000-02-01,WI_1,MULTISEG,310.23486328125
28,20,7,1692.235595703125,284.2767028808594,0.3324050307273865,0.0,1,0,2000-06-01,WI_2,MULTISEG,284.2767028808594
28,20,8,1695.4263916015625,284.5133361816406,0.18711696565151215,0.0,2,0,2000-06-01,WI_2,MULTISEG,284.5133361816406
28,20,9,1698.6173095703125,284.7251281738281,0.46549731492996216,0.0,3,0,2000-06-01,WI_2,MULTISEG,284.7251281738281
28,20,10,1701.8082275390625,284.96844482421875,0.8970106244087219,0.0,4,0,2000-06-01,WI_2,MULTISEG,284.96844482421875
18,29,1,1650.15185546875,276.5090026855469,0.22183676064014435,0.0,1,0,2001-01-01,OP_4,MULTISEG,276.5090026855469
