ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,5290439,808835,479303,334242,47061279
Valysar,CentralSouth,68770643,12408423,9030550,6297455,886681681
Valysar,CentralNorth,45232537,8269727,6213070,4332685,610042052
Valysar,NorthHorst,4185900,658017,351875,216139,42341686
Valysar,CentralRamp,13963515,2022129,1319255,919983,129533551
Valysar,CentralHorst,87411191,14326168,10883516,7589621,1068618655
Valysar,EastLowland,266109,55928,28595,19941,2807639
Therys,WestLowland,2254200,405230,201862,140768,19820174
Therys,CentralSouth,16087788,3818290,2571227,1793046,252460814
Therys,CentralNorth,24500924,4679551,2755333,1921432,270537592
Therys,NorthHorst,4432342,696896,311682,191451,37505270
Therys,CentralRamp,6604566,1505328,1180519,823235,115911469
Therys,CentralHorst,30476235,7621271,5875479,4097266,576895065
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,350305,56582,32082,22372,3150000
Volon,CentralSouth,38174763,6818091,4935940,3442078,484644651
Volon,CentralNorth,8424165,1223856,724352,505127,71121867
Volon,NorthHorst,1961322,343813,234872,144270,28262545
Volon,CentralRamp,13467929,2513865,2044874,1425993,200779844
Volon,CentralHorst,81540535,13950398,10675248,7444385,1048169405
Volon,EastLowland,0,0,0,0,0
