CONIPOS,DATE,WELL,PRESSURE,SWAT,CONIDX,WELLMODEL,DRAWDOWN,DEPTH,CONJPOS,SGAS,CONBPRES,CONKPOS
22,2018-01-01,R_A2,302.6864929199219,0.945175051689148,17,STANDARD,0,1671.111572265625,30,0.0,302.6864929199219,17
22,2018-01-01,R_A2,302.8123779296875,0.9814856648445129,18,STANDARD,0,1672.9881591796875,30,0.0,302.8123779296875,18
22,2018-01-01,R_A2,302.89569091796875,0.9939976930618286,19,STANDARD,0,1674.229736328125,29,0.0,302.89569091796875,18
22,2018-01-01,R_A2,302.963134765625,0.9892458319664001,20,STANDARD,0,1675.235107421875,29,0.0,302.963134765625,19
22,2018-01-01,R_A2,303.02569580078125,1.0,21,STANDARD,0,1676.1676025390625,29,0.0,303.02569580078125,27
22,2018-01-01,R_A2,303.47802734375,1.0,22,STANDARD,0,1677.9368896484375,29,0.0,303.47802734375,28
22,2018-01-01,R_A2,303.64569091796875,1.0,23,STANDARD,0,1679.7061767578125,29,0.0,303.64569091796875,29
22,2018-01-01,R_A2,303.8133544921875,1.0,24,STANDARD,0,1681.4754638671875,29,0.0,303.8133544921875,30
22,2018-01-01,R_A2,303.98101806640625,1.0,25,STANDARD,0,1683.2447509765625,29,0.0,303.98101806640625,31
28,2018-01-01,R_A3,298.53814697265625,0.6481541991233826,1,STANDARD,0,1609.243408203125,41,0.0,298.53814697265625,1
28,2018-01-01,R_A3,298.676513671875,0.11823459714651108,2,STANDARD,0,1611.3077392578125,41,0.0,298.676513671875,2
28,2018-01-01,R_A3,298.8148498535156,0.17559900879859924,3,STANDARD,0,1613.3720703125,41,0.0,298.8148498535156,3
28,2018-01-01,R_A3,298.9532165527344,0.18915219604969025,4,STANDARD,0,1615.4365234375,41,0.0,298.9532165527344,4
28,2018-01-01,R_A3,299.0915832519531,0.6481541991233826,5,STANDARD,0,1617.5008544921875,41,0.0,299.0915832519531,5
28,2018-01-01,R_A3,299.2299499511719,0.2591858208179474,6,STANDARD,0,1619.565185546875,41,0.0,299.2299499511719,6
29,2018-01-01,R_A3,298.54638671875,0.23034392297267914,7,STANDARD,0,1609.3663330078125,41,0.0,298.54638671875,6
29,2018-01-01,R_A3,298.68377685546875,0.19715377688407898,8,STANDARD,0,1611.4163818359375,41,0.0,298.68377685546875,7
29,2018-01-01,R_A3,298.8211669921875,0.24272115528583527,9,STANDARD,0,1613.46630859375,41,0.0,298.8211669921875,8
29,2018-01-01,R_A3,298.95855712890625,0.7983514070510864,10,STANDARD,0,1615.516357421875,41,0.0,298.95855712890625,9
29,2018-01-01,R_A3,299.095947265625,0.7988103032112122,11,STANDARD,0,1617.5662841796875,41,0.0,299.095947265625,10
29,2018-01-01,R_A3,299.24237060546875,0.048717088997364044,12,STANDARD,0,1619.750732421875,41,0.0,299.24237060546875,11
29,2018-01-01,R_A3,299.3978271484375,0.05399089306592941,13,STANDARD,0,1622.0697021484375,41,0.0,299.3978271484375,12
29,2018-01-01,R_A3,299.5532531738281,0.3697081506252289,14,STANDARD,0,1624.388671875,41,0.0,299.5532531738281,13
29,2018-01-01,R_A3,299.7087097167969,0.38560113310813904,15,STANDARD,0,1626.707763671875,41,0.0,299.7087097167969,14
29,2018-01-01,R_A3,299.8641662597656,0.5033208727836609,16,STANDARD,0,1629.026611328125,41,0.0,299.8641662597656,15
29,2018-01-01,R_A3,299.992919921875,0.8153588175773621,17,STANDARD,0,1630.9468994140625,41,0.0,299.992919921875,16
29,2018-01-01,R_A3,300.16583251953125,1.0,18,STANDARD,0,1633.5262451171875,41,0.0,300.16583251953125,27
29,2018-01-01,R_A3,300.40966796875,0.05029548332095146,19,STANDARD,0,1637.1630859375,41,0.0,300.40966796875,28
29,2018-01-01,R_A3,300.6535339355469,0.08577360957860947,20,STANDARD,0,1640.8001708984375,41,0.0,300.6535339355469,29
29,2018-01-01,R_A3,300.89739990234375,0.6888055205345154,21,STANDARD,0,1644.4371337890625,41,0.0,300.89739990234375,30
29,2018-01-01,R_A3,301.14129638671875,0.09458150714635849,22,STANDARD,0,1648.0740966796875,41,0.0,301.14129638671875,31
30,2018-01-01,R_A4,300.009033203125,0.04987418279051781,1,STANDARD,0,1631.1873779296875,52,0.0,300.009033203125,1
31,2018-01-01,R_A4,299.7571105957031,0.062354348599910736,2,STANDARD,0,1627.4293212890625,52,0.0,299.7571105957031,1
31,2018-01-01,R_A4,299.89520263671875,0.06649763137102127,3,STANDARD,0,1629.4896240234375,52,0.0,299.89520263671875,2
31,2018-01-01,R_A4,300.0333251953125,0.05385250598192215,4,STANDARD,0,1631.5498046875,52,0.0,300.0333251953125,3
31,2018-01-01,R_A4,300.17144775390625,0.057518646121025085,5,STANDARD,0,1633.610107421875,52,0.0,300.17144775390625,4
32,2018-01-01,R_A4,300.0901184082031,0.05650549381971359,6,STANDARD,0,1632.3968505859375,52,0.0,300.0901184082031,4
32,2018-01-01,R_A4,300.3236999511719,0.05973724648356438,7,STANDARD,0,1635.880615234375,51,0.0,300.3236999511719,4
33,2018-01-01,R_A4,300.4202575683594,0.060658808797597885,8,STANDARD,0,1637.321044921875,51,0.0,300.4202575683594,4
33,2018-01-01,R_A4,300.29644775390625,0.058803532272577286,9,STANDARD,0,1635.474609375,51,0.0,300.29644775390625,3
33,2018-01-01,R_A4,300.74395751953125,0.06411956250667572,10,STANDARD,0,1642.1485595703125,50,0.0,300.74395751953125,4
34,2018-01-01,R_A4,300.67578125,0.06115506589412689,11,STANDARD,0,1641.132080078125,50,0.0,300.67578125,4
34,2018-01-01,R_A4,300.5467224121094,0.10109613835811615,12,STANDARD,0,1639.20703125,50,0.0,300.5467224121094,3
35,2018-01-01,R_A4,300.66064453125,0.09800664335489273,13,STANDARD,0,1640.9061279296875,50,0.0,300.66064453125,3
35,2018-01-01,R_A4,300.53570556640625,0.20057255029678345,14,STANDARD,0,1639.0426025390625,50,0.0,300.53570556640625,2
35,2018-01-01,R_A4,300.72943115234375,0.23823222517967224,15,STANDARD,0,1641.93212890625,49,0.0,300.72943115234375,2
36,2018-01-01,R_A4,300.7579650878906,0.05358772352337837,16,STANDARD,0,1642.357421875,49,0.0,300.7579650878906,30
36,2018-01-01,R_A4,300.5735168457031,0.08878301084041595,17,STANDARD,0,1639.6068115234375,48,0.0,300.5735168457031,30
37,2018-01-01,R_A4,301.0526123046875,0.18201863765716553,18,STANDARD,0,1646.7513427734375,48,0.0,301.0526123046875,30
38,2018-01-01,R_A4,301.5025939941406,0.32039687037467957,19,STANDARD,0,1653.461669921875,48,0.0,301.5025939941406,30
38,2018-01-01,R_A4,301.7947998046875,0.15317369997501373,20,STANDARD,0,1657.8184814453125,47,0.0,301.7947998046875,30
31,2018-01-01,R_A5,303.8440856933594,1.0,1,STANDARD,0,1685.026611328125,20,0.0,303.8440856933594,1
31,2018-01-01,R_A5,304.0601806640625,1.0,2,STANDARD,0,1687.3070068359375,20,0.0,304.0601806640625,2
31,2018-01-01,R_A5,304.27630615234375,1.0,3,STANDARD,0,1689.5875244140625,20,0.0,304.27630615234375,3
31,2018-01-01,R_A5,304.4924011230469,1.0,4,STANDARD,0,1691.8680419921875,20,0.0,304.4924011230469,4
31,2018-01-01,R_A5,304.7085266113281,1.0,5,STANDARD,0,1694.1485595703125,20,0.0,304.7085266113281,5
31,2018-01-01,R_A5,304.9246520996094,1.0,6,STANDARD,0,1696.4290771484375,20,0.0,304.9246520996094,6
31,2018-01-01,R_A5,305.446533203125,1.0,7,STANDARD,0,1698.70947265625,20,0.0,305.446533203125,7
31,2018-01-01,R_A5,305.988037109375,1.0,8,STANDARD,0,1707.6488037109375,20,0.0,305.988037109375,11
31,2018-01-01,R_A5,306.1695251464844,1.0,9,STANDARD,0,1709.5638427734375,20,0.0,306.1695251464844,12
31,2018-01-01,R_A5,305.4322814941406,1.0,10,STANDARD,0,1701.7845458984375,21,0.0,305.4322814941406,12
31,2018-01-01,R_A5,305.6291198730469,1.0,11,STANDARD,0,1703.735107421875,21,0.0,305.6291198730469,13
31,2018-01-01,R_A5,305.81396484375,1.0,12,STANDARD,0,1705.6856689453125,21,0.0,305.81396484375,14
31,2018-01-01,R_A5,305.9988098144531,1.0,13,STANDARD,0,1707.63623046875,21,0.0,305.9988098144531,15
31,2018-01-01,R_A5,306.3287048339844,1.0,14,STANDARD,0,1709.5867919921875,21,0.0,306.3287048339844,16
31,2018-01-01,R_A5,306.5135498046875,1.0,15,STANDARD,0,1711.537353515625,21,0.0,306.5135498046875,17
31,2018-01-01,R_A5,306.6856994628906,1.0,16,STANDARD,0,1713.35400390625,21,0.0,306.6856994628906,18
31,2018-01-01,R_A5,306.7843933105469,1.0,17,STANDARD,0,1714.3951416015625,21,0.0,306.7843933105469,19
31,2018-01-01,R_A5,306.75689697265625,1.0,18,STANDARD,0,1715.7628173828125,21,0.0,306.75689697265625,27
31,2018-01-01,R_A5,306.978271484375,1.0,19,STANDARD,0,1718.098388671875,21,0.0,306.978271484375,28
31,2018-01-01,R_A5,307.5054016113281,1.0,20,STANDARD,0,1720.43408203125,21,0.0,307.5054016113281,29
31,2018-01-01,R_A5,307.7267761230469,1.0,21,STANDARD,0,1722.7696533203125,21,0.0,307.7267761230469,30
31,2018-01-01,R_A5,307.9481506347656,1.0,22,STANDARD,0,1725.105224609375,21,0.0,307.9481506347656,31
17,2018-01-01,R_A6,305.11419677734375,1.0,1,STANDARD,0,1695.20263671875,42,0.0,305.11419677734375,1
17,2018-01-01,R_A6,305.2609558105469,1.0,2,STANDARD,0,1696.7510986328125,42,0.0,305.2609558105469,2
17,2018-01-01,R_A6,305.4076843261719,1.0,3,STANDARD,0,1698.299560546875,42,0.0,305.4076843261719,3
17,2018-01-01,R_A6,305.554443359375,1.0,4,STANDARD,0,1699.84814453125,42,0.0,305.554443359375,4
17,2018-01-01,R_A6,305.7012023925781,1.0,5,STANDARD,0,1701.3966064453125,42,0.0,305.7012023925781,5
17,2018-01-01,R_A6,305.54888916015625,1.0,6,STANDARD,0,1702.9451904296875,42,0.0,305.54888916015625,6
17,2018-01-01,R_A6,305.6956481933594,1.0,7,STANDARD,0,1704.49365234375,42,0.0,305.6956481933594,7
17,2018-01-01,R_A6,305.8424072265625,1.0,8,STANDARD,0,1706.042236328125,42,0.0,305.8424072265625,8
17,2018-01-01,R_A6,306.2882080078125,1.0,9,STANDARD,0,1707.5906982421875,42,0.0,306.2882080078125,9
17,2018-01-01,R_A6,306.1291809082031,1.0,10,STANDARD,0,1709.1392822265625,42,0.0,306.1291809082031,10
17,2018-01-01,R_A6,306.3109130859375,1.0,11,STANDARD,0,1711.055419921875,42,0.0,306.3109130859375,11
17,2018-01-01,R_A6,306.52734375,1.0,12,STANDARD,0,1713.3392333984375,42,0.0,306.52734375,12
17,2018-01-01,R_A6,306.7557678222656,1.0,13,STANDARD,0,1715.623046875,42,0.0,306.7557678222656,13
17,2018-01-01,R_A6,306.9721984863281,1.0,14,STANDARD,0,1717.9068603515625,42,0.0,306.9721984863281,14
17,2018-01-01,R_A6,307.18865966796875,1.0,15,STANDARD,0,1720.190673828125,42,0.0,307.18865966796875,15
17,2018-01-01,R_A6,307.55010986328125,1.0,16,STANDARD,0,1722.474365234375,42,0.0,307.55010986328125,16
17,2018-01-01,R_A6,307.7665710449219,1.0,17,STANDARD,0,1724.7581787109375,42,0.0,307.7665710449219,17
17,2018-01-01,R_A6,307.921630859375,1.0,18,STANDARD,0,1726.394287109375,42,0.0,307.921630859375,18
17,2018-01-01,R_A6,307.8930969238281,1.0,19,STANDARD,0,1727.7508544921875,42,0.0,307.8930969238281,27
17,2018-01-01,R_A6,308.3623352050781,1.0,20,STANDARD,0,1729.4755859375,42,0.0,308.3623352050781,28
17,2018-01-01,R_A6,308.52581787109375,1.0,21,STANDARD,0,1731.2001953125,42,0.0,308.52581787109375,29
17,2018-01-01,R_A6,308.68927001953125,1.0,22,STANDARD,0,1732.9249267578125,42,0.0,308.68927001953125,30
17,2018-01-01,R_A6,308.5469665527344,1.0,23,STANDARD,0,1734.649658203125,42,0.0,308.5469665527344,31
22,2018-03-01,R_A2,297.8951110839844,0.1164216548204422,1,STANDARD,0,1641.094970703125,30,0.0,297.8951110839844,1
22,2018-03-01,R_A2,298.0154113769531,0.05916106700897217,2,STANDARD,0,1642.8890380859375,30,0.0,298.0154113769531,2
22,2018-03-01,R_A2,298.1360168457031,0.12654484808444977,3,STANDARD,0,1644.68310546875,30,0.0,298.1360168457031,3
22,2018-03-01,R_A2,298.25634765625,0.10864183306694031,4,STANDARD,0,1646.4771728515625,30,0.0,298.25634765625,4
22,2018-03-01,R_A2,298.3765563964844,0.11101624369621277,5,STANDARD,0,1648.2713623046875,30,0.0,298.3765563964844,5
22,2018-03-01,R_A2,298.5606384277344,0.31446734070777893,6,STANDARD,0,1650.0654296875,30,0.0,298.5606384277344,6
22,2018-03-01,R_A2,298.6803894042969,0.8964924216270447,7,STANDARD,0,1651.859619140625,30,0.0,298.6803894042969,7
22,2018-03-01,R_A2,298.8037109375,0.872855007648468,8,STANDARD,0,1653.6536865234375,30,0.0,298.8037109375,8
22,2018-03-01,R_A2,299.1180114746094,0.9158067107200623,9,STANDARD,0,1655.44775390625,30,0.0,299.1180114746094,9
22,2018-03-01,R_A2,299.74237060546875,0.9034258723258972,10,STANDARD,0,1657.2418212890625,30,0.0,299.74237060546875,10
22,2018-03-01,R_A2,299.8700866699219,0.07601290941238403,11,STANDARD,0,1659.1368408203125,30,0.0,299.8700866699219,11
22,2018-03-01,R_A2,299.9881896972656,0.08050256967544556,12,STANDARD,0,1661.132568359375,30,0.0,299.9881896972656,12
22,2018-03-01,R_A2,300.28466796875,0.45499467849731445,13,STANDARD,0,1663.12841796875,30,0.0,300.28466796875,13
22,2018-03-01,R_A2,300.5248107910156,0.5152984857559204,14,STANDARD,0,1665.1241455078125,30,0.0,300.5248107910156,14
22,2018-03-01,R_A2,300.6576232910156,0.7126945853233337,15,STANDARD,0,1667.1199951171875,30,0.0,300.6576232910156,15
22,2018-03-01,R_A2,300.784912109375,0.9805168509483337,16,STANDARD,0,1669.11572265625,30,0.0,300.784912109375,16
22,2018-03-01,R_A2,300.9169616699219,0.9451454281806946,17,STANDARD,0,1671.111572265625,30,0.0,300.9169616699219,17
22,2018-03-01,R_A2,301.0426025390625,0.9814756512641907,18,STANDARD,0,1672.9881591796875,30,0.0,301.0426025390625,18
22,2018-03-01,R_A2,300.94012451171875,0.9939941167831421,19,STANDARD,0,1674.229736328125,29,0.0,300.94012451171875,18
22,2018-03-01,R_A2,301.00762939453125,0.9892393946647644,20,STANDARD,0,1675.235107421875,29,0.0,301.00762939453125,19
22,2018-03-01,R_A2,301.6368408203125,0.9999998211860657,21,STANDARD,0,1676.1676025390625,29,-1.9356857450247844e-08,301.6368408203125,27
22,2018-03-01,R_A2,302.42645263671875,1.0,22,STANDARD,0,1677.9368896484375,29,2.3724738943157672e-14,302.42645263671875,28
22,2018-03-01,R_A2,302.14898681640625,1.0,23,STANDARD,0,1679.7061767578125,29,7.0387031842139916e-15,302.14898681640625,29
22,2018-03-01,R_A2,301.4824523925781,1.0,24,STANDARD,0,1681.4754638671875,29,1.49056919585e-10,301.4824523925781,30
22,2018-03-01,R_A2,302.220703125,1.0,25,STANDARD,0,1683.2447509765625,29,3.9789904739840753e-16,302.220703125,31
31,2018-04-28,R_A5,271.62701416015625,1.0,1,STANDARD,0,1685.026611328125,20,-3.385893504454082e-15,271.62701416015625,1
31,2018-04-28,R_A5,271.8427734375,1.0,2,STANDARD,0,1687.3070068359375,20,-3.4452029631790648e-15,271.8427734375,2
31,2018-04-28,R_A5,272.05853271484375,1.0,3,STANDARD,0,1689.5875244140625,20,-2.9544339793640545e-15,272.05853271484375,3
31,2018-04-28,R_A5,272.2743225097656,1.0,4,STANDARD,0,1691.8680419921875,20,-3.058076719031854e-15,272.2743225097656,4
31,2018-04-28,R_A5,272.4901123046875,1.0,5,STANDARD,0,1694.1485595703125,20,-2.9807991503967655e-15,272.4901123046875,5
31,2018-04-28,R_A5,272.7059020996094,1.0,6,STANDARD,0,1696.4290771484375,20,-2.1766114589551926e-15,272.7059020996094,6
31,2018-04-28,R_A5,273.2409362792969,1.0,7,STANDARD,0,1698.70947265625,20,-8.391177949391233e-16,273.2409362792969,7
31,2018-04-28,R_A5,275.7074279785156,1.0,8,STANDARD,0,1707.6488037109375,20,-4.994533432667314e-13,275.7074279785156,11
31,2018-04-28,R_A5,275.8929138183594,1.0,9,STANDARD,0,1709.5638427734375,20,-4.458218462368574e-13,275.8929138183594,12
31,2018-04-28,R_A5,274.5275573730469,1.0,10,STANDARD,0,1701.7845458984375,21,-1.1965592579266104e-11,274.5275573730469,12
31,2018-04-28,R_A5,274.7258605957031,1.0,11,STANDARD,0,1703.735107421875,21,-2.422726732773106e-12,274.7258605957031,13
31,2018-04-28,R_A5,274.913330078125,1.0,12,STANDARD,0,1705.6856689453125,21,-2.854351303926972e-12,274.913330078125,14
31,2018-04-28,R_A5,275.10382080078125,1.0,13,STANDARD,0,1707.63623046875,21,-1.1649557186965698e-12,275.10382080078125,15
31,2018-04-28,R_A5,275.4637145996094,1.0,14,STANDARD,0,1709.5867919921875,21,-1.269889250178624e-12,275.4637145996094,16
31,2018-04-28,R_A5,275.7217102050781,1.0,15,STANDARD,0,1711.537353515625,21,-1.029425432700834e-13,275.7217102050781,17
31,2018-04-28,R_A5,275.9684143066406,1.0,16,STANDARD,0,1713.35400390625,21,-9.843575200828639e-14,275.9684143066406,18
31,2018-04-28,R_A5,276.096435546875,1.0,17,STANDARD,0,1714.3951416015625,21,0.0,276.096435546875,19
31,2018-04-28,R_A5,276.0870666503906,1.0,18,STANDARD,0,1715.7628173828125,21,-4.907017066985153e-12,276.0870666503906,27
31,2018-04-28,R_A5,276.31939697265625,1.0,19,STANDARD,0,1718.098388671875,21,-3.588228238843305e-12,276.31939697265625,28
31,2018-04-28,R_A5,291.48388671875,1.0,20,STANDARD,0,1720.43408203125,21,1.18310815832847e-19,291.48388671875,29
31,2018-04-28,R_A5,302.76275634765625,1.0,21,STANDARD,0,1722.7696533203125,21,1.3198412872591023e-21,302.76275634765625,30
31,2018-04-28,R_A5,306.0498352050781,1.0,22,STANDARD,0,1725.105224609375,21,-3.12851916710013e-23,306.0498352050781,31
28,2018-07-03,R_A3,279.7516784667969,0.6493445038795471,1,STANDARD,0,1609.243408203125,41,0.0,279.7516784667969,1
28,2018-07-03,R_A3,279.8940734863281,0.11853425204753876,2,STANDARD,0,1611.3077392578125,41,0.0,279.8940734863281,2
28,2018-07-03,R_A3,280.0318603515625,0.1759842038154602,3,STANDARD,0,1613.3720703125,41,0.0,280.0318603515625,3
28,2018-07-03,R_A3,280.1697082519531,0.18973495066165924,4,STANDARD,0,1615.4365234375,41,0.0,280.1697082519531,4
28,2018-07-03,R_A3,280.3074645996094,0.649574875831604,5,STANDARD,0,1617.5008544921875,41,0.0,280.3074645996094,5
28,2018-07-03,R_A3,280.4453125,0.26003459095954895,6,STANDARD,0,1619.565185546875,41,0.0,280.4453125,6
29,2018-07-03,R_A3,279.6607360839844,0.23112335801124573,7,STANDARD,0,1609.3663330078125,41,0.0,279.6607360839844,6
29,2018-07-03,R_A3,279.7975769042969,0.19819672405719757,8,STANDARD,0,1611.4163818359375,41,0.0,279.7975769042969,7
29,2018-07-03,R_A3,279.9346008300781,0.24485556781291962,9,STANDARD,0,1613.46630859375,41,0.0,279.9346008300781,8
29,2018-07-03,R_A3,280.1550598144531,0.7972992062568665,10,STANDARD,0,1615.516357421875,41,0.0,280.1550598144531,9
29,2018-07-03,R_A3,282.5190734863281,0.7964867353439331,11,STANDARD,0,1617.5662841796875,41,0.0,282.5190734863281,10
29,2018-07-03,R_A3,283.0297546386719,0.048822373151779175,12,STANDARD,0,1619.750732421875,41,0.0,283.0297546386719,11
29,2018-07-03,R_A3,283.1845703125,0.05410590395331383,13,STANDARD,0,1622.0697021484375,41,0.0,283.1845703125,12
29,2018-07-03,R_A3,283.33978271484375,0.3702368438243866,14,STANDARD,0,1624.388671875,41,0.0,283.33978271484375,13
29,2018-07-03,R_A3,283.8097839355469,0.38625168800354004,15,STANDARD,0,1626.707763671875,41,0.0,283.8097839355469,14
29,2018-07-03,R_A3,284.3465270996094,0.5034288763999939,16,STANDARD,0,1629.026611328125,41,0.0,284.3465270996094,15
29,2018-07-03,R_A3,284.4891052246094,0.8144890666007996,17,STANDARD,0,1630.9468994140625,41,0.0,284.4891052246094,16
29,2018-07-03,R_A3,286.0363464355469,1.0,18,STANDARD,0,1633.5262451171875,41,8.980751038667467e-12,286.0363464355469,27
29,2018-07-03,R_A3,284.2218017578125,0.05050915107131004,19,STANDARD,0,1637.1630859375,41,0.0,284.2218017578125,28
29,2018-07-03,R_A3,284.4646911621094,0.08616265654563904,20,STANDARD,0,1640.8001708984375,41,0.0,284.4646911621094,29
29,2018-07-03,R_A3,284.67108154296875,0.6903125047683716,21,STANDARD,0,1644.4371337890625,41,0.0,284.67108154296875,30
29,2018-07-03,R_A3,284.88916015625,0.09484631568193436,22,STANDARD,0,1648.0740966796875,41,0.0,284.88916015625,31
30,2018-09-12,R_A4,276.9028625488281,0.050000693649053574,1,STANDARD,0,1631.1873779296875,52,0.0,276.9028625488281,1
31,2018-09-12,R_A4,276.8297424316406,0.06251563131809235,2,STANDARD,0,1627.4293212890625,52,0.0,276.8297424316406,1
31,2018-09-12,R_A4,276.9670104980469,0.06667113304138184,3,STANDARD,0,1629.4896240234375,52,0.0,276.9670104980469,2
31,2018-09-12,R_A4,277.1042175292969,0.05398111417889595,4,STANDARD,0,1631.5498046875,52,0.0,277.1042175292969,3
31,2018-09-12,R_A4,277.241455078125,0.05764952301979065,5,STANDARD,0,1633.610107421875,52,0.0,277.241455078125,4
32,2018-09-12,R_A4,277.3283996582031,0.05662205442786217,6,STANDARD,0,1632.3968505859375,52,0.0,277.3283996582031,4
32,2018-09-12,R_A4,277.2806396484375,0.05987254157662392,7,STANDARD,0,1635.880615234375,51,0.0,277.2806396484375,4
33,2018-09-12,R_A4,277.54803466796875,0.06088000908493996,8,STANDARD,0,1637.321044921875,51,0.0,277.54803466796875,4
33,2018-09-12,R_A4,277.4248352050781,0.0588923804461956,9,STANDARD,0,1635.474609375,51,0.0,277.4248352050781,3
33,2018-09-12,R_A4,277.600830078125,0.0642927959561348,10,STANDARD,0,1642.1485595703125,50,0.0,277.600830078125,4
34,2018-09-12,R_A4,277.79046630859375,0.06133831664919853,11,STANDARD,0,1641.132080078125,50,0.0,277.79046630859375,4
34,2018-09-12,R_A4,277.6624450683594,0.101308673620224,12,STANDARD,0,1639.20703125,50,0.0,277.6624450683594,3
35,2018-09-12,R_A4,278.0010986328125,0.09818460047245026,13,STANDARD,0,1640.9061279296875,50,0.0,278.0010986328125,3
35,2018-09-12,R_A4,277.8773498535156,0.20094093680381775,14,STANDARD,0,1639.0426025390625,50,0.0,277.8773498535156,2
35,2018-09-12,R_A4,277.9201354980469,0.23830939829349518,15,STANDARD,0,1641.93212890625,49,0.0,277.9201354980469,2
36,2018-09-12,R_A4,279.84051513671875,0.05493617057800293,16,STANDARD,0,1642.357421875,49,0.0,279.84051513671875,30
36,2018-09-12,R_A4,279.5984191894531,0.10004457831382751,17,STANDARD,0,1639.6068115234375,48,0.0,279.5984191894531,30
37,2018-09-12,R_A4,280.1802673339844,0.18910738825798035,18,STANDARD,0,1646.7513427734375,48,0.0,280.1802673339844,30
38,2018-09-12,R_A4,280.73040771484375,0.3300568759441376,19,STANDARD,0,1653.461669921875,48,0.0,280.73040771484375,30
38,2018-09-12,R_A4,280.96783447265625,0.18113742768764496,20,STANDARD,0,1657.8184814453125,47,0.0,280.96783447265625,30
17,2018-11-07,R_A6,276.01580810546875,1.0,1,STANDARD,0,1695.20263671875,42,-4.000483008578367e-17,276.01580810546875,1
17,2018-11-07,R_A6,276.16107177734375,1.0,2,STANDARD,0,1696.7510986328125,42,-6.753491295770818e-18,276.16107177734375,2
17,2018-11-07,R_A6,276.3035583496094,1.0,3,STANDARD,0,1698.299560546875,42,-1.3227036548112864e-17,276.3035583496094,3
17,2018-11-07,R_A6,276.44268798828125,1.0,4,STANDARD,0,1699.84814453125,42,-7.479405976193266e-18,276.44268798828125,4
17,2018-11-07,R_A6,276.5799255371094,1.0,5,STANDARD,0,1701.3966064453125,42,-1.4827634342125423e-17,276.5799255371094,5
17,2018-11-07,R_A6,276.4202880859375,1.0,6,STANDARD,0,1702.9451904296875,42,-1.145005056175615e-15,276.4202880859375,6
17,2018-11-07,R_A6,276.5666198730469,1.0,7,STANDARD,0,1704.49365234375,42,-2.1642439308923326e-15,276.5666198730469,7
17,2018-11-07,R_A6,276.7149963378906,1.0,8,STANDARD,0,1706.042236328125,42,-1.5081972197278533e-15,276.7149963378906,8
17,2018-11-07,R_A6,277.16839599609375,1.0,9,STANDARD,0,1707.5906982421875,42,-1.3463886481627623e-16,277.16839599609375,9
17,2018-11-07,R_A6,277.0260925292969,1.0,10,STANDARD,0,1709.1392822265625,42,-1.7169905024128594e-14,277.0260925292969,10
17,2018-11-07,R_A6,277.22698974609375,1.0,11,STANDARD,0,1711.055419921875,42,-1.1680289575171157e-14,277.22698974609375,11
17,2018-11-07,R_A6,277.44329833984375,1.0,12,STANDARD,0,1713.3392333984375,42,-3.835363067585104e-15,277.44329833984375,12
17,2018-11-07,R_A6,277.6718444824219,1.0,13,STANDARD,0,1715.623046875,42,-2.282749557685603e-16,277.6718444824219,13
