DEPTH,SWAT,DATE,CONIDX,SGAS,CONKPOS,CONBPRES,CONJPOS,PRESSURE,DRAWDOWN,WELL,CONIPOS,WELLMODEL
1622.9932861328125,0.051771555095911026,2018-01-01,13,0.0,12,299.5774841308594,41,299.5774841308594,0,R_A3,29,STANDARD
1625.2462158203125,0.23454490303993225,2018-01-01,14,0.0,13,299.7284851074219,41,299.7284851074219,0,R_A3,29,STANDARD
1627.4990234375,0.0948699414730072,2018-01-01,15,0.0,14,299.8795166015625,41,299.8795166015625,0,R_A3,29,STANDARD
1629.7518310546875,0.43954458832740784,2018-01-01,16,0.0,15,300.0305480957031,41,300.0305480957031,0,R_A3,29,STANDARD
1631.6680908203125,0.8043187856674194,2018-01-01,17,0.0,16,300.1590270996094,41,300.1590270996094,0,R_A3,29,STANDARD
1634.335205078125,0.3095047175884247,2018-01-01,18,0.0,27,300.33782958984375,41,300.33782958984375,0,R_A3,29,STANDARD
1637.880615234375,0.044020846486091614,2018-01-01,19,0.0,28,300.5755615234375,41,300.5755615234375,0,R_A3,29,STANDARD
1641.426025390625,0.0483449324965477,2018-01-01,20,0.0,29,300.81329345703125,41,300.81329345703125,0,R_A3,29,STANDARD
1644.9715576171875,0.8214088678359985,2018-01-01,21,0.0,30,301.051025390625,41,301.051025390625,0,R_A3,29,STANDARD
1648.5169677734375,0.058894529938697815,2018-01-01,22,0.0,31,301.2887878417969,41,301.2887878417969,0,R_A3,29,STANDARD
1631.4688720703125,0.051482878625392914,2018-01-01,1,0.0,1,300.1456604003906,52,300.1456604003906,0,R_A4,30,STANDARD
1626.9886474609375,0.04724332317709923,2018-01-01,2,0.0,1,299.8453063964844,52,299.8453063964844,0,R_A4,31,STANDARD
1629.0015869140625,0.04985198378562927,2018-01-01,3,0.0,2,299.9802551269531,52,299.9802551269531,0,R_A4,31,STANDARD
1631.0145263671875,0.05100520700216293,2018-01-01,4,0.0,3,300.1152038574219,52,300.1152038574219,0,R_A4,31,STANDARD
1633.0274658203125,0.05302787199616432,2018-01-01,5,0.0,4,300.2501525878906,52,300.2501525878906,0,R_A4,31,STANDARD
1635.0404052734375,0.055383194237947464,2018-01-01,6,0.0,5,300.3851013183594,52,300.3851013183594,0,R_A4,31,STANDARD
1632.6484375,0.053639087826013565,2018-01-01,7,0.0,5,300.2247619628906,52,300.2247619628906,0,R_A4,32,STANDARD
1636.4259033203125,0.056887757033109665,2018-01-01,8,0.0,5,300.47802734375,51,300.47802734375,0,R_A4,32,STANDARD
1636.1822509765625,0.05648474767804146,2018-01-01,9,0.0,5,300.461669921875,51,300.461669921875,0,R_A4,33,STANDARD
1641.6851806640625,0.06277685612440109,2018-01-01,10,0.0,5,300.8306579589844,50,300.8306579589844,0,R_A4,33,STANDARD
1640.3463134765625,0.06011182442307472,2018-01-01,11,0.0,5,300.7408752441406,50,300.7408752441406,0,R_A4,34,STANDARD
1638.5035400390625,0.13722679018974304,2018-01-01,12,0.0,4,300.6173095703125,50,300.6173095703125,0,R_A4,34,STANDARD
1639.2666015625,0.22756171226501465,2018-01-01,13,0.0,4,300.6684875488281,50,300.6684875488281,0,R_A4,35,STANDARD
1637.453125,0.1523362398147583,2018-01-01,14,0.0,3,300.546875,50,300.546875,0,R_A4,35,STANDARD
1642.7138671875,0.22202317416667938,2018-01-01,15,0.0,3,300.8996276855469,49,300.8996276855469,0,R_A4,35,STANDARD
1640.9765625,0.6481541991233826,2018-01-01,16,0.0,30,300.78314208984375,49,300.78314208984375,0,R_A4,36,STANDARD
1640.66015625,0.0909310057759285,2018-01-01,17,0.0,30,300.7619323730469,48,300.7619323730469,0,R_A4,36,STANDARD
1645.9742431640625,0.1745992749929428,2018-01-01,18,0.0,30,301.1182861328125,48,301.1182861328125,0,R_A4,37,STANDARD
1647.655029296875,0.1385866403579712,2018-01-01,19,0.0,30,301.2309875488281,48,301.2309875488281,0,R_A4,38,STANDARD
1655.951904296875,0.6481541991233826,2018-01-01,20,0.0,30,301.78741455078125,47,301.78741455078125,0,R_A4,38,STANDARD
1661.5684814453125,0.10902752727270126,2018-01-01,21,0.0,31,302.1641540527344,47,302.1641540527344,0,R_A4,38,STANDARD
1685.365234375,1.0,2018-01-01,1,0.0,1,303.8761901855469,20,303.8761901855469,0,R_A5,31,STANDARD
1687.5592041015625,1.0,2018-01-01,2,0.0,2,304.0840759277344,20,304.0840759277344,0,R_A5,31,STANDARD
1689.753173828125,1.0,2018-01-01,3,0.0,3,304.2919921875,20,304.2919921875,0,R_A5,31,STANDARD
1691.947021484375,1.0,2018-01-01,4,0.0,4,304.4999084472656,20,304.4999084472656,0,R_A5,31,STANDARD
1694.1409912109375,1.0,2018-01-01,5,0.0,5,304.70782470703125,20,304.70782470703125,0,R_A5,31,STANDARD
1696.3349609375,1.0,2018-01-01,6,0.0,6,304.9157409667969,20,304.9157409667969,0,R_A5,31,STANDARD
1698.5289306640625,1.0,2018-01-01,7,0.0,7,305.429443359375,20,305.429443359375,0,R_A5,31,STANDARD
1700.722900390625,1.0,2018-01-01,8,0.0,8,305.6373291015625,20,305.6373291015625,0,R_A5,31,STANDARD
1700.2913818359375,1.0,2018-01-01,9,0.0,11,305.2908020019531,21,305.2908020019531,0,R_A5,31,STANDARD
1702.301513671875,1.0,2018-01-01,10,0.0,12,305.4812927246094,21,305.4812927246094,0,R_A5,31,STANDARD
1704.311767578125,1.0,2018-01-01,11,0.0,13,305.6837463378906,21,305.6837463378906,0,R_A5,31,STANDARD
1706.3218994140625,1.0,2018-01-01,12,0.0,14,305.874267578125,21,305.874267578125,0,R_A5,31,STANDARD
1708.33203125,1.0,2018-01-01,13,0.0,15,306.06475830078125,21,306.06475830078125,0,R_A5,31,STANDARD
1710.34228515625,1.0,2018-01-01,14,0.0,16,306.4002990722656,21,306.4002990722656,0,R_A5,31,STANDARD
1712.3524169921875,1.0,2018-01-01,15,0.0,17,306.5907897949219,21,306.5907897949219,0,R_A5,31,STANDARD
1713.9615478515625,1.0,2018-01-01,16,0.0,18,306.7432861328125,21,306.7432861328125,0,R_A5,31,STANDARD
1714.8165283203125,1.0,2018-01-01,17,0.0,19,306.8243408203125,21,306.8243408203125,0,R_A5,31,STANDARD
1716.347412109375,1.0,2018-01-01,18,0.0,27,306.81231689453125,21,306.81231689453125,0,R_A5,31,STANDARD
1718.630615234375,1.0,2018-01-01,19,0.0,28,307.3345031738281,21,307.3345031738281,0,R_A5,31,STANDARD
1720.913818359375,1.0,2018-01-01,20,0.0,29,307.5509033203125,21,307.5509033203125,0,R_A5,31,STANDARD
1723.1971435546875,1.0,2018-01-01,21,0.0,30,307.7673034667969,21,307.7673034667969,0,R_A5,31,STANDARD
1725.4803466796875,1.0,2018-01-01,22,0.0,31,307.9836730957031,21,307.9836730957031,0,R_A5,31,STANDARD
1694.3350830078125,1.0,2018-01-01,1,0.0,1,305.031982421875,42,305.031982421875,0,R_A6,17,STANDARD
1695.86962890625,1.0,2018-01-01,2,0.0,2,305.17742919921875,42,305.17742919921875,0,R_A6,17,STANDARD
1697.404296875,1.0,2018-01-01,3,0.0,3,305.3228454589844,42,305.3228454589844,0,R_A6,17,STANDARD
1698.9388427734375,1.0,2018-01-01,4,0.0,4,305.46826171875,42,305.46826171875,0,R_A6,17,STANDARD
1700.473388671875,1.0,2018-01-01,5,0.0,5,305.61370849609375,42,305.61370849609375,0,R_A6,17,STANDARD
1702.008056640625,1.0,2018-01-01,6,0.0,6,305.7591552734375,42,305.7591552734375,0,R_A6,17,STANDARD
1703.542724609375,1.0,2018-01-01,7,0.0,7,305.60552978515625,42,305.60552978515625,0,R_A6,17,STANDARD
1705.077392578125,1.0,2018-01-01,8,0.0,8,305.7509765625,42,305.7509765625,0,R_A6,17,STANDARD
1706.6119384765625,1.0,2018-01-01,9,0.0,9,306.1954345703125,42,306.1954345703125,0,R_A6,17,STANDARD
1708.1466064453125,1.0,2018-01-01,10,0.0,10,306.03509521484375,42,306.03509521484375,0,R_A6,17,STANDARD
1710.0638427734375,1.0,2018-01-01,11,0.0,11,306.2169189453125,42,306.2169189453125,0,R_A6,17,STANDARD
1712.3636474609375,1.0,2018-01-01,12,0.0,12,306.43487548828125,42,306.43487548828125,0,R_A6,17,STANDARD
1714.6634521484375,1.0,2018-01-01,13,0.0,13,306.664794921875,42,306.664794921875,0,R_A6,17,STANDARD
1716.9632568359375,1.0,2018-01-01,14,0.0,14,306.8827819824219,42,306.8827819824219,0,R_A6,17,STANDARD
1719.26318359375,1.0,2018-01-01,15,0.0,15,307.1007385253906,42,307.1007385253906,0,R_A6,17,STANDARD
1721.56298828125,1.0,2018-01-01,16,0.0,16,307.4637145996094,42,307.4637145996094,0,R_A6,17,STANDARD
1723.86279296875,1.0,2018-01-01,17,0.0,17,307.68170166015625,42,307.68170166015625,0,R_A6,17,STANDARD
1725.367919921875,1.0,2018-01-01,18,0.0,18,307.8243408203125,42,307.8243408203125,0,R_A6,17,STANDARD
1726.577392578125,1.0,2018-01-01,19,0.0,27,307.7818908691406,42,307.7818908691406,0,R_A6,17,STANDARD
1728.2861328125,1.0,2018-01-01,20,0.0,28,308.2496337890625,42,308.2496337890625,0,R_A6,17,STANDARD
1729.994873046875,1.0,2018-01-01,21,0.0,29,308.4115905761719,42,308.4115905761719,0,R_A6,17,STANDARD
1731.70361328125,1.0,2018-01-01,22,0.0,30,308.5735168457031,42,308.5735168457031,0,R_A6,17,STANDARD
1733.412353515625,1.0,2018-01-01,23,0.0,31,308.4296875,42,308.4296875,0,R_A6,17,STANDARD
1641.496337890625,0.05379224941134453,2018-03-01,1,0.0,1,298.08587646484375,30,298.08587646484375,0,R_A2,22,STANDARD
1643.2618408203125,0.054289717227220535,2018-03-01,2,0.0,2,298.20404052734375,30,298.20404052734375,0,R_A2,22,STANDARD
1645.02734375,0.05817318707704544,2018-03-01,3,0.0,3,298.3222351074219,30,298.3222351074219,0,R_A2,22,STANDARD
1646.7928466796875,0.06388089805841446,2018-03-01,4,0.0,4,298.4404296875,30,298.4404296875,0,R_A2,22,STANDARD
1648.558349609375,0.06689571589231491,2018-03-01,5,0.0,5,298.5586853027344,30,298.5586853027344,0,R_A2,22,STANDARD
1650.32373046875,0.3075750172138214,2018-03-01,6,0.0,6,298.6650695800781,30,298.6650695800781,0,R_A2,22,STANDARD
1652.0892333984375,0.8691272139549255,2018-03-01,7,0.0,7,298.67608642578125,30,298.67608642578125,0,R_A2,22,STANDARD
1653.8548583984375,0.652093768119812,2018-03-01,8,0.0,8,298.676513671875,30,298.676513671875,0,R_A2,22,STANDARD
1655.6202392578125,0.8878927230834961,2018-03-01,9,0.0,9,299.0729675292969,30,299.0729675292969,0,R_A2,22,STANDARD
1657.3857421875,0.9020050168037415,2018-03-01,10,0.0,10,299.5987854003906,30,299.5987854003906,0,R_A2,22,STANDARD
1659.265625,0.06852380931377411,2018-03-01,11,0.0,11,300.11083984375,30,300.11083984375,0,R_A2,22,STANDARD
1661.2598876953125,0.0718124657869339,2018-03-01,12,0.0,12,300.2445373535156,30,300.2445373535156,0,R_A2,22,STANDARD
1663.2540283203125,0.4301203489303589,2018-03-01,13,0.0,13,300.3787536621094,30,300.3787536621094,0,R_A2,22,STANDARD
1665.248291015625,0.4720321297645569,2018-03-01,14,0.0,14,300.51361083984375,30,300.51361083984375,0,R_A2,22,STANDARD
1667.2425537109375,0.9032179713249207,2018-03-01,15,0.0,15,300.6526184082031,30,300.6526184082031,0,R_A2,22,STANDARD
1669.23681640625,0.9325183629989624,2018-03-01,16,0.0,16,300.78948974609375,30,300.78948974609375,0,R_A2,22,STANDARD
1671.2310791015625,0.8816736936569214,2018-03-01,17,0.0,17,300.9244689941406,30,300.9244689941406,0,R_A2,22,STANDARD
1672.9620361328125,0.9390814304351807,2018-03-01,18,0.0,18,301.040771484375,30,301.040771484375,0,R_A2,22,STANDARD
1674.481201171875,0.9704585075378418,2018-03-01,19,0.0,18,301.1586608886719,29,301.1586608886719,0,R_A2,22,STANDARD
1676.27783203125,0.7779387831687927,2018-03-01,20,0.0,27,303.1029052734375,29,303.1029052734375,0,R_A2,22,STANDARD
1678.0654296875,1.0,2018-03-01,21,-1.8308527157651056e-16,28,303.240966796875,29,303.240966796875,0,R_A2,22,STANDARD
1679.8529052734375,1.0,2018-03-01,22,-7.552727431126089e-17,29,303.3651428222656,29,303.3651428222656,0,R_A2,22,STANDARD
1681.6405029296875,1.0,2018-03-01,23,-1.6498676491464223e-17,30,303.8046569824219,29,303.8046569824219,0,R_A2,22,STANDARD
1683.427978515625,1.0,2018-03-01,24,-1.4557415942700275e-17,31,303.975830078125,29,303.975830078125,0,R_A2,22,STANDARD
1685.365234375,1.0,2018-04-28,1,-7.267351165296532e-10,1,281.44940185546875,20,281.44940185546875,0,R_A5,31,STANDARD
1687.5592041015625,1.0,2018-04-28,2,-7.484255437617549e-10,2,281.6570129394531,20,281.6570129394531,0,R_A5,31,STANDARD
1689.753173828125,1.0,2018-04-28,3,-7.906596488638229e-10,3,281.8646240234375,20,281.8646240234375,0,R_A5,31,STANDARD
1691.947021484375,1.0,2018-04-28,4,-6.78942624343648e-10,4,282.0721740722656,20,282.0721740722656,0,R_A5,31,STANDARD
1694.1409912109375,1.0,2018-04-28,5,-6.171030353385731e-10,5,282.2798156738281,20,282.2798156738281,0,R_A5,31,STANDARD
1696.3349609375,1.0,2018-04-28,6,-6.145664532830608e-10,6,282.4874267578125,20,282.4874267578125,0,R_A5,31,STANDARD
1698.5289306640625,1.0,2018-04-28,7,-1.2587902074867596e-11,7,283.0179138183594,20,283.0179138183594,0,R_A5,31,STANDARD
1700.722900390625,1.0,2018-04-28,8,0.0,8,283.24249267578125,20,283.24249267578125,0,R_A5,31,STANDARD
1700.2913818359375,1.0,2018-04-28,9,-1.2571163728047896e-11,11,277.2613525390625,21,277.2613525390625,0,R_A5,31,STANDARD
1702.301513671875,1.0,2018-04-28,10,-1.3953605632055499e-11,12,277.4517517089844,21,277.4517517089844,0,R_A5,31,STANDARD
1704.311767578125,1.0,2018-04-28,11,-7.3226895467432e-13,13,277.6543884277344,21,277.6543884277344,0,R_A5,31,STANDARD
1706.3218994140625,1.0,2018-04-28,12,-1.0428691330638395e-12,14,277.84515380859375,21,277.84515380859375,0,R_A5,31,STANDARD
1708.33203125,1.0,2018-04-28,13,-1.6657485666423527e-13,15,278.0364074707031,21,278.0364074707031,0,R_A5,31,STANDARD
1710.34228515625,1.0,2018-04-28,14,-4.083084036350139e-14,16,278.3760070800781,21,278.3760070800781,0,R_A5,31,STANDARD
1712.3524169921875,1.0,2018-04-28,15,-4.02880718152962e-14,17,278.570556640625,21,278.570556640625,0,R_A5,31,STANDARD
1713.9615478515625,1.0,2018-04-28,16,-3.479735352944144e-14,18,278.7229309082031,21,278.7229309082031,0,R_A5,31,STANDARD
1714.8165283203125,1.0,2018-04-28,17,0.0,19,278.8036804199219,21,278.8036804199219,0,R_A5,31,STANDARD
1716.347412109375,1.0,2018-04-28,18,4.76940959192847e-17,27,286.9580383300781,21,286.9580383300781,0,R_A5,31,STANDARD
1718.630615234375,1.0,2018-04-28,19,-6.306365433100179e-17,28,287.47357177734375,21,287.47357177734375,0,R_A5,31,STANDARD
1720.913818359375,1.0,2018-04-28,20,-1.4661173036682103e-22,29,297.48089599609375,21,297.48089599609375,0,R_A5,31,STANDARD
1723.1971435546875,1.0,2018-04-28,21,-1.5975802793256953e-23,30,304.06707763671875,21,304.06707763671875,0,R_A5,31,STANDARD
1725.4803466796875,1.0,2018-04-28,22,-1.8816121085104687e-25,31,306.81951904296875,21,306.81951904296875,0,R_A5,31,STANDARD
1609.1630859375,0.6497099995613098,2018-07-03,1,0.0,1,274.3877868652344,41,274.3877868652344,0,R_A3,28,STANDARD
1611.1607666015625,0.1942378729581833,2018-07-03,2,0.0,2,274.5194091796875,41,274.5194091796875,0,R_A3,28,STANDARD
1613.158447265625,0.17372971773147583,2018-07-03,3,0.0,3,274.6523132324219,41,274.6523132324219,0,R_A3,28,STANDARD
1604.2369384765625,0.18547995388507843,2018-07-03,4,0.0,3,274.08197021484375,41,274.08197021484375,0,R_A3,29,STANDARD
1606.2872314453125,0.22003191709518433,2018-07-03,5,0.0,4,274.2184753417969,41,274.2184753417969,0,R_A3,29,STANDARD
1608.3375244140625,0.8135650753974915,2018-07-03,6,0.0,5,274.4339599609375,41,274.4339599609375,0,R_A3,29,STANDARD
1610.3878173828125,0.6500075459480286,2018-07-03,7,0.0,6,274.49224853515625,41,274.49224853515625,0,R_A3,29,STANDARD
1612.4381103515625,0.1957775354385376,2018-07-03,8,0.0,7,274.6448059082031,41,274.6448059082031,0,R_A3,29,STANDARD
1614.4884033203125,0.19719290733337402,2018-07-03,9,0.0,8,274.78143310546875,41,274.78143310546875,0,R_A3,29,STANDARD
1616.53857421875,0.7958321571350098,2018-07-03,10,0.0,9,275.0384826660156,41,275.0384826660156,0,R_A3,29,STANDARD
1618.5888671875,0.7967188358306885,2018-07-03,11,0.0,10,275.45684814453125,41,275.45684814453125,0,R_A3,29,STANDARD
1620.740478515625,0.047818347811698914,2018-07-03,12,0.0,11,297.25384521484375,41,297.25384521484375,0,R_A3,29,STANDARD
1622.9932861328125,0.05178198218345642,2018-07-03,13,0.0,12,297.40478515625,41,297.40478515625,0,R_A3,29,STANDARD
1625.2462158203125,0.2346031814813614,2018-07-03,14,0.0,13,297.5558776855469,41,297.5558776855469,0,R_A3,29,STANDARD
1627.4990234375,0.09492621570825577,2018-07-03,15,0.0,14,297.7069396972656,41,297.7069396972656,0,R_A3,29,STANDARD
1629.7518310546875,0.4396839141845703,2018-07-03,16,0.0,15,297.8603210449219,41,297.8603210449219,0,R_A3,29,STANDARD
1631.6680908203125,0.8041929602622986,2018-07-03,17,0.0,16,297.9931945800781,41,297.9931945800781,0,R_A3,29,STANDARD
1634.335205078125,0.3045646548271179,2018-07-03,18,0.0,27,285.9222106933594,41,285.9222106933594,0,R_A3,29,STANDARD
1637.880615234375,0.044552698731422424,2018-07-03,19,0.0,28,286.11334228515625,41,286.11334228515625,0,R_A3,29,STANDARD
1641.426025390625,0.04873163625597954,2018-07-03,20,0.0,29,286.3502502441406,41,286.3502502441406,0,R_A3,29,STANDARD
1644.9715576171875,0.8207343816757202,2018-07-03,21,0.0,30,288.655517578125,41,288.655517578125,0,R_A3,29,STANDARD
1648.5169677734375,0.05923165753483772,2018-07-03,22,0.0,31,286.704345703125,41,286.704345703125,0,R_A3,29,STANDARD
1631.4688720703125,0.05156736075878143,2018-09-12,1,0.0,1,280.2349853515625,52,280.2349853515625,0,R_A4,30,STANDARD
1626.9886474609375,0.04733512923121452,2018-09-12,2,0.0,1,279.93695068359375,52,279.93695068359375,0,R_A4,31,STANDARD
1629.0015869140625,0.04994603991508484,2018-09-12,3,0.0,2,280.0711975097656,52,280.0711975097656,0,R_A4,31,STANDARD
1631.0145263671875,0.05110485851764679,2018-09-12,4,0.0,3,280.2054748535156,52,280.2054748535156,0,R_A4,31,STANDARD
1633.0274658203125,0.05312786251306534,2018-09-12,5,0.0,4,280.3397521972656,52,280.3397521972656,0,R_A4,31,STANDARD
1635.0404052734375,0.05547935515642166,2018-09-12,6,0.0,5,280.47406005859375,52,280.47406005859375,0,R_A4,31,STANDARD
1632.6484375,0.053731177002191544,2018-09-12,7,0.0,5,280.3083190917969,52,280.3083190917969,0,R_A4,32,STANDARD
1636.4259033203125,0.05697399377822876,2018-09-12,8,0.0,5,280.547119140625,51,280.547119140625,0,R_A4,32,STANDARD
1636.1822509765625,0.056555937975645065,2018-09-12,9,0.0,5,280.5068054199219,51,280.5068054199219,0,R_A4,33,STANDARD
1641.6851806640625,0.06296741217374802,2018-09-12,10,0.0,5,280.8619079589844,50,280.8619079589844,0,R_A4,33,STANDARD
1640.3463134765625,0.06018295884132385,2018-09-12,11,0.0,5,280.7251281738281,50,280.7251281738281,0,R_A4,34,STANDARD
1638.5035400390625,0.1374623030424118,2018-09-12,12,0.0,4,280.6024169921875,50,280.6024169921875,0,R_A4,34,STANDARD
1639.2666015625,0.22787322103977203,2018-09-12,13,0.0,4,280.5763244628906,50,280.5763244628906,0,R_A4,35,STANDARD
1637.453125,0.1526457816362381,2018-09-12,14,0.0,3,280.4556884765625,50,280.4556884765625,0,R_A4,35,STANDARD
1642.7138671875,0.22241443395614624,2018-09-12,15,0.0,3,280.7860107421875,49,280.7860107421875,0,R_A4,35,STANDARD
1640.9765625,0.6507999300956726,2018-09-12,16,0.0,30,278.20526123046875,49,278.20526123046875,0,R_A4,36,STANDARD
1640.66015625,0.09369169175624847,2018-09-12,17,0.0,30,277.82373046875,48,277.82373046875,0,R_A4,36,STANDARD
1645.9742431640625,0.1732283979654312,2018-09-12,18,0.0,30,278.6669616699219,48,278.6669616699219,0,R_A4,37,STANDARD
1647.655029296875,0.1358642876148224,2018-09-12,19,0.0,30,279.2707824707031,48,279.2707824707031,0,R_A4,38,STANDARD
1655.951904296875,0.6507692337036133,2018-09-12,20,0.0,30,279.5292053222656,47,279.5292053222656,0,R_A4,38,STANDARD
1661.5684814453125,0.10783199965953827,2018-09-12,21,0.0,31,279.98040771484375,47,279.98040771484375,0,R_A4,38,STANDARD
1694.3350830078125,1.0,2018-11-07,1,-6.019887550685193e-14,1,276.0567932128906,42,276.0567932128906,0,R_A6,17,STANDARD
1695.86962890625,1.0,2018-11-07,2,-3.035342566485785e-14,2,276.19903564453125,42,276.19903564453125,0,R_A6,17,STANDARD
1697.404296875,1.0,2018-11-07,3,-2.710205581550433e-14,3,276.3367004394531,42,276.3367004394531,0,R_A6,17,STANDARD
1698.9388427734375,1.0,2018-11-07,4,-2.2519937913707995e-14,4,276.47039794921875,42,276.47039794921875,0,R_A6,17,STANDARD
1700.473388671875,1.0,2018-11-07,5,-3.093515095237316e-14,5,276.60260009765625,42,276.60260009765625,0,R_A6,17,STANDARD
1702.008056640625,1.0,2018-11-07,6,-1.0604373282263602e-12,6,276.7392883300781,42,276.7392883300781,0,R_A6,17,STANDARD
1703.542724609375,1.0,2018-11-07,7,-2.8180517815112882e-12,7,276.58245849609375,42,276.58245849609375,0,R_A6,17,STANDARD
1705.077392578125,1.0,2018-11-07,8,-1.8267195481952436e-12,8,276.7296447753906,42,276.7296447753906,0,R_A6,17,STANDARD
1706.6119384765625,1.0,2018-11-07,9,-8.021639857349813e-14,9,277.1816101074219,42,277.1816101074219,0,R_A6,17,STANDARD
1708.1466064453125,1.0,2018-11-07,10,-8.364378634162506e-12,10,277.04010009765625,42,277.04010009765625,0,R_A6,17,STANDARD
1710.0638427734375,1.0,2018-11-07,11,1.7486467123961977e-16,11,281.8769836425781,42,281.8769836425781,0,R_A6,17,STANDARD
1712.3636474609375,1.0,2018-11-07,12,1.0566438893721368e-16,12,282.0947265625,42,282.0947265625,0,R_A6,17,STANDARD
1714.6634521484375,1.0,2018-11-07,13,2.5778958058762e-17,13,282.324462890625,42,282.324462890625,0,R_A6,17,STANDARD
