ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,5044614,741996,385914,269117,37891677
Valysar,CentralSouth,67897787,12259545,8899608,6206142,873824856
Valysar,CentralNorth,39516277,6496381,4834214,3371140,474656478
Valysar,NorthHorst,4379976,692142,360180,221241,43341015
Valysar,CentralRamp,13491766,1944807,1302761,908480,127914024
Valysar,CentralHorst,86003700,12539863,9313227,6494580,914436880
Valysar,EastLowland,622668,116739,46550,32461,4570576
Therys,WestLowland,1614498,333958,147021,102525,14435534
Therys,CentralSouth,13507749,3156742,1983258,1383025,194729964
Therys,CentralNorth,20597226,3923518,2253961,1571800,221309393
Therys,NorthHorst,6583229,851448,290695,178560,34979837
Therys,CentralRamp,6638010,1543315,1187493,828098,116596268
Therys,CentralHorst,30626779,7829216,6035186,4208637,592576146
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,58951,11038,1901,1326,186649
Volon,CentralSouth,33793415,6254045,4429994,3089257,434967355
Volon,CentralNorth,5952402,727796,309214,215630,30360726
Volon,NorthHorst,4438128,732582,492480,302506,59260995
Volon,CentralRamp,12664849,2295498,1816504,1266739,178356875
Volon,CentralHorst,82954368,14624789,11375253,7932534,1116900787
Volon,EastLowland,0,0,0,0,0
