ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,1,307668377.81,48463701.14,36738392.34,23105906.73
UpperReek,2,0.0,0.0,0.0,0.0
MidReek,1,217303873.65,34709025.4,25369259.16,15955508.64
MidReek,2,0.0,0.0,0.0,0.0
LowerReek,1,139118876.59,25309342.58,19905775.15,12519355.23
LowerReek,2,0.0,0.0,0.0,0.0
