ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,15693796,2472258,1372887,957383,134799472
Valysar,CentralSouth,66370461,12840825,9994204,6969459,981299829
Valysar,CentralNorth,37832559,6715426,4707534,3282799,462218130
Valysar,NorthHorst,4104937,508156,249413,153202,30012292
Valysar,CentralRamp,13863686,2278314,1734351,1209450,170290529
Valysar,CentralHorst,86779881,14808363,11422372,7965392,1121527263
Valysar,EastLowland,3091899,435216,198347,138318,19475124
Therys,WestLowland,3293960,691225,369184,257450,36249008
Therys,CentralSouth,14742786,3423562,2288751,1596060,224725305
Therys,CentralNorth,22333189,4372278,2693305,1878177,264447261
Therys,NorthHorst,4919129,756239,309588,190165,37253273
Therys,CentralRamp,6738406,1616788,1260580,879066,123772436
Therys,CentralHorst,29827571,7636897,5977774,4168602,586939108
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,405940,54437,29672,20692,2913417
Volon,CentralSouth,38740369,7265001,5301267,3696839,520514942
Volon,CentralNorth,8350312,1235102,737810,514512,72443256
Volon,NorthHorst,2867512,551722,422605,259586,50852826
Volon,CentralRamp,13672055,2548235,1972147,1375277,193638995
Volon,CentralHorst,85442184,15077188,11682254,8146621,1147044200
Volon,EastLowland,2704,85,0,0,0
