ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,7633758,1114834,657253,458335,64533594
Valysar,CentralSouth,69455705,13092748,10125732,7061180,994214179
Valysar,CentralNorth,43551248,7427981,5191885,3620561,509775031
Valysar,NorthHorst,4501212,694545,377694,231998,45448497
Valysar,CentralRamp,13516612,2080050,1419773,990079,139403074
Valysar,CentralHorst,87291273,14873554,11298534,7879034,1109368004
Valysar,EastLowland,5139911,845395,541644,377716,53182372
Therys,WestLowland,2054444,359816,164226,114523,16124885
Therys,CentralSouth,19554216,4280220,2785679,1942593,273517136
Therys,CentralNorth,18859822,3611432,2174337,1516274,213491392
Therys,NorthHorst,6126544,851081,315058,193525,37911509
Therys,CentralRamp,6690581,1454953,1156654,806593,113568238
Therys,CentralHorst,30069804,7403071,5680381,3961214,557738992
Therys,EastLowland,80641,20644,11025,7688,1082493
Volon,WestLowland,158669,23521,11779,8214,1156549
Volon,CentralSouth,37871673,6881044,5220887,3640786,512622653
Volon,CentralNorth,4332942,716075,498261,347462,48922701
Volon,NorthHorst,4408121,905310,738490,453618,88863744
Volon,CentralRamp,12414192,2294585,1841227,1283980,180784394
Volon,CentralHorst,80155412,14420867,11446547,7982250,1123900892
Volon,EastLowland,0,0,0,0,0
