ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,9137329,1298435,749351,522560,73576443
Valysar,CentralSouth,65622922,12016550,8838320,6163404,867807236
Valysar,CentralNorth,39713985,7233165,5181389,3613242,508744505
Valysar,NorthHorst,3244744,314850,85549,52549,10294292
Valysar,CentralRamp,13530015,2394222,1910873,1332548,187622726
Valysar,CentralHorst,85407675,13524742,9959228,6945068,977865619
Valysar,EastLowland,3688183,641765,315458,219985,30973849
Therys,WestLowland,5194320,895305,425666,296838,41794789
Therys,CentralSouth,12015314,2728892,1823027,1271288,178997375
Therys,CentralNorth,21659682,3668673,2120875,1478992,208242122
Therys,NorthHorst,3610969,579767,207874,127687,25013866
Therys,CentralRamp,6454069,1387701,1056166,736517,103701659
Therys,CentralHorst,29530139,7229490,5622269,3920690,552033178
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,1286354,257717,187032,130427,18364090
Volon,CentralSouth,38812189,7433656,5412196,3774195,531406718
Volon,CentralNorth,7995746,1192460,685427,477983,67299984
Volon,NorthHorst,1936523,384268,259229,159232,31193472
Volon,CentralRamp,13359784,2322351,1711735,1193679,168069985
Volon,CentralHorst,80229683,13262538,9600425,6694858,942635960
Volon,EastLowland,0,0,0,0,0
