ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,5340472,658249,319286,222654,31349716
Valysar,CentralSouth,67223466,11807180,8526214,5945756,837162475
Valysar,CentralNorth,42382791,6850629,4710011,3284527,462461380
Valysar,NorthHorst,2896623,526155,296320,182015,35656664
Valysar,CentralRamp,13679269,2239478,1514253,1055965,148679848
Valysar,CentralHorst,83322019,14133425,10508331,7327985,1031780355
Valysar,EastLowland,0,0,0,0,0
Therys,WestLowland,1662524,314772,155344,108329,15252741
Therys,CentralSouth,20908897,4493716,2892769,2017272,284031968
Therys,CentralNorth,26469833,4920638,2873038,2003513,282094645
Therys,NorthHorst,3635464,553967,227278,139606,27348759
Therys,CentralRamp,6686757,1539604,1156126,806224,113516382
Therys,CentralHorst,28945152,7103741,5430277,3786804,533182046
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,178573,26990,14994,10456,1472179
Volon,CentralSouth,37813692,6863915,4910678,3424462,482164204
Volon,CentralNorth,9513500,1296562,690458,481491,67793975
Volon,NorthHorst,1665955,325472,232137,142590,27933452
Volon,CentralRamp,13697193,2508967,1980160,1380865,194425750
Volon,CentralHorst,77857718,13084925,9932616,6926510,975252674
Volon,EastLowland,0,0,0,0,0
