ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,8351279,1305379,699290,487650,68661150
Valysar,CentralSouth,57717071,9237534,6178314,4308448,606629423
Valysar,CentralNorth,36154117,6899835,5157209,3596380,506370354
Valysar,NorthHorst,3897421,595880,317435,194985,38197486
Valysar,CentralRamp,13396403,2295980,1641128,1144441,161137273
Valysar,CentralHorst,85899549,14839178,11618600,8102232,1140794227
Valysar,EastLowland,1203125,249818,143936,100374,14132600
Therys,WestLowland,1257446,243396,124528,86840,12227061
Therys,CentralSouth,10040871,2350359,1570428,1095138,154195486
Therys,CentralNorth,18837418,3146322,1823406,1271552,179034539
Therys,NorthHorst,5094963,720785,311310,191222,37460452
Therys,CentralRamp,6430427,1526851,1164084,811774,114297798
Therys,CentralHorst,28772074,7385880,5696670,3972573,559338314
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,84833,13434,5531,3857,543030
Volon,CentralSouth,19903586,3336102,2271813,1584249,223062247
Volon,CentralNorth,5970334,906077,549284,383043,53932492
Volon,NorthHorst,2423328,430565,289948,178101,34889930
Volon,CentralRamp,11154561,2022430,1556909,1085710,152868036
Volon,CentralHorst,79535271,14216076,11158829,7781610,1095650741
Volon,EastLowland,0,0,0,0,0
