ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,6468214,1287083,872144,608190,85633085
Valysar,CentralSouth,61349219,11248365,8217814,5730693,806881628
Valysar,CentralNorth,40055840,6658094,4665754,3253664,458115906
Valysar,NorthHorst,4480396,564888,233574,143473,28106376
Valysar,CentralRamp,13798307,2090199,1480080,1032134,145324412
Valysar,CentralHorst,87586067,13919398,10303203,7184939,1011639496
Valysar,EastLowland,6322915,1113979,677115,472186,66483790
Therys,WestLowland,3249991,562403,271929,189630,26699886
Therys,CentralSouth,5862432,1521022,892373,622296,87619349
Therys,CentralNorth,19197421,3356558,1874969,1307510,184097352
Therys,NorthHorst,5433514,790780,337643,207397,40629146
Therys,CentralRamp,6599235,1550449,1197620,835161,117590627
Therys,CentralHorst,27259798,7100913,5535210,3859979,543485069
Therys,EastLowland,4611,1631,85,59,8369
Volon,WestLowland,635672,98248,50765,35401,4984422
Volon,CentralSouth,34222740,5950095,3913894,2729354,384293088
Volon,CentralNorth,6094712,750414,307221,214241,30165079
Volon,NorthHorst,2719590,499366,337903,207557,40660491
Volon,CentralRamp,9637420,1584591,1153937,804698,113301498
Volon,CentralHorst,77702309,13883450,10575915,7375116,1038416287
Volon,EastLowland,9273,1186,0,0,0
