SW,KRW,KROW,PCOW,SATNUM,KEYWORD,SG,KRG,KROG,PCOG
0.0205601,0.0,1.0,9.95715,1,SWOF,,,,
0.0305601,0.0,0.9711604,4.1634181,1,SWOF,,,,
0.0405601,6.73e-05,0.9401531,2.2334317,1,SWOF,,,,
0.0605601,0.0005206,0.8754705,0.9246556,1,SWOF,,,,
0.0805601,0.001403,0.8092428,0.4935447,1,SWOF,,,,
0.1005601,0.0027489,0.7426509,0.3030079,1,SWOF,,,,
0.1205601,0.004602,0.6765865,0.2033024,1,SWOF,,,,
0.1405601,0.0070113,0.6118179,0.1450421,1,SWOF,,,,
0.1605601,0.0100306,0.5490474,0.10824,1,SWOF,,,,
0.1805601,0.0137179,0.4889167,0.0836031,1,SWOF,,,,
0.2005601,0.0181354,0.4319901,0.0663518,1,SWOF,,,,
0.2205601,0.0233498,0.3787327,0.0538308,1,SWOF,,,,
0.2405601,0.0294317,0.329491,0.0444732,1,SWOF,,,,
0.2605601,0.0364561,0.2844828,0.0373072,1,SWOF,,,,
0.2805601,0.0445021,0.2437976,0.0317054,1,SWOF,,,,
0.3005601,0.0536525,0.2074065,0.0272484,1,SWOF,,,,
0.3205601,0.0639937,0.1751797,0.0236477,1,SWOF,,,,
0.3405601,0.0756155,0.1469075,0.0206997,1,SWOF,,,,
0.3605601,0.08861,0.1223229,0.0182574,1,SWOF,,,,
0.3805601,0.1030712,0.1011225,0.0162129,1,SWOF,,,,
0.4005601,0.1190938,0.0829848,0.0144851,1,SWOF,,,,
0.4205601,0.1367723,0.0675851,0.0130127,1,SWOF,,,,
0.4405601,0.1561992,0.054607,0.0117484,1,SWOF,,,,
0.4605601,0.1774631,0.04375,0.0106552,1,SWOF,,,,
0.4805601,0.200647,0.0347349,0.0097039,1,SWOF,,,,
0.5005601,0.2258253,0.0273067,0.0088713,1,SWOF,,,,
0.5205601,0.253061,0.0212355,0.0081387,1,SWOF,,,,
0.5405601,0.2824143,0.0163208,0.0074909,1,SWOF,,,,
0.5605601,0.3138993,0.0123754,0.0069155,1,SWOF,,,,
0.5805601,0.3475166,0.0092413,0.0064022,1,SWOF,,,,
0.6005601,0.3832407,0.0067811,0.0059425,1,SWOF,,,,
0.6205601,0.4210108,0.0048759,0.0055293,1,SWOF,,,,
0.6405601,0.4607241,0.0034235,0.0051565,1,SWOF,,,,
0.6605601,0.5022285,0.0023368,0.0048193,1,SWOF,,,,
0.6805601,0.5453138,0.0015415,0.0045132,1,SWOF,,,,
0.7005601,0.5897031,0.0009752,0.0042346,1,SWOF,,,,
0.7205601,0.6350427,0.0005852,0.0039803,1,SWOF,,,,
0.7405601,0.6808908,0.000328,0.0037476,1,SWOF,,,,
0.7605601,0.7267033,0.0001678,0.0035343,1,SWOF,,,,
0.7805601,0.7718124,7.55e-05,0.0033381,1,SWOF,,,,
0.8005601,0.8153898,2.8e-05,0.0031574,1,SWOF,,,,
0.8205601,0.8563589,7.5e-06,0.0029905,1,SWOF,,,,
0.8405601,0.8931109,1e-06,0.0028362,1,SWOF,,,,
0.8605601,0.9227276,0.0,0.0026932,1,SWOF,,,,
0.8661279,0.9290303,0.0,0.0026563,1,SWOF,,,,
0.8805601,0.9366812,0.0,0.0025605,1,SWOF,,,,
0.9005601,0.9472839,0.0,0.002437,1,SWOF,,,,
0.9205601,0.9578865,0.0,0.0023221,1,SWOF,,,,
0.9405601,0.9684891,0.0,0.0022148,1,SWOF,,,,
0.9605601,0.9790917,0.0,0.0021146,1,SWOF,,,,
0.9805601,0.9896943,0.0,0.0020209,1,SWOF,,,,
1.0,1.0,0.0,0.0019355,1,SWOF,,,,
,,,,1,SGOF,0.0,0.0,1.0,0.0
,,,,1,SGOF,0.05,0.0,0.8323188,0.0
,,,,1,SGOF,0.07,0.0056255,0.7705135,0.0
,,,,1,SGOF,0.09,0.0115816,0.7092666,0.0
,,,,1,SGOF,0.11,0.0179509,0.6488366,0.0
,,,,1,SGOF,0.13,0.024804,0.5896589,0.0
,,,,1,SGOF,0.15,0.0322088,0.5322295,0.0
,,,,1,SGOF,0.17,0.0402331,0.477043,0.0
,,,,1,SGOF,0.19,0.0489457,0.4245524,0.0
,,,,1,SGOF,0.21,0.0584172,0.3751429,0.0
,,,,1,SGOF,0.23,0.06872,0.3291143,0.0
,,,,1,SGOF,0.25,0.079928,0.2866724,0.0
,,,,1,SGOF,0.27,0.0921165,0.2479273,0.0
,,,,1,SGOF,0.29,0.1053615,0.2128989,0.0
,,,,1,SGOF,0.31,0.1197389,0.1815257,0.0
,,,,1,SGOF,0.33,0.135323,0.1536783,0.0
,,,,1,SGOF,0.35,0.1521859,0.1291737,0.0
,,,,1,SGOF,0.37,0.170395,0.1077898,0.0
,,,,1,SGOF,0.39,0.1900118,0.0892793,0.0
,,,,1,SGOF,0.41,0.2110894,0.0733819,0.0
,,,,1,SGOF,0.43,0.2336704,0.0598342,0.0
,,,,1,SGOF,0.45,0.2577841,0.0483778,0.0
,,,,1,SGOF,0.47,0.2834441,0.0387653,0.0
,,,,1,SGOF,0.49,0.3106455,0.0307642,0.0
,,,,1,SGOF,0.51,0.3393628,0.0241597,0.0
,,,,1,SGOF,0.53,0.3695471,0.018756,0.0
,,,,1,SGOF,0.55,0.4011247,0.0143765,0.0
,,,,1,SGOF,0.57,0.4339956,0.0108635,0.0
,,,,1,SGOF,0.59,0.4680326,0.0080778,0.0
,,,,1,SGOF,0.61,0.5030815,0.005897,0.0
,,,,1,SGOF,0.63,0.5389623,0.0042146,0.0
,,,,1,SGOF,0.65,0.5754701,0.0029384,0.0
,,,,1,SGOF,0.67,0.6123782,0.0019894,0.0
,,,,1,SGOF,0.69,0.6494405,0.0013002,0.0
,,,,1,SGOF,0.71,0.686395,0.0008137,0.0
,,,,1,SGOF,0.73,0.7229666,0.0004824,0.0
,,,,1,SGOF,0.75,0.7588696,0.0002666,0.0
,,,,1,SGOF,0.77,0.7938079,0.0001341,0.0
,,,,1,SGOF,0.79,0.8274717,5.91e-05,0.0
,,,,1,SGOF,0.81,0.859527,2.14e-05,0.0
,,,,1,SGOF,0.83,0.8895862,5.5e-06,0.0
,,,,1,SGOF,0.85,0.9171246,7e-07,0.0
,,,,1,SGOF,0.87,0.9411204,0.0,0.0
,,,,1,SGOF,0.8794399,0.95,0.0,0.0
,,,,1,SGOF,0.9794399,1.0,0.0,0.0
0.1182346,0.0,1.0,9.95715,2,SWOF,,,,
0.1282346,0.0,0.9671769,7.6168415,2,SWOF,,,,
0.1382346,8.53e-05,0.9318737,5.9450677,2,SWOF,,,,
0.1582346,0.0006637,0.8582691,3.8062496,2,SWOF,,,,
0.1782346,0.0018003,0.7831576,2.5699127,2,SWOF,,,,
0.1982346,0.0035492,0.7080502,1.809255,2,SWOF,,,,
0.2182346,0.0059771,0.6341419,1.3174801,2,SWOF,,,,
0.2382346,0.0091589,0.5624843,0.9864521,2,SWOF,,,,
0.2582346,0.0131769,0.4940296,0.7560392,2,SWOF,,,,
0.2782346,0.0181201,0.4296104,0.5910649,2,SWOF,,,,
0.2982346,0.0240846,0.3698993,0.4700569,2,SWOF,,,,
0.3182346,0.0311736,0.3153753,0.3794246,2,SWOF,,,,
0.3382346,0.0394969,0.2663072,0.3102933,2,SWOF,,,,
0.3582346,0.0491711,0.2227586,0.2567078,2,SWOF,,,,
0.3782346,0.0603189,0.1846122,0.2145753,2,SWOF,,,,
0.3982346,0.0730686,0.1516053,0.1810228,2,SWOF,,,,
0.4182346,0.0875529,0.1233707,0.1539948,2,SWOF,,,,
0.4382346,0.103908,0.099476,0.1319957,2,SWOF,,,,
0.4582346,0.1222714,0.0794579,0.1139205,2,SWOF,,,,
0.4782346,0.1427798,0.0628493,0.0989411,2,SWOF,,,,
0.4982346,0.1655663,0.0491993,0.0864291,2,SWOF,,,,
0.5182346,0.1907568,0.0380865,0.0759023,2,SWOF,,,,
0.5382346,0.2184656,0.0291265,0.0669862,2,SWOF,,,,
0.5582346,0.2487905,0.0219752,0.0593877,2,SWOF,,,,
0.5782346,0.2818215,0.0163359,0.0528747,2,SWOF,,,,
0.5982346,0.3175862,0.0119366,0.0472624,2,SWOF,,,,
