Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 17:20:59
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       284394825.38         50920793.63         40795762.66         25657711.92
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  284394825.38         50920793.63         40795762.66         25657711.92
MidReek    1                       198233864.87         37560584.62         29621416.81         18629821.59
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  198233864.87         37560584.62         29621416.81         18629821.59
LowerReek  1                       124297642.79         27132479.38         22519562.56         14163246.66
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  124297642.79         27132479.38         22519562.56         14163246.66
Totals     1                       606926333.04        115613857.64         92936742.03         58450780.16
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  606926333.04        115613857.64         92936742.03         58450780.16
