Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 17:20:59
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       284417867.93         50976762.23         41064364.35         25826643.82
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  284417867.93         50976762.23         41064364.35         25826643.82
MidReek    1                       198248257.47         37560773.38         29834557.17         18763872.12
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  198248257.47         37560773.38         29834557.17         18763872.12
LowerReek  1                       124229825.35         27131572.72         22749384.78         14307788.93
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  124229825.35         27131572.72         22749384.78         14307788.93
Totals     1                       606895950.75        115669108.33         93648306.30         58898304.87
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  606895950.75        115669108.33         93648306.30         58898304.87
