ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,Region_1,281010673.49,46263774.34,34675870.55,21808723.23
UpperReek,Region_2,0.0,0.0,0.0,0.0
MidReek,Region_1,217141274.51,35798390.18,25299682.06,15911749.49
MidReek,Region_2,0.0,0.0,0.0,0.0
LowerReek,Region_1,127906626.86,22602707.84,17063643.59,10731851.13
LowerReek,Region_2,0.0,0.0,0.0,0.0
