DATE,REGION,RGIP,RGIPG,RGIPL,RGPR,RGPT,ROIP,ROIPG,ROIPL,RPR
2000-01-01,1,3344531712.0,0.0,3344531712.0,0.0,0.0,18176802.0,0.0,18176802.0,305.8466491699219
2000-01-01,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.3066711425781
2000-01-01,3,3598440448.0,0.0,3598440448.0,0.0,0.0,19556742.0,0.0,19556742.0,306.5938415527344
2000-01-01,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.9810791015625
2000-01-01,5,2499408640.0,0.0,2499408640.0,0.0,0.0,13583743.0,0.0,13583743.0,306.7615966796875
2000-01-01,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.67242431640625
2000-02-01,1,3340843776.0,40.079063415527344,3340843776.0,0.0,0.0,18156760.0,0.0,18156760.0,305.7718505859375
2000-02-01,2,3684854.5,163.2037811279297,3684691.25,0.0,0.0,20026.453125,0.0,20026.453125,305.3447265625
2000-02-01,3,3597639936.0,59.92884826660156,3597639680.0,0.0,0.0,19552390.0,0.0,19552390.0,306.5618591308594
2000-02-01,4,539835.3125,10.007248878479004,539825.3125,0.0,0.0,2933.43310546875,0.0,2933.43310546875,306.01123046875
2000-02-01,5,2497943552.0,46.873435974121094,2497943296.0,0.0,0.0,13575779.0,0.0,13575779.0,306.7251892089844
2000-02-01,6,1728859.75,27.160293579101562,1728832.625,0.0,0.0,9395.8095703125,0.0,9395.8095703125,305.4888610839844
2000-03-01,1,3325105920.0,163.51815795898438,3325105664.0,139145.09375,3817569.25,18071228.0,0.0,18071228.0,301.21954345703125
2000-03-01,2,4700943.5,269.2644348144531,4700674.0,0.0,0.0,25548.66015625,0.0,25548.66015625,310.2330322265625
2000-03-01,3,3569868032.0,54.15902328491211,3569868032.0,1281122.375,37828848.0,19401458.0,0.0,19401458.0,295.4877014160156
2000-03-01,4,668090.625,8.535449981689453,668082.125,0.0,0.0,3630.468505859375,0.0,3630.468505859375,297.96368408203125
2000-03-01,5,2478730240.0,64.06012725830078,2478729984.0,682083.625,19780328.0,13471359.0,0.0,13471359.0,295.2187194824219
2000-03-01,6,1880747.375,32.03232955932617,1880715.375,0.0,0.0,10221.298828125,0.0,10221.298828125,296.4147033691406
2000-04-01,1,3304499712.0,557.4637451171875,3304498944.0,142370.28125,8262499.0,17959238.0,0.0,17959238.0,294.1346130371094
2000-04-01,2,5551641.0,441.12451171875,5551200.0,0.0,0.0,30172.021484375,0.0,30172.021484375,304.7773132324219
2000-04-01,3,3548807680.0,31.367992401123047,3548807680.0,996259.5,69318880.0,19286998.0,0.0,19286998.0,288.578369140625
2000-04-01,4,744909.4375,10.095361709594727,744899.3125,0.0,0.0,4047.962646484375,0.0,4047.962646484375,292.17047119140625
2000-04-01,5,2461571328.0,113.63964080810547,2461571328.0,706323.8125,41676368.0,13378105.0,0.0,13378105.0,288.2737121582031
2000-04-01,6,1947564.375,32.094627380371094,1947532.25,0.0,0.0,10584.4423828125,0.0,10584.4423828125,291.0738830566406
2000-05-01,1,3285107456.0,762.3764038085938,3285106688.0,139051.515625,12469992.0,17853846.0,0.0,17853846.0,287.9847106933594
2000-05-01,2,6198694.5,538.4921875,6198156.0,0.0,0.0,33688.62109375,0.0,33688.62109375,299.0835876464844
2000-05-01,3,3531354880.0,-18.358911514282227,3531354880.0,875196.6875,95736928.0,19192146.0,0.0,19192146.0,282.9449462890625
2000-05-01,4,805841.5625,12.998109817504883,805828.5625,0.0,0.0,4379.1240234375,0.0,4379.1240234375,287.03985595703125
2000-05-01,5,2445818624.0,125.984619140625,2445818368.0,706458.375,62870100.0,13292491.0,0.0,13292491.0,282.60284423828125
2000-05-01,6,2018063.5,36.93596649169922,2018026.625,0.0,0.0,10967.6552734375,0.0,10967.6552734375,286.2915344238281
2000-06-01,1,3265716992.0,989.1405639648438,3265715968.0,137229.90625,16744790.0,17748460.0,0.0,17748460.0,282.18682861328125
2000-06-01,2,6729836.5,615.7362670898438,6729220.5,0.0,0.0,36575.2578125,0.0,36575.2578125,293.5640563964844
2000-06-01,3,3514041088.0,-8.728097915649414,3514041088.0,831528.75,121614448.0,19098050.0,0.0,19098050.0,277.38494873046875
2000-06-01,4,859523.0,4.308696269989014,859518.6875,0.0,0.0,4670.87646484375,0.0,4670.87646484375,281.7414245605469
2000-06-01,5,2429811200.0,104.16099548339844,2429811200.0,706495.875,84771464.0,13205494.0,0.0,13205494.0,277.0070495605469
2000-06-01,6,2090979.375,28.72333335876465,2090950.625,0.0,0.0,11363.93359375,0.0,11363.93359375,281.1815490722656
2000-07-01,1,3250073344.0,965.013427734375,3250072320.0,109785.09375,20182700.0,17663442.0,0.0,17663442.0,279.2684631347656
2000-07-01,2,7115463.5,584.11181640625,7114879.5,0.0,0.0,38671.05859375,0.0,38671.05859375,290.3529968261719
2000-07-01,3,3496257792.0,-3.209272861480713,3496257792.0,819486.75,146217616.0,19001400.0,0.0,19001400.0,276.3344421386719
2000-07-01,4,903799.125,-0.4213956892490387,903799.5625,0.0,0.0,4911.50244140625,0.0,4911.50244140625,279.5619201660156
2000-07-01,5,2416295936.0,131.77044677734375,2416295936.0,613448.3125,103174912.0,13132042.0,0.0,13132042.0,275.7902526855469
2000-07-01,6,2158710.0,23.13660430908203,2158686.75,0.0,0.0,11732.03515625,0.0,11732.03515625,279.2310791015625
2000-08-01,1,3235654656.0,963.4027099609375,3235653888.0,107366.8046875,23525224.0,17585080.0,0.0,17585080.0,277.6017150878906
2000-08-01,2,7409048.5,612.1576538085938,7408436.5,0.0,0.0,40266.62890625,0.0,40266.62890625,288.6822814941406
2000-08-01,3,3479572224.0,41.9832649230957,3479571968.0,806576.875,171328992.0,18910718.0,0.0,18910718.0,275.0416259765625
2000-08-01,4,944352.8125,4.85862398147583,944348.0,0.0,0.0,5131.912109375,0.0,5131.912109375,277.99920654296875
2000-08-01,5,2402385152.0,309.7939147949219,2402384640.0,521346.0,119336640.0,13056439.0,0.0,13056439.0,274.5140380859375
2000-08-01,6,2224187.75,27.901145935058594,2224160.0,0.0,0.0,12087.8955078125,0.0,12087.8955078125,277.7661437988281
2000-09-01,1,3222008320.0,803.224365234375,3222007552.0,107435.3984375,26851332.0,17510914.0,0.0,17510914.0,276.331298828125
2000-09-01,2,7644440.5,544.5770263671875,7643896.0,0.0,0.0,41545.9375,0.0,41545.9375,287.5308837890625
