X_UTME,Y_UTMN,Region
460999.3373352304,5927892.117060402,1.0
461073.9927717859,5927762.8297065515,1.0
461148.6487200915,5927633.531630121,1.0
461223.3045438045,5927504.22397286,1.0
461297.961272917,5927374.918127519,1.0
461372.6173198359,5927245.610128561,1.0
461447.27159859915,5927116.298985051,1.0
461521.9264377426,5926986.987318079,1.0
461596.5825725425,5926857.676067051,1.0
461671.24036346824,5926728.365549421,1.0
456425.921383527,5936113.767279508,1.0
456500.7706413358,5935984.457262677,1.0
456575.56510306644,5935855.115887953,1.0
456650.13512518856,5935725.790984361,1.0
456724.82970618433,5935596.440068358,1.0
456799.6792781964,5935467.046378976,1.0
456874.6918782512,5935337.601814296,1.0
456949.62205748144,5935208.221339393,1.0
457024.55712738936,5935078.830675429,1.0
457099.7525014039,5934949.381341233,1.0
457174.3623391687,5934820.117939702,1.0
457248.07467248046,5934691.037643871,1.0
457321.76930640795,5934561.9041428035,1.0
457395.94900668785,5934432.637038397,1.0
457470.38310590223,5934303.303911825,1.0
457545.0248207351,5934173.952661952,1.0
457619.67213112995,5934044.588292296,1.0
457694.40105739364,5933915.21353334,1.0
457769.50812069216,5933785.953208107,1.0
457844.65133533743,5933656.777569222,1.0
457919.5372980186,5933527.701494598,1.0
457994.26457056816,5933398.70506789,1.0
458068.7495686008,5933269.687179815,1.0
458143.09937518835,5933140.5809338335,1.0
458217.44326687575,5933011.213897759,1.0
458292.06835305726,5932881.409901096,1.0
458366.80970959144,5932751.725428125,1.0
458441.475763089,5932622.386047993,1.0
458516.1462436245,5932493.057866717,1.0
458590.7344545254,5932363.829354628,1.0
458665.4587214966,5932234.459002981,1.0
458739.74199589354,5932105.4751015855,1.0
458814.0696341264,5931976.451892263,1.0
458888.70159626595,5931847.131678179,1.0
458963.10519382404,5931718.0010148445,1.0
459038.0013138781,5931588.476093517,1.0
459112.9256356008,5931458.932376838,1.0
459187.69114746863,5931329.5199689185,1.0
459262.56876893376,5931200.0383345485,1.0
459337.163414057,5931070.690256528,1.0
459411.7234812264,5930941.348506756,1.0
459486.3791131996,5930811.92632165,1.0
459561.0630114755,5930682.52336045,1.0
459635.81971646904,5930553.135768743,1.0
459710.55668550404,5930423.801280692,1.0
459785.33278591547,5930294.573205102,1.0
459860.0409156648,5930165.31318455,1.0
459934.66588849126,5930035.911505655,1.0
460009.31477503455,5929906.545500012,1.0
460083.9889494605,5929777.264121428,1.0
460158.6507477839,5929647.936862115,1.0
460233.3004890563,5929518.491181757,1.0
460307.96272553166,5929389.1250689635,1.0
460382.6407190657,5929259.918812275,1.0
460457.3096431092,5929130.707365985,1.0
460531.97352040943,5929001.50663475,1.0
460606.6320706925,5928872.282099937,1.0
460681.28871410736,5928742.954988247,1.0
460755.9451999763,5928613.592579363,1.0
460830.6018368742,5928484.268594674,1.0
460905.25866251555,5928354.958882856,1.0
460979.91506931983,5928225.65113346,1.0
461054.570783252,5928096.35679806,1.0
461129.2276221514,5927967.078449125,1.0
461203.8864224196,5927837.802474358,1.0
461278.5435685884,5927708.511074938,1.0
461353.20033687144,5927579.209310414,1.0
461427.85775625025,5927449.907665722,1.0
461502.51260292094,5927320.600144341,1.0
461577.1656956782,5927191.289579838,1.0
461651.8192767322,5927061.978367018,1.0
461726.47269067727,5926932.666562414,1.0
461801.1292504881,5926803.356366295,1.0
456555.86121530464,5936188.785482747,1.0
456630.74002299027,5936059.495549342,1.0
456705.6736214976,5935930.159090405,1.0
456780.4149809341,5935800.806837177,1.0
456855.09274002677,5935671.44038915,1.0
456929.62106562534,5935542.108510743,1.0
457004.1530957935,5935412.763971226,1.0
457078.8318142854,5935283.400237903,1.0
457154.1099015217,5935153.99247417,1.0
457230.07185157144,5935024.535147603,1.0
457305.4272189244,5934895.182135768,1.0
457379.18058840017,5934765.991320837,1.0
457452.5466488654,5934636.808863754,1.0
457526.29366542445,5934507.509765147,1.0
457600.0977547129,5934378.148174573,1.0
457674.627975669,5934248.762549864,1.0
457749.3636611926,5934119.384785745,1.0
457824.29826772556,5933990.071614989,1.0
457899.5521116501,5933860.8688125545,1.0
457974.5362993198,5933731.671685929,1.0
458049.3120276257,5933602.524947134,1.0
458124.22553557286,5933473.662355439,1.0
458198.99022760976,5933345.022701393,1.0
458273.3167283182,5933216.1328024445,1.0
458347.45317129226,5933086.701763134,1.0
458421.87306662754,5932956.81770843,1.0
458496.6143115389,5932826.899843256,1.0
458571.3507423457,5932697.367313808,1.0
458646.1820253852,5932567.87760592,1.0
458721.0622424437,5932438.371718087,1.0
458795.6932221679,5932309.113416773,1.0
458869.4991659748,5932180.514001529,1.0
458943.42352350464,5932051.7845222335,1.0
459018.02439734637,5931922.480076296,1.0
459092.5384255028,5931793.236520021,1.0
459167.667353906,5931663.568890985,1.0
459242.9595594626,5931533.811968254,1.0
459317.9032822446,5931404.318112602,1.0
459392.6069142903,5931274.94351683,1.0
459466.96207535354,5931145.682720082,1.0
459541.3379711986,5931016.340371442,1.0
459615.98530925455,5930886.905335452,1.0
459690.85683021456,5930757.490429549,1.0
459765.58409298124,5930628.061031961,1.0
459840.3423057246,5930498.738367276,1.0
459915.2329759584,5930369.582712088,1.0
459989.9301851802,5930240.304515036,1.0
460064.48533250124,5930110.790459117,1.0
460139.0889846104,5929981.338754256,1.0
460213.76907601696,5929852.027679363,1.0
460288.42940546275,5929722.664009502,1.0
460363.0828825914,5929593.245687844,1.0
460437.77683012636,5929464.004845186,1.0
460512.49606299377,5929334.932812994,1.0
460587.17705378553,5929205.729584446,1.0
460661.84675235697,5929076.490658153,1.0
460736.5197199395,5928947.252658464,1.0
460811.17334567965,5928817.903809838,1.0
460885.8184191393,5928688.508051645,1.0
460960.4703596656,5928559.159581532,1.0
461035.1342618856,5928429.88281771,1.0
461109.79559801833,5928300.6054662345,1.0
461184.4530852502,5928171.315888512,1.0
461259.11388507107,5928042.0448618755,1.0
461333.7754971989,5927912.771413355,1.0
461408.43546622735,5927783.487361954,1.0
461483.0934584097,5927654.191762034,1.0
461557.751506936,5927524.893556112,1.0
461632.4073943878,5927395.5893083615,1.0
461707.06027014717,5927266.280591919,1.0
461781.7122018911,5927136.969456217,1.0
461856.36357018666,5927007.657562619,1.0
461931.01665440924,5926878.346392643,1.0
456685.8354301964,5936263.8141834745,1.0
456760.8693313529,5936134.565277749,1.0
456835.48184872704,5936005.181773253,1.0
456910.13805689686,5935875.795494386,1.0
456985.3893919664,5935746.47342788,1.0
457060.17396643944,5935617.124561029,1.0
457134.19786243304,5935487.781267133,1.0
457207.8976280054,5935358.4702050965,1.0
457283.1702596614,5935229.095028793,1.0
457360.09457329777,5935099.673785478,1.0
457435.8815299041,5934970.331627933,1.0
457509.9366394218,5934841.06512469,1.0
457583.7356138701,5934711.798287267,1.0
457657.01148885465,5934582.415993813,1.0
457730.3297264513,5934452.9852758385,1.0
457805.03479813744,5934323.644810379,1.0
457880.3032900719,5934194.424770699,1.0
457954.99360087,5934065.075221832,1.0
458029.2151799405,5933935.604991468,1.0
458104.0011403173,5933806.355439445,1.0
458178.9321312954,5933677.224403106,1.0
458253.8695125149,5933548.278928159,1.0
458328.8949140718,5933419.779771207,1.0
458403.51659067924,5933291.333179019,1.0
458477.6152668817,5933162.208018019,1.0
458551.70249358006,5933032.513794793,1.0
458626.17297601,5932902.6338242935,1.0
458700.93357164087,5932772.788748593,1.0
458775.9886989587,5932642.960414873,1.0
458851.1018332228,5932513.228467314,1.0
458925.87300074694,5932383.874272788,1.0
458999.5300347658,5932255.364758742,1.0
459073.14411281067,5932126.8356192075,1.0
459147.92423833633,5931997.411162829,1.0
459222.84213657124,5931867.894390439,1.0
459298.2045227428,5931738.129629917,1.0
459373.60274843563,5931608.374421092,1.0
459448.43607017276,5931478.9931972185,1.0
459522.69944960496,5931349.83754773,1.0
459596.54606649955,5931220.742395589,1.0
459670.8152831649,5931091.3833568925,1.0
459745.60657470213,5930961.894318408,1.0
459820.5788063179,5930832.447669581,1.0
459895.24537047255,5930702.962365687,1.0
459970.0869954294,5930573.667040602,1.0
460045.11929555004,5930444.551699635,1.0
460119.78849272756,5930315.228852406,1.0
460194.27853294986,5930185.656565799,1.0
460268.82502540876,5930056.113711506,1.0
460343.4773829301,5929926.709670295,1.0
460418.14768651564,5929797.342559766,1.0
460492.8699883047,5929668.108823775,1.0
460567.6403749501,5929539.061167741,1.0
460642.3812626081,5929409.986086494,1.0
460717.042642856,5929280.682562257,1.0
460791.6971120124,5929151.3539893245,1.0
460866.3648080834,5929022.075280418,1.0
460941.0185344568,5928892.733853642,1.0
461015.6723032445,5928763.385592351,1.0
461090.3358760799,5928634.083600165,1.0
461165.0092741742,5928504.8376004435,1.0
461239.6781307488,5928375.580649942,1.0
461314.3371047206,5928246.288648225,1.0
461388.9993549112,5928117.014058562,1.0
461463.659884016,5927987.733237114,1.0
461538.3232982474,5927858.457314428,1.0
461612.9875381242,5927729.175746956,1.0
461687.6488753295,5927599.88379097,1.0
461762.30578189285,5927470.582074519,1.0
461836.9560963309,5927341.272420855,1.0
461911.60078235506,5927211.957136975,1.0
461986.24717726815,5927082.643516241,1.0
462060.89940168906,5926953.333483592,1.0
456815.72322939255,5936338.803259561,1.0
456890.8780751867,5936209.60148112,1.0
456965.2254915678,5936080.175553402,1.0
457039.5219317896,5935950.736929554,1.0
457115.4302840554,5935821.482912005,1.0
457191.17150523374,5935692.178248591,1.0
457265.09426082484,5935562.785401881,1.0
457338.0944073807,5935433.410138754,1.0
457412.72855772683,5935304.050709523,1.0
457489.99649129907,5935174.732245234,1.0
457566.61609152047,5935045.476468537,1.0
457641.7048029329,5934916.257517553,1.0
457716.03422967426,5934786.999973032,1.0
457788.78124699654,5934657.55697991,1.0
457861.4860628592,5934528.011035404,1.0
457936.18564378517,5934398.718816527,1.0
458012.0224694713,5934269.717555066,1.0
458086.12117342296,5934140.284835064,1.0
458159.04604600254,5934010.399928692,1.0
458233.2962246618,5933880.8975289725,1.0
458308.3466868791,5933751.779159658,1.0
458383.3478748785,5933622.76133647,1.0
458458.4738496321,5933494.164035091,1.0
458533.4945493835,5933366.099881209,1.0
458607.84404905775,5933237.870903878,1.0
458681.7066731473,5933108.596270539,1.0
458755.689532719,5932978.750950414,1.0
458830.32155866106,5932848.651916461,1.0
458905.4390790849,5932718.441042892,1.0
458980.52226427174,5932588.657325044,1.0
459055.3713206665,5932459.193901854,1.0
459129.3737151092,5932330.392584443,1.0
459203.20197958226,5932201.686919181,1.0
459277.9517652111,5932072.295740754,1.0
459353.23552534287,5931942.559405415,1.0
459428.6820120404,5931812.764684248,1.0
459503.843337975,5931683.182552572,1.0
459578.4874700614,5931553.91021027,1.0
459652.37024363724,5931424.915156562,1.0
459726.0534430686,5931295.858055454,1.0
459800.5338792474,5931166.425304917,1.0
459875.4280449565,5931036.889770417,1.0
459950.2332531782,5930907.393882701,1.0
460024.86868438416,5930777.878530398,1.0
460099.8573570902,5930648.59777595,1.0
460174.97181418893,5930519.4864307605,1.0
460249.64340713585,5930390.157805639,1.0
460324.1076125002,5930260.586791789,1.0
460398.5950431491,5930130.986763822,1.0
460473.17134223424,5930001.453587017,1.0
460547.8965670485,5929872.180293282,1.0
460622.7517112053,5929743.193735292,1.0
460697.5614871255,5929614.197350338,1.0
460772.2570897443,5929484.968305404,1.0
460846.87482449383,5929355.545582389,1.0
460921.5131439524,5929226.163830789,1.0
460996.1765614429,5929096.847836264,1.0
461070.8353428726,5928967.519346131,1.0
461145.4961358195,5928838.206954444,1.0
461220.18575797824,5928708.98596241,1.0
461294.8823964498,5928579.792119712,1.0
461369.55883804784,5928450.545296376,1.0
461444.22148573276,5928321.259290909,1.0
461518.88935155084,5928191.992835391,1.0
461593.5479768715,5928062.705077351,1.0
461668.2113857226,5927933.427485391,1.0
461742.8795698264,5927804.155937994,1.0
461817.54595335596,5927674.8724156385,1.0
461892.2001496214,5927545.570729802,1.0
461966.84509591566,5927416.2571037775,1.0
462041.4919575141,5927286.946322067,1.0
462116.1325016919,5927157.630753822,1.0
462190.77936830884,5927028.318890467,1.0
456945.39620759204,5936413.698010653,1.0
457020.2570623399,5936284.437259164,1.0
457094.87945799914,5936155.084156871,1.0
457169.9182836398,5936025.793437189,1.0
457246.0096715129,5935896.5732550705,1.0
457322.0088011606,5935767.2643198,1.0
457395.88434837107,5935637.820315918,1.0
457468.31862292066,5935508.351305388,1.0
457542.3911923972,5935378.968188375,1.0
457619.6700233895,5935249.725598777,1.0
457697.70206453966,5935120.597454489,1.0
457773.88255919435,5934991.467385357,1.0
457848.2647397231,5934862.243488195,1.0
457921.7304651643,5934732.928790254,1.0
457994.1421005169,5934603.345565122,1.0
458067.896146358,5934473.97687835,1.0
458144.0477176392,5934345.199081093,1.0
458217.6393300369,5934215.676622011,1.0
458288.4590974914,5934084.931905801,1.0
458361.32021134684,5933954.713641055,1.0
458437.05019200576,5933825.890654543,1.0
458512.8656033617,5933697.318093333,1.0
458587.9559442744,5933568.485234533,1.0
458663.24410649034,5933440.556990803,1.0
458738.12315347965,5933313.3049852075,1.0
458811.9099326869,5933184.6147014825,1.0
458885.4362990399,5933054.906437559,1.0
458959.80788893957,5932924.590277024,1.0
459034.98529642983,5932793.901955177,1.0
459109.9149534985,5932664.121046411,1.0
459184.30867400696,5932534.989311697,1.0
459258.4757801061,5932406.028691322,1.0
459333.12993132405,5932276.69144468,1.0
459408.4045480282,5932146.925764889,1.0
459484.07733274373,5932016.944768432,1.0
459559.29258653265,5931887.301922397,1.0
459633.9684804009,5931758.0338135725,1.0
459708.1542790261,5931628.995880414,1.0
459781.7252352213,5931500.1615202725,1.0
459855.7060080357,5931370.975422857,1.0
459930.4267552797,5931241.467827838,1.0
460005.3621213888,5931111.904624262,1.0
460079.8533654796,5930982.358992941,1.0
460154.5239542111,5930852.854490056,1.0
460229.8235995024,5930723.630350186,1.0
460304.8706021433,5930594.4419295,1.0
460379.45132942195,5930465.0502132205,1.0
460453.9346426798,5930335.519893081,1.0
460528.36632269184,5930205.868402289,1.0
460602.9165297183,5930076.312406674,1.0
460677.7002217587,5929947.116494147,1.0
460752.5697742543,5929818.120726988,1.0
460827.3381459512,5929688.99089958,1.0
460901.98348954105,5929559.624142671,1.0
460976.59976590506,5929430.190764099,1.0
461051.28797485144,5929300.915003911,1.0
461126.0009950926,5929171.707712506,1.0
461200.66660380247,5929042.39200994,1.0
461275.33348624373,5928913.085556487,1.0
461350.0389182078,5928783.891463419,1.0
461424.7577120024,5928654.745172789,1.0
461499.44438856235,5928525.516120441,1.0
461574.0982047006,5928396.203565171,1.0
461648.7708831694,5928266.945934557,1.0
461723.4442187185,5928137.690787255,1.0
461798.11058178765,5928008.418788478,1.0
461872.7723943548,5927879.135634448,1.0
461947.43324693904,5927749.84760637,1.0
462022.0862647713,5927620.548204513,1.0
462096.7326247407,5927491.240303661,1.0
462171.37932209997,5927361.932141581,1.0
462246.0164783208,5927232.616791624,1.0
462320.65848171525,5927103.303718259,1.0
457075.1082889313,5936488.60866838,1.0
457149.87569142546,5936359.33421769,1.0
457224.55781743507,5936230.012051646,1.0
457300.3093294163,5936100.83406681,1.0
457377.0343677266,5935971.71147272,1.0
457452.7468452406,5935842.364920779,1.0
457526.45750479324,5935712.864078207,1.0
457599.0124018705,5935583.347732513,1.0
457671.81192727666,5935453.860893357,1.0
457747.9435358581,5935324.575599311,1.0
457826.3611645355,5935195.496354469,1.0
457902.4295975776,5935066.325989429,1.0
457977.26566843013,5934937.118313154,1.0
458053.5979519459,5934808.220135136,1.0
458128.3454198473,5934679.1000165995,1.0
458201.2624610336,5934549.660715927,1.0
458275.66820501734,5934420.560097216,1.0
458347.77408179815,5934290.5702435905,1.0
458416.77101801895,5934158.981086002,1.0
458488.73326451296,5934028.175611649,1.0
458565.1927273448,5933899.620284222,1.0
458642.2450255223,5933771.82146861,1.0
458717.7777809857,5933643.248843357,1.0
458792.9896371763,5933515.05725831,1.0
458868.2186433615,5933388.117725973,1.0
458942.2023365494,5933260.521592001,1.0
459015.4924928881,5933131.128295947,1.0
459089.69365021365,5933000.140980683,1.0
459164.83331528475,5932869.096361042,1.0
459239.4004724531,5932739.573382796,1.0
459313.32061244664,5932610.823907375,1.0
459387.6235427663,5932481.70042092,1.0
459462.68523748,5932352.0182318,1.0
459538.05526892236,5932222.171868081,1.0
459613.91836726654,5932092.026148525,1.0
459689.3707589781,5931962.1853568,1.0
459763.9148590552,5931832.9910811195,1.0
459837.81235841196,5931704.121299078,1.0
459911.2331801729,5931575.3911575265,1.0
459985.38252709154,5931446.140892391,1.0
460060.2264082557,5931316.549294649,1.0
460135.0881852162,5931186.955060251,1.0
460209.5829450488,5931057.380059026,1.0
460284.57083945005,5930927.929003745,1.0
460359.95986808394,5930798.698886072,1.0
460434.6570543504,5930669.325622073,1.0
460509.14708065405,5930539.869131513,1.0
460583.7828854791,5930410.469547868,1.0
460658.21785032,5930280.836689488,1.0
460732.7243776704,5930151.260098975,1.0
460807.4815814209,5930022.001243849,1.0
460882.2491442712,5929892.787637277,1.0
460956.9450769789,5929763.482067278,1.0
461031.6467011439,5929634.195839813,1.0
461106.35201058333,5929504.925840746,1.0
461181.09865094617,5929375.767585467,1.0
461255.8592824537,5929246.651840834,1.0
461330.5249764138,5929117.333021472,1.0
461405.1972623588,5928988.037284191,1.0
461479.9094553172,5928858.844628402,1.0
461554.63023908896,5928729.685220141,1.0
461629.3174542211,5928600.448267869,1.0
461703.9792966363,5928471.151658956,1.0
461778.6524222507,5928341.892114967,1.0
461853.3275712745,5928212.640090426,1.0
461928.00513356697,5928083.394893563,1.0
462002.6604021793,5927954.104735748,1.0
462077.3055519152,5927824.799751849,1.0
462151.9586079293,5927695.507688231,1.0
462226.6131754784,5927566.215607227,1.0
462301.25565390114,5927436.9092950085,1.0
462375.89130209095,5927307.596304448,1.0
462450.5383493016,5927178.289002216,1.0
457205.1296300173,5936563.658657834,1.0
457280.13382613333,5936434.44339264,1.0
457354.7345286586,5936305.077944888,1.0
457430.0341305911,5936175.796350313,1.0
457506.9173455593,5936046.702023328,1.0
457582.1226266768,5935917.327284195,1.0
457656.76773442596,5935787.867249412,1.0
457731.6172445605,5935658.4823562335,1.0
457802.72810129233,5935528.8547297465,1.0
457876.0904199971,5935399.377797224,1.0
457954.39955518814,5935270.291753962,1.0
458030.42782403127,5935141.058753589,1.0
458105.9753843495,5935011.894947076,1.0
458185.2507115713,5934883.460619158,1.0
458261.97204450774,5934754.765269275,1.0
458333.4899736188,5934625.051156829,1.0
458405.07478320185,5934495.203067042,1.0
458476.54972916085,5934364.979746046,1.0
458546.505978994,5934233.704338343,1.0
458617.992832895,5934102.572442833,1.0
458693.21309597883,5933973.207960942,1.0
458770.85051548976,5933845.740808592,1.0
458847.7532754402,5933718.281198885,1.0
458923.0605448905,5933589.993024814,1.0
458998.17125675076,5933462.682500584,1.0
459072.45820497634,5933335.574967416,1.0
459145.7013458987,5933206.628508477,1.0
459219.6199386434,5933075.775444555,1.0
459294.3245090237,5932944.87235064,1.0
459368.49654805806,5932815.585838624,1.0
459441.9408562115,5932687.17286508,1.0
459515.73170861695,5932558.4182613725,1.0
459590.3843900809,5932428.957811095,1.0
459665.5639235341,5932299.138015522,1.0
459741.4576483959,5932168.84750387,1.0
459817.41510342556,5932038.548584886,1.0
459892.74655271275,5931908.722185906,1.0
459967.3297437835,5931779.396918216,1.0
460041.14867851767,5931650.467538487,1.0
460115.46442298684,5931521.174107657,1.0
460190.4792092703,5931391.511655598,1.0
460265.268192764,5931261.946748637,1.0
460340.0931632173,5931132.450929389,1.0
460415.2657820562,5931003.068170563,1.0
460490.21071262343,5930873.776491141,1.0
460564.56355543504,5930744.280760875,1.0
460638.8945624617,5930614.729931485,1.0
460713.5545247034,5930485.35495238,1.0
460788.06802624057,5930355.8062716825,1.0
460862.5904959189,5930226.262534175,1.0
460937.35207762907,5930096.998995287,1.0
461012.0161226853,5929967.615549111,1.0
461086.6614496975,5929838.217943756,1.0
461161.45580310817,5929709.080407307,1.0
461236.24671152857,5929579.964760979,1.0
461310.9901031592,5929450.786150996,1.0
461385.714881796,5929321.584013954,1.0
461460.4142704173,5929192.334163957,1.0
461535.1101492976,5929063.083792765,1.0
461609.8029886214,5928933.835988911,1.0
461684.50679144426,5928804.6237959135,1.0
461759.19836524443,5928675.389098001,1.0
461833.87819614966,5928546.133131632,1.0
461908.54563851235,5928416.854514921,1.0
461983.2062065861,5928287.56771186,1.0
462057.88231683994,5928158.325585287,1.0
462132.5430538141,5928029.05551976,1.0
462207.1935574566,5927899.767808581,1.0
462281.8404075616,5927770.476841446,1.0
462356.49792057043,5927641.192550017,1.0
462431.1468407263,5927511.897773573,1.0
462505.77933860716,5927382.584836585,1.0
462580.42858098756,5927253.280807514,1.0
457335.3161225157,5936638.790338265,1.0
457410.28981183877,5936509.539466478,1.0
457484.5434452082,5936380.047798868,1.0
457559.32089836354,5936250.670599273,1.0
457635.64191429055,5936121.533361382,1.0
457710.2885656976,5935992.142348245,1.0
457785.81449486455,5935862.768020592,1.0
457862.6296174618,5935733.52308095,1.0
457935.37368340907,5935603.989315353,1.0
458007.8458943597,5935474.438318841,1.0
458083.26736665145,5935345.102089423,1.0
458159.230876181,5935215.840526033,1.0
458237.1922021242,5935086.9743351955,1.0
458316.85239853966,5934958.597626053,1.0
458393.60031800315,5934829.997767515,1.0
458465.2822799006,5934700.34055355,1.0
458534.0022361579,5934569.620042041,1.0
458604.18685867294,5934438.908253113,1.0
458675.82357080275,5934308.239813306,1.0
458747.8048987042,5934177.2964928355,1.0
458821.6752198368,5934047.058887565,1.0
458898.3703460017,5933918.751163288,1.0
458976.26150377066,5933791.949227439,1.0
459052.6342325265,5933664.474439183,1.0
459127.7374286977,5933536.5864914,1.0
459202.2145877421,5933408.4593904875,1.0
459275.96687520365,5933279.574230513,1.0
459349.8570111226,5933150.132016874,1.0
459424.079704455,5933020.309167799,1.0
459498.0290841319,5932891.237552945,1.0
459571.22438199667,5932763.04122667,1.0
459644.178803938,5932635.002955601,1.0
459718.2875815888,5932505.952329847,1.0
459794.04649385286,5932375.57435178,1.0
459869.8403544543,5932245.270328336,1.0
459944.96365699254,5932115.5737419175,1.0
460020.6949034811,5931985.356551075,1.0
460096.36862912297,5931855.135398572,1.0
460171.15880937857,5931725.570187088,1.0
460246.2134641891,5931595.880150707,1.0
