X_UTME,Y_UTMN,Region
457717.9852035836,5934451.740113376,1.0
457793.1201530722,5934321.890100939,1.0
457869.41185318475,5934192.216653059,1.0
457945.58082997747,5934062.503684659,1.0
458021.24153307686,5933932.711206215,1.0
458097.33569089946,5933803.140154696,1.0
458173.5250003092,5933673.743346151,1.0
458249.7363213262,5933544.594083833,1.0
458325.93328439817,5933415.825469305,1.0
458401.7941331555,5933287.131055893,1.0
458477.24174188834,5933157.816305702,1.0
458552.70069766324,5933028.009256874,1.0
458628.4153941665,5932898.194361685,1.0
458704.2083949132,5932768.4496356025,1.0
458780.1259062807,5932638.618501645,1.0
458855.91813353845,5932508.857475068,1.0
458931.1572793419,5932379.517358036,1.0
459004.9566648578,5932251.183042903,1.0
459078.5577398533,5932122.890027368,1.0
459153.19422923727,5931993.761536904,1.0
459227.7982518385,5931864.651284064,1.0
459302.84762222046,5931735.296602547,1.0
459377.9537055137,5931605.964162269,1.0
459452.49899978295,5931477.034246097,1.0
459526.4737571954,5931348.362986421,1.0
459600.09222269803,5931219.755157062,1.0
459674.0912559436,5931090.906878005,1.0
459748.5716630523,5930961.933745484,1.0
459823.19398632686,5930832.956965275,1.0
459897.4825103903,5930703.870571344,1.0
459972.0172569278,5930574.9118959345,1.0
460046.7950532,5930446.0723096,1.0
460121.2122112148,5930316.915482364,1.0
460195.47591403814,5930187.428862465,1.0
460269.84077810345,5930057.924444414,1.0
460344.3460991804,5929928.5310091125,1.0
460418.8944976727,5929799.134116303,1.0
460493.5153914485,5929669.843530446,1.0
460568.2113858859,5929540.7468160605,1.0
460642.86909520114,5929411.545239086,1.0
460717.4505529579,5929282.075354486,1.0
460792.0420542798,5929152.593282067,1.0
460866.6565075728,5929023.16985785,1.0
460941.26340979483,5928893.68630208,1.0
461015.8758973463,5928764.196227647,1.0
461090.5059844264,5928634.764736319,1.0
461165.152511665,5928505.402380069,1.0
461239.8004252886,5928376.043225317,1.0
461314.44489277026,5928246.664363601,1.0
461389.09946962417,5928117.32258251,1.0
461463.75528548064,5927987.983394399,1.0
461538.4169179609,5927858.65867328,1.0
461613.08308244403,5927729.340396856,1.0
461687.7497834173,5927600.022262121,1.0
461762.4132978618,5927470.700751039,1.0
461837.06893827097,5927341.374838562,1.0
461911.7191057813,5927212.048139224,1.0
461986.37163495657,5927082.727671141,1.0
462061.02943803486,5926953.4125697445,1.0
457029.9522904954,5935949.529931493,1.0
457104.20843420125,5935820.661578336,1.0
457178.69070768426,5935691.7126647085,1.0
457251.50680913066,5935562.578180752,1.0
457323.65025749453,5935433.344203088,1.0
457397.7057095649,5935303.996137543,1.0
457474.3491730664,5935174.543687299,1.0
457550.5792640612,5935045.02136739,1.0
457625.5326105075,5934915.428828724,1.0
457699.8148478885,5934785.718244245,1.0
457772.7747541821,5934655.766411714,1.0
457846.0460078311,5934525.692588376,1.0
457921.49024118163,5934395.841370141,1.0
457998.47699911986,5934266.330463226,1.0
458074.1819835043,5934136.488576061,1.0
458148.77874517906,5934006.272530775,1.0
458224.54922154755,5933876.428235258,1.0
458301.0910483733,5933747.0547844125,1.0
458377.6080473518,5933617.845351986,1.0
458454.149895665,5933489.020455074,1.0
458530.7269676177,5933360.827757815,1.0
458606.72087750747,5933232.428937078,1.0
458682.293963049,5933103.060983494,1.0
458757.88225585094,5932973.396536401,1.0
458833.88050561666,5932843.488368356,1.0
458910.1397231504,5932713.322401826,1.0
458986.0759699293,5932583.580331076,1.0
459061.4511426148,5932454.228817497,1.0
459135.6330823252,5932325.657646187,1.0
459209.448657319,5932197.229647194,1.0
459284.0491715571,5932068.15981243,1.0
459359.0367260589,5931938.827266682,1.0
459434.1062575405,5931809.491987165,1.0
459508.94768850924,5931680.36852694,1.0
459583.3108284461,5931551.574864566,1.0
459656.82620845584,5931423.143107319,1.0
459730.21218507853,5931294.65183372,1.0
459804.4379428581,5931165.787804729,1.0
459879.0196145865,5931036.832944583,1.0
459953.4346832513,5930907.87887142,1.0
460027.67735930113,5930778.838478867,1.0
460102.3356113289,5930649.959937161,1.0
460177.14290297887,5930521.1628642995,1.0
460251.5324532207,5930392.052525542,1.0
460325.73632000736,5930262.60223657,1.0
460400.00299065484,5930133.062646604,1.0
460474.40317319613,5930003.554613565,1.0
460548.9794093579,5929874.269776644,1.0
460623.7008292304,5929745.227833809,1.0
460698.3960244558,5929616.153285275,1.0
460772.9855550647,5929486.797815189,1.0
460847.49714302307,5929357.202588325,1.0
460922.04826634366,5929227.663880985,1.0
460996.6382033542,5929098.20029076,1.0
461071.2232287075,5928968.697751242,1.0
461145.81739917386,5928839.210696859,1.0
461220.455243714,5928709.840797048,1.0
461295.1061261015,5928580.501409804,1.0
461369.7471947004,5928451.128210661,1.0
461444.38555090805,5928321.740604786,1.0
461519.0372803737,5928192.39035242,1.0
461593.6834550904,5928063.025908275,1.0
461668.3401125831,5927933.68588954,1.0
461743.006423245,5927804.366485204,1.0
461817.6762648792,5927675.048081381,1.0
461892.3382008814,5927545.722726947,1.0
461966.98979205015,5927416.388978055,1.0
462041.64531047165,5927287.064862141,1.0
462116.2939289441,5927157.740123471,1.0
462190.9466809776,5927028.4205116145,1.0
456939.2058936704,5936410.722567927,1.0
457012.45674816257,5936281.818148982,1.0
457158.2742196835,5936023.975546665,1.0
457232.5341253985,5935895.175617367,1.0
457307.083109138,5935766.241806607,1.0
457379.790107933,5935637.073195826,1.0
457451.0244557189,5935507.729078906,1.0
457524.02063207194,5935378.309607195,1.0
457600.578994406,5935248.876599388,1.0
457678.3044247618,5935119.422781446,1.0
457754.060036489,5934989.813452292,1.0
457828.3977160939,5934860.042576975,1.0
457902.3172707178,5934730.137641204,1.0
457975.4787969907,5934599.954212244,1.0
458050.32847071055,5934469.979478201,1.0
458127.9032703748,5934340.659007913,1.0
458203.54515071923,5934210.791384146,1.0
458276.08663367864,5934079.626842367,1.0
458350.35102343105,5933948.914335332,1.0
458427.68656561786,5933819.75409967,1.0
458505.1298663788,5933690.899035586,1.0
458581.98541913525,5933561.952174119,1.0
458659.2196153784,5933434.064518718,1.0
458736.0687886032,5933306.813303078,1.0
458811.89939196996,5933178.101615637,1.0
458887.386620351,5933048.561296921,1.0
458963.53868961,5932918.426691813,1.0
459040.1643796154,5932787.821084469,1.0
459116.1517081716,5932658.170352268,1.0
459191.1788108169,5932529.224827741,1.0
459265.52983735345,5932400.591404317,1.0
459340.11841610447,5932271.618232828,1.0
459415.2040053097,5932142.223134566,1.0
459490.610364107,5932012.633153228,1.0
459565.4598671695,5931883.451535241,1.0
459639.7428747874,5931754.70147118,1.0
459713.5812812276,5931626.212862251,1.0
459786.8471903538,5931497.963126589,1.0
459860.51144869067,5931369.410732881,1.0
459934.9257274957,5931240.566410239,1.0
460009.5490596011,5931111.664354276,1.0
460083.61374438537,5930982.746449814,1.0
460157.88446762064,5930853.806966147,1.0
460232.86875830335,5930725.0765920775,1.0
460307.57134990854,5930596.264188161,1.0
460381.8378013011,5930467.152711321,1.0
460456.02166947286,5930337.7788348235,1.0
460530.1814151999,5930208.202973936,1.0
460604.5269095059,5930078.6983254105,1.0
460679.11707377655,5929949.482449784,1.0
460753.8097054939,5929820.407880597,1.0
460828.42435378634,5929691.1683194265,1.0
460902.94345870975,5929561.688480712,1.0
460977.44244663394,5929432.111211907,1.0
461052.0136811054,5929302.655144163,1.0
461126.62253939133,5929173.267885787,1.0
461201.1931946238,5929043.765393702,1.0
461275.7745977361,5928914.272348751,1.0
461350.40435864014,5928784.897414759,1.0
461425.0592873807,5928655.583749753,1.0
461499.7008220029,5928526.223367785,1.0
461574.3177839215,5928396.789956538,1.0
461648.96170606243,5928267.423403464,1.0
461723.6148144889,5928138.075874333,1.0
461798.269297985,5928008.729182767,1.0
461872.9275821833,5927879.390597546,1.0
461947.59280375973,5927750.063193984,1.0
462022.25516359915,5927620.735575524,1.0
462096.91027012886,5927491.403606115,1.0
462171.56668812083,5927362.077835793,1.0
462246.2130856256,5927232.750093725,1.0
462320.8629596407,5927103.427737493,1.0
457067.58819185715,5936484.937550884,1.0
457140.5467575953,5936356.05469361,1.0
457213.32272464706,5936227.203234633,1.0
457287.0200283943,5936098.499387967,1.0
457361.5697412854,5935969.804698783,1.0
457435.16706473904,5935840.816759941,1.0
457507.2168313074,5935711.584127628,1.0
457578.17700029595,5935582.182230561,1.0
457649.5756028687,5935452.628807969,1.0
457724.5946545105,5935323.077028989,1.0
457802.8090010882,5935193.609114006,1.0
457878.89045306365,5935063.905672932,1.0
457953.6422529403,5934934.046391175,1.0
458030.56003932323,5934804.465445595,1.0
458106.2608024095,5934674.657718589,1.0
458180.7825578193,5934544.611409535,1.0
458257.19621975685,5934415.010565918,1.0
458331.2990314635,5934284.535690731,1.0
458401.5305421918,5934152.181584065,1.0
458474.84773638856,5934020.694633392,1.0
458553.2284303248,5933891.777395901,1.0
458632.2016937382,5933763.697997634,1.0
458709.86055271537,5933635.070907598,1.0
458787.45101140556,5933507.121336201,1.0
458865.1229632324,5933380.5870339265,1.0
458941.46705190925,5933253.207438413,1.0
459016.9997855084,5933123.960886287,1.0
459093.3225054957,5932993.081795145,1.0
459170.24736396776,5932862.075175123,1.0
459246.0614858377,5932732.755440106,1.0
459320.72233677265,5932604.278729455,1.0
459395.3580033335,5932475.461663706,1.0
459470.2758087778,5932346.254132783,1.0
459545.3995363064,5932216.841920131,1.0
459621.0471833123,5932087.049014143,1.0
459696.07820420235,5931957.713412652,1.0
459770.17290406366,5931829.084671299,1.0
459843.6470691984,5931700.83409909,1.0
459916.83120180713,5931572.705368071,1.0
459990.77161690255,5931444.107456106,1.0
460065.27786620264,5931315.272959522,1.0
460139.7981596533,5931186.442516322,1.0
460213.8551772871,5931057.593123674,1.0
460288.43730457494,5930928.806483308,1.0
460363.49443982507,5930800.152030789,1.0
460437.82501247013,5930671.231541866,1.0
460511.9903991215,5930542.122058283,1.0
460586.3063285636,5930412.935625682,1.0
460660.42883014644,5930283.39911281,1.0
460734.66316839494,5930153.84618178,1.0
460809.1818518468,5930024.552573112,1.0
460883.7524274111,5929895.277658406,1.0
460958.2834041427,5929765.891109067,1.0
461032.83234386286,5929636.48367678,1.0
461107.3853421945,5929507.044668471,1.0
461181.9828285517,5929377.6796151865,1.0
461256.6126257115,5929248.361168727,1.0
461331.171231276,5929118.863172734,1.0
461405.7425411389,5928989.377405027,1.0
461480.35701277864,5928859.978079892,1.0
461554.9966952456,5928730.633147139,1.0
461629.62337464,5928601.244903312,1.0
461704.23366360355,5928471.803926675,1.0
461778.8679052116,5928342.419703517,1.0
461853.51820704003,5928213.068596568,1.0
461928.181195867,5928083.743026129,1.0
462002.83369900926,5927954.39444641,1.0
462077.4858982382,5927825.048754079,1.0
462152.14959616394,5927695.723500529,1.0
462226.81679603,5927566.405140345,1.0
462301.4703842932,5927437.077428459,1.0
462376.1163833514,5927307.748817698,1.0
462450.7760461875,5927178.433018416,1.0
457196.3771821705,5936559.342596152,1.0
457269.3698559683,5936430.549617903,1.0
457342.020305091,5936301.739469975,1.0
457415.1246770394,5936172.997657738,1.0
457489.61527516,5936044.36426763,1.0
457562.2993296808,5935915.367733779,1.0
457634.60061149386,5935786.163319992,1.0
457707.42575957533,5935656.8808197,1.0
457776.2900682859,5935527.111308321,1.0
457847.8856498681,5935397.274142643,1.0
457925.43814966496,5935267.662190956,1.0
458001.30092024885,5935137.760985311,1.0
458076.68889773986,5935007.766851707,1.0
458157.0704090573,5934878.585184609,1.0
458236.2148830878,5934749.311576773,1.0
458309.9057419236,5934618.9667377435,1.0
458383.5257847204,5934488.463560963,1.0
458456.6370777215,5934357.446393734,1.0
458527.2371134938,5934224.910767726,1.0
458599.88121294015,5934092.706200966,1.0
458677.58266760025,5933963.00015644,1.0
458758.026146642,5933835.585886456,1.0
458837.76185582066,5933708.389799137,1.0
458915.98579551076,5933580.657844981,1.0
458994.0317570762,5933454.176955933,1.0
459070.9588230185,5933327.523328432,1.0
459146.6544549141,5933198.69015586,1.0
459222.92246690893,5933067.932383962,1.0
459299.68739326746,5932937.034203828,1.0
459375.21695429925,5932808.053839182,1.0
459449.4650115339,5932680.028941605,1.0
459523.8270649196,5932551.457307153,1.0
459598.4510629974,5932422.424600649,1.0
459673.4588203256,5932292.99455707,1.0
459749.0858763639,5932163.090835563,1.0
459824.5192909849,5932033.369790734,1.0
459899.40951422835,5931904.112769702,1.0
459973.53008715645,5931775.464997147,1.0
460047.095786036,5931647.191715427,1.0
460121.25957571523,5931518.592786042,1.0
460195.929801936,5931389.780414188,1.0
460270.36913448083,5931261.086496279,1.0
460344.7732132192,5931132.416107133,1.0
460419.5106131117,5931003.795286971,1.0
460494.08276627236,5930875.144947045,1.0
460568.04574300756,5930746.163107201,1.0
460642.028921283,5930616.995395939,1.0
460716.360758179,5930487.879554483,1.0
460790.5587815486,5930358.465414554,1.0
460864.7862648558,5930228.96191781,1.0
460939.3180045049,5930099.7173944125,1.0
461013.7647938709,5929970.284864462,1.0
461088.2059665482,5929840.785620531,1.0
461162.80441195937,5929711.489930905,1.0
461237.39646245487,5929582.153089458,1.0
461311.9753781418,5929452.770534365,1.0
461386.5608041443,5929323.378780472,1.0
461461.13916509436,5929193.949308815,1.0
461535.7182173523,5929064.500109853,1.0
461610.29752382863,5928935.035544669,1.0
461684.9065160034,5928805.626794357,1.0
461759.52040267456,5928676.216093199,1.0
461834.1394716806,5928546.807060671,1.0
461908.76284907735,5928417.400767861,1.0
461983.3958741347,5928288.013380174,1.0
462058.0573157396,5928158.6908148015,1.0
462132.71550533635,5928029.3598905,1.0
462207.3720693253,5927900.02583206,1.0
462282.0293653551,5927770.69729991,1.0
462356.7040293061,5927641.38763616,1.0
462431.3705188378,5927512.073980259,1.0
462506.01847978093,5927382.746646107,1.0
462580.6853639964,5927253.436045987,1.0
457325.5578779331,5936633.947923801,1.0
457398.28473581275,5936505.129967632,1.0
457470.18491683446,5936376.191650772,1.0
457542.50947151537,5936247.412564172,1.0
457616.41414751357,5936118.836090706,1.0
457688.49211863556,5935989.892316342,1.0
457761.26794012566,5935860.78954937,1.0
457835.3110444548,5935731.617916141,1.0
457904.7769618159,5935601.866193464,1.0
457974.4214994211,5935471.827827774,1.0
458048.69538273156,5935341.844160192,1.0
458124.0377312447,5935211.730931729,1.0
458201.9462200659,5935081.894232127,1.0
458283.80203183886,5934952.760798866,1.0
458363.13838753145,5934823.398880989,1.0
458436.6198044762,5934692.788528277,1.0
458507.92933554837,5934561.327029797,1.0
458579.69476013235,5934429.468383053,1.0
458651.2946966112,5934296.91454953,1.0
458724.76426167204,5934164.677427388,1.0
458801.7541005997,5934034.070574184,1.0
458882.1671919447,5933906.106273659,1.0
458964.10679641966,5933780.298512011,1.0
459044.1646146703,5933653.90792583,1.0
459122.4830393912,5933526.909293191,1.0
459199.8486528463,5933399.311539175,1.0
459276.31890203827,5933270.79157135,1.0
459352.7601174866,5933141.55657717,1.0
459429.1490420142,5933011.836264922,1.0
459504.5389539756,5932883.176498287,1.0
459578.6710590278,5932755.348630894,1.0
459652.3471875442,5932627.416533513,1.0
459726.7155983264,5932498.581168164,1.0
459802.38247953454,5932368.527663868,1.0
459877.7559004154,5932238.717366079,1.0
459952.38285450795,5932109.566429102,1.0
460027.687721714,5931979.908178866,1.0
460102.8935171995,5931850.404601292,1.0
460177.41101739183,5931721.556737017,1.0
460252.1857840132,5931592.702811116,1.0
460326.9198215929,5931464.002080576,1.0
460401.3500135171,5931335.533940164,1.0
460475.72954003135,5931207.078410578,1.0
460550.0930034755,5931078.6086696815,1.0
460624.37500546174,5930950.019411553,1.0
460698.2555195806,5930821.101370549,1.0
460772.0115327963,5930691.8470289325,1.0
460846.20877171354,5930562.65190633,1.0
460920.56511804706,5930433.409943901,1.0
460994.90974620124,5930304.073838804,1.0
461069.39265679906,5930174.804885568,1.0
461143.75951820373,5930045.2949264925,1.0
461218.1130540632,5929915.6888741385,1.0
461292.6980080017,5929786.385342277,1.0
461367.3299532539,5929657.125349697,1.0
461441.8744165728,5929527.693322892,1.0
461516.4381903733,5929398.269608142,1.0
461591.05759514886,5929268.9431739915,1.0
461665.68237924273,5929139.615346197,1.0
461740.25275683193,5929010.1485081,1.0
461814.82342035056,5928880.661742747,1.0
461889.41926053294,5928751.214758648,1.0
461964.02653287735,5928621.7800601255,1.0
462038.64705485496,5928492.3683465505,1.0
