DRAWDOWN,WELLMODEL,SWAT,PRESSURE,CONIDX,SGAS,CONBPRES,DATE,CONIPOS,DEPTH,WELL,CONJPOS,CONKPOS
0,STANDARD,0.8169974684715271,299.6426696777344,9,0.0,299.6426696777344,2018-01-01,28,1624.5638427734375,R_A3,41,9
0,STANDARD,0.7869424819946289,299.115966796875,10,0.0,299.115966796875,2018-01-01,29,1616.7060546875,R_A3,41,9
0,STANDARD,0.800696849822998,299.24798583984375,11,0.0,299.24798583984375,2018-01-01,29,1618.675537109375,R_A3,41,10
0,STANDARD,0.04962184280157089,299.3962707519531,12,0.0,299.3962707519531,2018-01-01,29,1620.887939453125,R_A3,41,11
0,STANDARD,0.05584682151675224,299.56085205078125,13,0.0,299.56085205078125,2018-01-01,29,1623.3431396484375,R_A3,41,12
0,STANDARD,0.3594278395175934,299.7254333496094,14,0.0,299.7254333496094,2018-01-01,29,1625.79833984375,R_A3,41,13
0,STANDARD,0.34813192486763,299.8900146484375,15,0.0,299.8900146484375,2018-01-01,29,1628.2535400390625,R_A3,41,14
0,STANDARD,0.7958459258079529,300.0465393066406,16,0.0,300.0465393066406,2018-01-01,29,1630.588134765625,R_A3,41,15
0,STANDARD,0.7613570690155029,300.1329345703125,17,0.0,300.1329345703125,2018-01-01,29,1631.876708984375,R_A3,41,16
0,STANDARD,1.0,300.260009765625,18,0.0,300.260009765625,2018-01-01,29,1633.77197265625,R_A3,41,26
0,STANDARD,0.044876497238874435,300.48980712890625,19,0.0,300.48980712890625,2018-01-01,29,1637.199462890625,R_A3,41,27
0,STANDARD,0.0487896129488945,300.7196044921875,20,0.0,300.7196044921875,2018-01-01,29,1640.6268310546875,R_A3,41,28
0,STANDARD,1.0,300.9494323730469,21,0.0,300.9494323730469,2018-01-01,29,1644.05419921875,R_A3,41,29
0,STANDARD,0.06088976562023163,301.17926025390625,22,0.0,301.17926025390625,2018-01-01,29,1647.481689453125,R_A3,41,30
0,STANDARD,0.07339417189359665,300.3417053222656,1,0.0,300.3417053222656,2018-01-01,30,1634.990966796875,R_A4,52,1
0,STANDARD,0.6481541991233826,299.9519348144531,2,0.0,299.9519348144531,2018-01-01,31,1629.1771240234375,R_A4,52,1
0,STANDARD,0.19434954226016998,300.09149169921875,3,0.0,300.09149169921875,2018-01-01,31,1631.2587890625,R_A4,52,2
0,STANDARD,0.054633550345897675,300.2310791015625,4,0.0,300.2310791015625,2018-01-01,31,1633.340576171875,R_A4,52,3
0,STANDARD,0.0696505531668663,300.0915222167969,5,0.0,300.0915222167969,2018-01-01,32,1631.2591552734375,R_A4,52,3
0,STANDARD,0.05989786982536316,300.5357666015625,6,0.0,300.5357666015625,2018-01-01,32,1637.8851318359375,R_A4,51,3
0,STANDARD,0.058017048984766006,300.4544677734375,7,0.0,300.4544677734375,2018-01-01,33,1636.6724853515625,R_A4,51,3
0,STANDARD,0.05452348291873932,300.38665771484375,8,0.0,300.38665771484375,2018-01-01,34,1635.6611328125,R_A4,51,3
0,STANDARD,0.0626419335603714,300.74810791015625,9,0.0,300.74810791015625,2018-01-01,34,1641.0518798828125,R_A4,50,3
0,STANDARD,0.06066569685935974,300.623046875,10,0.0,300.623046875,2018-01-01,34,1639.186767578125,R_A4,50,2
0,STANDARD,0.05744101479649544,300.4098205566406,11,0.0,300.4098205566406,2018-01-01,35,1636.006591796875,R_A4,50,2
0,STANDARD,0.0588684119284153,300.5346984863281,12,0.0,300.5346984863281,2018-01-01,35,1637.8692626953125,R_A4,50,3
0,STANDARD,0.10505031794309616,301.0304260253906,13,0.0,301.0304260253906,2018-01-01,35,1645.26220703125,R_A4,49,3
0,STANDARD,0.10487695038318634,301.1546325683594,14,0.0,301.1546325683594,2018-01-01,35,1647.1143798828125,R_A4,49,4
0,STANDARD,0.05651482567191124,300.98162841796875,15,0.0,300.98162841796875,2018-01-01,36,1644.534423828125,R_A4,49,30
0,STANDARD,0.0569034069776535,301.2568359375,16,0.0,301.2568359375,2018-01-01,36,1648.6383056640625,R_A4,48,30
0,STANDARD,0.08833672106266022,301.3939514160156,17,0.0,301.3939514160156,2018-01-01,37,1650.682861328125,R_A4,48,30
0,STANDARD,0.15802697837352753,301.0301208496094,18,0.0,301.0301208496094,2018-01-01,37,1645.257568359375,R_A4,48,29
0,STANDARD,0.6481541991233826,301.3170471191406,19,0.0,301.3170471191406,2018-01-01,38,1649.535888671875,R_A4,48,29
0,STANDARD,0.058455824851989746,300.93994140625,20,0.0,300.93994140625,2018-01-01,38,1643.9127197265625,R_A4,48,28
0,STANDARD,0.07233572006225586,302.0071105957031,21,0.0,302.0071105957031,2018-01-01,38,1659.8248291015625,R_A4,47,28
0,STANDARD,1.0,303.7735900878906,1,0.0,303.7735900878906,2018-01-01,31,1684.28271484375,R_A5,20,1
0,STANDARD,1.0,303.97320556640625,2,0.0,303.97320556640625,2018-01-01,31,1686.3890380859375,R_A5,20,2
0,STANDARD,1.0,304.17279052734375,3,0.0,304.17279052734375,2018-01-01,31,1688.4952392578125,R_A5,20,3
0,STANDARD,1.0,304.37237548828125,4,0.0,304.37237548828125,2018-01-01,31,1690.6015625,R_A5,20,4
0,STANDARD,1.0,304.5719909667969,5,0.0,304.5719909667969,2018-01-01,31,1692.707763671875,R_A5,20,5
0,STANDARD,1.0,304.7715759277344,6,0.0,304.7715759277344,2018-01-01,31,1694.81396484375,R_A5,20,6
0,STANDARD,1.0,305.2769775390625,7,0.0,305.2769775390625,2018-01-01,31,1696.9202880859375,R_A5,20,7
0,STANDARD,1.0,305.57000732421875,8,0.0,305.57000732421875,2018-01-01,31,1703.239013671875,R_A5,20,10
0,STANDARD,1.0,305.5389709472656,9,0.0,305.5389709472656,2018-01-01,31,1702.910400390625,R_A5,21,11
0,STANDARD,1.0,305.7193298339844,10,0.0,305.7193298339844,2018-01-01,31,1704.8134765625,R_A5,21,12
0,STANDARD,1.0,305.9116516113281,11,0.0,305.9116516113281,2018-01-01,31,1706.716552734375,R_A5,21,13
0,STANDARD,1.0,306.0920104980469,12,0.0,306.0920104980469,2018-01-01,31,1708.61962890625,R_A5,21,14
0,STANDARD,1.0,306.2723693847656,13,0.0,306.2723693847656,2018-01-01,31,1710.522705078125,R_A5,21,15
0,STANDARD,1.0,306.5977478027344,14,0.0,306.5977478027344,2018-01-01,31,1712.42578125,R_A5,21,16
0,STANDARD,1.0,306.7781066894531,15,0.0,306.7781066894531,2018-01-01,31,1714.328857421875,R_A5,21,17
0,STANDARD,1.0,306.9225769042969,16,0.0,306.9225769042969,2018-01-01,31,1715.853271484375,R_A5,21,18
0,STANDARD,1.0,306.9254150390625,17,0.0,306.9254150390625,2018-01-01,31,1717.5406494140625,R_A5,21,26
0,STANDARD,1.0,307.1366882324219,18,0.0,307.1366882324219,2018-01-01,31,1719.769775390625,R_A5,21,27
0,STANDARD,1.0,307.65374755859375,19,0.0,307.65374755859375,2018-01-01,31,1721.9990234375,R_A5,21,28
0,STANDARD,1.0,307.8650207519531,20,0.0,307.8650207519531,2018-01-01,31,1724.228271484375,R_A5,21,29
0,STANDARD,1.0,308.0762939453125,21,0.0,308.0762939453125,2018-01-01,31,1726.4573974609375,R_A5,21,30
0,STANDARD,1.0,305.0591125488281,1,0.0,305.0591125488281,2018-01-01,17,1694.621337890625,R_A6,42,1
0,STANDARD,1.0,305.2050476074219,2,0.0,305.2050476074219,2018-01-01,17,1696.1611328125,R_A6,42,2
0,STANDARD,1.0,305.3509826660156,3,0.0,305.3509826660156,2018-01-01,17,1697.7010498046875,R_A6,42,3
0,STANDARD,1.0,305.4969177246094,4,0.0,305.4969177246094,2018-01-01,17,1699.240966796875,R_A6,42,4
0,STANDARD,1.0,305.642822265625,5,0.0,305.642822265625,2018-01-01,17,1700.78076171875,R_A6,42,5
0,STANDARD,1.0,305.78875732421875,6,0.0,305.78875732421875,2018-01-01,17,1702.320556640625,R_A6,42,6
0,STANDARD,1.0,305.6356201171875,7,0.0,305.6356201171875,2018-01-01,17,1703.8603515625,R_A6,42,7
0,STANDARD,1.0,305.78155517578125,8,0.0,305.78155517578125,2018-01-01,17,1705.4002685546875,R_A6,42,8
0,STANDARD,1.0,306.2265625,9,0.0,306.2265625,2018-01-01,17,1706.9400634765625,R_A6,42,9
0,STANDARD,1.0,306.0666809082031,10,0.0,306.0666809082031,2018-01-01,17,1708.47998046875,R_A6,42,10
0,STANDARD,1.0,306.2493896484375,11,0.0,306.2493896484375,2018-01-01,17,1710.406494140625,R_A6,42,11
0,STANDARD,1.0,306.4686279296875,12,0.0,306.4686279296875,2018-01-01,17,1712.7196044921875,R_A6,42,12
0,STANDARD,1.0,306.6997985839844,13,0.0,306.6997985839844,2018-01-01,17,1715.0328369140625,R_A6,42,13
0,STANDARD,1.0,306.9190368652344,14,0.0,306.9190368652344,2018-01-01,17,1717.345947265625,R_A6,42,14
0,STANDARD,1.0,307.1382751464844,15,0.0,307.1382751464844,2018-01-01,17,1719.6591796875,R_A6,42,15
0,STANDARD,1.0,307.5025329589844,16,0.0,307.5025329589844,2018-01-01,17,1721.9722900390625,R_A6,42,16
0,STANDARD,1.0,307.7217712402344,17,0.0,307.7217712402344,2018-01-01,17,1724.2855224609375,R_A6,42,17
0,STANDARD,1.0,307.86444091796875,18,0.0,307.86444091796875,2018-01-01,17,1725.7908935546875,R_A6,42,18
0,STANDARD,1.0,307.8217468261719,19,0.0,307.8217468261719,2018-01-01,17,1726.9979248046875,R_A6,42,26
0,STANDARD,1.0,307.9844055175781,20,0.0,307.9844055175781,2018-01-01,17,1728.71435546875,R_A6,42,27
0,STANDARD,1.0,308.452880859375,21,0.0,308.452880859375,2018-01-01,17,1730.4307861328125,R_A6,42,28
0,STANDARD,1.0,308.6155700683594,22,0.0,308.6155700683594,2018-01-01,17,1732.1473388671875,R_A6,42,29
0,STANDARD,1.0,308.47247314453125,23,0.0,308.47247314453125,2018-01-01,17,1733.86376953125,R_A6,42,30
0,STANDARD,0.056389469653367996,298.06353759765625,1,0.0,298.06353759765625,2018-03-01,22,1642.7618408203125,R_A2,30,1
0,STANDARD,0.058534592390060425,298.1834716796875,2,0.0,298.1834716796875,2018-03-01,22,1644.552001953125,R_A2,30,2
0,STANDARD,0.061376165598630905,298.30340576171875,3,0.0,298.30340576171875,2018-03-01,22,1646.342041015625,R_A2,30,3
0,STANDARD,0.06663953512907028,298.4233703613281,4,0.0,298.4233703613281,2018-03-01,22,1648.132080078125,R_A2,30,4
0,STANDARD,0.0681137889623642,298.54339599609375,5,0.0,298.54339599609375,2018-03-01,22,1649.9222412109375,R_A2,30,5
0,STANDARD,0.16657447814941406,298.6636047363281,6,0.0,298.6636047363281,2018-03-01,22,1651.7122802734375,R_A2,30,6
0,STANDARD,0.1692148745059967,298.7838134765625,7,0.0,298.7838134765625,2018-03-01,22,1653.5023193359375,R_A2,30,7
0,STANDARD,0.648392915725708,298.9040222167969,8,0.0,298.9040222167969,2018-03-01,22,1655.2923583984375,R_A2,30,8
0,STANDARD,0.9018163084983826,299.16064453125,9,0.0,299.16064453125,2018-03-01,22,1657.08251953125,R_A2,30,9
0,STANDARD,0.9119072556495667,299.5525817871094,10,0.0,299.5525817871094,2018-03-01,22,1658.87255859375,R_A2,30,10
0,STANDARD,0.07364268600940704,300.87109375,11,0.0,300.87109375,2018-03-01,22,1660.755615234375,R_A2,30,11
0,STANDARD,0.07489120215177536,301.2781066894531,12,0.0,301.2781066894531,2018-03-01,22,1662.7315673828125,R_A2,30,12
0,STANDARD,0.44884276390075684,301.3330383300781,13,0.0,301.3330383300781,2018-03-01,22,1664.7076416015625,R_A2,30,13
0,STANDARD,0.5043803453445435,301.4655456542969,14,0.0,301.4655456542969,2018-03-01,22,1666.6837158203125,R_A2,30,14
0,STANDARD,0.9285421371459961,301.5971984863281,15,0.0,301.5971984863281,2018-03-01,22,1668.6597900390625,R_A2,30,15
0,STANDARD,0.9525303840637207,301.7291259765625,16,0.0,301.7291259765625,2018-03-01,22,1670.6357421875,R_A2,30,16
0,STANDARD,0.9417365193367004,301.5322265625,17,0.0,301.5322265625,2018-03-01,22,1669.6966552734375,R_A2,29,16
0,STANDARD,0.8979689478874207,301.6776428222656,18,0.0,301.6776428222656,2018-03-01,22,1671.866943359375,R_A2,29,17
0,STANDARD,0.9683790802955627,301.8136291503906,19,0.0,301.8136291503906,2018-03-01,22,1673.896484375,R_A2,29,18
0,STANDARD,0.9975665807723999,301.898681640625,20,0.0,301.898681640625,2018-03-01,22,1675.1644287109375,R_A2,29,19
0,STANDARD,1.0,302.9542236328125,21,-5.613261157971783e-12,302.9542236328125,2018-03-01,22,1676.41357421875,R_A2,29,26
0,STANDARD,1.0,303.0807189941406,22,-6.879053673161672e-17,303.0807189941406,2018-03-01,22,1678.264892578125,R_A2,29,27
0,STANDARD,1.0,303.3905334472656,23,-5.2157476477837135e-17,303.3905334472656,2018-03-01,22,1680.1162109375,R_A2,29,28
0,STANDARD,1.0,303.1154479980469,24,-6.174889376074061e-17,303.1154479980469,2018-03-01,22,1681.967529296875,R_A2,29,29
0,STANDARD,1.0,302.7453308105469,25,-5.3120184744231014e-15,302.7453308105469,2018-03-01,22,1683.8187255859375,R_A2,29,30
0,STANDARD,1.0,274.1856994628906,1,-2.4490483425954057e-12,274.1856994628906,2018-04-28,31,1684.28271484375,R_A5,20,1
0,STANDARD,1.0,274.3851013183594,2,-3.4671805357322505e-12,274.3851013183594,2018-04-28,31,1686.3890380859375,R_A5,20,2
0,STANDARD,1.0,274.58447265625,3,-3.0121753615691693e-12,274.58447265625,2018-04-28,31,1688.4952392578125,R_A5,20,3
0,STANDARD,1.0,274.7839050292969,4,-4.194981601673975e-12,274.7839050292969,2018-04-28,31,1690.6015625,R_A5,20,4
0,STANDARD,1.0,274.9833068847656,5,-3.644284960607758e-12,274.9833068847656,2018-04-28,31,1692.707763671875,R_A5,20,5
0,STANDARD,1.0,275.1826477050781,6,-2.8203921403208154e-12,275.1826477050781,2018-04-28,31,1694.81396484375,R_A5,20,6
0,STANDARD,1.0,275.705810546875,7,-2.287420199000717e-13,275.705810546875,2018-04-28,31,1696.9202880859375,R_A5,20,7
0,STANDARD,1.0,281.1123352050781,8,-4.4842292856381305e-13,281.1123352050781,2018-04-28,31,1703.239013671875,R_A5,20,10
0,STANDARD,1.0,275.4480895996094,9,-6.446953526584309e-10,275.4480895996094,2018-04-28,31,1702.910400390625,R_A5,21,11
0,STANDARD,1.0,275.640869140625,10,-4.4851447555949164e-10,275.640869140625,2018-04-28,31,1704.8134765625,R_A5,21,12
0,STANDARD,1.0,275.833251953125,11,-2.3279426997202535e-11,275.833251953125,2018-04-28,31,1706.716552734375,R_A5,21,13
0,STANDARD,1.0,276.0137939453125,12,-4.109563730980703e-11,276.0137939453125,2018-04-28,31,1708.61962890625,R_A5,21,14
0,STANDARD,1.0,276.3887634277344,13,-9.953031454568162e-12,276.3887634277344,2018-04-28,31,1710.522705078125,R_A5,21,15
0,STANDARD,1.0,277.1398620605469,14,-2.4753022982021422e-12,277.1398620605469,2018-04-28,31,1712.42578125,R_A5,21,16
0,STANDARD,1.0,277.3304748535156,15,-3.6252251200963315e-12,277.3304748535156,2018-04-28,31,1714.328857421875,R_A5,21,17
0,STANDARD,1.0,277.4833679199219,16,-6.965462061303551e-12,277.4833679199219,2018-04-28,31,1715.853271484375,R_A5,21,18
0,STANDARD,1.0,277.5239562988281,17,-3.418243743613658e-10,277.5239562988281,2018-04-28,31,1717.5406494140625,R_A5,21,26
0,STANDARD,1.0,277.73431396484375,18,-2.940917787075392e-10,277.73431396484375,2018-04-28,31,1719.769775390625,R_A5,21,27
0,STANDARD,1.0,280.8822021484375,19,-6.025541585605367e-17,280.8822021484375,2018-04-28,31,1721.9990234375,R_A5,21,28
0,STANDARD,1.0,297.2914733886719,20,-1.868579083471057e-18,297.2914733886719,2018-04-28,31,1724.228271484375,R_A5,21,29
0,STANDARD,1.0,305.02642822265625,21,2.9617550799282077e-20,305.02642822265625,2018-04-28,31,1726.4573974609375,R_A5,21,30
0,STANDARD,0.6504912972450256,272.0873718261719,1,0.0,272.0873718261719,2018-07-03,28,1608.5142822265625,R_A3,41,1
0,STANDARD,0.19564130902290344,272.2318115234375,2,0.0,272.2318115234375,2018-07-03,28,1610.5205078125,R_A3,41,2
0,STANDARD,0.12074776738882065,272.3650817871094,3,0.0,272.3650817871094,2018-07-03,28,1612.526611328125,R_A3,41,3
0,STANDARD,0.13801096379756927,272.4985656738281,4,0.0,272.4985656738281,2018-07-03,28,1614.5328369140625,R_A3,41,4
0,STANDARD,0.6507535576820374,272.5870666503906,5,0.0,272.5870666503906,2018-07-03,28,1616.5390625,R_A3,41,5
0,STANDARD,0.19625945389270782,272.7510070800781,6,0.0,272.7510070800781,2018-07-03,28,1618.545166015625,R_A3,41,6
0,STANDARD,0.09849368780851364,272.8845520019531,7,0.0,272.8845520019531,2018-07-03,28,1620.5513916015625,R_A3,41,7
0,STANDARD,0.20788797736167908,273.0182800292969,8,0.0,273.0182800292969,2018-07-03,28,1622.5576171875,R_A3,41,8
0,STANDARD,0.8153811097145081,273.14447021484375,9,0.0,273.14447021484375,2018-07-03,28,1624.5638427734375,R_A3,41,9
0,STANDARD,0.7855742573738098,272.6947021484375,10,0.0,272.6947021484375,2018-07-03,29,1616.7060546875,R_A3,41,9
0,STANDARD,0.7984421849250793,272.8247985839844,11,0.0,272.8247985839844,2018-07-03,29,1618.675537109375,R_A3,41,10
0,STANDARD,0.04971467703580856,288.90216064453125,12,0.0,288.90216064453125,2018-07-03,29,1620.887939453125,R_A3,41,11
0,STANDARD,0.055929459631443024,289.0663146972656,13,0.0,289.0663146972656,2018-07-03,29,1623.3431396484375,R_A3,41,12
0,STANDARD,0.35972312092781067,289.23236083984375,14,0.0,289.23236083984375,2018-07-03,29,1625.79833984375,R_A3,41,13
0,STANDARD,0.34897950291633606,289.48052978515625,15,0.0,289.48052978515625,2018-07-03,29,1628.2535400390625,R_A3,41,14
0,STANDARD,0.795214056968689,289.7189636230469,16,0.0,289.7189636230469,2018-07-03,29,1630.588134765625,R_A3,41,15
0,STANDARD,0.760793924331665,289.80535888671875,17,0.0,289.80535888671875,2018-07-03,29,1631.876708984375,R_A3,41,16
0,STANDARD,0.9999999403953552,293.1672668457031,18,-3.747791854635807e-09,293.1672668457031,2018-07-03,29,1633.77197265625,R_A3,41,26
0,STANDARD,0.04513255134224892,289.2253723144531,19,0.0,289.2253723144531,2018-07-03,29,1637.199462890625,R_A3,41,27
0,STANDARD,0.049073681235313416,289.4544982910156,20,0.0,289.4544982910156,2018-07-03,29,1640.6268310546875,R_A3,41,28
0,STANDARD,1.0,292.3399353027344,21,-4.414874299474292e-10,292.3399353027344,2018-07-03,29,1644.05419921875,R_A3,41,29
0,STANDARD,0.06168481335043907,289.8620300292969,22,0.0,289.8620300292969,2018-07-03,29,1647.481689453125,R_A3,41,30
0,STANDARD,0.07349677383899689,278.7327880859375,1,0.0,278.7327880859375,2018-09-12,30,1634.990966796875,R_A4,52,1
0,STANDARD,0.6495470404624939,278.5232238769531,2,0.0,278.5232238769531,2018-09-12,31,1629.1771240234375,R_A4,52,1
0,STANDARD,0.19442462921142578,278.6618347167969,3,0.0,278.6618347167969,2018-09-12,31,1631.2587890625,R_A4,52,2
0,STANDARD,0.054921235889196396,278.72894287109375,4,0.0,278.72894287109375,2018-09-12,31,1633.340576171875,R_A4,52,3
0,STANDARD,0.06992539018392563,278.8114013671875,5,0.0,278.8114013671875,2018-09-12,32,1631.2591552734375,R_A4,52,3
0,STANDARD,0.059945520013570786,279.041015625,6,0.0,279.041015625,2018-09-12,32,1637.8851318359375,R_A4,51,3
0,STANDARD,0.058242958039045334,279.2013854980469,7,0.0,279.2013854980469,2018-09-12,33,1636.6724853515625,R_A4,51,3
0,STANDARD,0.054598256945610046,279.3598937988281,8,0.0,279.3598937988281,2018-09-12,34,1635.6611328125,R_A4,51,3
0,STANDARD,0.06301677227020264,279.5753173828125,9,0.0,279.5753173828125,2018-09-12,34,1641.0518798828125,R_A4,50,3
0,STANDARD,0.06116693466901779,279.45098876953125,10,0.0,279.45098876953125,2018-09-12,34,1639.186767578125,R_A4,50,2
0,STANDARD,0.05756131187081337,279.4684143066406,11,0.0,279.4684143066406,2018-09-12,35,1636.006591796875,R_A4,50,2
0,STANDARD,0.05898104980587959,279.5927734375,12,0.0,279.5927734375,2018-09-12,35,1637.8692626953125,R_A4,50,3
0,STANDARD,0.10542449355125427,279.9564208984375,13,0.0,279.9564208984375,2018-09-12,35,1645.26220703125,R_A4,49,3
0,STANDARD,0.1053030714392662,280.0800476074219,14,0.0,280.0800476074219,2018-09-12,35,1647.1143798828125,R_A4,49,4
0,STANDARD,0.07127895206212997,282.0439453125,15,0.0,282.0439453125,2018-09-12,36,1644.534423828125,R_A4,49,30
0,STANDARD,0.06006269529461861,282.1697692871094,16,0.0,282.1697692871094,2018-09-12,36,1648.6383056640625,R_A4,48,30
0,STANDARD,0.09169959276914597,282.7612609863281,17,0.0,282.7612609863281,2018-09-12,37,1650.682861328125,R_A4,48,30
0,STANDARD,0.16199955344200134,282.4062194824219,18,0.0,282.4062194824219,2018-09-12,37,1645.257568359375,R_A4,48,29
0,STANDARD,0.6499544382095337,282.9360656738281,19,0.0,282.9360656738281,2018-09-12,38,1649.535888671875,R_A4,48,29
0,STANDARD,0.05808813497424126,282.6619873046875,20,0.0,282.6619873046875,2018-09-12,38,1643.9127197265625,R_A4,48,28
0,STANDARD,0.07622890919446945,283.6328125,21,0.0,283.6328125,2018-09-12,38,1659.8248291015625,R_A4,47,28
0,STANDARD,1.0,276.2307434082031,1,-2.47396603203498e-10,276.2307434082031,2018-11-07,17,1694.621337890625,R_A6,42,1
0,STANDARD,1.0,276.41046142578125,2,-2.660024544381967e-12,276.41046142578125,2018-11-07,17,1696.1611328125,R_A6,42,2
0,STANDARD,1.0,276.6112365722656,3,-1.5779597680593005e-12,276.6112365722656,2018-11-07,17,1697.7010498046875,R_A6,42,3
0,STANDARD,1.0,276.8272399902344,4,-9.700993263903057e-13,276.8272399902344,2018-11-07,17,1699.240966796875,R_A6,42,4
0,STANDARD,1.0,277.03387451171875,5,-1.0750190885047695e-12,277.03387451171875,2018-11-07,17,1700.78076171875,R_A6,42,5
0,STANDARD,1.0,277.2093505859375,6,-4.028168076875005e-11,277.2093505859375,2018-11-07,17,1702.320556640625,R_A6,42,6
0,STANDARD,1.0,277.06207275390625,7,-6.712806699393781e-11,277.06207275390625,2018-11-07,17,1703.8603515625,R_A6,42,7
0,STANDARD,1.0,277.2078552246094,8,-6.449395184571216e-11,277.2078552246094,2018-11-07,17,1705.4002685546875,R_A6,42,8
0,STANDARD,1.0,277.6526794433594,9,-5.1584656685088603e-11,277.6526794433594,2018-11-07,17,1706.9400634765625,R_A6,42,9
0,STANDARD,1.0,277.54547119140625,10,-1.6599993601928986e-10,277.54547119140625,2018-11-07,17,1708.47998046875,R_A6,42,10
0,STANDARD,1.0,279.23370361328125,11,-1.6968890485455357e-12,279.23370361328125,2018-11-07,17,1710.406494140625,R_A6,42,11
0,STANDARD,1.0,279.4640808105469,12,-1.339798823100924e-12,279.4640808105469,2018-11-07,17,1712.7196044921875,R_A6,42,12
0,STANDARD,1.0,279.7293395996094,13,-1.3408744329711925e-13,279.7293395996094,2018-11-07,17,1715.0328369140625,R_A6,42,13
