DEPTH,CONKPOS,DRAWDOWN,CONIPOS,SGAS,WELL,WELLMODEL,SWAT,CONBPRES,CONIDX,CONJPOS,DATE,PRESSURE
1682.6658935546875,30,0,22,0.0,R_A2,STANDARD,1.0,303.9261779785156,25,29,2018-01-01,303.9261779785156
1605.9718017578125,1,0,28,0.0,R_A3,STANDARD,0.31039056181907654,298.41009521484375,1,41,2018-01-01,298.41009521484375
1607.9671630859375,2,0,28,0.0,R_A3,STANDARD,0.11823459714651108,298.5438232421875,2,41,2018-01-01,298.5438232421875
1609.9625244140625,3,0,28,0.0,R_A3,STANDARD,0.1560198813676834,298.67755126953125,3,41,2018-01-01,298.67755126953125
1611.9580078125,4,0,28,0.0,R_A3,STANDARD,0.35814565420150757,298.811279296875,4,41,2018-01-01,298.811279296875
1613.953369140625,5,0,28,0.0,R_A3,STANDARD,0.8154909014701843,298.94500732421875,5,41,2018-01-01,298.94500732421875
1607.864013671875,5,0,29,0.0,R_A3,STANDARD,0.8137223720550537,298.5368957519531,6,41,2018-01-01,298.5368957519531
1609.886474609375,6,0,29,0.0,R_A3,STANDARD,0.6481541991233826,298.67242431640625,7,41,2018-01-01,298.67242431640625
1611.908935546875,7,0,29,0.0,R_A3,STANDARD,0.1950000822544098,298.8079833984375,8,41,2018-01-01,298.8079833984375
1613.931396484375,8,0,29,0.0,R_A3,STANDARD,0.1944626271724701,298.94354248046875,9,41,2018-01-01,298.94354248046875
1615.953857421875,9,0,29,0.0,R_A3,STANDARD,0.1763642579317093,299.0791015625,10,41,2018-01-01,299.0791015625
1617.976318359375,10,0,29,0.0,R_A3,STANDARD,0.1532006710767746,299.21466064453125,11,41,2018-01-01,299.21466064453125
1620.1995849609375,11,0,29,0.0,R_A3,STANDARD,0.04688514769077301,299.3636779785156,12,41,2018-01-01,299.3636779785156
1622.623779296875,12,0,29,0.0,R_A3,STANDARD,0.05383606627583504,299.5261535644531,13,41,2018-01-01,299.5261535644531
1625.0478515625,13,0,29,0.0,R_A3,STANDARD,0.36576032638549805,299.68865966796875,14,41,2018-01-01,299.68865966796875
1627.471923828125,14,0,29,0.0,R_A3,STANDARD,0.3721083700656891,299.8511657714844,15,41,2018-01-01,299.8511657714844
1629.8701171875,15,0,29,0.0,R_A3,STANDARD,0.49983692169189453,300.0119323730469,16,41,2018-01-01,300.0119323730469
1631.680419921875,16,0,29,0.0,R_A3,STANDARD,0.8001536726951599,300.13330078125,17,41,2018-01-01,300.13330078125
1634.1348876953125,26,0,29,0.0,R_A3,STANDARD,1.0,300.2978820800781,18,41,2018-01-01,300.2978820800781
1637.795654296875,27,0,29,0.0,R_A3,STANDARD,0.04461313411593437,300.5433044433594,19,41,2018-01-01,300.5433044433594
1641.4564208984375,28,0,29,0.0,R_A3,STANDARD,0.04908481985330582,300.7887878417969,20,41,2018-01-01,300.7887878417969
1645.1171875,29,0,29,0.0,R_A3,STANDARD,0.720940113067627,301.03424072265625,21,41,2018-01-01,301.03424072265625
1648.77783203125,30,0,29,0.0,R_A3,STANDARD,0.18443869054317474,301.2797546386719,22,41,2018-01-01,301.2797546386719
1629.767822265625,1,0,30,0.0,R_A4,STANDARD,0.04945288971066475,300.0050964355469,1,52,2018-01-01,300.0050964355469
1625.8516845703125,1,0,31,0.0,R_A4,STANDARD,0.04728502035140991,299.7425537109375,2,52,2018-01-01,299.7425537109375
1627.8446044921875,2,0,31,0.0,R_A4,STANDARD,0.049259696155786514,299.87615966796875,3,52,2018-01-01,299.87615966796875
1629.83740234375,3,0,31,0.0,R_A4,STANDARD,0.050144586712121964,300.009765625,4,52,2018-01-01,300.009765625
1631.830322265625,4,0,31,0.0,R_A4,STANDARD,0.052672918885946274,300.14337158203125,5,52,2018-01-01,300.14337158203125
1633.8232421875,5,0,31,0.0,R_A4,STANDARD,0.24010124802589417,300.2769775390625,6,52,2018-01-01,300.2769775390625
1632.656494140625,5,0,32,0.0,R_A4,STANDARD,0.05376026779413223,300.1987609863281,7,52,2018-01-01,300.1987609863281
1635.760009765625,5,0,32,0.0,R_A4,STANDARD,0.05548296868801117,300.4068298339844,8,51,2018-01-01,300.4068298339844
1633.9610595703125,4,0,32,0.0,R_A4,STANDARD,0.054694365710020065,300.2862243652344,9,51,2018-01-01,300.2862243652344
1635.739013671875,4,0,33,0.0,R_A4,STANDARD,0.08893522620201111,300.4054260253906,10,51,2018-01-01,300.4054260253906
1637.5260009765625,5,0,33,0.0,R_A4,STANDARD,0.05846941098570824,300.5252380371094,11,51,2018-01-01,300.5252380371094
1639.681396484375,5,0,33,0.0,R_A4,STANDARD,0.05873905494809151,300.6697692871094,12,50,2018-01-01,300.6697692871094
1640.560546875,5,0,34,0.0,R_A4,STANDARD,0.059055887162685394,300.72869873046875,13,50,2018-01-01,300.72869873046875
1638.673583984375,4,0,34,0.0,R_A4,STANDARD,0.13154835999011993,300.6021728515625,14,50,2018-01-01,300.6021728515625
1643.5458984375,4,0,35,0.0,R_A4,STANDARD,0.10108388960361481,300.92889404296875,15,50,2018-01-01,300.92889404296875
1641.7249755859375,3,0,35,0.0,R_A4,STANDARD,0.2289668172597885,300.8067932128906,16,50,2018-01-01,300.8067932128906
1640.74853515625,3,0,35,0.0,R_A4,STANDARD,0.2241954505443573,300.7413024902344,17,49,2018-01-01,300.7413024902344
1638.93603515625,2,0,35,0.0,R_A4,STANDARD,0.2002018690109253,300.6197814941406,18,49,2018-01-01,300.6197814941406
1642.8065185546875,29,0,36,0.0,R_A4,STANDARD,0.1774131804704666,300.8793029785156,19,49,2018-01-01,300.8793029785156
1638.8599853515625,29,0,36,0.0,R_A4,STANDARD,0.32201454043388367,300.61468505859375,20,48,2018-01-01,300.61468505859375
1650.2230224609375,29,0,37,0.0,R_A4,STANDARD,0.23281104862689972,301.37664794921875,21,48,2018-01-01,301.37664794921875
1644.4759521484375,28,0,37,0.0,R_A4,STANDARD,0.6481541991233826,300.9912414550781,22,48,2018-01-01,300.9912414550781
1656.615478515625,28,0,38,0.0,R_A4,STANDARD,0.6481541991233826,301.8053894042969,23,48,2018-01-01,301.8053894042969
1655.2593994140625,28,0,38,0.0,R_A4,STANDARD,1.0,301.7144470214844,24,47,2018-01-01,301.7144470214844
1649.402587890625,27,0,38,0.0,R_A4,STANDARD,0.08678746968507767,301.3216247558594,25,47,2018-01-01,301.3216247558594
1684.315673828125,1,0,31,0.0,R_A5,STANDARD,1.0,303.7767333984375,1,20,2018-01-01,303.7767333984375
1686.3497314453125,2,0,31,0.0,R_A5,STANDARD,1.0,303.969482421875,2,20,2018-01-01,303.969482421875
1688.3837890625,3,0,31,0.0,R_A5,STANDARD,1.0,304.1622314453125,3,20,2018-01-01,304.1622314453125
1690.417724609375,4,0,31,0.0,R_A5,STANDARD,1.0,304.35498046875,4,20,2018-01-01,304.35498046875
1692.4517822265625,5,0,31,0.0,R_A5,STANDARD,1.0,304.5477294921875,5,20,2018-01-01,304.5477294921875
1694.48583984375,6,0,31,0.0,R_A5,STANDARD,1.0,304.740478515625,6,20,2018-01-01,304.740478515625
1696.5198974609375,7,0,31,0.0,R_A5,STANDARD,1.0,305.2390441894531,7,20,2018-01-01,305.2390441894531
1703.8597412109375,11,0,31,0.0,R_A5,STANDARD,1.0,305.62896728515625,8,21,2018-01-01,305.62896728515625
1705.7587890625,12,0,31,0.0,R_A5,STANDARD,1.0,305.8089294433594,9,21,2018-01-01,305.8089294433594
1707.657958984375,13,0,31,0.0,R_A5,STANDARD,1.0,306.0008850097656,10,21,2018-01-01,306.0008850097656
1709.5570068359375,14,0,31,0.0,R_A5,STANDARD,1.0,306.18084716796875,11,21,2018-01-01,306.18084716796875
1711.4561767578125,15,0,31,0.0,R_A5,STANDARD,1.0,306.36083984375,12,21,2018-01-01,306.36083984375
1713.355224609375,16,0,31,0.0,R_A5,STANDARD,1.0,306.68585205078125,13,21,2018-01-01,306.68585205078125
1715.1754150390625,17,0,31,0.0,R_A5,STANDARD,1.0,306.85833740234375,14,21,2018-01-01,306.85833740234375
1716.3997802734375,18,0,31,0.0,R_A5,STANDARD,1.0,306.9743957519531,15,21,2018-01-01,306.9743957519531
1717.8199462890625,26,0,31,0.0,R_A5,STANDARD,1.0,306.9518737792969,16,21,2018-01-01,306.9518737792969
1719.8709716796875,27,0,31,0.0,R_A5,STANDARD,1.0,307.1462707519531,17,21,2018-01-01,307.1462707519531
1721.9219970703125,28,0,31,0.0,R_A5,STANDARD,1.0,307.6464538574219,18,21,2018-01-01,307.6464538574219
1723.97314453125,29,0,31,0.0,R_A5,STANDARD,1.0,307.8408508300781,19,21,2018-01-01,307.8408508300781
1726.024169921875,30,0,31,0.0,R_A5,STANDARD,1.0,308.0352478027344,20,21,2018-01-01,308.0352478027344
1695.7296142578125,1,0,17,0.0,R_A6,STANDARD,1.0,305.1641540527344,1,42,2018-01-01,305.1641540527344
1697.2841796875,2,0,17,0.0,R_A6,STANDARD,1.0,305.31146240234375,2,42,2018-01-01,305.31146240234375
1698.838623046875,3,0,17,0.0,R_A6,STANDARD,1.0,305.4587707519531,3,42,2018-01-01,305.4587707519531
1700.39306640625,4,0,17,0.0,R_A6,STANDARD,1.0,305.6060791015625,4,42,2018-01-01,305.6060791015625
1701.947509765625,5,0,17,0.0,R_A6,STANDARD,1.0,305.75341796875,5,42,2018-01-01,305.75341796875
1703.5020751953125,6,0,17,0.0,R_A6,STANDARD,1.0,305.9007263183594,6,42,2018-01-01,305.9007263183594
1705.056640625,7,0,17,0.0,R_A6,STANDARD,1.0,305.7489929199219,7,42,2018-01-01,305.7489929199219
1706.6109619140625,8,0,17,0.0,R_A6,STANDARD,1.0,306.1953430175781,8,42,2018-01-01,306.1953430175781
1708.16552734375,9,0,17,0.0,R_A6,STANDARD,1.0,306.3426818847656,9,42,2018-01-01,306.3426818847656
1709.7200927734375,10,0,17,0.0,R_A6,STANDARD,1.0,306.1842346191406,10,42,2018-01-01,306.1842346191406
1711.581298828125,11,0,17,0.0,R_A6,STANDARD,1.0,306.3607482910156,11,42,2018-01-01,306.3607482910156
1713.7493896484375,12,0,17,0.0,R_A6,STANDARD,1.0,306.56622314453125,12,42,2018-01-01,306.56622314453125
1715.9176025390625,13,0,17,0.0,R_A6,STANDARD,1.0,306.7836608886719,13,42,2018-01-01,306.7836608886719
1718.085693359375,14,0,17,0.0,R_A6,STANDARD,1.0,306.9891357421875,14,42,2018-01-01,306.9891357421875
1720.2537841796875,15,0,17,0.0,R_A6,STANDARD,1.0,307.19464111328125,15,42,2018-01-01,307.19464111328125
1722.421875,16,0,17,0.0,R_A6,STANDARD,1.0,307.5451354980469,16,42,2018-01-01,307.5451354980469
1724.5899658203125,17,0,17,0.0,R_A6,STANDARD,1.0,307.7506103515625,17,42,2018-01-01,307.7506103515625
1726.5802001953125,18,0,17,0.0,R_A6,STANDARD,1.0,307.9392395019531,18,42,2018-01-01,307.9392395019531
1728.397216796875,26,0,17,0.0,R_A6,STANDARD,1.0,307.954345703125,19,42,2018-01-01,307.954345703125
1730.129638671875,27,0,17,0.0,R_A6,STANDARD,1.0,308.4243469238281,20,42,2018-01-01,308.4243469238281
1731.8619384765625,28,0,17,0.0,R_A6,STANDARD,1.0,308.5885314941406,21,42,2018-01-01,308.5885314941406
1733.59423828125,29,0,17,0.0,R_A6,STANDARD,1.0,308.7527160644531,22,42,2018-01-01,308.7527160644531
1735.32666015625,30,0,17,0.0,R_A6,STANDARD,1.0,308.61114501953125,23,42,2018-01-01,308.61114501953125
1640.6182861328125,1,0,22,0.0,R_A2,STANDARD,0.05301856994628906,299.1144104003906,1,30,2018-03-01,299.1144104003906
1642.4461669921875,2,0,22,0.0,R_A2,STANDARD,0.05656742304563522,299.2369384765625,2,30,2018-03-01,299.2369384765625
1644.274169921875,3,0,22,0.0,R_A2,STANDARD,0.058541182428598404,299.3594665527344,3,30,2018-03-01,299.3594665527344
1646.10205078125,4,0,22,0.0,R_A2,STANDARD,0.06420163810253143,299.48199462890625,4,30,2018-03-01,299.48199462890625
1647.929931640625,5,0,22,0.0,R_A2,STANDARD,0.06631474196910858,299.60455322265625,5,30,2018-03-01,299.60455322265625
1649.7578125,6,0,22,0.0,R_A2,STANDARD,0.19785547256469727,299.7381591796875,6,30,2018-03-01,299.7381591796875
1651.585693359375,7,0,22,0.0,R_A2,STANDARD,0.8898063898086548,299.8825378417969,7,30,2018-03-01,299.8825378417969
1653.41357421875,8,0,22,0.0,R_A2,STANDARD,0.8493754267692566,300.0299072265625,8,30,2018-03-01,300.0299072265625
1655.241455078125,9,0,22,0.0,R_A2,STANDARD,0.8858675956726074,300.3435363769531,9,30,2018-03-01,300.3435363769531
1657.0693359375,10,0,22,0.0,R_A2,STANDARD,0.648281991481781,300.5002136230469,10,30,2018-03-01,300.5002136230469
1658.970703125,11,0,22,0.0,R_A2,STANDARD,0.07042727619409561,300.04644775390625,11,30,2018-03-01,300.04644775390625
1660.9456787109375,12,0,22,0.0,R_A2,STANDARD,0.07151075452566147,300.1788330078125,12,30,2018-03-01,300.1788330078125
1662.920654296875,13,0,22,0.0,R_A2,STANDARD,0.4210059344768524,300.4347229003906,13,30,2018-03-01,300.4347229003906
1664.8956298828125,14,0,22,0.0,R_A2,STANDARD,0.4668771028518677,300.68994140625,14,30,2018-03-01,300.68994140625
1666.87060546875,15,0,22,0.0,R_A2,STANDARD,0.6837555766105652,300.8216247558594,15,30,2018-03-01,300.8216247558594
1668.845458984375,16,0,22,0.0,R_A2,STANDARD,0.9279717206954956,300.9524230957031,16,30,2018-03-01,300.9524230957031
1670.8204345703125,17,0,22,0.0,R_A2,STANDARD,0.9294660687446594,301.0845031738281,17,30,2018-03-01,301.0845031738281
1672.7886962890625,18,0,22,0.0,R_A2,STANDARD,0.9566417336463928,301.2160949707031,18,30,2018-03-01,301.2160949707031
1674.14990234375,19,0,22,0.0,R_A2,STANDARD,0.9386773705482483,301.3073425292969,19,30,2018-03-01,301.3073425292969
1675.4200439453125,26,0,22,-1.9239239534840635e-08,R_A2,STANDARD,0.9999998211860657,302.33502197265625,20,30,2018-03-01,302.33502197265625
1677.198974609375,27,0,22,0.0,R_A2,STANDARD,0.8146733045578003,302.8934020996094,21,30,2018-03-01,302.8934020996094
1677.3016357421875,27,0,22,-3.257586908556043e-11,R_A2,STANDARD,1.0,302.7080993652344,22,29,2018-03-01,302.7080993652344
1679.0897216796875,28,0,22,-3.556402337879204e-14,R_A2,STANDARD,1.0,302.7750244140625,23,29,2018-03-01,302.7750244140625
1680.8778076171875,29,0,22,-5.027487215598925e-13,R_A2,STANDARD,1.0,302.69061279296875,24,29,2018-03-01,302.69061279296875
1682.6658935546875,30,0,22,0.0,R_A2,STANDARD,0.9999983310699463,302.2347717285156,25,29,2018-03-01,302.2347717285156
1684.315673828125,1,0,31,-6.220614735125141e-12,R_A5,STANDARD,1.0,284.77032470703125,1,20,2018-04-28,284.77032470703125
1686.3497314453125,2,0,31,-1.883099232102836e-11,R_A5,STANDARD,1.0,284.96331787109375,2,20,2018-04-28,284.96331787109375
1688.3837890625,3,0,31,-2.0972504982674778e-11,R_A5,STANDARD,1.0,285.1561279296875,3,20,2018-04-28,285.1561279296875
1690.417724609375,4,0,31,-1.7679821148752772e-11,R_A5,STANDARD,1.0,285.3487548828125,4,20,2018-04-28,285.3487548828125
1692.4517822265625,5,0,31,-1.6486048637354145e-11,R_A5,STANDARD,1.0,285.5414123535156,5,20,2018-04-28,285.5414123535156
1694.48583984375,6,0,31,-8.303645965268558e-11,R_A5,STANDARD,1.0,285.7340087890625,6,20,2018-04-28,285.7340087890625
1696.5198974609375,7,0,31,-1.202285775277201e-12,R_A5,STANDARD,1.0,286.2221374511719,7,20,2018-04-28,286.2221374511719
1703.8597412109375,11,0,31,-2.162732449725868e-12,R_A5,STANDARD,1.0,279.6321716308594,8,21,2018-04-28,279.6321716308594
1705.7587890625,12,0,31,-4.120407574165208e-12,R_A5,STANDARD,1.0,279.8674011230469,9,21,2018-04-28,279.8674011230469
1707.657958984375,13,0,31,-1.1183348897544215e-13,R_A5,STANDARD,1.0,280.0595397949219,10,21,2018-04-28,280.0595397949219
1709.5570068359375,14,0,31,-1.6002925709839716e-13,R_A5,STANDARD,1.0,280.24017333984375,11,21,2018-04-28,280.24017333984375
1711.4561767578125,15,0,31,-4.9695687289689344e-14,R_A5,STANDARD,1.0,280.4211730957031,12,21,2018-04-28,280.4211730957031
1713.355224609375,16,0,31,-1.593504618351265e-14,R_A5,STANDARD,1.0,280.7531433105469,13,21,2018-04-28,280.7531433105469
1715.1754150390625,17,0,31,-2.8981957350508736e-14,R_A5,STANDARD,1.0,280.9319763183594,14,21,2018-04-28,280.9319763183594
1716.3997802734375,18,0,31,-2.629389659833132e-14,R_A5,STANDARD,1.0,281.0484924316406,15,21,2018-04-28,281.0484924316406
1717.8199462890625,26,0,31,-4.239184957927078e-12,R_A5,STANDARD,1.0,282.17413330078125,16,21,2018-04-28,282.17413330078125
1719.8709716796875,27,0,31,-4.320706119276263e-12,R_A5,STANDARD,1.0,282.36956787109375,17,21,2018-04-28,282.36956787109375
1721.9219970703125,28,0,31,-2.9863010935632373e-12,R_A5,STANDARD,1.0,282.8197021484375,18,21,2018-04-28,282.8197021484375
1723.97314453125,29,0,31,-3.0746259424625997e-19,R_A5,STANDARD,1.0,286.5976257324219,19,21,2018-04-28,286.5976257324219
1726.024169921875,30,0,31,-1.2531381737160043e-19,R_A5,STANDARD,1.0,283.0202331542969,20,21,2018-04-28,283.0202331542969
1605.9718017578125,1,0,28,0.0,R_A3,STANDARD,0.3108099400997162,281.22845458984375,1,41,2018-07-03,281.22845458984375
1607.9671630859375,2,0,28,0.0,R_A3,STANDARD,0.11984451115131378,281.36029052734375,2,41,2018-07-03,281.36029052734375
1609.9625244140625,3,0,28,0.0,R_A3,STANDARD,0.15761737525463104,281.493408203125,3,41,2018-07-03,281.493408203125
1611.9580078125,4,0,28,0.0,R_A3,STANDARD,0.3621752858161926,281.6598815917969,4,41,2018-07-03,281.6598815917969
1613.953369140625,5,0,28,0.0,R_A3,STANDARD,0.8026763200759888,282.1200866699219,5,41,2018-07-03,282.1200866699219
1607.864013671875,5,0,29,0.0,R_A3,STANDARD,0.8027063608169556,281.6488952636719,6,41,2018-07-03,281.6488952636719
1609.886474609375,6,0,29,0.0,R_A3,STANDARD,0.6493484973907471,281.7918395996094,7,41,2018-07-03,281.7918395996094
1611.908935546875,7,0,29,0.0,R_A3,STANDARD,0.19428397715091705,281.9735412597656,8,41,2018-07-03,281.9735412597656
1613.931396484375,8,0,29,0.0,R_A3,STANDARD,0.1935192495584488,282.10992431640625,9,41,2018-07-03,282.10992431640625
1615.953857421875,9,0,29,0.0,R_A3,STANDARD,0.17472584545612335,282.2470397949219,10,41,2018-07-03,282.2470397949219
1617.976318359375,10,0,29,0.0,R_A3,STANDARD,0.15162484347820282,282.3829345703125,11,41,2018-07-03,282.3829345703125
1620.1995849609375,11,0,29,0.0,R_A3,STANDARD,0.047053731977939606,282.6990966796875,12,41,2018-07-03,282.6990966796875
1622.623779296875,12,0,29,0.0,R_A3,STANDARD,0.05397661775350571,282.8610534667969,13,41,2018-07-03,282.8610534667969
1625.0478515625,13,0,29,0.0,R_A3,STANDARD,0.3663404881954193,283.0237121582031,14,41,2018-07-03,283.0237121582031
1627.471923828125,14,0,29,0.0,R_A3,STANDARD,0.3726837933063507,283.4655456542969,15,41,2018-07-03,283.4655456542969
1629.8701171875,15,0,29,0.0,R_A3,STANDARD,0.4990280568599701,283.826904296875,16,41,2018-07-03,283.826904296875
1631.680419921875,16,0,29,0.0,R_A3,STANDARD,0.7991960048675537,283.9531555175781,17,41,2018-07-03,283.9531555175781
1634.1348876953125,26,0,29,0.0,R_A3,STANDARD,0.9999823570251465,288.4315185546875,18,41,2018-07-03,288.4315185546875
1637.795654296875,27,0,29,0.0,R_A3,STANDARD,0.04486609622836113,284.42156982421875,19,41,2018-07-03,284.42156982421875
1641.4564208984375,28,0,29,0.0,R_A3,STANDARD,0.049295131117105484,284.6660461425781,20,41,2018-07-03,284.6660461425781
1645.1171875,29,0,29,0.0,R_A3,STANDARD,0.7212617993354797,292.99005126953125,21,41,2018-07-03,292.99005126953125
1648.77783203125,30,0,29,0.0,R_A3,STANDARD,0.18475978076457977,285.1609191894531,22,41,2018-07-03,285.1609191894531
1629.767822265625,1,0,30,0.0,R_A4,STANDARD,0.04974834993481636,277.142333984375,1,52,2018-09-12,277.142333984375
1625.8516845703125,1,0,31,0.0,R_A4,STANDARD,0.04755556583404541,277.05474853515625,2,52,2018-09-12,277.05474853515625
1627.8446044921875,2,0,31,0.0,R_A4,STANDARD,0.04954472556710243,277.1876220703125,3,52,2018-09-12,277.1876220703125
1629.83740234375,3,0,31,0.0,R_A4,STANDARD,0.0504688061773777,277.32049560546875,4,52,2018-09-12,277.32049560546875
1631.830322265625,4,0,31,0.0,R_A4,STANDARD,0.05302206426858902,277.453369140625,5,52,2018-09-12,277.453369140625
1633.8232421875,5,0,31,0.0,R_A4,STANDARD,0.23902998864650726,277.6606140136719,6,52,2018-09-12,277.6606140136719
1632.656494140625,5,0,32,0.0,R_A4,STANDARD,0.0544014573097229,277.6776123046875,7,52,2018-09-12,277.6776123046875
1635.760009765625,5,0,32,0.0,R_A4,STANDARD,0.0555572435259819,277.79541015625,8,51,2018-09-12,277.79541015625
1633.9610595703125,4,0,32,0.0,R_A4,STANDARD,0.05475729703903198,277.6755676269531,9,51,2018-09-12,277.6755676269531
1635.739013671875,4,0,33,0.0,R_A4,STANDARD,0.08936180919408798,277.9655456542969,10,51,2018-09-12,277.9655456542969
1637.5260009765625,5,0,33,0.0,R_A4,STANDARD,0.05866371467709541,278.084716796875,11,51,2018-09-12,278.084716796875
1639.681396484375,5,0,33,0.0,R_A4,STANDARD,0.05900992080569267,278.20526123046875,12,50,2018-09-12,278.20526123046875
1640.560546875,5,0,34,0.0,R_A4,STANDARD,0.05907067283987999,278.3795471191406,13,50,2018-09-12,278.3795471191406
1638.673583984375,4,0,34,0.0,R_A4,STANDARD,0.13188108801841736,278.2537841796875,14,50,2018-09-12,278.2537841796875
1643.5458984375,4,0,35,0.0,R_A4,STANDARD,0.10139528661966324,278.6656494140625,15,50,2018-09-12,278.6656494140625
1641.7249755859375,3,0,35,0.0,R_A4,STANDARD,0.2293112874031067,278.54364013671875,16,50,2018-09-12,278.54364013671875
1640.74853515625,3,0,35,0.0,R_A4,STANDARD,0.22438980638980865,278.4297180175781,17,49,2018-09-12,278.4297180175781
1638.93603515625,2,0,35,0.0,R_A4,STANDARD,0.20038776099681854,278.30877685546875,18,49,2018-09-12,278.30877685546875
1642.8065185546875,29,0,36,0.0,R_A4,STANDARD,0.18010565638542175,277.5638427734375,19,49,2018-09-12,277.5638427734375
1638.8599853515625,29,0,36,0.0,R_A4,STANDARD,0.29920151829719543,277.1943054199219,20,48,2018-09-12,277.1943054199219
1650.2230224609375,29,0,37,0.0,R_A4,STANDARD,0.2854110896587372,278.2216796875,21,48,2018-09-12,278.2216796875
1644.4759521484375,28,0,37,0.0,R_A4,STANDARD,0.7055038213729858,277.7632751464844,22,48,2018-09-12,277.7632751464844
1656.615478515625,28,0,38,0.0,R_A4,STANDARD,0.7658795714378357,279.1638488769531,23,48,2018-09-12,279.1638488769531
1655.2593994140625,28,0,38,-7.157256558254499e-12,R_A4,STANDARD,1.0,280.7267761230469,24,47,2018-09-12,280.7267761230469
1649.402587890625,27,0,38,0.0,R_A4,STANDARD,0.16200613975524902,278.0398254394531,25,47,2018-09-12,278.0398254394531
1695.7296142578125,1,0,17,-1.6538323716151077e-13,R_A6,STANDARD,1.0,275.8144226074219,1,42,2018-11-07,275.8144226074219
1697.2841796875,2,0,17,-5.473149806089171e-14,R_A6,STANDARD,1.0,275.9562072753906,2,42,2018-11-07,275.9562072753906
1698.838623046875,3,0,17,-5.204277831708133e-14,R_A6,STANDARD,1.0,276.0832214355469,3,42,2018-11-07,276.0832214355469
1700.39306640625,4,0,17,-5.2561667312437527e-14,R_A6,STANDARD,1.0,276.1683349609375,4,42,2018-11-07,276.1683349609375
1701.947509765625,5,0,17,-1.4232060354443105e-13,R_A6,STANDARD,1.0,276.2597961425781,5,42,2018-11-07,276.2597961425781
1703.5020751953125,6,0,17,-7.418343717091602e-12,R_A6,STANDARD,1.0,276.3957214355469,6,42,2018-11-07,276.3957214355469
1705.056640625,7,0,17,-1.2410842319121596e-11,R_A6,STANDARD,1.0,276.24005126953125,7,42,2018-11-07,276.24005126953125
