WELL,I,J,K1,K2,OP/SH,SATN,TRAN,WBDIA,KH,SKIN,DFACT,DIR,PEQVR,DATE
R_A2,22,30,1,1,OPEN,0,25.3069789,0.2413,2559.78501,0.0,,Z,27.232225,2018-01-01
R_A2,22,30,2,2,OPEN,0,19.5859453,0.2413,1979.82938,0.0,,Z,27.1372875,2018-01-01
R_A2,22,30,3,3,OPEN,0,18.5836807,0.2413,1877.29054,0.0,,Z,27.041558,2018-01-01
R_A2,22,30,4,4,OPEN,0,13.6973439,0.2413,1382.86916,0.0,,Z,26.955778,2018-01-01
R_A2,22,30,5,5,OPEN,0,13.054103,0.2413,1317.12084,0.0,,Z,26.8665992,2018-01-01
R_A2,22,30,6,6,OPEN,0,8.32331677,0.2413,655.500562,0.0,,Z,8.20355113,2018-01-01
R_A2,22,30,7,7,OPEN,0,0.00303341,0.2413,0.29730206,0.0,,Z,23.0151284,2018-01-01
R_A2,22,30,8,8,OPEN,0,0.01735889,0.2413,1.68516242,0.0,,Z,21.8950131,2018-01-01
R_A2,22,30,9,9,OPEN,0,0.00563821,0.2413,0.46035729,0.0,,Z,9.57988243,2018-01-01
R_A2,22,30,10,10,OPEN,0,4.19720196,0.2413,326.03552,0.0,,Z,7.74421864,2018-01-01
R_A2,22,30,11,11,OPEN,0,33.3046878,0.2413,3342.97226,0.0,,Z,26.1261184,2018-01-01
R_A2,22,30,12,12,OPEN,0,19.7270162,0.2413,1543.39453,0.0,,Z,7.97938466,2018-01-01
R_A2,22,30,13,13,OPEN,0,0.0805866,0.2413,6.33387801,0.0,,Z,8.13458694,2018-01-01
R_A2,22,30,14,14,OPEN,0,0.32134528,0.2413,32.2377435,0.0,,Z,26.0503212,2018-01-01
R_A2,22,30,15,15,OPEN,0,0.01531276,0.2413,1.53109009,0.0,,Z,25.5891927,2018-01-01
R_A2,22,30,16,16,OPEN,0,0.02737972,0.2413,2.72721882,0.0,,Z,25.0726852,2018-01-01
R_A2,22,30,17,17,OPEN,0,0.0359441,0.2413,3.57969284,0.0,,Z,25.0502784,2018-01-01
R_A2,22,30,18,18,OPEN,0,0.02265236,0.2413,2.22888084,0.0,,Z,23.4961002,2018-01-01
R_A2,22,30,19,19,OPEN,0,0.01037399,0.2413,1.0327195,0.0,,Z,24.9944245,2018-01-01
R_A2,22,30,26,26,OPEN,0,1.4602e-05,0.2413,0.0014124,0.0,,Z,21.4845872,2018-01-01
R_A2,22,30,27,27,OPEN,0,0.00035896,0.2413,0.03123338,0.0,,Z,12.7672381,2018-01-01
R_A2,22,29,27,27,OPEN,0,2.6688e-06,0.2413,0.00025827,0.0,,Z,21.5434963,2018-01-01
R_A2,22,29,28,28,OPEN,0,1.4401e-05,0.2413,0.00139285,0.0,,Z,21.478835,2018-01-01
R_A2,22,29,29,29,OPEN,0,1.4429e-05,0.2413,0.00139478,0.0,,Z,21.4141723,2018-01-01
R_A2,22,29,30,30,OPEN,0,1.74935982,0.2413,131.689622,0.0,,Z,6.80961243,2018-01-01
R_A3,28,41,1,1,OPEN,0,0.72133707,0.2413,69.7231381,0.0,,Z,21.4082831,2018-01-01
R_A3,28,41,2,2,OPEN,0,7.78593341,0.2413,781.187715,0.0,,Z,26.0670955,2018-01-01
R_A3,28,41,3,3,OPEN,0,4.12709972,0.2413,402.806778,0.0,,Z,22.5167818,2018-01-01
R_A3,28,41,4,4,OPEN,0,0.89904191,0.2413,76.5276234,0.0,,Z,11.5382571,2018-01-01
R_A3,28,41,5,5,OPEN,0,0.00356613,0.2413,0.34210404,0.0,,Z,20.5907349,2018-01-01
R_A3,29,41,5,5,OPEN,0,0.00324766,0.2413,0.31154508,0.0,,Z,20.5882288,2018-01-01
R_A3,29,41,6,6,OPEN,0,0.69751544,0.2413,58.3111338,0.0,,Z,10.6341707,2018-01-01
R_A3,29,41,7,7,OPEN,0,1.3306264,0.2413,130.980402,0.0,,Z,23.5465983,2018-01-01
R_A3,29,41,8,8,OPEN,0,1.36574009,0.2413,134.392451,0.0,,Z,23.5056461,2018-01-01
R_A3,29,41,9,9,OPEN,0,6.13940744,0.2413,617.300312,0.0,,Z,26.3676873,2018-01-01
R_A3,29,41,10,10,OPEN,0,3.15736488,0.2413,316.81885,0.0,,Z,26.0804959,2018-01-01
R_A3,29,41,11,11,OPEN,0,25.1723246,0.2413,2509.37026,0.0,,Z,25.1809407,2018-01-01
R_A3,29,41,12,12,OPEN,0,14.9454094,0.2413,1487.61444,0.0,,Z,24.9778881,2018-01-01
R_A3,29,41,13,13,OPEN,0,0.19709461,0.2413,19.6542832,0.0,,Z,25.2246653,2018-01-01
R_A3,29,41,14,14,OPEN,0,0.02526206,0.2413,2.02825218,0.0,,Z,8.90613727,2018-01-01
R_A3,29,41,15,15,OPEN,0,0.14811614,0.2413,14.2859863,0.0,,Z,21.1722298,2018-01-01
R_A3,29,41,16,16,OPEN,0,0.00852099,0.2413,0.84579992,0.0,,Z,24.6115155,2018-01-01
R_A3,29,41,26,26,OPEN,0,2.5225e-05,0.2413,0.00241693,0.0,,Z,20.4606508,2018-01-01
R_A3,29,41,27,27,OPEN,0,84.2814359,0.2413,8410.80249,0.0,,Z,25.3251448,2018-01-01
R_A3,29,41,28,28,OPEN,0,56.5768705,0.2413,5645.72239,0.0,,Z,25.3173797,2018-01-01
R_A3,29,41,29,29,OPEN,0,0.00275494,0.2413,0.22037233,0.0,,Z,8.76567856,2018-01-01
R_A3,29,41,30,30,OPEN,0,15.4874964,0.2413,1537.9054,0.0,,Z,24.6630747,2018-01-01
R_A4,30,52,1,1,OPEN,0,185.443058,0.2413,17492.4469,0.0,,X,18.8955432,2018-01-01
R_A4,31,52,1,1,OPEN,0,201.036136,0.2413,18961.0634,0.0,,X,18.88424,2018-01-01
R_A4,31,52,2,2,OPEN,0,438.34099,0.2413,41335.2035,0.0,,X,18.8665479,2018-01-01
R_A4,31,52,3,3,OPEN,0,443.834585,0.2413,41857.9669,0.0,,X,18.8773043,2018-01-01
R_A4,31,52,4,4,OPEN,0,350.857892,0.2413,33073.0581,0.0,,X,18.830399,2018-01-01
R_A4,31,52,5,5,OPEN,0,19.375784,0.2413,831.74231,0.0,,X,1.20324921,2018-01-01
R_A4,32,52,5,5,OPEN,0,568.916621,0.2413,53296.4182,0.0,,X,18.2514564,2018-01-01
R_A4,32,51,5,5,OPEN,0,443.745359,0.2413,41191.7432,0.0,,X,17.436017,2018-01-01
R_A4,32,51,4,4,OPEN,0,243.277527,0.2413,22594.8653,0.0,,X,17.4822981,2018-01-01
R_A4,33,51,4,4,OPEN,0,592.122797,0.2413,54176.2997,0.0,,X,16.2347273,2018-01-01
R_A4,33,51,5,5,OPEN,0,132.334017,0.2413,12296.0403,0.0,,X,17.5196064,2018-01-01
R_A4,33,50,5,5,OPEN,0,100.539491,0.2413,9335.16144,0.0,,X,17.4577581,2018-01-01
R_A4,34,50,5,5,OPEN,0,241.392506,0.2413,22498.7717,0.0,,X,17.7914614,2018-01-01
R_A4,34,50,4,4,OPEN,0,273.456234,0.2413,21820.9516,0.0,,X,8.67462172,2018-01-01
R_A4,35,50,4,4,OPEN,0,199.3519,0.2413,18370.823,0.0,,X,16.8169921,2018-01-01
R_A4,35,50,3,3,OPEN,0,15.7407408,0.2413,1385.37848,0.0,,X,13.4712433,2018-01-01
R_A4,35,49,3,3,OPEN,0,33.4753453,0.2413,2953.44859,0.0,,X,13.6275329,2018-01-01
R_A4,35,49,2,2,OPEN,0,79.0272311,0.2413,6824.65929,0.0,,X,12.3288696,2018-01-01
R_A4,36,49,29,29,OPEN,0,878.478753,0.2413,77581.638,0.0,,X,13.6904991,2018-01-01
R_A4,36,48,29,29,OPEN,0,12.7665363,0.2413,820.891572,0.0,,X,3.78158164,2018-01-01
R_A4,37,48,29,29,OPEN,0,136.99373,0.2413,8199.24772,0.0,,X,2.97957099,2018-01-01
R_A4,37,48,28,28,OPEN,0,41.009719,0.2413,2167.35663,0.0,,X,2.04759249,2018-01-01
R_A4,38,48,28,28,OPEN,0,39.0632537,0.2413,1952.25798,0.0,,X,1.7554743,2018-01-01
R_A4,38,47,28,28,OPEN,0,6.88e-05,0.2413,0.00556291,0.0,,X,9.18113615,2018-01-01
R_A4,38,47,27,27,OPEN,0,218.084954,0.2413,20259.1143,0.0,,X,17.4997326,2018-01-01
R_A5,31,20,1,1,OPEN,0,18.6745148,0.2413,1820.73828,0.0,,Z,22.3942013,2018-01-01
R_A5,31,20,2,2,OPEN,0,24.4008552,0.2413,2385.94274,0.0,,Z,22.7357894,2018-01-01
R_A5,31,20,3,3,OPEN,0,25.6623151,0.2413,2512.43782,0.0,,Z,22.8857134,2018-01-01
R_A5,31,20,4,4,OPEN,0,24.0482912,0.2413,2357.15048,0.0,,Z,23.0254195,2018-01-01
R_A5,31,20,5,5,OPEN,0,20.7048317,0.2413,2031.89281,0.0,,Z,23.172426,2018-01-01
R_A5,31,20,6,6,OPEN,0,3.54097449,0.2413,349.049172,0.0,,Z,23.7228379,2018-01-01
R_A5,31,20,7,7,OPEN,0,0.01772335,0.2413,1.66164399,0.0,,Z,18.3239219,2018-01-01
R_A5,31,20,8,8,OPEN,0,1.7358e-05,0.2413,0.00162966,0.0,,Z,18.4534909,2018-01-01
R_A5,31,20,9,9,OPEN,0,1.0866e-05,0.2413,0.00102153,0.0,,Z,18.5759793,2018-01-01
R_A5,31,21,9,9,OPEN,0,6.1259e-06,0.2413,0.00058067,0.0,,Z,19.3690938,2018-01-01
R_A5,31,21,10,10,OPEN,0,1.6442e-05,0.2413,0.00156027,0.0,,Z,19.4801836,2018-01-01
R_A5,31,21,11,11,OPEN,0,13.0714195,0.2413,1029.9725,0.0,,Z,8.22160694,2018-01-01
R_A5,31,21,12,12,OPEN,0,40.4603973,0.2413,4019.25224,0.0,,Z,24.7135056,2018-01-01
R_A5,31,21,13,13,OPEN,0,0.80369211,0.2413,79.9320576,0.0,,Z,24.8704215,2018-01-01
R_A5,31,21,14,14,OPEN,0,0.79704167,0.2413,78.9963591,0.0,,Z,24.4160997,2018-01-01
R_A5,31,21,15,15,OPEN,0,0.21839501,0.2413,21.775382,0.0,,Z,25.2062379,2018-01-01
R_A5,31,21,16,16,OPEN,0,0.01886713,0.2413,1.87514706,0.0,,Z,24.7785639,2018-01-01
R_A5,31,21,17,17,OPEN,0,0.02594076,0.2413,2.58251118,0.0,,Z,25.0014898,2018-01-01
