ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,6669438,1086820,583280,406750,57270407
Valysar,CentralSouth,69473508,12025482,8494114,5923371,834010720
Valysar,CentralNorth,37939120,6066986,4202346,2930506,412615318
Valysar,NorthHorst,3817158,510535,227723,139879,27402250
Valysar,CentralRamp,13595540,2286753,1683312,1173858,165279209
Valysar,CentralHorst,84871551,14582389,11115150,7751151,1091362097
Valysar,EastLowland,890968,208665,81305,56698,7983115
Therys,WestLowland,2672549,454031,219634,153162,21565213
Therys,CentralSouth,14835960,3704479,2324507,1620995,228236134
Therys,CentralNorth,18078938,3421339,1865814,1301126,183198511
Therys,NorthHorst,6226794,855758,331852,203840,39932302
Therys,CentralRamp,6819647,1609269,1228965,857019,120668298
Therys,CentralHorst,32298330,7296332,5614376,3915186,551258136
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,273881,48769,20318,14169,1994934
Volon,CentralSouth,33412340,6229448,4542044,3167395,445969203
Volon,CentralNorth,2909572,375263,156179,108912,15334777
Volon,NorthHorst,3823902,724510,540671,332107,65059798
Volon,CentralRamp,12812213,2389110,1843302,1285426,180988052
Volon,CentralHorst,83297855,15061384,12239264,8535052,1201735331
Volon,EastLowland,0,0,0,0,0
