ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,4368236,591014,276815,193037,27179587
Valysar,CentralSouth,65978204,12004531,8910402,6213669,874884672
Valysar,CentralNorth,47636565,7945154,5207324,3631328,511290977
Valysar,NorthHorst,5007760,737457,347922,213712,41866095
Valysar,CentralRamp,13250969,2016592,1387926,967870,136276137
Valysar,CentralHorst,83879669,12971529,9433068,6578151,926203631
Valysar,EastLowland,1953471,223263,91412,63746,8975452
Therys,WestLowland,1885836,327808,157014,109494,15416735
Therys,CentralSouth,13227567,3083398,2101180,1465258,206308366
Therys,CentralNorth,17572788,3335928,1896112,1322254,186173337
Therys,NorthHorst,10046890,1292502,473703,290972,57001473
Therys,CentralRamp,6481774,1526310,1183641,825412,116218082
Therys,CentralHorst,28715992,7254565,5605357,3908896,550372629
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,182180,28134,15441,10768,1516102
Volon,CentralSouth,33413073,5943852,4428012,3087874,434772717
Volon,CentralNorth,5604419,887471,584172,407372,57358022
Volon,NorthHorst,5762873,1017375,745530,457942,89710852
Volon,CentralRamp,12994159,2474884,1932632,1347721,189759180
Volon,CentralHorst,80364177,13238370,10064311,7018348,988183445
Volon,EastLowland,0,0,0,0,0
