Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:54:28
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       274750500.76         49067659.79         39332739.06         24737571.33
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  274750500.76         49067659.79         39332739.06         24737571.33
MidReek    1                       200940417.52         40738473.47         33467372.60         21048661.67
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  200940417.52         40738473.47         33467372.60         21048661.67
LowerReek  1                       131629930.24         29592893.87         25159189.31         15823389.24
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  131629930.24         29592893.87         25159189.31         15823389.24
Totals     1                       607320848.51        119399027.13         97959300.98         61609622.24
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  607320848.51        119399027.13         97959300.98         61609622.24
