DATE,DRAWDOWN,CONIPOS,CONKPOS,PRESSURE,WELL,CONIDX,DEPTH,CONBPRES,CONJPOS,SGAS,SWAT,WELLMODEL
2018-01-01,0,29,9,299.19189453125,R_A3,10,1617.04345703125,299.19189453125,41,0.0,0.7917338013648987,STANDARD
2018-01-01,0,29,10,299.3309326171875,R_A3,11,1619.1173095703125,299.3309326171875,41,0.0,0.79796302318573,STANDARD
2018-01-01,0,29,11,299.4760437011719,R_A3,12,1621.282470703125,299.4760437011719,41,0.0,0.048179108649492264,STANDARD
2018-01-01,0,29,12,299.6273193359375,R_A3,13,1623.5390625,299.6273193359375,41,0.0,0.054660920053720474,STANDARD
2018-01-01,0,29,13,299.7785949707031,R_A3,14,1625.795654296875,299.7785949707031,41,0.0,0.36350247263908386,STANDARD
2018-01-01,0,29,14,299.92987060546875,R_A3,15,1628.0521240234375,299.92987060546875,41,0.0,0.24996539950370789,STANDARD
2018-01-01,0,29,15,300.0811462402344,R_A3,16,1630.30859375,300.0811462402344,41,0.0,0.49167951941490173,STANDARD
2018-01-01,0,29,16,300.20562744140625,R_A3,17,1632.165283203125,300.20562744140625,41,0.0,0.7973250150680542,STANDARD
2018-01-01,0,29,25,300.37396240234375,R_A3,18,1634.6761474609375,300.37396240234375,41,0.0,0.3745950758457184,STANDARD
2018-01-01,0,29,26,300.60809326171875,R_A3,19,1638.168212890625,300.60809326171875,41,0.0,0.04411311447620392,STANDARD
2018-01-01,0,29,27,300.8422546386719,R_A3,20,1641.6602783203125,300.8422546386719,41,0.0,0.051671408116817474,STANDARD
2018-01-01,0,29,28,301.076416015625,R_A3,21,1645.15234375,301.076416015625,41,0.0,0.18838761746883392,STANDARD
2018-01-01,0,29,29,301.31060791015625,R_A3,22,1648.6444091796875,301.31060791015625,41,0.0,0.058870282024145126,STANDARD
2018-01-01,0,30,1,300.19696044921875,R_A4,1,1632.0362548828125,300.19696044921875,52,0.0,0.05110513046383858,STANDARD
2018-01-01,0,31,1,299.816650390625,R_A4,2,1626.3634033203125,299.816650390625,52,0.0,0.045562993735075,STANDARD
2018-01-01,0,31,2,299.9578552246094,R_A4,3,1628.469482421875,299.9578552246094,52,0.0,0.048696231096982956,STANDARD
2018-01-01,0,31,3,300.09906005859375,R_A4,4,1630.5758056640625,300.09906005859375,52,0.0,0.05057614669203758,STANDARD
2018-01-01,0,31,4,300.2402648925781,R_A4,5,1632.6820068359375,300.2402648925781,52,0.0,0.05310599505901337,STANDARD
2018-01-01,0,32,4,300.1944885253906,R_A4,6,1631.9991455078125,300.1944885253906,52,0.0,0.05351977050304413,STANDARD
2018-01-01,0,32,5,300.3216552734375,R_A4,7,1633.8958740234375,300.3216552734375,52,0.0,0.27631521224975586,STANDARD
2018-01-01,0,32,5,300.5195617675781,R_A4,8,1636.8477783203125,300.5195617675781,51,0.0,0.155490905046463,STANDARD
2018-01-01,0,32,4,300.394775390625,R_A4,9,1634.98681640625,300.394775390625,51,0.0,0.05578142777085304,STANDARD
2018-01-01,0,33,4,300.5374755859375,R_A4,10,1637.1148681640625,300.5374755859375,51,0.0,0.0568411648273468,STANDARD
2018-01-01,0,33,3,300.4107971191406,R_A4,11,1635.2257080078125,300.4107971191406,51,0.0,0.12761302292346954,STANDARD
2018-01-01,0,33,4,300.81951904296875,R_A4,12,1641.3212890625,300.81951904296875,50,0.0,0.06014486402273178,STANDARD
2018-01-01,0,34,4,300.7396545410156,R_A4,13,1640.1300048828125,300.7396545410156,50,0.0,0.05900784954428673,STANDARD
2018-01-01,0,35,4,300.8184814453125,R_A4,14,1641.3056640625,300.8184814453125,50,0.0,0.058046698570251465,STANDARD
2018-01-01,0,35,3,300.699951171875,R_A4,15,1639.5382080078125,300.699951171875,50,0.0,0.19713056087493896,STANDARD
2018-01-01,0,35,2,300.5814514160156,R_A4,16,1637.770751953125,300.5814514160156,50,0.0,0.2216043770313263,STANDARD
2018-01-01,0,35,2,300.9309997558594,R_A4,17,1642.9837646484375,300.9309997558594,49,0.0,0.2303946316242218,STANDARD
2018-01-01,0,35,1,300.8130187988281,R_A4,18,1641.224365234375,300.8130187988281,49,0.0,0.226999431848526,STANDARD
2018-01-01,0,36,28,301.14910888671875,R_A4,19,1646.2362060546875,301.14910888671875,49,0.0,0.05786195397377014,STANDARD
2018-01-01,0,36,27,300.7474060058594,R_A4,20,1640.2457275390625,300.7474060058594,49,0.0,0.6481541991233826,STANDARD
2018-01-01,0,36,27,300.6651916503906,R_A4,21,1639.01953125,300.6651916503906,48,0.0,0.711400032043457,STANDARD
2018-01-01,0,37,27,301.1509704589844,R_A4,22,1646.263916015625,301.1509704589844,48,0.0,0.6481541991233826,STANDARD
2018-01-01,0,38,27,301.4411315917969,R_A4,23,1650.5908203125,301.4411315917969,48,0.0,0.23719872534275055,STANDARD
2018-01-01,0,38,27,301.8118591308594,R_A4,24,1656.1182861328125,301.8118591308594,47,0.0,0.066425621509552,STANDARD
2018-01-01,0,31,1,303.8979187011719,R_A5,1,1685.5947265625,303.8979187011719,20,0.0,1.0,STANDARD
2018-01-01,0,31,2,304.1003112792969,R_A5,2,1687.73046875,304.1003112792969,20,0.0,1.0,STANDARD
2018-01-01,0,31,3,304.3027038574219,R_A5,3,1689.8662109375,304.3027038574219,20,0.0,1.0,STANDARD
2018-01-01,0,31,4,304.5050964355469,R_A5,4,1692.0018310546875,304.5050964355469,20,0.0,1.0,STANDARD
2018-01-01,0,31,5,304.7074890136719,R_A5,5,1694.137451171875,304.7074890136719,20,0.0,1.0,STANDARD
2018-01-01,0,31,6,304.9098815917969,R_A5,6,1696.273193359375,304.9098815917969,20,0.0,1.0,STANDARD
2018-01-01,0,31,7,305.4180603027344,R_A5,7,1698.408935546875,305.4180603027344,20,0.0,1.0,STANDARD
2018-01-01,0,31,8,305.6204528808594,R_A5,8,1700.544677734375,305.6204528808594,20,0.0,1.0,STANDARD
2018-01-01,0,31,11,305.3504638671875,R_A5,9,1700.9210205078125,305.3504638671875,21,0.0,1.0,STANDARD
2018-01-01,0,31,12,305.54132080078125,R_A5,10,1702.93505859375,305.54132080078125,21,0.0,1.0,STANDARD
2018-01-01,0,31,13,305.7441711425781,R_A5,11,1704.94921875,305.7441711425781,21,0.0,1.0,STANDARD
2018-01-01,0,31,14,305.93505859375,R_A5,12,1706.9632568359375,305.93505859375,21,0.0,1.0,STANDARD
2018-01-01,0,31,15,306.12591552734375,R_A5,13,1708.9774169921875,306.12591552734375,21,0.0,1.0,STANDARD
2018-01-01,0,31,16,306.4618225097656,R_A5,14,1710.991455078125,306.4618225097656,21,0.0,1.0,STANDARD
2018-01-01,0,31,17,306.6519470214844,R_A5,15,1712.9976806640625,306.6519470214844,21,0.0,1.0,STANDARD
2018-01-01,0,31,18,306.77471923828125,R_A5,16,1714.29296875,306.77471923828125,21,0.0,1.0,STANDARD
2018-01-01,0,31,25,306.7790222167969,R_A5,17,1715.99609375,306.7790222167969,21,0.0,1.0,STANDARD
2018-01-01,0,31,26,306.987548828125,R_A5,18,1718.1964111328125,306.987548828125,21,0.0,1.0,STANDARD
2018-01-01,0,31,27,307.50189208984375,R_A5,19,1720.396728515625,307.50189208984375,21,0.0,1.0,STANDARD
2018-01-01,0,31,28,307.7104187011719,R_A5,20,1722.5970458984375,307.7104187011719,21,0.0,1.0,STANDARD
2018-01-01,0,31,29,307.9189758300781,R_A5,21,1724.79736328125,307.9189758300781,21,0.0,1.0,STANDARD
2018-01-01,0,17,1,305.0221862792969,R_A6,1,1694.231689453125,305.0221862792969,42,0.0,1.0,STANDARD
2018-01-01,0,17,2,305.1669006347656,R_A6,2,1695.7586669921875,305.1669006347656,42,0.0,1.0,STANDARD
2018-01-01,0,17,3,305.3116149902344,R_A6,3,1697.28564453125,305.3116149902344,42,0.0,1.0,STANDARD
2018-01-01,0,17,4,305.4563293457031,R_A6,4,1698.8126220703125,305.4563293457031,42,0.0,1.0,STANDARD
2018-01-01,0,17,5,305.60101318359375,R_A6,5,1700.339599609375,305.60101318359375,42,0.0,1.0,STANDARD
2018-01-01,0,17,6,305.7457275390625,R_A6,6,1701.8665771484375,305.7457275390625,42,0.0,1.0,STANDARD
2018-01-01,0,17,7,305.5914001464844,R_A6,7,1703.3935546875,305.5914001464844,42,0.0,1.0,STANDARD
2018-01-01,0,17,8,305.736083984375,R_A6,8,1704.9205322265625,305.736083984375,42,0.0,1.0,STANDARD
2018-01-01,0,17,9,306.17987060546875,R_A6,9,1706.447509765625,306.17987060546875,42,0.0,1.0,STANDARD
2018-01-01,0,17,10,306.3245849609375,R_A6,10,1707.974365234375,306.3245849609375,42,0.0,1.0,STANDARD
2018-01-01,0,17,11,306.2001953125,R_A6,11,1709.8873291015625,306.2001953125,42,0.0,1.0,STANDARD
2018-01-01,0,17,12,306.4180603027344,R_A6,12,1712.1861572265625,306.4180603027344,42,0.0,1.0,STANDARD
2018-01-01,0,17,13,306.64788818359375,R_A6,13,1714.485107421875,306.64788818359375,42,0.0,1.0,STANDARD
2018-01-01,0,17,14,306.86578369140625,R_A6,14,1716.783935546875,306.86578369140625,42,0.0,1.0,STANDARD
2018-01-01,0,17,15,307.0836486816406,R_A6,15,1719.082763671875,307.0836486816406,42,0.0,1.0,STANDARD
2018-01-01,0,17,16,307.446533203125,R_A6,16,1721.381591796875,307.446533203125,42,0.0,1.0,STANDARD
2018-01-01,0,17,17,307.6643981933594,R_A6,17,1723.680419921875,307.6643981933594,42,0.0,1.0,STANDARD
2018-01-01,0,17,18,307.80340576171875,R_A6,18,1725.1470947265625,307.80340576171875,42,0.0,1.0,STANDARD
2018-01-01,0,17,25,307.7568664550781,R_A6,19,1726.3133544921875,307.7568664550781,42,0.0,1.0,STANDARD
2018-01-01,0,17,26,308.2236022949219,R_A6,20,1728.011474609375,308.2236022949219,42,0.0,1.0,STANDARD
2018-01-01,0,17,27,308.384521484375,R_A6,21,1729.70947265625,308.384521484375,42,0.0,1.0,STANDARD
2018-01-01,0,17,28,308.54547119140625,R_A6,22,1731.4075927734375,308.54547119140625,42,0.0,1.0,STANDARD
2018-01-01,0,17,29,308.400634765625,R_A6,23,1733.105712890625,308.400634765625,42,0.0,1.0,STANDARD
2018-03-01,0,22,1,298.38311767578125,R_A2,1,1639.1199951171875,298.38311767578125,30,0.0,0.05292046442627907,STANDARD
2018-03-01,0,22,2,298.4991149902344,R_A2,2,1640.850830078125,298.4991149902344,30,0.0,0.05431021749973297,STANDARD
2018-03-01,0,22,3,298.6151123046875,R_A2,3,1642.58154296875,298.6151123046875,30,0.0,0.05657855421304703,STANDARD
2018-03-01,0,22,4,298.7311096191406,R_A2,4,1644.312255859375,298.7311096191406,30,0.0,0.061575278639793396,STANDARD
2018-03-01,0,22,5,298.8471374511719,R_A2,5,1646.0430908203125,298.8471374511719,30,0.0,0.06457249820232391,STANDARD
2018-03-01,0,22,6,299.0013732910156,R_A2,6,1647.77392578125,299.0013732910156,30,0.0,0.6558771133422852,STANDARD
2018-03-01,0,22,7,299.447021484375,R_A2,7,1649.5047607421875,299.447021484375,30,0.0,0.8485773801803589,STANDARD
2018-03-01,0,22,8,299.65185546875,R_A2,8,1651.2354736328125,299.65185546875,30,0.0,0.6483563780784607,STANDARD
2018-03-01,0,22,9,299.80596923828125,R_A2,9,1652.96630859375,299.80596923828125,30,0.0,0.12515221536159515,STANDARD
2018-03-01,0,22,10,299.9432067871094,R_A2,10,1654.6971435546875,299.9432067871094,30,0.0,0.1636088490486145,STANDARD
2018-03-01,0,22,11,299.99859619140625,R_A2,11,1656.586181640625,299.99859619140625,30,0.0,0.06649337708950043,STANDARD
2018-03-01,0,22,12,300.14617919921875,R_A2,12,1658.633544921875,300.14617919921875,30,0.0,0.06507741659879684,STANDARD
2018-03-01,0,22,13,300.3707580566406,R_A2,13,1660.680908203125,300.3707580566406,30,0.0,0.422907292842865,STANDARD
2018-03-01,0,22,14,300.5091247558594,R_A2,14,1662.7283935546875,300.5091247558594,30,0.0,0.46199584007263184,STANDARD
2018-03-01,0,22,15,300.651611328125,R_A2,15,1664.7757568359375,300.651611328125,30,0.0,0.8908534646034241,STANDARD
2018-03-01,0,22,16,300.7920837402344,R_A2,16,1666.8232421875,300.7920837402344,30,0.0,0.8884459733963013,STANDARD
2018-03-01,0,22,16,301.16131591796875,R_A2,17,1672.6527099609375,301.16131591796875,29,0.0,0.9468509554862976,STANDARD
2018-03-01,0,22,17,301.3044738769531,R_A2,18,1674.7882080078125,301.3044738769531,29,0.0,0.9387567043304443,STANDARD
2018-03-01,0,22,18,301.4239501953125,R_A2,19,1676.5704345703125,301.4239501953125,29,0.0,0.9818834662437439,STANDARD
2018-03-01,0,22,25,302.99017333984375,R_A2,20,1678.16748046875,302.99017333984375,29,-8.966573594726412e-10,1.0,STANDARD
2018-03-01,0,22,26,302.9359130859375,R_A2,21,1679.9234619140625,302.9359130859375,29,0.0,0.8278959393501282,STANDARD
2018-03-01,0,22,27,303.1485595703125,R_A2,22,1681.679443359375,303.1485595703125,29,-2.0053809958106572e-14,1.0,STANDARD
2018-03-01,0,22,28,303.38421630859375,R_A2,23,1683.435302734375,303.38421630859375,29,-1.3907555933712762e-13,1.0,STANDARD
2018-03-01,0,22,29,303.1787109375,R_A2,24,1685.1912841796875,303.1787109375,29,-9.292024927276543e-10,1.0,STANDARD
2018-04-28,0,31,1,280.98858642578125,R_A5,1,1685.5947265625,280.98858642578125,20,-1.7747154856806446e-09,0.9999999403953552,STANDARD
2018-04-28,0,31,2,281.1906433105469,R_A5,2,1687.73046875,281.1906433105469,20,-1.7620767067683119e-09,0.9999999403953552,STANDARD
2018-04-28,0,31,3,281.3926086425781,R_A5,3,1689.8662109375,281.3926086425781,20,-1.6675827385626008e-09,0.9999999403953552,STANDARD
2018-04-28,0,31,4,281.5945129394531,R_A5,4,1692.0018310546875,281.5945129394531,20,-1.8031041104649148e-09,0.9999999403953552,STANDARD
2018-04-28,0,31,5,281.7962646484375,R_A5,5,1694.137451171875,281.7962646484375,20,-8.80242156942046e-10,1.0,STANDARD
2018-04-28,0,31,6,281.9981384277344,R_A5,6,1696.273193359375,281.9981384277344,20,-9.667957545644867e-10,1.0,STANDARD
2018-04-28,0,31,7,282.505126953125,R_A5,7,1698.408935546875,282.505126953125,20,-9.077079365926721e-12,1.0,STANDARD
2018-04-28,0,31,8,282.7168884277344,R_A5,8,1700.544677734375,282.7168884277344,20,-2.6326826135791848e-11,1.0,STANDARD
2018-04-28,0,31,11,277.85076904296875,R_A5,9,1700.9210205078125,277.85076904296875,21,1.2113686789771982e-11,1.0,STANDARD
2018-04-28,0,31,12,278.0627746582031,R_A5,10,1702.93505859375,278.0627746582031,21,1.0791830970524607e-11,1.0,STANDARD
2018-04-28,0,31,13,278.265869140625,R_A5,11,1704.94921875,278.265869140625,21,7.807140892969466e-13,1.0,STANDARD
2018-04-28,0,31,14,278.45843505859375,R_A5,12,1706.9632568359375,278.45843505859375,21,4.393062736501863e-12,1.0,STANDARD
2018-04-28,0,31,15,278.6536865234375,R_A5,13,1708.9774169921875,278.6536865234375,21,2.004139042222075e-12,1.0,STANDARD
2018-04-28,0,31,16,278.9983825683594,R_A5,14,1710.991455078125,278.9983825683594,21,2.6364059047857824e-13,1.0,STANDARD
2018-04-28,0,31,17,279.19635009765625,R_A5,15,1712.9976806640625,279.19635009765625,21,3.433727911381079e-13,1.0,STANDARD
2018-04-28,0,31,18,279.3191833496094,R_A5,16,1714.29296875,279.3191833496094,21,1.6077003823274788e-13,1.0,STANDARD
2018-04-28,0,31,25,282.70703125,R_A5,17,1715.99609375,282.70703125,21,-1.8061186227158466e-12,1.0,STANDARD
2018-04-28,0,31,26,282.89263916015625,R_A5,18,1718.1964111328125,282.89263916015625,21,-1.8060560642504941e-12,1.0,STANDARD
2018-04-28,0,31,27,282.9478759765625,R_A5,19,1720.396728515625,282.9478759765625,21,-1.0522431111658313e-14,1.0,STANDARD
2018-04-28,0,31,28,282.6427917480469,R_A5,20,1722.5970458984375,282.6427917480469,21,-4.042893582219969e-19,1.0,STANDARD
2018-04-28,0,31,29,286.294677734375,R_A5,21,1724.79736328125,286.294677734375,21,1.6369568280300568e-19,1.0,STANDARD
2018-07-03,0,28,1,282.7315673828125,R_A3,1,1608.731201171875,282.7315673828125,41,0.0,0.6491686105728149,STANDARD
2018-07-03,0,28,2,282.85528564453125,R_A3,2,1610.7086181640625,282.85528564453125,41,0.0,0.22825483977794647,STANDARD
2018-07-03,0,28,3,282.9872741699219,R_A3,3,1612.6861572265625,282.9872741699219,41,0.0,0.13253578543663025,STANDARD
2018-07-03,0,29,3,282.3804931640625,R_A3,4,1604.60009765625,282.3804931640625,41,0.0,0.1655556559562683,STANDARD
2018-07-03,0,29,4,282.5189514160156,R_A3,5,1606.674072265625,282.5189514160156,41,0.0,0.6515536308288574,STANDARD
2018-07-03,0,29,5,282.826904296875,R_A3,6,1608.7479248046875,282.826904296875,41,0.0,0.8034135699272156,STANDARD
2018-07-03,0,29,6,282.96575927734375,R_A3,7,1610.82177734375,282.96575927734375,41,0.0,0.6500789523124695,STANDARD
2018-07-03,0,29,7,283.18505859375,R_A3,8,1612.8956298828125,283.18505859375,41,0.0,0.19630244374275208,STANDARD
2018-07-03,0,29,8,283.3236999511719,R_A3,9,1614.969482421875,283.3236999511719,41,0.0,0.19751906394958496,STANDARD
2018-07-03,0,29,9,283.57855224609375,R_A3,10,1617.04345703125,283.57855224609375,41,0.0,0.7896981239318848,STANDARD
2018-07-03,0,29,10,284.97332763671875,R_A3,11,1619.1173095703125,284.97332763671875,41,0.0,0.7968062162399292,STANDARD
2018-07-03,0,29,11,292.1849365234375,R_A3,12,1621.282470703125,292.1849365234375,41,0.0,0.048236336559057236,STANDARD
2018-07-03,0,29,12,292.3359375,R_A3,13,1623.5390625,292.3359375,41,0.0,0.05471065267920494,STANDARD
2018-07-03,0,29,13,292.487548828125,R_A3,14,1625.795654296875,292.487548828125,41,0.0,0.36371877789497375,STANDARD
2018-07-03,0,29,14,292.6839599609375,R_A3,15,1628.0521240234375,292.6839599609375,41,0.0,0.2507404088973999,STANDARD
2018-07-03,0,29,15,293.0813293457031,R_A3,16,1630.30859375,293.0813293457031,41,0.0,0.4914296269416809,STANDARD
2018-07-03,0,29,16,293.2098693847656,R_A3,17,1632.165283203125,293.2098693847656,41,0.0,0.7969134449958801,STANDARD
2018-07-03,0,29,25,287.32818603515625,R_A3,18,1634.6761474609375,287.32818603515625,41,0.0,0.37335205078125,STANDARD
2018-07-03,0,29,26,287.5559387207031,R_A3,19,1638.168212890625,287.5559387207031,41,0.0,0.044238295406103134,STANDARD
2018-07-03,0,29,27,287.7892761230469,R_A3,20,1641.6602783203125,287.7892761230469,41,0.0,0.05179562419652939,STANDARD
2018-07-03,0,29,28,288.0223388671875,R_A3,21,1645.15234375,288.0223388671875,41,0.0,0.18899647891521454,STANDARD
2018-07-03,0,29,29,288.2542419433594,R_A3,22,1648.6444091796875,288.2542419433594,41,0.0,0.059025414288043976,STANDARD
2018-09-12,0,30,1,279.2340087890625,R_A4,1,1632.0362548828125,279.2340087890625,52,0.0,0.05120013654232025,STANDARD
2018-09-12,0,31,1,279.1149597167969,R_A4,2,1626.3634033203125,279.1149597167969,52,0.0,0.0460045151412487,STANDARD
2018-09-12,0,31,2,279.2553405761719,R_A4,3,1628.469482421875,279.2553405761719,52,0.0,0.04907328635454178,STANDARD
2018-09-12,0,31,3,279.3956604003906,R_A4,4,1630.5758056640625,279.3956604003906,52,0.0,0.050901323556900024,STANDARD
2018-09-12,0,31,4,279.5359802246094,R_A4,5,1632.6820068359375,279.5359802246094,52,0.0,0.05339694768190384,STANDARD
2018-09-12,0,32,4,279.72650146484375,R_A4,6,1631.9991455078125,279.72650146484375,52,0.0,0.05351356044411659,STANDARD
2018-09-12,0,32,5,279.8620910644531,R_A4,7,1633.8958740234375,279.8620910644531,52,0.0,0.2736946940422058,STANDARD
2018-09-12,0,32,5,279.8054504394531,R_A4,8,1636.8477783203125,279.8054504394531,51,0.0,0.15598170459270477,STANDARD
2018-09-12,0,32,4,279.681640625,R_A4,9,1634.98681640625,279.681640625,51,0.0,0.05595624819397926,STANDARD
2018-09-12,0,33,4,280.0950622558594,R_A4,10,1637.1148681640625,280.0950622558594,51,0.0,0.05707084760069847,STANDARD
2018-09-12,0,33,3,279.96923828125,R_A4,11,1635.2257080078125,279.96923828125,51,0.0,0.12829233705997467,STANDARD
2018-09-12,0,33,4,280.285888671875,R_A4,12,1641.3212890625,280.285888671875,50,0.0,0.060268741101026535,STANDARD
2018-09-12,0,34,4,280.4385681152344,R_A4,13,1640.1300048828125,280.4385681152344,50,0.0,0.05913052335381508,STANDARD
2018-09-12,0,35,4,280.676513671875,R_A4,14,1641.3056640625,280.676513671875,50,0.0,0.05813857913017273,STANDARD
2018-09-12,0,35,3,280.5588684082031,R_A4,15,1639.5382080078125,280.5588684082031,50,0.0,0.197372168302536,STANDARD
2018-09-12,0,35,2,280.4411926269531,R_A4,16,1637.770751953125,280.4411926269531,50,0.0,0.22194384038448334,STANDARD
2018-09-12,0,35,2,280.723876953125,R_A4,17,1642.9837646484375,280.723876953125,49,0.0,0.23053143918514252,STANDARD
2018-09-12,0,35,1,280.6064453125,R_A4,18,1641.224365234375,280.6064453125,49,0.0,0.22713114321231842,STANDARD
2018-09-12,0,36,28,279.45556640625,R_A4,19,1646.2362060546875,279.45556640625,49,0.0,0.05905452370643616,STANDARD
2018-09-12,0,36,27,279.0688171386719,R_A4,20,1640.2457275390625,279.0688171386719,49,0.0,0.6499777436256409,STANDARD
2018-09-12,0,36,27,278.9583740234375,R_A4,21,1639.01953125,278.9583740234375,48,0.0,0.7105003595352173,STANDARD
2018-09-12,0,37,27,279.5570068359375,R_A4,22,1646.263916015625,279.5570068359375,48,0.0,0.6536082625389099,STANDARD
2018-09-12,0,38,27,280.0882263183594,R_A4,23,1650.5908203125,280.0882263183594,48,0.0,0.23968158662319183,STANDARD
2018-09-12,0,38,27,280.26593017578125,R_A4,24,1656.1182861328125,280.26593017578125,47,0.0,0.07058484107255936,STANDARD
2018-11-07,0,17,1,276.986083984375,R_A6,1,1694.231689453125,276.986083984375,42,-1.8628267331455284e-12,1.0,STANDARD
2018-11-07,0,17,2,277.1304016113281,R_A6,2,1695.7586669921875,277.1304016113281,42,-9.095415393067796e-13,1.0,STANDARD
2018-11-07,0,17,3,277.2732849121094,R_A6,3,1697.28564453125,277.2732849121094,42,-6.687349242071039e-13,1.0,STANDARD
2018-11-07,0,17,4,277.4140930175781,R_A6,4,1698.8126220703125,277.4140930175781,42,-5.907793243324633e-13,1.0,STANDARD
2018-11-07,0,17,5,277.55413818359375,R_A6,5,1700.339599609375,277.55413818359375,42,-7.761157168328925e-13,1.0,STANDARD
2018-11-07,0,17,6,277.6957092285156,R_A6,6,1701.8665771484375,277.6957092285156,42,-3.535594386705476e-11,1.0,STANDARD
2018-11-07,0,17,7,277.5462341308594,R_A6,7,1703.3935546875,277.5462341308594,42,-5.788874588019688e-11,1.0,STANDARD
2018-11-07,0,17,8,277.6910095214844,R_A6,8,1704.9205322265625,277.6910095214844,42,-5.3946212080768774e-11,1.0,STANDARD
2018-11-07,0,17,9,278.1623229980469,R_A6,9,1706.447509765625,278.1623229980469,42,-2.2055413051447204e-12,1.0,STANDARD
