ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,4908777,855841,615242,429039,60408656,0,0,0,0,0
Valysar,CentralSouth,50835446,9884961,7401641,5161535,726744167,0,0,0,0,0
Valysar,CentralNorth,30427750,5243758,3821627,2665012,375233717,0,0,0,0,0
Valysar,NorthHorst,3233577,301401,117575,72220,14147993,24619636,3062292,1947396,452882752,69291
Valysar,CentralRamp,13747335,2101422,1422886,992250,139708742,0,0,0,0,0
Valysar,CentralHorst,81298016,13887349,10584266,7380939,1039236210,0,0,0,0,0
Valysar,EastLowland,288978,72408,25597,17850,2513251,0,0,0,0,0
Therys,WestLowland,2193689,419783,200514,139828,19687829,0,0,0,0,0
Therys,CentralSouth,5505494,1246077,737733,514458,72435748,0,0,0,0,0
Therys,CentralNorth,13614066,2874735,1654466,1153742,162446871,0,0,0,0,0
Therys,NorthHorst,5444409,852111,319553,196286,38452361,17247277,2870586,1845234,429124206,65656
Therys,CentralRamp,6771661,1512117,1123624,783560,110325194,0,0,0,0,0
Therys,CentralHorst,25651843,6376938,4892846,3412026,480413320,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,252999,32899,7778,5424,763672,0,0,0,0,0
Volon,CentralSouth,18642826,3183750,1844806,1286476,181135799,0,0,0,0,0
Volon,CentralNorth,2230093,264093,86568,60368,8499870,0,0,0,0,0
Volon,NorthHorst,4359855,800358,575667,353604,69271021,2929122,542530,482865,112294263,17181
Volon,CentralRamp,10336345,1839552,1351299,942328,132679851,0,0,0,0,0
Volon,CentralHorst,75037188,13364281,10202397,7114642,1001741653,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
