FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WIIP_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATPV_TOTAL,HCPV_GAS,HCPV_TOTAL,REGION,ZONE
1,418814.0,0.0,418814.0,84912786.0,0.0,58977385.0,58977385.0,88406519.0,600712.0,87805807.0,0.0,600712.0,WestLowland,Valysar
2,5169641.0,0.0,5169641.0,15127022.0,0.0,727988832.0,727988832.0,23056113.0,7412445.0,15643668.0,0.0,7412445.0,CentralSouth,Valysar
3,2641821.0,0.0,2641821.0,12341448.0,-0.0,372021187.0,372021187.0,16549956.0,3788083.0,12761873.0,0.0,3788083.0,CentralNorth,Valysar
4,81400.0,65486.0,146886.0,2961646.0,427189591.0,15947881.0,443137472.0,5035276.0,132560.0,3063224.0,1839492.0,1972052.0,NorthHorst,Valysar
5,975196.0,0.0,975196.0,681349.0,0.0,137327050.0,137327050.0,2103732.0,1398916.0,704816.0,0.0,1398916.0,CentralRamp,Valysar
6,7270742.0,0.0,7270742.0,6943017.0,0.0,1023865837.0,1023865837.0,17612712.0,10431376.0,7181336.0,0.0,10431376.0,CentralHorst,Valysar
7,18222.0,0.0,18222.0,38384303.0,0.0,2566036.0,2566036.0,39703660.0,26127.0,39677533.0,0.0,26127.0,EastLowland,Valysar
8,150435.0,0.0,150435.0,107992539.0,0.0,21184271.0,21184271.0,111886556.0,215738.0,111670817.0,0.0,215738.0,WestLowland,Therys
9,526347.0,0.0,526347.0,5752536.0,0.0,74120190.0,74120190.0,6703940.0,754581.0,5949358.0,0.0,754581.0,CentralSouth,Therys
10,1172445.0,0.0,1172445.0,12537820.0,0.0,165103722.0,165103722.0,14645584.0,1680897.0,12964686.0,0.0,1680897.0,CentralNorth,Therys
11,196634.0,65138.0,261773.0,4246192.0,423070381.0,38524841.0,461595222.0,6532101.0,320208.0,4391617.0,1820276.0,2140484.0,NorthHorst,Therys
12,784179.0,0.0,784179.0,376318.0,0.0,110428093.0,110428093.0,1513861.0,1124600.0,389261.0,0.0,1124600.0,CentralRamp,Therys
13,3405951.0,0.0,3405951.0,5136761.0,0.0,479626088.0,479626088.0,10198586.0,4886032.0,5312554.0,0.0,4886032.0,CentralHorst,Therys
14,0.0,0.0,0.0,17918055.0,0.0,0.0,0.0,18517943.0,0.0,18517943.0,0.0,0.0,EastLowland,Therys
15,5755.0,0.0,5755.0,78592699.0,0.0,810391.0,810391.0,81266892.0,8251.0,81258641.0,0.0,8251.0,WestLowland,Volon
16,1266356.0,0.0,1266356.0,35133233.0,-0.0,178328296.0,178328296.0,38145105.0,1815395.0,36329711.0,0.0,1815395.0,CentralSouth,Volon
17,62030.0,0.0,62030.0,6406289.0,-0.0,8735026.0,8735026.0,6713094.0,88920.0,6624174.0,0.0,88920.0,CentralNorth,Volon
18,352340.0,17430.0,369770.0,1596906.0,112829189.0,69030767.0,181859955.0,2710429.0,573777.0,1651514.0,485138.0,1058915.0,NorthHorst,Volon
19,931235.0,0.0,931235.0,1024203.0,0.0,131136558.0,131136558.0,2394506.0,1335185.0,1059321.0,0.0,1335185.0,CentralRamp,Volon
20,6952361.0,0.0,6952361.0,9113804.0,0.0,979031510.0,979031510.0,19396962.0,9971118.0,9425845.0,0.0,9971118.0,CentralHorst,Volon
21,0.0,0.0,0.0,34282178.0,0.0,0.0,0.0,35439425.0,0.0,35439425.0,0.0,0.0,EastLowland,Volon
