Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:57:02
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       261979158.06         44244247.61         34542197.87         21724652.39
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  261979158.06         44244247.61         34542197.87         21724652.39
MidReek    1                       209081110.91         41157226.46         33581373.62         21120360.41
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  209081110.91         41157226.46         33581373.62         21120360.41
LowerReek  1                       137728990.22         28468278.43         23015702.66         14475284.45
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  137728990.22         28468278.43         23015702.66         14475284.45
Totals     1                       608789259.19        113869752.49         91139274.16         57320297.25
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  608789259.19        113869752.49         91139274.16         57320297.25
