Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:54:41
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       270281781.69         44172893.93         33396204.02         21003901.55
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  270281781.69         44172893.93         33396204.02         21003901.55
MidReek    1                       208274470.65         42493656.84         34963998.59         21989935.86
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  208274470.65         42493656.84         34963998.59         21989935.86
LowerReek  1                       144488754.70         30038769.32         25117087.75         15796910.27
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  144488754.70         30038769.32         25117087.75         15796910.27
Totals     1                       623045007.04        116705320.09         93477290.37         58790747.68
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  623045007.04        116705320.09         93477290.37         58790747.68
