FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WATER_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATER_PORV,HCPV_GAS,HCPV_TOTAL
1,24441468.0,0,24441468.0,48659586.0,0.0,4497230158.0,4497230158.0,89137755.0,38989915.0,50147840.0,0.0,38989915.0
2,0.0,0,0.0,68579327.0,0.0,0.0,0.0,70686860.0,0.0,70686860.0,0.0,0.0
3,19770367.0,0,19770367.0,44634594.0,0.0,3637747548.0,3637747548.0,77529359.0,31532189.0,45997170.0,0.0,31532189.0
4,0.0,0,0.0,67589491.0,0.0,0.0,0.0,69661856.0,0.0,69661856.0,0.0,0.0
5,13835149.0,0,13835149.0,36334818.0,0.0,2545667363.0,2545667363.0,59506555.0,22063273.0,37443282.0,0.0,22063273.0
6,0.0,0,0.0,45619373.0,0.0,0.0,0.0,47016257.0,0.0,47016257.0,0.0,0.0
