ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,7859800,1225838,826558,576400,81157121
Valysar,CentralSouth,52492457,10301025,8145824,5680491,799813120
Valysar,CentralNorth,30998053,5399749,3742573,2609883,367471600
Valysar,NorthHorst,2711890,300950,102316,62848,12311889
Valysar,CentralRamp,13654800,2406478,1902654,1326816,186815728
Valysar,CentralHorst,84679817,13478367,10002715,6975394,982135565
Valysar,EastLowland,4373713,862235,491768,342934,48285158
Therys,WestLowland,4625803,794771,405068,282475,39772417
Therys,CentralSouth,5937752,1546508,1082338,754768,106271392
Therys,CentralNorth,16455442,2959792,1717905,1197981,168675777
Therys,NorthHorst,4633310,669168,248835,152847,29942784
Therys,CentralRamp,6613909,1403500,1066345,743616,104701126
Therys,CentralHorst,28652977,6964608,5461644,3808678,536261870
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,968249,184001,132247,92223,12984943
Volon,CentralSouth,33090301,6365244,5114234,3566411,502150724
Volon,CentralNorth,4059292,532374,249819,174212,24528987
Volon,NorthHorst,3274699,669667,514194,315844,61873808
Volon,CentralRamp,12692634,2159624,1565924,1091997,153753183
Volon,CentralHorst,80443897,13685070,10168760,7091185,998438936
Volon,EastLowland,0,0,0,0,0
