order,utm_x,utm_y,measured_depth,true_vertical_depth,zone,pressure,swat,sgas,soil,valid_zone,is_active,i,j,k,well,time,report_step,observed,error
0,460994.9,5933813.29,1697.9,1648.9,Valysar,298.7157287597656,0.0661349818110466,0.0,0.9338650181889534,True,True,21,29,2,R_A2,2018-03-01,1,299.23,3.0
0,462753.44,5932869.64,1673.4,1624.4,Therys,283.5196838378906,0.05719797313213349,0.0,0.9428020268678664,True,True,28,40,11,R_A3,2018-07-03,1,298.52,3.0
1,462753.44,5932869.64,1690.7,1641.7,Volon,284.3885803222656,0.05863109976053237,0.0,0.9413689002394676,True,True,28,40,28,R_A3,2018-07-03,1,280.43,3.0
0,464008.82200000004,5931878.919,2578.7,1634.5379999999998,Valysar,276.3768310546875,0.06291045993566513,0.0,0.9370895400643348,True,True,31,50,3,R_A4,2018-09-12,1,288.6,3.0
1,464291.761,5932429.155,3197.5,1643.655,Volon,281.7432556152344,0.8385096788406372,0.0,0.1614903211593628,True,True,35,48,29,R_A4,2018-09-12,1,282.13,3.0
0,461519.21,5935692.65,1737.8,1688.8,Valysar,280.21102905273443,1.0,-1.1318480874766836e-11,1.1318480874766836e-11,True,True,30,19,2,R_A5,2018-04-28,1,278.7,3.0
1,461519.21,5935692.65,1769.1,1720.1,Volon,279.61489868164057,1.0,-1.9807587644735114e-13,1.9807587644735114e-13,True,True,30,20,27,R_A5,2018-04-28,1,286.55,3.0
0,461292.74,5931883.26,1759.9,1710.9,Therys,274.834716796875,1.0,-5.113211625482928e-14,5.113211625482928e-14,True,True,16,41,10,R_A6,2018-11-07,1,280.85,3.0
1,461292.74,5931883.26,1777.4,1728.4,Volon,276.82534790039057,1.0,-4.0436831976657745e-15,4.0436831976657745e-15,True,True,16,41,27,R_A6,2018-11-07,1,286.41,3.0
