SGAS,DEPTH,CONJPOS,CONIPOS,CONKPOS,CONBPRES,SWAT,CONIDX,WELLMODEL,WELL,DRAWDOWN,DATE,PRESSURE
0.0,1672.8612060546875,29,22,18,302.9352722167969,0.9273102283477783,19,STANDARD,R_A2,0,2018-01-01,302.9352722167969
0.0,1673.98291015625,29,22,19,303.0105285644531,0.9171352386474609,20,STANDARD,R_A2,0,2018-01-01,303.0105285644531
0.0,1675.064208984375,29,22,27,303.08306884765625,0.7723549008369446,21,STANDARD,R_A2,0,2018-01-01,303.08306884765625
0.0,1676.859619140625,29,22,28,303.2035217285156,1.0,22,STANDARD,R_A2,0,2018-01-01,303.2035217285156
0.0,1678.655029296875,29,22,29,303.323974609375,0.6914278268814087,23,STANDARD,R_A2,0,2018-01-01,303.323974609375
0.0,1680.450439453125,29,22,30,303.4444580078125,0.8180651068687439,24,STANDARD,R_A2,0,2018-01-01,303.4444580078125
0.0,1682.245849609375,29,22,31,303.8863525390625,1.0,25,STANDARD,R_A2,0,2018-01-01,303.8863525390625
0.0,1611.8099365234375,41,28,1,298.8414001464844,0.6481541991233826,1,STANDARD,R_A3,0,2018-01-01,298.8414001464844
0.0,1613.77734375,41,28,2,298.9732666015625,0.3028906285762787,2,STANDARD,R_A3,0,2018-01-01,298.9732666015625
0.0,1615.74462890625,41,28,3,299.1051330566406,0.22406497597694397,3,STANDARD,R_A3,0,2018-01-01,299.1051330566406
0.0,1617.7120361328125,41,28,4,299.23699951171875,0.1993159055709839,4,STANDARD,R_A3,0,2018-01-01,299.23699951171875
0.0,1619.6793212890625,41,28,5,299.3688659667969,0.8042736053466797,5,STANDARD,R_A3,0,2018-01-01,299.3688659667969
0.0,1607.647705078125,41,29,5,298.5624694824219,0.8029299974441528,6,STANDARD,R_A3,0,2018-01-01,298.5624694824219
0.0,1609.747802734375,41,29,6,298.7032165527344,0.6481541991233826,7,STANDARD,R_A3,0,2018-01-01,298.7032165527344
0.0,1611.847900390625,41,29,7,298.8439636230469,0.1946839690208435,8,STANDARD,R_A3,0,2018-01-01,298.8439636230469
0.0,1613.947998046875,41,29,8,298.9847106933594,0.1968790739774704,9,STANDARD,R_A3,0,2018-01-01,298.9847106933594
0.0,1616.048095703125,41,29,9,299.1254577636719,0.6481541991233826,10,STANDARD,R_A3,0,2018-01-01,299.1254577636719
0.0,1618.148193359375,41,29,10,299.2662353515625,0.27375084161758423,11,STANDARD,R_A3,0,2018-01-01,299.2662353515625
0.0,1620.3173828125,41,29,11,299.41162109375,0.048003941774368286,12,STANDARD,R_A3,0,2018-01-01,299.41162109375
0.0,1622.5556640625,41,29,12,299.5616760253906,0.0525662861764431,13,STANDARD,R_A3,0,2018-01-01,299.5616760253906
0.0,1624.7939453125,41,29,13,299.71173095703125,0.36830243468284607,14,STANDARD,R_A3,0,2018-01-01,299.71173095703125
0.0,1629.2706298828125,41,29,15,300.0118408203125,0.5003867745399475,15,STANDARD,R_A3,0,2018-01-01,300.0118408203125
0.0,1630.994140625,41,29,16,300.12738037109375,0.7956786751747131,16,STANDARD,R_A3,0,2018-01-01,300.12738037109375
0.0,1633.32080078125,41,29,27,300.2833557128906,1.0,17,STANDARD,R_A3,0,2018-01-01,300.2833557128906
0.0,1636.765380859375,41,29,28,300.5143127441406,0.041495636105537415,18,STANDARD,R_A3,0,2018-01-01,300.5143127441406
0.0,1640.2099609375,41,29,29,300.7452697753906,0.09036488831043243,19,STANDARD,R_A3,0,2018-01-01,300.7452697753906
0.0,1643.654541015625,41,29,30,300.97625732421875,1.0,20,STANDARD,R_A3,0,2018-01-01,300.97625732421875
0.0,1647.09912109375,41,29,31,301.2072448730469,0.20150059461593628,21,STANDARD,R_A3,0,2018-01-01,301.2072448730469
0.0,1632.885498046875,52,30,1,300.2541809082031,0.049815159291028976,1,STANDARD,R_A4,0,2018-01-01,300.2541809082031
0.0,1627.38818359375,52,31,1,299.8856201171875,0.04750756546854973,2,STANDARD,R_A4,0,2018-01-01,299.8856201171875
0.0,1629.5394287109375,52,31,2,300.02984619140625,0.08361480385065079,3,STANDARD,R_A4,0,2018-01-01,300.02984619140625
0.0,1631.690673828125,52,31,3,300.174072265625,0.05175359919667244,4,STANDARD,R_A4,0,2018-01-01,300.174072265625
0.0,1633.8419189453125,52,31,4,300.31829833984375,0.053426168859004974,5,STANDARD,R_A4,0,2018-01-01,300.31829833984375
0.0,1632.4410400390625,52,32,4,300.2243957519531,0.05349874496459961,6,STANDARD,R_A4,0,2018-01-01,300.2243957519531
0.0,1634.399658203125,52,32,5,300.355712890625,0.12575583159923553,7,STANDARD,R_A4,0,2018-01-01,300.355712890625
0.0,1635.2271728515625,51,32,5,300.41119384765625,0.05462250858545303,8,STANDARD,R_A4,0,2018-01-01,300.41119384765625
0.0,1637.2437744140625,51,33,5,300.54638671875,0.05556119978427887,9,STANDARD,R_A4,0,2018-01-01,300.54638671875
0.0,1635.3359375,51,33,4,300.41845703125,0.05466891825199127,10,STANDARD,R_A4,0,2018-01-01,300.41845703125
0.0,1641.497314453125,50,33,5,300.83160400390625,0.1238207295536995,11,STANDARD,R_A4,0,2018-01-01,300.83160400390625
0.0,1641.80419921875,50,34,5,300.8521728515625,0.23161694407463074,12,STANDARD,R_A4,0,2018-01-01,300.8521728515625
0.0,1639.8084716796875,50,34,4,300.7183532714844,0.05909157916903496,13,STANDARD,R_A4,0,2018-01-01,300.7183532714844
0.0,1637.812744140625,50,34,3,300.58453369140625,0.09247362613677979,14,STANDARD,R_A4,0,2018-01-01,300.58453369140625
0.0,1639.9207763671875,50,35,3,300.72589111328125,0.09701932966709137,15,STANDARD,R_A4,0,2018-01-01,300.72589111328125
0.0,1642.8179931640625,49,35,3,300.920166015625,0.13293306529521942,16,STANDARD,R_A4,0,2018-01-01,300.920166015625
0.0,1640.877685546875,49,35,2,300.7900390625,0.22569389641284943,17,STANDARD,R_A4,0,2018-01-01,300.7900390625
0.0,1640.9915771484375,49,36,30,300.7976989746094,0.053865477442741394,18,STANDARD,R_A4,0,2018-01-01,300.7976989746094
0.0,1636.61083984375,48,36,30,300.5039367675781,0.0479254387319088,19,STANDARD,R_A4,0,2018-01-01,300.5039367675781
0.0,1643.260009765625,48,37,30,300.9497985839844,0.6481541991233826,20,STANDARD,R_A4,0,2018-01-01,300.9497985839844
0.0,1648.9666748046875,48,37,31,301.3324890136719,0.8195403218269348,21,STANDARD,R_A4,0,2018-01-01,301.3324890136719
0.0,1648.5458984375,48,38,30,301.3042907714844,1.0,22,STANDARD,R_A4,0,2018-01-01,301.3042907714844
0.0,1654.262939453125,48,38,31,301.6877136230469,0.17080533504486084,23,STANDARD,R_A4,0,2018-01-01,301.6877136230469
0.0,1657.3897705078125,47,38,31,301.8974304199219,0.12084253132343292,24,STANDARD,R_A4,0,2018-01-01,301.8974304199219
0.0,1684.3651123046875,20,31,1,303.7814025878906,1.0,1,STANDARD,R_A5,0,2018-01-01,303.7814025878906
0.0,1686.62841796875,20,31,2,303.9958801269531,1.0,2,STANDARD,R_A5,0,2018-01-01,303.9958801269531
0.0,1688.8916015625,20,31,3,304.2103576660156,1.0,3,STANDARD,R_A5,0,2018-01-01,304.2103576660156
0.0,1691.15478515625,20,31,4,304.4248352050781,1.0,4,STANDARD,R_A5,0,2018-01-01,304.4248352050781
0.0,1693.4180908203125,20,31,5,304.6393127441406,1.0,5,STANDARD,R_A5,0,2018-01-01,304.6393127441406
0.0,1695.681396484375,20,31,6,304.8537902832031,1.0,6,STANDARD,R_A5,0,2018-01-01,304.8537902832031
0.0,1697.944580078125,20,31,7,305.3740539550781,1.0,7,STANDARD,R_A5,0,2018-01-01,305.3740539550781
0.0,1698.2720947265625,21,31,9,305.40509033203125,1.0,8,STANDARD,R_A5,0,2018-01-01,305.40509033203125
0.0,1702.796875,21,31,11,305.5282287597656,1.0,9,STANDARD,R_A5,0,2018-01-01,305.5282287597656
0.0,1704.752197265625,21,31,12,305.7135314941406,1.0,10,STANDARD,R_A5,0,2018-01-01,305.7135314941406
0.0,1706.70751953125,21,31,13,305.9107971191406,1.0,11,STANDARD,R_A5,0,2018-01-01,305.9107971191406
0.0,1708.6629638671875,21,31,14,306.09613037109375,1.0,12,STANDARD,R_A5,0,2018-01-01,306.09613037109375
0.0,1710.6182861328125,21,31,15,306.28143310546875,1.0,13,STANDARD,R_A5,0,2018-01-01,306.28143310546875
0.0,1712.5736083984375,21,31,16,306.61175537109375,1.0,14,STANDARD,R_A5,0,2018-01-01,306.61175537109375
0.0,1714.51318359375,21,31,17,306.79559326171875,1.0,15,STANDARD,R_A5,0,2018-01-01,306.79559326171875
0.0,1715.9129638671875,21,31,18,306.9282531738281,1.0,16,STANDARD,R_A5,0,2018-01-01,306.9282531738281
0.0,1717.580078125,21,31,27,306.92913818359375,1.0,17,STANDARD,R_A5,0,2018-01-01,306.92913818359375
0.0,1719.77978515625,21,31,28,307.1376037597656,1.0,18,STANDARD,R_A5,0,2018-01-01,307.1376037597656
0.0,1721.9793701171875,21,31,29,307.6518859863281,1.0,19,STANDARD,R_A5,0,2018-01-01,307.6518859863281
0.0,1724.1790771484375,21,31,30,307.8603515625,1.0,20,STANDARD,R_A5,0,2018-01-01,307.8603515625
0.0,1726.3787841796875,21,31,31,308.06884765625,1.0,21,STANDARD,R_A5,0,2018-01-01,308.06884765625
0.0,1694.1435546875,42,17,1,305.0138244628906,1.0,1,STANDARD,R_A6,0,2018-01-01,305.0138244628906
0.0,1695.6741943359375,42,17,2,305.15887451171875,1.0,2,STANDARD,R_A6,0,2018-01-01,305.15887451171875
0.0,1697.204833984375,42,17,3,305.303955078125,1.0,3,STANDARD,R_A6,0,2018-01-01,305.303955078125
0.0,1698.7354736328125,42,17,4,305.4490051269531,1.0,4,STANDARD,R_A6,0,2018-01-01,305.4490051269531
0.0,1700.26611328125,42,17,5,305.59405517578125,1.0,5,STANDARD,R_A6,0,2018-01-01,305.59405517578125
0.0,1701.7967529296875,42,17,6,305.7391052246094,1.0,6,STANDARD,R_A6,0,2018-01-01,305.7391052246094
0.0,1703.327392578125,42,17,7,305.5851135253906,1.0,7,STANDARD,R_A6,0,2018-01-01,305.5851135253906
0.0,1704.858154296875,42,17,8,305.7301940917969,1.0,8,STANDARD,R_A6,0,2018-01-01,305.7301940917969
0.0,1706.388671875,42,17,9,306.1742858886719,1.0,9,STANDARD,R_A6,0,2018-01-01,306.1742858886719
0.0,1707.91943359375,42,17,10,306.0135803222656,1.0,10,STANDARD,R_A6,0,2018-01-01,306.0135803222656
0.0,1709.8330078125,42,17,11,306.1950378417969,1.0,11,STANDARD,R_A6,0,2018-01-01,306.1950378417969
0.0,1712.1295166015625,42,17,12,306.4126892089844,1.0,12,STANDARD,R_A6,0,2018-01-01,306.4126892089844
0.0,1714.4261474609375,42,17,13,306.6423034667969,1.0,13,STANDARD,R_A6,0,2018-01-01,306.6423034667969
0.0,1716.72265625,42,17,14,306.8599548339844,1.0,14,STANDARD,R_A6,0,2018-01-01,306.8599548339844
0.0,1719.0191650390625,42,17,15,307.0776062011719,1.0,15,STANDARD,R_A6,0,2018-01-01,307.0776062011719
0.0,1721.315673828125,42,17,16,307.4402770996094,1.0,16,STANDARD,R_A6,0,2018-01-01,307.4402770996094
0.0,1723.6123046875,42,17,17,307.657958984375,1.0,17,STANDARD,R_A6,0,2018-01-01,307.657958984375
0.0,1725.10986328125,42,17,18,307.7998962402344,1.0,18,STANDARD,R_A6,0,2018-01-01,307.7998962402344
0.0,1726.311279296875,42,17,27,307.75665283203125,1.0,19,STANDARD,R_A6,0,2018-01-01,307.75665283203125
0.0,1728.0152587890625,42,17,28,308.22393798828125,1.0,20,STANDARD,R_A6,0,2018-01-01,308.22393798828125
0.0,1729.71923828125,42,17,29,308.38543701171875,1.0,21,STANDARD,R_A6,0,2018-01-01,308.38543701171875
0.0,1731.4232177734375,42,17,30,308.5469665527344,1.0,22,STANDARD,R_A6,0,2018-01-01,308.5469665527344
0.0,1733.127197265625,42,17,31,308.4026794433594,1.0,23,STANDARD,R_A6,0,2018-01-01,308.4026794433594
0.0,1642.8175048828125,30,22,1,298.6114196777344,0.05436738580465317,1,STANDARD,R_A2,0,2018-03-01,298.6114196777344
0.0,1644.6683349609375,30,22,2,298.7354431152344,0.056409113109111786,2,STANDARD,R_A2,0,2018-03-01,298.7354431152344
0.0,1646.51904296875,30,22,3,298.8594665527344,0.059373751282691956,3,STANDARD,R_A2,0,2018-03-01,298.8594665527344
0.0,1648.3697509765625,30,22,4,298.98345947265625,0.06298953294754028,4,STANDARD,R_A2,0,2018-03-01,298.98345947265625
0.0,1650.220458984375,30,22,5,299.1074523925781,0.06834335625171661,5,STANDARD,R_A2,0,2018-03-01,299.1074523925781
0.0,1652.0712890625,30,22,6,299.2314453125,0.1685875803232193,6,STANDARD,R_A2,0,2018-03-01,299.2314453125
0.0,1653.922119140625,30,22,7,299.354736328125,0.6483827233314514,7,STANDARD,R_A2,0,2018-03-01,299.354736328125
0.0,1655.7728271484375,30,22,8,299.47430419921875,0.64841228723526,8,STANDARD,R_A2,0,2018-03-01,299.47430419921875
0.0,1657.62353515625,30,22,9,299.7238464355469,0.8936002254486084,9,STANDARD,R_A2,0,2018-03-01,299.7238464355469
0.0,1659.4742431640625,30,22,10,299.9864807128906,0.9041727781295776,10,STANDARD,R_A2,0,2018-03-01,299.9864807128906
0.0,1661.4075927734375,30,22,11,299.9342041015625,0.07576655596494675,11,STANDARD,R_A2,0,2018-03-01,299.9342041015625
0.0,1663.4234619140625,30,22,12,300.0694274902344,0.07744809985160828,12,STANDARD,R_A2,0,2018-03-01,300.0694274902344
0.0,1665.4393310546875,30,22,13,300.4136962890625,0.4397663474082947,13,STANDARD,R_A2,0,2018-03-01,300.4136962890625
0.0,1667.4552001953125,30,22,14,300.69720458984375,0.48314350843429565,14,STANDARD,R_A2,0,2018-03-01,300.69720458984375
0.0,1669.4710693359375,30,22,15,300.8320007324219,0.6960251927375793,15,STANDARD,R_A2,0,2018-03-01,300.8320007324219
0.0,1671.4869384765625,30,22,16,300.9653015136719,0.9465720653533936,16,STANDARD,R_A2,0,2018-03-01,300.9653015136719
0.0,1673.5028076171875,30,22,17,301.0994567871094,0.9144876599311829,17,STANDARD,R_A2,0,2018-03-01,301.0994567871094
0.0,1670.86865234375,29,22,17,300.6918640136719,0.8735734224319458,18,STANDARD,R_A2,0,2018-03-01,300.6918640136719
0.0,1672.8612060546875,29,22,18,300.8251647949219,0.9272633790969849,19,STANDARD,R_A2,0,2018-03-01,300.8251647949219
0.0,1673.98291015625,29,22,19,300.90045166015625,0.9170499444007874,20,STANDARD,R_A2,0,2018-03-01,300.90045166015625
0.0,1675.064208984375,29,22,27,302.5589904785156,0.772328794002533,21,STANDARD,R_A2,0,2018-03-01,302.5589904785156
0.0,1676.859619140625,29,22,28,301.7109375,0.9999974370002747,22,STANDARD,R_A2,0,2018-03-01,301.7109375
0.0,1678.655029296875,29,22,29,301.19537353515625,0.6933485269546509,23,STANDARD,R_A2,0,2018-03-01,301.19537353515625
0.0,1680.450439453125,29,22,30,301.82928466796875,0.8179771304130554,24,STANDARD,R_A2,0,2018-03-01,301.82928466796875
-3.1075021502953264e-15,1682.245849609375,29,22,31,303.02020263671875,1.0,25,STANDARD,R_A2,0,2018-03-01,303.02020263671875
-1.0485490253842045e-09,1684.3651123046875,20,31,1,282.33837890625,1.0,1,STANDARD,R_A5,0,2018-04-28,282.33837890625
-1.093045876032761e-09,1686.62841796875,20,31,2,282.5527038574219,1.0,2,STANDARD,R_A5,0,2018-04-28,282.5527038574219
-1.1606758887339197e-09,1688.8916015625,20,31,3,282.7669982910156,1.0,3,STANDARD,R_A5,0,2018-04-28,282.7669982910156
-1.3162269052457987e-09,1691.15478515625,20,31,4,282.98126220703125,1.0,4,STANDARD,R_A5,0,2018-04-28,282.98126220703125
-9.108871990015643e-10,1693.4180908203125,20,31,5,283.1954650878906,1.0,5,STANDARD,R_A5,0,2018-04-28,283.1954650878906
-4.0487607710915086e-10,1695.681396484375,20,31,6,283.4097900390625,1.0,6,STANDARD,R_A5,0,2018-04-28,283.4097900390625
-7.851680243475823e-12,1697.944580078125,20,31,7,283.9639892578125,1.0,7,STANDARD,R_A5,0,2018-04-28,283.9639892578125
-1.8402035537740113e-12,1698.2720947265625,21,31,9,285.4494323730469,1.0,8,STANDARD,R_A5,0,2018-04-28,285.4494323730469
-5.000513891850744e-10,1702.796875,21,31,11,285.8963317871094,1.0,9,STANDARD,R_A5,0,2018-04-28,285.8963317871094
-4.330808767161187e-10,1704.752197265625,21,31,12,286.08197021484375,1.0,10,STANDARD,R_A5,0,2018-04-28,286.08197021484375
-2.130587199722367e-11,1706.70751953125,21,31,13,286.2798156738281,1.0,11,STANDARD,R_A5,0,2018-04-28,286.2798156738281
-3.129230208287481e-11,1708.6629638671875,21,31,14,286.4659423828125,1.0,12,STANDARD,R_A5,0,2018-04-28,286.4659423828125
-1.1313556862180274e-11,1710.6182861328125,21,31,15,286.6515808105469,1.0,13,STANDARD,R_A5,0,2018-04-28,286.6515808105469
-1.8155216913173788e-12,1712.5736083984375,21,31,16,286.9859619140625,1.0,14,STANDARD,R_A5,0,2018-04-28,286.9859619140625
-2.6940350991710993e-12,1714.51318359375,21,31,17,287.1788635253906,1.0,15,STANDARD,R_A5,0,2018-04-28,287.1788635253906
-3.852852065167056e-12,1715.9129638671875,21,31,18,287.3143615722656,1.0,16,STANDARD,R_A5,0,2018-04-28,287.3143615722656
-7.26143145612923e-10,1717.580078125,21,31,27,287.61578369140625,1.0,17,STANDARD,R_A5,0,2018-04-28,287.61578369140625
-9.96602578240413e-10,1719.77978515625,21,31,28,287.87158203125,1.0,18,STANDARD,R_A5,0,2018-04-28,287.87158203125
-4.891788065114824e-15,1721.9793701171875,21,31,29,294.5479736328125,1.0,19,STANDARD,R_A5,0,2018-04-28,294.5479736328125
-2.1623928776054457e-12,1724.1790771484375,21,31,30,290.2527160644531,1.0,20,STANDARD,R_A5,0,2018-04-28,290.2527160644531
-5.71327746329525e-16,1726.3787841796875,21,31,31,290.5320739746094,1.0,21,STANDARD,R_A5,0,2018-04-28,290.5320739746094
0.0,1611.8099365234375,41,28,1,283.0468444824219,0.6533883213996887,1,STANDARD,R_A3,0,2018-07-03,283.0468444824219
0.0,1613.77734375,41,28,2,283.2417297363281,0.30980899930000305,2,STANDARD,R_A3,0,2018-07-03,283.2417297363281
0.0,1615.74462890625,41,28,3,283.3739929199219,0.2307426780462265,3,STANDARD,R_A3,0,2018-07-03,283.3739929199219
0.0,1617.7120361328125,41,28,4,283.50750732421875,0.20924167335033417,4,STANDARD,R_A3,0,2018-07-03,283.50750732421875
0.0,1619.6793212890625,41,28,5,285.0213928222656,0.7704066634178162,5,STANDARD,R_A3,0,2018-07-03,285.0213928222656
0.0,1607.647705078125,41,29,5,284.45501708984375,0.754061222076416,6,STANDARD,R_A3,0,2018-07-03,284.45501708984375
0.0,1609.747802734375,41,29,6,284.85675048828125,0.6493198871612549,7,STANDARD,R_A3,0,2018-07-03,284.85675048828125
0.0,1611.847900390625,41,29,7,285.06060791015625,0.19489634037017822,8,STANDARD,R_A3,0,2018-07-03,285.06060791015625
0.0,1613.947998046875,41,29,8,285.201416015625,0.1970905214548111,9,STANDARD,R_A3,0,2018-07-03,285.201416015625
0.0,1616.048095703125,41,29,9,285.34173583984375,0.6494944095611572,10,STANDARD,R_A3,0,2018-07-03,285.34173583984375
0.0,1618.148193359375,41,29,10,285.5065002441406,0.27307671308517456,11,STANDARD,R_A3,0,2018-07-03,285.5065002441406
0.0,1620.3173828125,41,29,11,285.759033203125,0.048110902309417725,12,STANDARD,R_A3,0,2018-07-03,285.759033203125
0.0,1622.5556640625,41,29,12,285.9085693359375,0.05266646295785904,13,STANDARD,R_A3,0,2018-07-03,285.9085693359375
0.0,1624.7939453125,41,29,13,286.0586853027344,0.36870306730270386,14,STANDARD,R_A3,0,2018-07-03,286.0586853027344
0.0,1629.2706298828125,41,29,15,286.3923034667969,0.4996025264263153,15,STANDARD,R_A3,0,2018-07-03,286.3923034667969
0.0,1630.994140625,41,29,16,286.5101623535156,0.7948688864707947,16,STANDARD,R_A3,0,2018-07-03,286.5101623535156
1.779745274765876e-11,1633.32080078125,41,29,27,289.65924072265625,1.0,17,STANDARD,R_A3,0,2018-07-03,289.65924072265625
0.0,1636.765380859375,41,29,28,285.811279296875,0.04300875589251518,18,STANDARD,R_A3,0,2018-07-03,285.811279296875
0.0,1640.2099609375,41,29,29,286.0412902832031,0.09249386191368103,19,STANDARD,R_A3,0,2018-07-03,286.0412902832031
2.9703705315721474e-13,1643.654541015625,41,29,30,289.1036682128906,1.0,20,STANDARD,R_A3,0,2018-07-03,289.1036682128906
0.0,1647.09912109375,41,29,31,286.4894714355469,0.19904372096061707,21,STANDARD,R_A3,0,2018-07-03,286.4894714355469
0.0,1632.885498046875,52,30,1,279.9590759277344,0.0499211922287941,1,STANDARD,R_A4,0,2018-09-12,279.9590759277344
0.0,1627.38818359375,52,31,1,279.5715026855469,0.047592002898454666,2,STANDARD,R_A4,0,2018-09-12,279.5715026855469
0.0,1629.5394287109375,52,31,2,279.7149963378906,0.0837886705994606,3,STANDARD,R_A4,0,2018-09-12,279.7149963378906
0.0,1631.690673828125,52,31,3,279.85845947265625,0.05184875428676605,4,STANDARD,R_A4,0,2018-09-12,279.85845947265625
0.0,1633.8419189453125,52,31,4,280.001953125,0.05352780222892761,5,STANDARD,R_A4,0,2018-09-12,280.001953125
0.0,1632.4410400390625,52,32,4,279.89923095703125,0.05358346924185753,6,STANDARD,R_A4,0,2018-09-12,279.89923095703125
0.0,1634.399658203125,52,32,5,280.0299072265625,0.12599985301494598,7,STANDARD,R_A4,0,2018-09-12,280.0299072265625
0.0,1635.2271728515625,51,32,5,280.11175537109375,0.055096469819545746,8,STANDARD,R_A4,0,2018-09-12,280.11175537109375
0.0,1637.2437744140625,51,33,5,280.252197265625,0.0558280386030674,9,STANDARD,R_A4,0,2018-09-12,280.252197265625
0.0,1635.3359375,51,33,4,280.12493896484375,0.05492868274450302,10,STANDARD,R_A4,0,2018-09-12,280.12493896484375
0.0,1641.497314453125,50,33,5,280.5400695800781,0.12434113770723343,11,STANDARD,R_A4,0,2018-09-12,280.5400695800781
0.0,1641.80419921875,50,34,5,280.550537109375,0.2312139868736267,12,STANDARD,R_A4,0,2018-09-12,280.550537109375
0.0,1639.8084716796875,50,34,4,280.4162292480469,0.05910739302635193,13,STANDARD,R_A4,0,2018-09-12,280.4162292480469
0.0,1637.812744140625,50,34,3,280.2830810546875,0.09249589592218399,14,STANDARD,R_A4,0,2018-09-12,280.2830810546875
0.0,1639.9207763671875,50,35,3,280.3935852050781,0.0970568135380745,15,STANDARD,R_A4,0,2018-09-12,280.3935852050781
0.0,1642.8179931640625,49,35,3,280.513916015625,0.13344068825244904,16,STANDARD,R_A4,0,2018-09-12,280.513916015625
0.0,1640.877685546875,49,35,2,280.3841247558594,0.224467933177948,17,STANDARD,R_A4,0,2018-09-12,280.3841247558594
0.0,1640.9915771484375,49,36,30,278.96014404296875,0.05379664525389671,18,STANDARD,R_A4,0,2018-09-12,278.96014404296875
0.0,1636.61083984375,48,36,30,278.4473571777344,0.04540286213159561,19,STANDARD,R_A4,0,2018-09-12,278.4473571777344
0.0,1643.260009765625,48,37,30,279.0683898925781,0.6505013704299927,20,STANDARD,R_A4,0,2018-09-12,279.0683898925781
0.0,1648.9666748046875,48,37,31,282.6668395996094,0.8185164332389832,21,STANDARD,R_A4,0,2018-09-12,282.6668395996094
8.254481625134813e-13,1648.5458984375,48,38,30,283.0633544921875,1.0,22,STANDARD,R_A4,0,2018-09-12,283.0633544921875
0.0,1654.262939453125,48,38,31,280.8724060058594,0.17004624009132385,23,STANDARD,R_A4,0,2018-09-12,280.8724060058594
0.0,1657.3897705078125,47,38,31,281.09893798828125,0.12123408168554306,24,STANDARD,R_A4,0,2018-09-12,281.09893798828125
1.901706873572162e-14,1694.1435546875,42,17,1,277.43048095703125,1.0,1,STANDARD,R_A6,0,2018-11-07,277.43048095703125
1.1560915527848714e-14,1695.6741943359375,42,17,2,277.5733947753906,1.0,2,STANDARD,R_A6,0,2018-11-07,277.5733947753906
9.38493023799978e-15,1697.204833984375,42,17,3,277.7122497558594,1.0,3,STANDARD,R_A6,0,2018-11-07,277.7122497558594
7.054136971545912e-15,1698.7354736328125,42,17,4,277.8444519042969,1.0,4,STANDARD,R_A6,0,2018-11-07,277.8444519042969
1.038234795580845e-14,1700.26611328125,42,17,5,277.9736633300781,1.0,5,STANDARD,R_A6,0,2018-11-07,277.9736633300781
1.3791367407898353e-13,1701.7967529296875,42,17,6,278.1101989746094,1.0,6,STANDARD,R_A6,0,2018-11-07,278.1101989746094
8.622473395003549e-13,1703.327392578125,42,17,7,277.9544372558594,1.0,7,STANDARD,R_A6,0,2018-11-07,277.9544372558594
6.315467354807425e-13,1704.858154296875,42,17,8,278.0989990234375,1.0,8,STANDARD,R_A6,0,2018-11-07,278.0989990234375
4.819062493889928e-14,1706.388671875,42,17,9,278.5430603027344,1.0,9,STANDARD,R_A6,0,2018-11-07,278.5430603027344
