SWAT,DEPTH,CONKPOS,SGAS,CONIPOS,CONIDX,CONJPOS,PRESSURE,WELLMODEL,DATE,WELL,DRAWDOWN,CONBPRES
0.051592472940683365,1629.4896240234375,2,0.0,31,3,52,299.89520263671875,STANDARD,2018-01-01,R_A4,0,299.89520263671875
0.053491584956645966,1631.5498046875,3,0.0,31,4,52,300.0333251953125,STANDARD,2018-01-01,R_A4,0,300.0333251953125
0.6481541991233826,1633.610107421875,4,0.0,31,5,52,300.17144775390625,STANDARD,2018-01-01,R_A4,0,300.17144775390625
0.05713524669408798,1632.3968505859375,4,0.0,32,6,52,300.0901184082031,STANDARD,2018-01-01,R_A4,0,300.0901184082031
0.6481541991233826,1635.880615234375,4,0.0,32,7,51,300.3236999511719,STANDARD,2018-01-01,R_A4,0,300.3236999511719
0.6481541991233826,1637.321044921875,4,0.0,33,8,51,300.4202575683594,STANDARD,2018-01-01,R_A4,0,300.4202575683594
0.05947340279817581,1635.474609375,3,0.0,33,9,51,300.29644775390625,STANDARD,2018-01-01,R_A4,0,300.29644775390625
0.6481541991233826,1642.1485595703125,4,0.0,33,10,50,300.74395751953125,STANDARD,2018-01-01,R_A4,0,300.74395751953125
0.09878486394882202,1641.132080078125,4,0.0,34,11,50,300.67578125,STANDARD,2018-01-01,R_A4,0,300.67578125
0.15478037297725677,1639.20703125,3,0.0,34,12,50,300.5467224121094,STANDARD,2018-01-01,R_A4,0,300.5467224121094
0.2293243557214737,1640.9061279296875,3,0.0,35,13,50,300.66064453125,STANDARD,2018-01-01,R_A4,0,300.66064453125
0.2288455367088318,1639.0426025390625,2,0.0,35,14,50,300.53570556640625,STANDARD,2018-01-01,R_A4,0,300.53570556640625
0.24109753966331482,1641.93212890625,2,0.0,35,15,49,300.72943115234375,STANDARD,2018-01-01,R_A4,0,300.72943115234375
0.05171753093600273,1642.357421875,30,0.0,36,16,49,300.7579650878906,STANDARD,2018-01-01,R_A4,0,300.7579650878906
0.194771870970726,1639.6068115234375,30,0.0,36,17,48,300.5735168457031,STANDARD,2018-01-01,R_A4,0,300.5735168457031
0.09849477559328079,1646.7513427734375,30,0.0,37,18,48,301.0526123046875,STANDARD,2018-01-01,R_A4,0,301.0526123046875
0.10194094479084015,1653.461669921875,30,0.0,38,19,48,301.5025939941406,STANDARD,2018-01-01,R_A4,0,301.5025939941406
0.11428860574960709,1657.8184814453125,30,0.0,38,20,47,301.7947998046875,STANDARD,2018-01-01,R_A4,0,301.7947998046875
1.0,1685.026611328125,1,0.0,31,1,20,303.8440856933594,STANDARD,2018-01-01,R_A5,0,303.8440856933594
1.0,1687.3070068359375,2,0.0,31,2,20,304.0601806640625,STANDARD,2018-01-01,R_A5,0,304.0601806640625
1.0,1689.5875244140625,3,0.0,31,3,20,304.58209228515625,STANDARD,2018-01-01,R_A5,0,304.58209228515625
1.0,1691.8680419921875,4,0.0,31,4,20,304.4924011230469,STANDARD,2018-01-01,R_A5,0,304.4924011230469
1.0,1694.1485595703125,5,0.0,31,5,20,304.7085266113281,STANDARD,2018-01-01,R_A5,0,304.7085266113281
1.0,1696.4290771484375,6,0.0,31,6,20,304.9246520996094,STANDARD,2018-01-01,R_A5,0,304.9246520996094
1.0,1698.70947265625,7,0.0,31,7,20,305.446533203125,STANDARD,2018-01-01,R_A5,0,305.446533203125
1.0,1707.6488037109375,11,0.0,31,8,20,305.988037109375,STANDARD,2018-01-01,R_A5,0,305.988037109375
1.0,1709.5638427734375,12,0.0,31,9,20,306.1695251464844,STANDARD,2018-01-01,R_A5,0,306.1695251464844
1.0,1701.7845458984375,12,0.0,31,10,21,305.4322814941406,STANDARD,2018-01-01,R_A5,0,305.4322814941406
1.0,1703.735107421875,13,0.0,31,11,21,305.6291198730469,STANDARD,2018-01-01,R_A5,0,305.6291198730469
1.0,1705.6856689453125,14,0.0,31,12,21,305.81396484375,STANDARD,2018-01-01,R_A5,0,305.81396484375
1.0,1707.63623046875,15,0.0,31,13,21,305.9988098144531,STANDARD,2018-01-01,R_A5,0,305.9988098144531
1.0,1709.5867919921875,16,0.0,31,14,21,306.1836853027344,STANDARD,2018-01-01,R_A5,0,306.1836853027344
1.0,1711.537353515625,17,0.0,31,15,21,306.5135498046875,STANDARD,2018-01-01,R_A5,0,306.5135498046875
1.0,1713.35400390625,18,0.0,31,16,21,306.6856994628906,STANDARD,2018-01-01,R_A5,0,306.6856994628906
1.0,1714.3951416015625,19,0.0,31,17,21,306.7843933105469,STANDARD,2018-01-01,R_A5,0,306.7843933105469
1.0,1715.7628173828125,27,0.0,31,18,21,306.75689697265625,STANDARD,2018-01-01,R_A5,0,306.75689697265625
1.0,1718.098388671875,28,0.0,31,19,21,306.978271484375,STANDARD,2018-01-01,R_A5,0,306.978271484375
1.0,1720.43408203125,29,0.0,31,20,21,307.5054016113281,STANDARD,2018-01-01,R_A5,0,307.5054016113281
1.0,1722.7696533203125,30,0.0,31,21,21,307.7267761230469,STANDARD,2018-01-01,R_A5,0,307.7267761230469
1.0,1725.105224609375,31,0.0,31,22,21,307.9481506347656,STANDARD,2018-01-01,R_A5,0,307.9481506347656
1.0,1695.20263671875,1,0.0,17,1,42,305.11419677734375,STANDARD,2018-01-01,R_A6,0,305.11419677734375
1.0,1696.7510986328125,2,0.0,17,2,42,305.2609558105469,STANDARD,2018-01-01,R_A6,0,305.2609558105469
1.0,1698.299560546875,3,0.0,17,3,42,305.4076843261719,STANDARD,2018-01-01,R_A6,0,305.4076843261719
1.0,1699.84814453125,4,0.0,17,4,42,305.554443359375,STANDARD,2018-01-01,R_A6,0,305.554443359375
1.0,1701.3966064453125,5,0.0,17,5,42,305.7012023925781,STANDARD,2018-01-01,R_A6,0,305.7012023925781
1.0,1702.9451904296875,6,0.0,17,6,42,305.84796142578125,STANDARD,2018-01-01,R_A6,0,305.84796142578125
1.0,1704.49365234375,7,0.0,17,7,42,305.6956481933594,STANDARD,2018-01-01,R_A6,0,305.6956481933594
1.0,1706.042236328125,8,0.0,17,8,42,305.8424072265625,STANDARD,2018-01-01,R_A6,0,305.8424072265625
1.0,1707.5906982421875,9,0.0,17,9,42,306.2882080078125,STANDARD,2018-01-01,R_A6,0,306.2882080078125
1.0,1709.1392822265625,10,0.0,17,10,42,306.1291809082031,STANDARD,2018-01-01,R_A6,0,306.1291809082031
1.0,1711.055419921875,11,0.0,17,11,42,306.3109130859375,STANDARD,2018-01-01,R_A6,0,306.3109130859375
1.0,1713.3392333984375,12,0.0,17,12,42,306.52734375,STANDARD,2018-01-01,R_A6,0,306.52734375
1.0,1715.623046875,13,0.0,17,13,42,306.7557678222656,STANDARD,2018-01-01,R_A6,0,306.7557678222656
1.0,1717.9068603515625,14,0.0,17,14,42,306.9721984863281,STANDARD,2018-01-01,R_A6,0,306.9721984863281
1.0,1720.190673828125,15,0.0,17,15,42,307.18865966796875,STANDARD,2018-01-01,R_A6,0,307.18865966796875
1.0,1722.474365234375,16,0.0,17,16,42,307.55010986328125,STANDARD,2018-01-01,R_A6,0,307.55010986328125
1.0,1724.7581787109375,17,0.0,17,17,42,307.7665710449219,STANDARD,2018-01-01,R_A6,0,307.7665710449219
1.0,1726.394287109375,18,0.0,17,18,42,307.921630859375,STANDARD,2018-01-01,R_A6,0,307.921630859375
1.0,1727.7508544921875,27,0.0,17,19,42,307.8930969238281,STANDARD,2018-01-01,R_A6,0,307.8930969238281
1.0,1729.4755859375,28,0.0,17,20,42,308.3623352050781,STANDARD,2018-01-01,R_A6,0,308.3623352050781
1.0,1731.2001953125,29,0.0,17,21,42,308.52581787109375,STANDARD,2018-01-01,R_A6,0,308.52581787109375
1.0,1732.9249267578125,30,0.0,17,22,42,308.68927001953125,STANDARD,2018-01-01,R_A6,0,308.68927001953125
1.0,1734.649658203125,31,0.0,17,23,42,308.5469665527344,STANDARD,2018-01-01,R_A6,0,308.5469665527344
0.0567270927131176,1641.094970703125,1,0.0,22,1,30,296.2281799316406,STANDARD,2018-03-01,R_A2,0,296.2281799316406
0.05871948227286339,1642.8890380859375,2,0.0,22,2,30,296.3482971191406,STANDARD,2018-03-01,R_A2,0,296.3482971191406
0.06204688549041748,1644.68310546875,3,0.0,22,3,30,296.4683837890625,STANDARD,2018-03-01,R_A2,0,296.4683837890625
0.06792649626731873,1646.4771728515625,4,0.0,22,4,30,296.5885009765625,STANDARD,2018-03-01,R_A2,0,296.5885009765625
0.07139377295970917,1648.2713623046875,5,0.0,22,5,30,296.7086486816406,STANDARD,2018-03-01,R_A2,0,296.7086486816406
0.32156944274902344,1650.0654296875,6,0.0,22,6,30,296.8751525878906,STANDARD,2018-03-01,R_A2,0,296.8751525878906
0.8948268294334412,1651.859619140625,7,0.0,22,7,30,297.0382385253906,STANDARD,2018-03-01,R_A2,0,297.0382385253906
0.7222742438316345,1653.6536865234375,8,0.0,22,8,30,297.2274475097656,STANDARD,2018-03-01,R_A2,0,297.2274475097656
0.8977994322776794,1655.44775390625,9,0.0,22,9,30,297.7003479003906,STANDARD,2018-03-01,R_A2,0,297.7003479003906
0.9288008213043213,1657.2418212890625,10,0.0,22,10,30,298.0906982421875,STANDARD,2018-03-01,R_A2,0,298.0906982421875
0.07664060592651367,1659.1368408203125,11,0.0,22,11,30,299.7518310546875,STANDARD,2018-03-01,R_A2,0,299.7518310546875
0.08024101704359055,1661.132568359375,12,0.0,22,12,30,299.8855895996094,STANDARD,2018-03-01,R_A2,0,299.8855895996094
0.44254663586616516,1663.12841796875,13,0.0,22,13,30,300.0204162597656,STANDARD,2018-03-01,R_A2,0,300.0204162597656
0.5038660764694214,1665.1241455078125,14,0.0,22,14,30,300.1569519042969,STANDARD,2018-03-01,R_A2,0,300.1569519042969
0.6873683929443359,1667.1199951171875,15,0.0,22,15,30,300.2953796386719,STANDARD,2018-03-01,R_A2,0,300.2953796386719
0.9696425199508667,1669.11572265625,16,0.0,22,16,30,300.4296875,STANDARD,2018-03-01,R_A2,0,300.4296875
0.9681516289710999,1671.111572265625,17,0.0,22,17,30,300.5648193359375,STANDARD,2018-03-01,R_A2,0,300.5648193359375
0.9883124232292175,1672.9881591796875,18,0.0,22,18,30,300.6917419433594,STANDARD,2018-03-01,R_A2,0,300.6917419433594
0.9956544637680054,1674.229736328125,18,0.0,22,19,29,300.7040100097656,STANDARD,2018-03-01,R_A2,0,300.7040100097656
1.0,1676.1676025390625,27,-6.003599788167025e-25,22,20,29,303.0233459472656,STANDARD,2018-03-01,R_A2,0,303.0233459472656
1.0,1677.9368896484375,28,-3.367494362588113e-25,22,21,29,303.47491455078125,STANDARD,2018-03-01,R_A2,0,303.47491455078125
1.0,1679.7061767578125,29,-3.6354514301261587e-25,22,22,29,303.64013671875,STANDARD,2018-03-01,R_A2,0,303.64013671875
1.0,1681.4754638671875,30,-4.885061584702508e-25,22,23,29,303.8062744140625,STANDARD,2018-03-01,R_A2,0,303.8062744140625
1.0,1683.2447509765625,31,-3.0808571304441917e-26,22,24,29,303.97650146484375,STANDARD,2018-03-01,R_A2,0,303.97650146484375
1.0,1685.026611328125,1,-2.615981351947734e-17,31,1,20,264.876220703125,STANDARD,2018-04-28,R_A5,0,264.876220703125
1.0,1687.3070068359375,2,-3.3012950300558746e-17,31,2,20,265.0914306640625,STANDARD,2018-04-28,R_A5,0,265.0914306640625
1.0,1689.5875244140625,3,-2.8517975992100157e-18,31,3,20,265.61041259765625,STANDARD,2018-04-28,R_A5,0,265.61041259765625
1.0,1691.8680419921875,4,-1.5209346894304266e-15,31,4,20,265.5177001953125,STANDARD,2018-04-28,R_A5,0,265.5177001953125
1.0,1694.1485595703125,5,-5.874835868973326e-15,31,5,20,265.7326354980469,STANDARD,2018-04-28,R_A5,0,265.7326354980469
1.0,1696.4290771484375,6,-5.656581312970784e-15,31,6,20,265.9480285644531,STANDARD,2018-04-28,R_A5,0,265.9480285644531
1.0,1698.70947265625,7,-5.512537007543086e-16,31,7,20,266.4824523925781,STANDARD,2018-04-28,R_A5,0,266.4824523925781
1.0,1707.6488037109375,11,-5.693071881973655e-13,31,8,20,268.6640625,STANDARD,2018-04-28,R_A5,0,268.6640625
1.0,1709.5638427734375,12,-5.372686887397671e-13,31,9,20,268.8625793457031,STANDARD,2018-04-28,R_A5,0,268.8625793457031
1.0,1701.7845458984375,12,-6.064173468933731e-11,31,10,21,267.5606689453125,STANDARD,2018-04-28,R_A5,0,267.5606689453125
1.0,1703.735107421875,13,-2.129039566173274e-12,31,11,21,267.7578430175781,STANDARD,2018-04-28,R_A5,0,267.7578430175781
1.0,1705.6856689453125,14,-4.802243238483106e-12,31,12,21,267.9430236816406,STANDARD,2018-04-28,R_A5,0,267.9430236816406
1.0,1707.63623046875,15,-1.5663146777852854e-12,31,13,21,268.1278991699219,STANDARD,2018-04-28,R_A5,0,268.1278991699219
1.0,1709.5867919921875,16,-2.721845535416656e-12,31,14,21,268.31915283203125,STANDARD,2018-04-28,R_A5,0,268.31915283203125
1.0,1711.537353515625,17,-1.907748725703609e-13,31,15,21,268.6659240722656,STANDARD,2018-04-28,R_A5,0,268.6659240722656
1.0,1713.35400390625,18,-3.8545325243243e-13,31,16,21,268.84429931640625,STANDARD,2018-04-28,R_A5,0,268.84429931640625
1.0,1714.3951416015625,19,0.0,31,17,21,268.94342041015625,STANDARD,2018-04-28,R_A5,0,268.94342041015625
1.0,1715.7628173828125,27,-8.742435757529837e-14,31,18,21,279.92822265625,STANDARD,2018-04-28,R_A5,0,279.92822265625
1.0,1718.098388671875,28,-6.563239535184451e-14,31,19,21,280.1432800292969,STANDARD,2018-04-28,R_A5,0,280.1432800292969
1.0,1720.43408203125,29,-2.6437471897986868e-21,31,20,21,292.0615539550781,STANDARD,2018-04-28,R_A5,0,292.0615539550781
1.0,1722.7696533203125,30,-7.36187756335997e-21,31,21,21,294.170166015625,STANDARD,2018-04-28,R_A5,0,294.170166015625
1.0,1725.105224609375,31,-1.4307584727790598e-20,31,22,21,285.9172668457031,STANDARD,2018-04-28,R_A5,0,285.9172668457031
0.6493275165557861,1609.243408203125,1,0.0,28,1,41,280.8093566894531,STANDARD,2018-07-03,R_A3,0,280.8093566894531
0.19376833736896515,1611.3077392578125,2,0.0,28,2,41,280.98187255859375,STANDARD,2018-07-03,R_A3,0,280.98187255859375
0.19460833072662354,1613.3720703125,3,0.0,28,3,41,281.12078857421875,STANDARD,2018-07-03,R_A3,0,281.12078857421875
0.2501334547996521,1615.4365234375,4,0.0,28,4,41,281.2619934082031,STANDARD,2018-07-03,R_A3,0,281.2619934082031
0.6493608355522156,1617.5008544921875,5,0.0,28,5,41,281.4015808105469,STANDARD,2018-07-03,R_A3,0,281.4015808105469
0.15018318593502045,1619.565185546875,6,0.0,28,6,41,281.5397033691406,STANDARD,2018-07-03,R_A3,0,281.5397033691406
0.2755434811115265,1609.3663330078125,6,0.0,29,7,41,280.8406066894531,STANDARD,2018-07-03,R_A3,0,280.8406066894531
0.19911853969097137,1611.4163818359375,7,0.0,29,8,41,280.9772033691406,STANDARD,2018-07-03,R_A3,0,280.9772033691406
0.14636753499507904,1613.46630859375,8,0.0,29,9,41,281.1138000488281,STANDARD,2018-07-03,R_A3,0,281.1138000488281
0.650733470916748,1615.516357421875,9,0.0,29,10,41,281.2505187988281,STANDARD,2018-07-03,R_A3,0,281.2505187988281
0.8018592596054077,1617.5662841796875,10,0.0,29,11,41,282.0198974609375,STANDARD,2018-07-03,R_A3,0,282.0198974609375
0.04838695749640465,1619.750732421875,11,0.0,29,12,41,287.20404052734375,STANDARD,2018-07-03,R_A3,0,287.20404052734375
0.05398160219192505,1622.0697021484375,12,0.0,29,13,41,287.35906982421875,STANDARD,2018-07-03,R_A3,0,287.35906982421875
0.3730126917362213,1624.388671875,13,0.0,29,14,41,287.5147705078125,STANDARD,2018-07-03,R_A3,0,287.5147705078125
0.34620732069015503,1626.707763671875,14,0.0,29,15,41,287.7713623046875,STANDARD,2018-07-03,R_A3,0,287.7713623046875
0.49343541264533997,1629.026611328125,15,0.0,29,16,41,288.27227783203125,STANDARD,2018-07-03,R_A3,0,288.27227783203125
0.8012427091598511,1630.9468994140625,16,0.0,29,17,41,288.4115905761719,STANDARD,2018-07-03,R_A3,0,288.4115905761719
0.64867103099823,1633.5262451171875,27,0.0,29,18,41,292.0058898925781,STANDARD,2018-07-03,R_A3,0,292.0058898925781
0.045891329646110535,1637.1630859375,28,0.0,29,19,41,287.2695617675781,STANDARD,2018-07-03,R_A3,0,287.2695617675781
0.0523499920964241,1640.8001708984375,29,0.0,29,20,41,287.51263427734375,STANDARD,2018-07-03,R_A3,0,287.51263427734375
0.6492443680763245,1644.4371337890625,30,0.0,29,21,41,287.7611999511719,STANDARD,2018-07-03,R_A3,0,287.7611999511719
0.06135915592312813,1648.0740966796875,31,0.0,29,22,41,288.0129089355469,STANDARD,2018-07-03,R_A3,0,288.0129089355469
0.05190563574433327,1631.1873779296875,1,0.0,30,1,52,278.2874450683594,STANDARD,2018-09-12,R_A4,0,278.2874450683594
0.05086524784564972,1627.4293212890625,1,0.0,31,2,52,278.1417541503906,STANDARD,2018-09-12,R_A4,0,278.1417541503906
0.05179484188556671,1629.4896240234375,2,0.0,31,3,52,278.2791442871094,STANDARD,2018-09-12,R_A4,0,278.2791442871094
0.05370793119072914,1631.5498046875,3,0.0,31,4,52,278.4165344238281,STANDARD,2018-09-12,R_A4,0,278.4165344238281
0.6507381200790405,1633.610107421875,4,0.0,31,5,52,278.556884765625,STANDARD,2018-09-12,R_A4,0,278.556884765625
0.05725881829857826,1632.3968505859375,4,0.0,32,6,52,278.5351867675781,STANDARD,2018-09-12,R_A4,0,278.5351867675781
0.6511669158935547,1635.880615234375,4,0.0,32,7,51,278.7498779296875,STANDARD,2018-09-12,R_A4,0,278.7498779296875
0.6504579186439514,1637.321044921875,4,0.0,33,8,51,278.8755798339844,STANDARD,2018-09-12,R_A4,0,278.8755798339844
0.059603262692689896,1635.474609375,3,0.0,33,9,51,278.75433349609375,STANDARD,2018-09-12,R_A4,0,278.75433349609375
0.6510182619094849,1642.1485595703125,4,0.0,33,10,50,279.1607360839844,STANDARD,2018-09-12,R_A4,0,279.1607360839844
0.0994434654712677,1641.132080078125,4,0.0,34,11,50,279.1204833984375,STANDARD,2018-09-12,R_A4,0,279.1204833984375
0.15545563399791718,1639.20703125,3,0.0,34,12,50,278.992431640625,STANDARD,2018-09-12,R_A4,0,278.992431640625
0.2298736870288849,1640.9061279296875,3,0.0,35,13,50,279.1001281738281,STANDARD,2018-09-12,R_A4,0,279.1001281738281
0.22923947870731354,1639.0426025390625,2,0.0,35,14,50,278.9778137207031,STANDARD,2018-09-12,R_A4,0,278.9778137207031
0.2413492649793625,1641.93212890625,2,0.0,35,15,49,279.1297912597656,STANDARD,2018-09-12,R_A4,0,279.1297912597656
0.05270444601774216,1642.357421875,30,0.0,36,16,49,278.8299865722656,STANDARD,2018-09-12,R_A4,0,278.8299865722656
0.19073696434497833,1639.6068115234375,30,0.0,36,17,48,278.54461669921875,STANDARD,2018-09-12,R_A4,0,278.54461669921875
0.09946969896554947,1646.7513427734375,30,0.0,37,18,48,279.13043212890625,STANDARD,2018-09-12,R_A4,0,279.13043212890625
0.13881194591522217,1653.461669921875,30,0.0,38,19,48,279.6697692871094,STANDARD,2018-09-12,R_A4,0,279.6697692871094
0.1370484083890915,1657.8184814453125,30,0.0,38,20,47,279.90594482421875,STANDARD,2018-09-12,R_A4,0,279.90594482421875
1.0,1695.20263671875,1,7.021143450063581e-16,17,1,42,275.157470703125,STANDARD,2018-11-07,R_A6,0,275.157470703125
1.0,1696.7510986328125,2,4.2535180873539303e-16,17,2,42,275.30303955078125,STANDARD,2018-11-07,R_A6,0,275.30303955078125
1.0,1698.299560546875,3,3.0182203248526316e-16,17,3,42,275.4461975097656,STANDARD,2018-11-07,R_A6,0,275.4461975097656
1.0,1699.84814453125,4,2.4712877097391817e-16,17,4,42,275.5859069824219,STANDARD,2018-11-07,R_A6,0,275.5859069824219
1.0,1701.3966064453125,5,2.641883586387546e-16,17,5,42,275.723876953125,STANDARD,2018-11-07,R_A6,0,275.723876953125
1.0,1702.9451904296875,6,1.3593477810936762e-14,17,6,42,275.8644714355469,STANDARD,2018-11-07,R_A6,0,275.8644714355469
1.0,1704.49365234375,7,2.2968572302353024e-14,17,7,42,275.7123107910156,STANDARD,2018-11-07,R_A6,0,275.7123107910156
1.0,1706.042236328125,8,3.939830605585292e-15,17,8,42,275.8589172363281,STANDARD,2018-11-07,R_A6,0,275.8589172363281
1.0,1707.5906982421875,9,9.019977622345791e-16,17,9,42,276.30731201171875,STANDARD,2018-11-07,R_A6,0,276.30731201171875
1.0,1709.1392822265625,10,1.0684331295130606e-13,17,10,42,276.158935546875,STANDARD,2018-11-07,R_A6,0,276.158935546875
1.0,1711.055419921875,11,-4.3951309063559874e-13,17,11,42,277.2246398925781,STANDARD,2018-11-07,R_A6,0,277.2246398925781
1.0,1713.3392333984375,12,-1.061587205945444e-13,17,12,42,277.3903503417969,STANDARD,2018-11-07,R_A6,0,277.3903503417969
1.0,1715.623046875,13,-2.255570303287286e-14,17,13,42,277.621826171875,STANDARD,2018-11-07,R_A6,0,277.621826171875
1.0,1717.9068603515625,14,-2.2635576545733047e-14,17,14,42,277.83807373046875,STANDARD,2018-11-07,R_A6,0,277.83807373046875
1.0,1720.190673828125,15,-1.329704592555091e-14,17,15,42,278.05462646484375,STANDARD,2018-11-07,R_A6,0,278.05462646484375
