PRESSURE,CONJPOS,CONKPOS,DATE,SGAS,DEPTH,WELLMODEL,SWAT,WELL,CONBPRES,CONIDX,DRAWDOWN,CONIPOS
302.4857177734375,30,15,2018-01-01,0.0,1666.1727294921875,STANDARD,0.9019663333892822,R_A2,302.4857177734375,15,0,22
302.6222229003906,30,16,2018-01-01,0.0,1668.2073974609375,STANDARD,0.9362176060676575,R_A2,302.6222229003906,16,0,22
302.8795471191406,29,16,2018-01-01,0.0,1672.043212890625,STANDARD,0.9380907416343689,R_A2,302.8795471191406,17,0,22
303.0209655761719,29,17,2018-01-01,0.0,1674.151123046875,STANDARD,0.9095853567123413,R_A2,303.0209655761719,18,0,22
303.1461486816406,29,18,2018-01-01,0.0,1676.01708984375,STANDARD,0.9742469191551208,R_A2,303.1461486816406,19,0,22
303.2619323730469,29,26,2018-01-01,0.0,1677.7423095703125,STANDARD,0.6481541991233826,R_A2,303.2619323730469,20,0,22
303.37994384765625,29,27,2018-01-01,0.0,1679.501220703125,STANDARD,0.787643313407898,R_A2,303.37994384765625,21,0,22
303.4979553222656,29,28,2018-01-01,0.0,1681.260009765625,STANDARD,1.0,R_A2,303.4979553222656,22,0,22
303.9596252441406,29,29,2018-01-01,0.0,1683.0189208984375,STANDARD,1.0,R_A2,303.9596252441406,23,0,22
304.12628173828125,29,30,2018-01-01,0.0,1684.7777099609375,STANDARD,1.0,R_A2,304.12628173828125,24,0,22
298.6782531738281,41,1,2018-01-01,0.0,1609.387939453125,STANDARD,0.6481541991233826,R_A3,298.6782531738281,1,0,28
298.81231689453125,41,2,2018-01-01,0.0,1611.38818359375,STANDARD,0.1949329674243927,R_A3,298.81231689453125,2,0,28
298.9463806152344,41,3,2018-01-01,0.0,1613.3885498046875,STANDARD,0.1514853835105896,R_A3,298.9463806152344,3,0,28
298.35760498046875,41,3,2018-01-01,0.0,1604.6033935546875,STANDARD,0.1442609280347824,R_A3,298.35760498046875,4,0,29
298.49542236328125,41,4,2018-01-01,0.0,1606.659912109375,STANDARD,0.1308874785900116,R_A3,298.49542236328125,5,0,29
298.6332702636719,41,5,2018-01-01,0.0,1608.7164306640625,STANDARD,0.8025064468383789,R_A3,298.6332702636719,6,0,29
298.7710876464844,41,6,2018-01-01,0.0,1610.7730712890625,STANDARD,0.6481541991233826,R_A3,298.7710876464844,7,0,29
298.908935546875,41,7,2018-01-01,0.0,1612.82958984375,STANDARD,0.192999929189682,R_A3,298.908935546875,8,0,29
299.0467529296875,41,8,2018-01-01,0.0,1614.8861083984375,STANDARD,0.23241734504699707,R_A3,299.0467529296875,9,0,29
299.1846008300781,41,9,2018-01-01,0.0,1616.9427490234375,STANDARD,0.7923785448074341,R_A3,299.1846008300781,10,0,29
299.32244873046875,41,10,2018-01-01,0.0,1618.999267578125,STANDARD,0.7941988110542297,R_A3,299.32244873046875,11,0,29
299.4670715332031,41,11,2018-01-01,0.0,1621.15673828125,STANDARD,0.046877115964889526,R_A3,299.4670715332031,12,0,29
299.61846923828125,41,12,2018-01-01,0.0,1623.415283203125,STANDARD,0.05426020547747612,R_A3,299.61846923828125,13,0,29
299.7698669433594,41,13,2018-01-01,0.0,1625.6737060546875,STANDARD,0.3718275725841522,R_A3,299.7698669433594,14,0,29
300.0726623535156,41,15,2018-01-01,0.0,1630.1905517578125,STANDARD,0.47021356225013733,R_A3,300.0726623535156,15,0,29
300.1949768066406,41,16,2018-01-01,0.0,1632.014892578125,STANDARD,0.7996054291725159,R_A3,300.1949768066406,16,0,29
300.3583068847656,41,26,2018-01-01,0.0,1634.4508056640625,STANDARD,1.0,R_A3,300.3583068847656,17,0,29
300.59173583984375,41,27,2018-01-01,0.0,1637.9322509765625,STANDARD,0.04200393706560135,R_A3,300.59173583984375,18,0,29
300.8251647949219,41,28,2018-01-01,0.0,1641.4136962890625,STANDARD,0.04895893111824989,R_A3,300.8251647949219,19,0,29
301.0586242675781,41,29,2018-01-01,0.0,1644.895263671875,STANDARD,0.6481541991233826,R_A3,301.0586242675781,20,0,29
301.2920837402344,41,30,2018-01-01,0.0,1648.376708984375,STANDARD,0.0573127456009388,R_A3,301.2920837402344,21,0,29
300.1657409667969,52,1,2018-01-01,0.0,1631.5787353515625,STANDARD,0.11852002143859863,R_A4,300.1657409667969,1,0,30
299.8230285644531,52,1,2018-01-01,0.0,1626.4666748046875,STANDARD,0.2190067172050476,R_A4,299.8230285644531,2,0,31
299.9620056152344,52,2,2018-01-01,0.0,1628.539794921875,STANDARD,0.12421291321516037,R_A4,299.9620056152344,3,0,31
300.1009826660156,52,3,2018-01-01,0.0,1630.6129150390625,STANDARD,0.04944540932774544,R_A4,300.1009826660156,4,0,31
300.2399597167969,52,4,2018-01-01,0.0,1632.68603515625,STANDARD,0.051978327333927155,R_A4,300.2399597167969,5,0,31
300.1954345703125,52,4,2018-01-01,0.0,1632.021484375,STANDARD,0.053686004132032394,R_A4,300.1954345703125,6,0,32
300.3210144042969,52,5,2018-01-01,0.0,1633.89453125,STANDARD,0.20267367362976074,R_A4,300.3210144042969,7,0,32
300.5740966796875,51,5,2018-01-01,0.0,1637.66943359375,STANDARD,0.14287300407886505,R_A4,300.5740966796875,8,0,32
300.4512023925781,51,4,2018-01-01,0.0,1635.83642578125,STANDARD,0.05669860169291496,R_A4,300.4512023925781,9,0,32
300.5395812988281,51,4,2018-01-01,0.0,1637.15478515625,STANDARD,0.05756456404924393,R_A4,300.5395812988281,10,0,33
300.41363525390625,51,3,2018-01-01,0.0,1635.2760009765625,STANDARD,0.13121934235095978,R_A4,300.41363525390625,11,0,33
300.92962646484375,50,4,2018-01-01,0.0,1642.9716796875,STANDARD,0.06184571236371994,R_A4,300.92962646484375,12,0,33
300.7657775878906,50,4,2018-01-01,0.0,1640.52783203125,STANDARD,0.06056341901421547,R_A4,300.7657775878906,13,0,34
300.78497314453125,50,4,2018-01-01,0.0,1640.814208984375,STANDARD,0.060837358236312866,R_A4,300.78497314453125,14,0,35
300.6637878417969,50,3,2018-01-01,0.0,1639.0069580078125,STANDARD,0.22040802240371704,R_A4,300.6637878417969,15,0,35
301.0384216308594,49,3,2018-01-01,0.0,1644.5941162109375,STANDARD,0.22384579479694366,R_A4,301.0384216308594,16,0,35
300.9181213378906,49,2,2018-01-01,0.0,1642.8001708984375,STANDARD,0.23366853594779968,R_A4,300.9181213378906,17,0,35
301.0177001953125,49,29,2018-01-01,0.0,1644.2850341796875,STANDARD,0.0849965438246727,R_A4,301.0177001953125,18,0,36
301.0181579589844,48,29,2018-01-01,0.0,1644.29150390625,STANDARD,0.05338403210043907,R_A4,301.0181579589844,19,0,36
301.34002685546875,48,29,2018-01-01,0.0,1649.091552734375,STANDARD,0.11569590866565704,R_A4,301.34002685546875,20,0,37
301.59210205078125,48,29,2018-01-01,0.0,1652.8502197265625,STANDARD,0.06491619348526001,R_A4,301.59210205078125,21,0,38
302.072021484375,47,29,2018-01-01,0.0,1660.005126953125,STANDARD,0.6481541991233826,R_A4,302.072021484375,22,0,38
303.9082946777344,20,1,2018-01-01,0.0,1685.7041015625,STANDARD,1.0,R_A5,303.9082946777344,1,0,31
304.10986328125,20,2,2018-01-01,0.0,1687.8311767578125,STANDARD,1.0,R_A5,304.10986328125,2,0,31
304.3114318847656,20,3,2018-01-01,0.0,1689.958251953125,STANDARD,1.0,R_A5,304.3114318847656,3,0,31
304.51300048828125,20,4,2018-01-01,0.0,1692.08544921875,STANDARD,1.0,R_A5,304.51300048828125,4,0,31
304.714599609375,20,5,2018-01-01,0.0,1694.2125244140625,STANDARD,1.0,R_A5,304.714599609375,5,0,31
304.9161682128906,20,6,2018-01-01,0.0,1696.339599609375,STANDARD,1.0,R_A5,304.9161682128906,6,0,31
305.4235534667969,20,7,2018-01-01,0.0,1698.466796875,STANDARD,1.0,R_A5,305.4235534667969,7,0,31
305.6251220703125,20,8,2018-01-01,0.0,1700.5938720703125,STANDARD,1.0,R_A5,305.6251220703125,8,0,31
305.21661376953125,21,9,2018-01-01,0.0,1696.283447265625,STANDARD,1.0,R_A5,305.21661376953125,9,0,31
305.4339599609375,21,10,2018-01-01,0.0,1698.57666015625,STANDARD,1.0,R_A5,305.4339599609375,10,0,31
305.33245849609375,21,11,2018-01-01,0.0,1700.731201171875,STANDARD,1.0,R_A5,305.33245849609375,11,0,31
305.52349853515625,21,12,2018-01-01,0.0,1702.7469482421875,STANDARD,1.0,R_A5,305.52349853515625,12,0,31
305.72650146484375,21,13,2018-01-01,0.0,1704.7626953125,STANDARD,1.0,R_A5,305.72650146484375,13,0,31
305.91754150390625,21,14,2018-01-01,0.0,1706.778564453125,STANDARD,1.0,R_A5,305.91754150390625,14,0,31
306.10858154296875,21,15,2018-01-01,0.0,1708.7943115234375,STANDARD,1.0,R_A5,306.10858154296875,15,0,31
306.44464111328125,21,16,2018-01-01,0.0,1710.8101806640625,STANDARD,1.0,R_A5,306.44464111328125,16,0,31
306.63568115234375,21,17,2018-01-01,0.0,1712.825927734375,STANDARD,1.0,R_A5,306.63568115234375,17,0,31
306.7637634277344,21,18,2018-01-01,0.0,1714.1773681640625,STANDARD,1.0,R_A5,306.7637634277344,18,0,31
306.8079528808594,21,19,2018-01-01,0.0,1714.643798828125,STANDARD,1.0,R_A5,306.8079528808594,19,0,31
306.76715087890625,21,26,2018-01-01,0.0,1715.870849609375,STANDARD,1.0,R_A5,306.76715087890625,20,0,31
306.9764099121094,21,27,2018-01-01,0.0,1718.0789794921875,STANDARD,1.0,R_A5,306.9764099121094,21,0,31
307.4914855957031,21,28,2018-01-01,0.0,1720.2872314453125,STANDARD,1.0,R_A5,307.4914855957031,22,0,31
307.7008056640625,21,29,2018-01-01,0.0,1722.4954833984375,STANDARD,1.0,R_A5,307.7008056640625,23,0,31
307.9100646972656,21,30,2018-01-01,0.0,1724.70361328125,STANDARD,1.0,R_A5,307.9100646972656,24,0,31
305.0098571777344,42,1,2018-01-01,0.0,1694.1015625,STANDARD,1.0,R_A6,305.0098571777344,1,0,17
305.1546325683594,42,2,2018-01-01,0.0,1695.6292724609375,STANDARD,1.0,R_A6,305.1546325683594,2,0,17
305.2994079589844,42,3,2018-01-01,0.0,1697.156982421875,STANDARD,1.0,R_A6,305.2994079589844,3,0,17
305.4441833496094,42,4,2018-01-01,0.0,1698.684814453125,STANDARD,1.0,R_A6,305.4441833496094,4,0,17
305.5889587402344,42,5,2018-01-01,0.0,1700.21240234375,STANDARD,1.0,R_A6,305.5889587402344,5,0,17
305.4346923828125,42,6,2018-01-01,0.0,1701.7401123046875,STANDARD,1.0,R_A6,305.4346923828125,6,0,17
305.5794677734375,42,7,2018-01-01,0.0,1703.267822265625,STANDARD,1.0,R_A6,305.5794677734375,7,0,17
305.7242736816406,42,8,2018-01-01,0.0,1704.795654296875,STANDARD,1.0,R_A6,305.7242736816406,8,0,17
306.1680908203125,42,9,2018-01-01,0.0,1706.3233642578125,STANDARD,1.0,R_A6,306.1680908203125,9,0,17
306.007080078125,42,10,2018-01-01,0.0,1707.85107421875,STANDARD,1.0,R_A6,306.007080078125,10,0,17
306.1867370605469,42,11,2018-01-01,0.0,1709.7454833984375,STANDARD,1.0,R_A6,306.1867370605469,11,0,17
306.40106201171875,42,12,2018-01-01,0.0,1712.006591796875,STANDARD,1.0,R_A6,306.40106201171875,12,0,17
306.6273193359375,42,13,2018-01-01,0.0,1714.267822265625,STANDARD,1.0,R_A6,306.6273193359375,13,0,17
306.84161376953125,42,14,2018-01-01,0.0,1716.5289306640625,STANDARD,1.0,R_A6,306.84161376953125,14,0,17
307.055908203125,42,15,2018-01-01,0.0,1718.7901611328125,STANDARD,1.0,R_A6,307.055908203125,15,0,17
307.41522216796875,42,16,2018-01-01,0.0,1721.05126953125,STANDARD,1.0,R_A6,307.41522216796875,16,0,17
307.6295471191406,42,17,2018-01-01,0.0,1723.3125,STANDARD,1.0,R_A6,307.6295471191406,17,0,17
307.7793884277344,42,18,2018-01-01,0.0,1724.8935546875,STANDARD,1.0,R_A6,307.7793884277344,18,0,17
307.74554443359375,42,26,2018-01-01,0.0,1726.19384765625,STANDARD,1.0,R_A6,307.74554443359375,19,0,17
308.2124328613281,42,27,2018-01-01,0.0,1727.893798828125,STANDARD,1.0,R_A6,308.2124328613281,20,0,17
308.37353515625,42,28,2018-01-01,0.0,1729.5936279296875,STANDARD,1.0,R_A6,308.37353515625,21,0,17
308.53466796875,42,29,2018-01-01,0.0,1731.29345703125,STANDARD,1.0,R_A6,308.53466796875,22,0,17
308.3899841308594,42,30,2018-01-01,0.0,1732.993408203125,STANDARD,1.0,R_A6,308.3899841308594,23,0,17
298.23858642578125,30,1,2018-03-01,0.0,1640.456298828125,STANDARD,0.052482202649116516,R_A2,298.23858642578125,1,0,22
298.35546875,30,2,2018-03-01,0.0,1642.199462890625,STANDARD,0.054563265293836594,R_A2,298.35546875,2,0,22
298.4723205566406,30,3,2018-03-01,0.0,1643.942626953125,STANDARD,0.057081736624240875,R_A2,298.4723205566406,3,0,22
298.58917236328125,30,4,2018-03-01,0.0,1645.685791015625,STANDARD,0.0629405826330185,R_A2,298.58917236328125,4,0,22
298.7060241699219,30,5,2018-03-01,0.0,1647.428955078125,STANDARD,0.06567604094743729,R_A2,298.7060241699219,5,0,22
298.83612060546875,30,6,2018-03-01,0.0,1649.172119140625,STANDARD,0.6572924852371216,R_A2,298.83612060546875,6,0,22
299.36285400390625,30,7,2018-03-01,0.0,1650.915283203125,STANDARD,0.8548496961593628,R_A2,299.36285400390625,7,0,22
299.6158752441406,30,8,2018-03-01,0.0,1652.658447265625,STANDARD,0.6505951881408691,R_A2,299.6158752441406,8,0,22
299.80389404296875,30,9,2018-03-01,0.0,1654.401611328125,STANDARD,0.12841364741325378,R_A2,299.80389404296875,9,0,22
299.9474182128906,30,10,2018-03-01,0.0,1656.144775390625,STANDARD,0.6483979821205139,R_A2,299.9474182128906,10,0,22
299.9718933105469,30,11,2018-03-01,0.0,1658.0338134765625,STANDARD,0.06598982214927673,R_A2,299.9718933105469,11,0,22
300.1228942871094,30,12,2018-03-01,0.0,1660.0684814453125,STANDARD,0.06957854330539703,R_A2,300.1228942871094,12,0,22
300.27996826171875,30,13,2018-03-01,0.0,1662.103271484375,STANDARD,0.41855064034461975,R_A2,300.27996826171875,13,0,22
300.41748046875,30,14,2018-03-01,0.0,1664.137939453125,STANDARD,0.4766005575656891,R_A2,300.41748046875,14,0,22
300.5582580566406,30,15,2018-03-01,0.0,1666.1727294921875,STANDARD,0.9019085764884949,R_A2,300.5582580566406,15,0,22
300.69915771484375,30,16,2018-03-01,0.0,1668.2073974609375,STANDARD,0.9361801147460938,R_A2,300.69915771484375,16,0,22
300.993896484375,29,16,2018-03-01,0.0,1672.043212890625,STANDARD,0.9380550980567932,R_A2,300.993896484375,17,0,22
301.12664794921875,29,17,2018-03-01,0.0,1674.151123046875,STANDARD,0.9095330238342285,R_A2,301.12664794921875,18,0,22
301.25177001953125,29,18,2018-03-01,0.0,1676.01708984375,STANDARD,0.974232017993927,R_A2,301.25177001953125,19,0,22
301.96392822265625,29,26,2018-03-01,0.0,1677.7423095703125,STANDARD,0.6482800245285034,R_A2,301.96392822265625,20,0,22
302.5905456542969,29,27,2018-03-01,0.0,1679.501220703125,STANDARD,0.7875990867614746,R_A2,302.5905456542969,21,0,22
302.9111022949219,29,28,2018-03-01,-5.93376937212467e-14,1681.260009765625,STANDARD,1.0,R_A2,302.9111022949219,22,0,22
303.0250244140625,29,29,2018-03-01,-1.0653768449039869e-12,1683.0189208984375,STANDARD,1.0,R_A2,303.0250244140625,23,0,22
302.64208984375,29,30,2018-03-01,-6.846125333304087e-10,1684.7777099609375,STANDARD,1.0,R_A2,302.64208984375,24,0,22
283.7803039550781,20,1,2018-04-28,-1.6962432569656016e-09,1685.7041015625,STANDARD,0.9999999403953552,R_A5,283.7803039550781,1,0,31
283.9814147949219,20,2,2018-04-28,-1.6290165882892893e-09,1687.8311767578125,STANDARD,1.0,R_A5,283.9814147949219,2,0,31
284.1822509765625,20,3,2018-04-28,-1.6672402347595039e-09,1689.958251953125,STANDARD,0.9999999403953552,R_A5,284.1822509765625,3,0,31
284.3829040527344,20,4,2018-04-28,-1.48332923721739e-09,1692.08544921875,STANDARD,1.0,R_A5,284.3829040527344,4,0,31
284.5832824707031,20,5,2018-04-28,-1.0268348393793758e-09,1694.2125244140625,STANDARD,1.0,R_A5,284.5832824707031,5,0,31
284.7838134765625,20,6,2018-04-28,-1.1484582174148272e-09,1696.339599609375,STANDARD,1.0,R_A5,284.7838134765625,6,0,31
285.2760925292969,20,7,2018-04-28,-1.2307910766951036e-11,1698.466796875,STANDARD,1.0,R_A5,285.2760925292969,7,0,31
285.4572448730469,20,8,2018-04-28,0.0,1700.5938720703125,STANDARD,1.0,R_A5,285.4572448730469,8,0,31
284.795654296875,21,9,2018-04-28,-6.606808416326215e-12,1696.283447265625,STANDARD,1.0,R_A5,284.795654296875,9,0,31
284.90032958984375,21,10,2018-04-28,-2.4254209751717326e-12,1698.57666015625,STANDARD,1.0,R_A5,284.90032958984375,10,0,31
280.16961669921875,21,11,2018-04-28,-2.6825448112832717e-11,1700.731201171875,STANDARD,1.0,R_A5,280.16961669921875,11,0,31
280.4219665527344,21,12,2018-04-28,-2.1307611924870073e-11,1702.7469482421875,STANDARD,1.0,R_A5,280.4219665527344,12,0,31
280.62481689453125,21,13,2018-04-28,-1.542245714816759e-12,1704.7626953125,STANDARD,1.0,R_A5,280.62481689453125,13,0,31
280.81622314453125,21,14,2018-04-28,-1.5124959661452775e-12,1706.778564453125,STANDARD,1.0,R_A5,280.81622314453125,14,0,31
281.0079650878906,21,15,2018-04-28,-3.999331519167343e-13,1708.7943115234375,STANDARD,1.0,R_A5,281.0079650878906,15,0,31
281.3489074707031,21,16,2018-04-28,-1.0557511489388618e-13,1710.8101806640625,STANDARD,1.0,R_A5,281.3489074707031,16,0,31
281.54327392578125,21,17,2018-04-28,-1.2277808977834148e-13,1712.825927734375,STANDARD,1.0,R_A5,281.54327392578125,17,0,31
281.6710510253906,21,18,2018-04-28,-6.993030151258503e-14,1714.1773681640625,STANDARD,1.0,R_A5,281.6710510253906,18,0,31
281.7153015136719,21,19,2018-04-28,0.0,1714.643798828125,STANDARD,1.0,R_A5,281.7153015136719,19,0,31
286.0241394042969,21,26,2018-04-28,-9.870154823662936e-13,1715.870849609375,STANDARD,1.0,R_A5,286.0241394042969,20,0,31
286.2769775390625,21,27,2018-04-28,-9.882572191144412e-13,1718.0789794921875,STANDARD,1.0,R_A5,286.2769775390625,21,0,31
292.2049865722656,21,28,2018-04-28,-2.1339606735112715e-19,1720.2872314453125,STANDARD,1.0,R_A5,292.2049865722656,22,0,31
288.3302001953125,21,29,2018-04-28,-2.2411548798450477e-19,1722.4954833984375,STANDARD,1.0,R_A5,288.3302001953125,23,0,31
300.9437561035156,21,30,2018-04-28,-1.1942868419163992e-21,1724.70361328125,STANDARD,1.0,R_A5,300.9437561035156,24,0,31
273.6534729003906,41,1,2018-07-03,0.0,1609.387939453125,STANDARD,0.6505006551742554,R_A3,273.6534729003906,1,0,28
273.7795715332031,41,2,2018-07-03,0.0,1611.38818359375,STANDARD,0.19543038308620453,R_A3,273.7795715332031,2,0,28
273.9125671386719,41,3,2018-07-03,0.0,1613.3885498046875,STANDARD,0.15194378793239594,R_A3,273.9125671386719,3,0,28
273.3048400878906,41,3,2018-07-03,0.0,1604.6033935546875,STANDARD,0.14527380466461182,R_A3,273.3048400878906,4,0,29
273.4417419433594,41,4,2018-07-03,0.0,1606.659912109375,STANDARD,0.13216815888881683,R_A3,273.4417419433594,5,0,29
273.69195556640625,41,5,2018-07-03,0.0,1608.7164306640625,STANDARD,0.7999655604362488,R_A3,273.69195556640625,6,0,29
273.7960510253906,41,6,2018-07-03,0.0,1610.7730712890625,STANDARD,0.6499629616737366,R_A3,273.7960510253906,7,0,29
273.9680480957031,41,7,2018-07-03,0.0,1612.82958984375,STANDARD,0.19470088183879852,R_A3,273.9680480957031,8,0,29
274.1053161621094,41,8,2018-07-03,0.0,1614.8861083984375,STANDARD,0.23471203446388245,R_A3,274.1053161621094,9,0,29
274.35748291015625,41,9,2018-07-03,0.0,1616.9427490234375,STANDARD,0.7911219596862793,R_A3,274.35748291015625,10,0,29
276.9364318847656,41,10,2018-07-03,0.0,1618.999267578125,STANDARD,0.7919504642486572,R_A3,276.9364318847656,11,0,29
288.9871826171875,41,11,2018-07-03,0.0,1621.15673828125,STANDARD,0.04696290194988251,R_A3,288.9871826171875,12,0,29
289.13818359375,41,12,2018-07-03,0.0,1623.415283203125,STANDARD,0.05433576926589012,R_A3,289.13818359375,13,0,29
289.28997802734375,41,13,2018-07-03,0.0,1625.6737060546875,STANDARD,0.3721470236778259,R_A3,289.28997802734375,14,0,29
290.4394226074219,41,15,2018-07-03,0.0,1630.1905517578125,STANDARD,0.4703192412853241,R_A3,290.4394226074219,15,0,29
290.57244873046875,41,16,2018-07-03,0.0,1632.014892578125,STANDARD,0.7990518808364868,R_A3,290.57244873046875,16,0,29
286.9043273925781,41,26,2018-07-03,-8.279393837185012e-11,1634.4508056640625,STANDARD,1.0,R_A3,286.9043273925781,17,0,29
286.17291259765625,41,27,2018-07-03,0.0,1637.9322509765625,STANDARD,0.042166564613580704,R_A3,286.17291259765625,18,0,29
286.405517578125,41,28,2018-07-03,0.0,1641.4136962890625,STANDARD,0.04907537251710892,R_A3,286.405517578125,19,0,29
286.6419677734375,41,29,2018-07-03,0.0,1644.895263671875,STANDARD,0.6505324840545654,R_A3,286.6419677734375,20,0,29
286.85986328125,41,30,2018-07-03,0.0,1648.376708984375,STANDARD,0.05773330107331276,R_A3,286.85986328125,21,0,29
278.53857421875,52,1,2018-09-12,0.0,1631.5787353515625,STANDARD,0.1187862977385521,R_A4,278.53857421875,1,0,30
278.2600402832031,52,1,2018-09-12,0.0,1626.4666748046875,STANDARD,0.21914733946323395,R_A4,278.2600402832031,2,0,31
278.3981628417969,52,2,2018-09-12,0.0,1628.539794921875,STANDARD,0.12436078488826752,R_A4,278.3981628417969,3,0,31
278.5362854003906,52,3,2018-09-12,0.0,1630.6129150390625,STANDARD,0.049515895545482635,R_A4,278.5362854003906,4,0,31
278.6744689941406,52,4,2018-09-12,0.0,1632.68603515625,STANDARD,0.05204463750123978,R_A4,278.6744689941406,5,0,31
278.6766357421875,52,4,2018-09-12,0.0,1632.021484375,STANDARD,0.05373827740550041,R_A4,278.6766357421875,6,0,32
278.8016357421875,52,5,2018-09-12,0.0,1633.89453125,STANDARD,0.20274735987186432,R_A4,278.8016357421875,7,0,32
278.9921569824219,51,5,2018-09-12,0.0,1637.66943359375,STANDARD,0.1432115137577057,R_A4,278.9921569824219,8,0,32
278.8700256347656,51,4,2018-09-12,0.0,1635.83642578125,STANDARD,0.05683299899101257,R_A4,278.8700256347656,9,0,32
278.9755859375,51,4,2018-09-12,0.0,1637.15478515625,STANDARD,0.0578773058950901,R_A4,278.9755859375,10,0,33
278.85040283203125,51,3,2018-09-12,0.0,1635.2760009765625,STANDARD,0.13197824358940125,R_A4,278.85040283203125,11,0,33
279.3284606933594,50,4,2018-09-12,0.0,1642.9716796875,STANDARD,0.06197904795408249,R_A4,279.3284606933594,12,0,33
279.1456298828125,50,4,2018-09-12,0.0,1640.52783203125,STANDARD,0.060783036053180695,R_A4,279.1456298828125,13,0,34
279.1034240722656,50,4,2018-09-12,0.0,1640.814208984375,STANDARD,0.06108241528272629,R_A4,279.1034240722656,14,0,35
278.9830627441406,50,3,2018-09-12,0.0,1639.0069580078125,STANDARD,0.22077128291130066,R_A4,278.9830627441406,15,0,35
279.2831115722656,49,3,2018-09-12,0.0,1644.5941162109375,STANDARD,0.22364994883537292,R_A4,279.2831115722656,16,0,35
279.16064453125,49,2,2018-09-12,0.0,1642.8001708984375,STANDARD,0.23363126814365387,R_A4,279.16064453125,17,0,35
274.7276611328125,49,29,2018-09-12,0.0,1644.2850341796875,STANDARD,0.08359985053539276,R_A4,274.7276611328125,18,0,36
274.2774353027344,48,29,2018-09-12,0.0,1644.29150390625,STANDARD,0.05961969494819641,R_A4,274.2774353027344,19,0,36
275.1151428222656,48,29,2018-09-12,0.0,1649.091552734375,STANDARD,0.11306317895650864,R_A4,275.1151428222656,20,0,37
275.77423095703125,48,29,2018-09-12,0.0,1652.8502197265625,STANDARD,0.06634845584630966,R_A4,275.77423095703125,21,0,38
276.0181579589844,47,29,2018-09-12,0.0,1660.005126953125,STANDARD,0.6511515378952026,R_A4,276.0181579589844,22,0,38
276.4664306640625,42,1,2018-11-07,1.5424960570983859e-12,1694.1015625,STANDARD,1.0,R_A6,276.4664306640625,1,0,17
276.61029052734375,42,2,2018-11-07,7.080285793423235e-13,1695.6292724609375,STANDARD,1.0,R_A6,276.61029052734375,2,0,17
276.75238037109375,42,3,2018-11-07,6.181896899763728e-13,1697.156982421875,STANDARD,1.0,R_A6,276.75238037109375,3,0,17
276.8919372558594,42,4,2018-11-07,5.742652989422503e-13,1698.684814453125,STANDARD,1.0,R_A6,276.8919372558594,4,0,17
277.0303649902344,42,5,2018-11-07,9.47729308226064e-13,1700.21240234375,STANDARD,1.0,R_A6,277.0303649902344,5,0,17
276.8731689453125,42,6,2018-11-07,5.2338820777375616e-11,1701.7401123046875,STANDARD,1.0,R_A6,276.8731689453125,6,0,17
277.0179748535156,42,7,2018-11-07,9.503416803502418e-11,1703.267822265625,STANDARD,1.0,R_A6,277.0179748535156,7,0,17
277.177734375,42,8,2018-11-07,7.763220621903599e-11,1704.795654296875,STANDARD,1.0,R_A6,277.177734375,8,0,17
277.6795654296875,42,9,2018-11-07,5.340033970568925e-12,1706.3233642578125,STANDARD,1.0,R_A6,277.6795654296875,9,0,17
