ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,4599428,690154,385176,268603,37819276
Valysar,CentralSouth,67382423,12327081,9310818,6492900,914200277
Valysar,CentralNorth,38822392,6680750,4842405,3376852,475460714
Valysar,NorthHorst,4566099,680155,339686,208652,40875005
Valysar,CentralRamp,13414744,1945095,1315526,917382,129167388
Valysar,CentralHorst,87575878,13747257,10477495,7306482,1028752707
Valysar,EastLowland,1856877,244937,135474,94473,13301770
Therys,WestLowland,1822998,337889,138382,96501,13587338
Therys,CentralSouth,14167396,3511504,2184625,1523448,214501503
Therys,CentralNorth,20945779,3801031,2120482,1478718,208203552
Therys,NorthHorst,6018523,853520,322895,198339,38854546
Therys,CentralRamp,6586954,1618418,1252152,873188,122944913
Therys,CentralHorst,31380276,7783420,5932210,4136827,582465313
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,153139,27071,8557,5967,840191
Volon,CentralSouth,35808960,6614907,4466503,3114716,438552030
Volon,CentralNorth,7138065,1002850,521891,363940,51242808
Volon,NorthHorst,3978367,728887,533619,327776,64211315
Volon,CentralRamp,12427541,2227209,1700963,1186167,167012313
Volon,CentralHorst,84438981,14375497,10842245,7560840,1064566327
Volon,EastLowland,0,0,0,0,0
