Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:52:36
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       275510682.72         46943639.59         35866609.04         22557615.37
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  275510682.72         46943639.59         35866609.04         22557615.37
MidReek    1                       202210593.82         39979415.11         32364319.28         20354917.44
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  202210593.82         39979415.11         32364319.28         20354917.44
LowerReek  1                       132095530.51         27542129.53         22394454.73         14084562.48
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  132095530.51         27542129.53         22394454.73         14084562.48
Totals     1                       609816807.06        114465184.22         90625383.05         56997095.29
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  609816807.06        114465184.22         90625383.05         56997095.29
