Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:51:47
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       277585873.09         45822610.52         35177061.16         22123937.49
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  277585873.09         45822610.52         35177061.16         22123937.49
MidReek    1                       187360938.03         37369337.25         30283220.80         19046050.50
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  187360938.03         37369337.25         30283220.80         19046050.50
LowerReek  1                       115949765.06         24376632.35         20204718.07         12707369.62
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  115949765.06         24376632.35         20204718.07         12707369.62
Totals     1                       580896576.17        107568580.12         85665000.03         53877357.62
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  580896576.17        107568580.12         85665000.03         53877357.62
