SWAT,WELL,DRAWDOWN,DEPTH,CONIDX,CONBPRES,SGAS,CONKPOS,CONIPOS,CONJPOS,DATE,WELLMODEL,PRESSURE
0.09174807369709015,R_A2,0,1643.63330078125,1,300.8614807128906,0.0,1,22,30,2018-01-01,STANDARD,300.8614807128906
0.06048662215471268,R_A2,0,1645.522705078125,2,300.9881896972656,0.0,2,22,30,2018-01-01,STANDARD,300.9881896972656
0.06438884139060974,R_A2,0,1647.412109375,3,301.1148681640625,0.0,3,22,30,2018-01-01,STANDARD,301.1148681640625
0.06956358253955841,R_A2,0,1649.301513671875,4,301.2415771484375,0.0,4,22,30,2018-01-01,STANDARD,301.2415771484375
0.07411888241767883,R_A2,0,1651.19091796875,5,301.3682861328125,0.0,5,22,30,2018-01-01,STANDARD,301.3682861328125
0.12482955306768417,R_A2,0,1653.080322265625,6,301.4949951171875,0.0,6,22,30,2018-01-01,STANDARD,301.4949951171875
0.6481541991233826,R_A2,0,1654.9697265625,7,301.6217346191406,0.0,7,22,30,2018-01-01,STANDARD,301.6217346191406
0.28540775179862976,R_A2,0,1656.8590087890625,8,301.7484436035156,0.0,8,22,30,2018-01-01,STANDARD,301.7484436035156
0.1980345994234085,R_A2,0,1658.7484130859375,9,301.8751525878906,0.0,9,22,30,2018-01-01,STANDARD,301.8751525878906
0.9331471920013428,R_A2,0,1660.6378173828125,10,302.00189208984375,0.0,10,22,30,2018-01-01,STANDARD,302.00189208984375
0.08262567222118378,R_A2,0,1662.6085205078125,11,302.1340637207031,0.0,11,22,30,2018-01-01,STANDARD,302.1340637207031
0.08510570973157883,R_A2,0,1664.660400390625,12,302.2716979980469,0.0,12,22,30,2018-01-01,STANDARD,302.2716979980469
0.48071590065956116,R_A2,0,1666.7122802734375,13,302.40936279296875,0.0,13,22,30,2018-01-01,STANDARD,302.40936279296875
0.5308395624160767,R_A2,0,1668.7640380859375,14,302.5469970703125,0.0,14,22,30,2018-01-01,STANDARD,302.5469970703125
0.7098187208175659,R_A2,0,1670.81591796875,15,302.68463134765625,0.0,15,22,30,2018-01-01,STANDARD,302.68463134765625
0.9979699850082397,R_A2,0,1672.867919921875,16,302.8222961425781,0.0,16,22,30,2018-01-01,STANDARD,302.8222961425781
0.9932568669319153,R_A2,0,1674.919677734375,17,302.9599609375,0.0,17,22,30,2018-01-01,STANDARD,302.9599609375
0.9975404739379883,R_A2,0,1676.88916015625,18,303.09210205078125,0.0,18,22,30,2018-01-01,STANDARD,303.09210205078125
0.9606626033782959,R_A2,0,1672.577880859375,19,302.8028564453125,0.0,18,22,29,2018-01-01,STANDARD,302.8028564453125
0.9902181029319763,R_A2,0,1673.749755859375,20,302.8814697265625,0.0,19,22,29,2018-01-01,STANDARD,302.8814697265625
1.0,R_A2,0,1674.8489990234375,21,302.9552001953125,0.0,25,22,29,2018-01-01,STANDARD,302.9552001953125
1.0,R_A2,0,1676.6202392578125,22,303.07403564453125,0.0,26,22,29,2018-01-01,STANDARD,303.07403564453125
1.0,R_A2,0,1678.391357421875,23,303.5211181640625,0.0,27,22,29,2018-01-01,STANDARD,303.5211181640625
1.0,R_A2,0,1680.16259765625,24,303.68896484375,0.0,28,22,29,2018-01-01,STANDARD,303.68896484375
1.0,R_A2,0,1681.9337158203125,25,303.8567810058594,0.0,29,22,29,2018-01-01,STANDARD,303.8567810058594
0.09081948548555374,R_A3,0,1610.2965087890625,1,298.6266784667969,0.0,1,28,41,2018-01-01,STANDARD,298.6266784667969
0.13289512693881989,R_A3,0,1612.36962890625,2,298.765625,0.0,2,28,41,2018-01-01,STANDARD,298.765625
0.13113725185394287,R_A3,0,1614.4427490234375,3,298.9045715332031,0.0,3,28,41,2018-01-01,STANDARD,298.9045715332031
0.13775694370269775,R_A3,0,1616.515869140625,4,299.04351806640625,0.0,4,28,41,2018-01-01,STANDARD,299.04351806640625
0.17567245662212372,R_A3,0,1618.589111328125,5,299.1824645996094,0.0,5,28,41,2018-01-01,STANDARD,299.1824645996094
0.19118474423885345,R_A3,0,1620.662109375,6,299.3214416503906,0.0,6,28,41,2018-01-01,STANDARD,299.3214416503906
0.277448832988739,R_A3,0,1610.2506103515625,7,298.62359619140625,0.0,6,29,41,2018-01-01,STANDARD,298.62359619140625
0.19686885178089142,R_A3,0,1612.2518310546875,8,298.7577209472656,0.0,7,29,41,2018-01-01,STANDARD,298.7577209472656
0.19885781407356262,R_A3,0,1614.2530517578125,9,298.891845703125,0.0,8,29,41,2018-01-01,STANDARD,298.891845703125
0.6559765338897705,R_A3,0,1616.254150390625,10,299.0259704589844,0.0,9,29,41,2018-01-01,STANDARD,299.0259704589844
0.2745504379272461,R_A3,0,1618.25537109375,11,299.1601257324219,0.0,10,29,41,2018-01-01,STANDARD,299.1601257324219
0.04555029422044754,R_A3,0,1620.428466796875,12,299.3057556152344,0.0,11,29,41,2018-01-01,STANDARD,299.3057556152344
0.05724002793431282,R_A3,0,1622.773193359375,13,299.46295166015625,0.0,12,29,41,2018-01-01,STANDARD,299.46295166015625
0.3781493604183197,R_A3,0,1625.1180419921875,14,299.6201171875,0.0,13,29,41,2018-01-01,STANDARD,299.6201171875
0.35366979241371155,R_A3,0,1627.462890625,15,299.7773132324219,0.0,14,29,41,2018-01-01,STANDARD,299.7773132324219
0.4902293384075165,R_A3,0,1629.658447265625,16,299.92449951171875,0.0,15,29,41,2018-01-01,STANDARD,299.92449951171875
0.8017672896385193,R_A3,0,1631.1319580078125,17,300.0232849121094,0.0,16,29,41,2018-01-01,STANDARD,300.0232849121094
0.6481541991233826,R_A3,0,1633.3193359375,18,300.169921875,0.0,25,29,41,2018-01-01,STANDARD,300.169921875
0.04251730442047119,R_A3,0,1636.7933349609375,19,300.4028625488281,0.0,26,29,41,2018-01-01,STANDARD,300.4028625488281
0.04801689088344574,R_A3,0,1640.267333984375,20,300.6357727050781,0.0,27,29,41,2018-01-01,STANDARD,300.6357727050781
0.6481541991233826,R_A3,0,1643.7413330078125,21,300.86871337890625,0.0,28,29,41,2018-01-01,STANDARD,300.86871337890625
0.06246282160282135,R_A3,0,1647.21533203125,22,301.1016845703125,0.0,29,29,41,2018-01-01,STANDARD,301.1016845703125
0.12225320935249329,R_A4,0,1632.8382568359375,1,300.1376953125,0.0,1,30,52,2018-01-01,STANDARD,300.1376953125
0.10018600523471832,R_A4,0,1626.1595458984375,2,299.68994140625,0.0,1,31,52,2018-01-01,STANDARD,299.68994140625
0.049826715141534805,R_A4,0,1628.193603515625,3,299.8262939453125,0.0,2,31,52,2018-01-01,STANDARD,299.8262939453125
0.051523689180612564,R_A4,0,1630.2276611328125,4,299.962646484375,0.0,3,31,52,2018-01-01,STANDARD,299.962646484375
0.05399879440665245,R_A4,0,1632.2615966796875,5,300.0990295410156,0.0,4,31,52,2018-01-01,STANDARD,300.0990295410156
