FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WIIP_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATPV_TOTAL,HCPV_GAS,HCPV_TOTAL,REGION,ZONE
1,538020.0,0.0,538020.0,78333575.0,0.0,75763998.0,75763998.0,81775157.0,771708.0,81003449.0,0.0,771708.0,WestLowland,Valysar
2,6758081.0,0.0,6758081.0,12166776.0,0.0,951673029.0,951673029.0,22271344.0,9688909.0,12582435.0,0.0,9688909.0,CentralSouth,Valysar
3,3073065.0,0.0,3073065.0,12460210.0,0.0,432748993.0,432748993.0,17291100.0,4405905.0,12885195.0,0.0,4405905.0,CentralNorth,Valysar
4,217147.0,77365.0,294512.0,3481370.0,505197028.0,42539235.0,547736263.0,6130148.0,353608.0,3600669.0,2175870.0,2529478.0,NorthHorst,Valysar
5,1159895.0,0.0,1159895.0,649712.0,-0.0,163336437.0,163336437.0,2335870.0,1663777.0,672093.0,0.0,1663777.0,CentralRamp,Valysar
6,8647057.0,0.0,8647057.0,6090837.0,0.0,1217678541.0,1217678541.0,18704570.0,12404687.0,6299883.0,0.0,12404687.0,CentralHorst,Valysar
7,6527.0,0.0,6527.0,39188925.0,0.0,919196.0,919196.0,40520296.0,9359.0,40510937.0,0.0,9359.0,EastLowland,Valysar
8,202582.0,0.0,202582.0,109130361.0,0.0,28527555.0,28527555.0,113137131.0,290560.0,112846571.0,0.0,290560.0,WestLowland,Therys
9,2146307.0,0.0,2146307.0,3745096.0,0.0,302242943.0,302242943.0,6949613.0,3076368.0,3873245.0,0.0,3076368.0,CentralSouth,Therys
10,1617996.0,0.0,1617996.0,12429661.0,0.0,227846126.0,227846126.0,15172232.0,2319351.0,12852882.0,0.0,2319351.0,CentralNorth,Therys
11,221121.0,56148.0,277269.0,4210473.0,365526916.0,43320390.0,408847307.0,6288040.0,360080.0,4354563.0,1573397.0,1933477.0,NorthHorst,Therys
12,811824.0,0.0,811824.0,352622.0,0.0,114321112.0,114321112.0,1528949.0,1164198.0,364752.0,0.0,1164198.0,CentralRamp,Therys
13,4077677.0,0.0,4077677.0,4440301.0,-0.0,574218527.0,574218527.0,10441062.0,5848763.0,4592299.0,0.0,5848763.0,CentralHorst,Therys
14,0.0,0.0,0.0,19444448.0,0.0,0.0,0.0,20096522.0,0.0,20096522.0,0.0,0.0,EastLowland,Therys
15,56573.0,0.0,56573.0,81070420.0,0.0,7966664.0,7966664.0,83902453.0,81129.0,83821323.0,0.0,81129.0,WestLowland,Volon
16,3730835.0,0.0,3730835.0,33207303.0,0.0,525376252.0,525376252.0,39685896.0,5347672.0,34338224.0,0.0,5347672.0,CentralSouth,Volon
17,325365.0,0.0,325365.0,6161482.0,0.0,45817833.0,45817833.0,6837439.0,466346.0,6371093.0,0.0,466346.0,CentralNorth,Volon
18,332021.0,21753.0,353774.0,1875878.0,141092972.0,65042868.0,206135839.0,3087518.0,540666.0,1939956.0,606897.0,1147562.0,NorthHorst,Volon
19,1292697.0,0.0,1292697.0,560108.0,0.0,182037657.0,182037657.0,2432545.0,1853214.0,579330.0,0.0,1853214.0,CentralRamp,Volon
20,8201593.0,0.0,8201593.0,7890143.0,0.0,1154948298.0,1154948298.0,19921180.0,11760951.0,8160229.0,0.0,11760951.0,CentralHorst,Volon
21,0.0,0.0,0.0,34595963.0,0.0,0.0,0.0,35763694.0,0.0,35763694.0,0.0,0.0,EastLowland,Volon
