Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 17:21:04
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       271706177.26         48125883.89         37833314.79         23794537.19
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  271706177.26         48125883.89         37833314.79         23794537.19
MidReek    1                       197007926.09         39116320.31         31697989.78         19935842.29
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  197007926.09         39116320.31         31697989.78         19935842.29
LowerReek  1                       128261379.36         27013673.33         22233518.78         13983344.88
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  128261379.36         27013673.33         22233518.78         13983344.88
Totals     1                       596975482.70        114255877.53         91764823.34         57713724.36
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  596975482.70        114255877.53         91764823.34         57713724.36
