CONBPRES,CONKPOS,WELL,CONIDX,CONJPOS,DRAWDOWN,DEPTH,SGAS,PRESSURE,DATE,SWAT,WELLMODEL,CONIPOS
302.46661376953125,15,R_A2,15,29,0,1667.912353515625,0.0,302.46661376953125,2018-01-01,0.9709199666976929,STANDARD,22
302.6110534667969,16,R_A2,16,29,0,1670.065185546875,0.0,302.6110534667969,2018-01-01,0.971998929977417,STANDARD,22
302.7554626464844,17,R_A2,17,29,0,1672.2181396484375,0.0,302.7554626464844,2018-01-01,0.9569092988967896,STANDARD,22
302.8780822753906,18,R_A2,18,29,0,1674.0458984375,0.0,302.8780822753906,2018-01-01,0.9975153207778931,STANDARD,22
302.9991455078125,29,R_A2,19,29,0,1675.85009765625,0.0,302.9991455078125,2018-01-01,1.0,STANDARD,22
303.4497985839844,30,R_A2,20,29,0,1677.638916015625,0.0,303.4497985839844,2018-01-01,1.0,STANDARD,22
303.61932373046875,31,R_A2,21,29,0,1679.427734375,0.0,303.61932373046875,2018-01-01,1.0,STANDARD,22
303.788818359375,32,R_A2,22,29,0,1681.216552734375,0.0,303.788818359375,2018-01-01,1.0,STANDARD,22
303.9583435058594,33,R_A2,23,29,0,1683.0052490234375,0.0,303.9583435058594,2018-01-01,1.0,STANDARD,22
298.689208984375,1,R_A3,1,41,0,1611.5758056640625,0.0,298.689208984375,2018-01-01,0.23583535850048065,STANDARD,28
298.8299865722656,2,R_A3,2,41,0,1613.67626953125,0.0,298.8299865722656,2018-01-01,0.20153602957725525,STANDARD,28
298.97076416015625,3,R_A3,3,41,0,1615.776611328125,0.0,298.97076416015625,2018-01-01,0.19793187081813812,STANDARD,28
299.1115417480469,4,R_A3,4,41,0,1617.876953125,0.0,299.1115417480469,2018-01-01,0.6481541991233826,STANDARD,28
299.2523193359375,5,R_A3,5,41,0,1619.977294921875,0.0,299.2523193359375,2018-01-01,0.8329436779022217,STANDARD,28
298.2571716308594,5,R_A3,6,41,0,1605.1290283203125,0.0,298.2571716308594,2018-01-01,0.8119146227836609,STANDARD,29
298.40283203125,6,R_A3,7,41,0,1607.302734375,0.0,298.40283203125,2018-01-01,0.6481541991233826,STANDARD,29
298.54852294921875,7,R_A3,8,41,0,1609.476318359375,0.0,298.54852294921875,2018-01-01,0.1482066810131073,STANDARD,29
298.6941833496094,8,R_A3,9,41,0,1611.64990234375,0.0,298.6941833496094,2018-01-01,0.17402008175849915,STANDARD,29
298.83984375,9,R_A3,10,41,0,1613.823486328125,0.0,298.83984375,2018-01-01,0.6481541991233826,STANDARD,29
298.98553466796875,10,R_A3,11,41,0,1615.9970703125,0.0,298.98553466796875,2018-01-01,0.7988225817680359,STANDARD,29
299.13604736328125,11,R_A3,12,41,0,1618.242919921875,0.0,299.13604736328125,2018-01-01,0.04883557930588722,STANDARD,29
299.2914123535156,12,R_A3,13,41,0,1620.560791015625,0.0,299.2914123535156,2018-01-01,0.05258667469024658,STANDARD,29
299.4468078613281,13,R_A3,14,41,0,1622.8787841796875,0.0,299.4468078613281,2018-01-01,0.3727436363697052,STANDARD,29
299.6021728515625,14,R_A3,15,41,0,1625.1966552734375,0.0,299.6021728515625,2018-01-01,0.400273859500885,STANDARD,29
299.757568359375,15,R_A3,16,41,0,1627.5146484375,0.0,299.757568359375,2018-01-01,0.601466715335846,STANDARD,29
299.89849853515625,16,R_A3,17,41,0,1629.6171875,0.0,299.89849853515625,2018-01-01,0.8053393363952637,STANDARD,29
299.9716491699219,17,R_A3,18,41,0,1630.708251953125,0.0,299.9716491699219,2018-01-01,0.7563713192939758,STANDARD,29
300.1097412109375,29,R_A3,19,41,0,1632.7679443359375,0.0,300.1097412109375,2018-01-01,1.0,STANDARD,29
300.36614990234375,30,R_A3,20,41,0,1636.5921630859375,0.0,300.36614990234375,2018-01-01,0.06532742083072662,STANDARD,29
300.62255859375,31,R_A3,21,41,0,1640.41650390625,0.0,300.62255859375,2018-01-01,0.09267832338809967,STANDARD,29
300.8789978027344,32,R_A3,22,41,0,1644.24072265625,0.0,300.8789978027344,2018-01-01,1.0,STANDARD,29
301.13543701171875,33,R_A3,23,41,0,1648.06494140625,0.0,301.13543701171875,2018-01-01,0.1053440198302269,STANDARD,29
300.1933288574219,1,R_A4,1,52,0,1634.0147705078125,0.0,300.1933288574219,2018-01-01,0.05209239572286606,STANDARD,30
299.7752685546875,1,R_A4,2,52,0,1627.778564453125,0.0,299.7752685546875,2018-01-01,0.050932832062244415,STANDARD,31
299.9122619628906,2,R_A4,3,52,0,1629.8223876953125,0.0,299.9122619628906,2018-01-01,0.05241575837135315,STANDARD,31
300.0492858886719,3,R_A4,4,52,0,1631.8662109375,0.0,300.0492858886719,2018-01-01,0.05393938720226288,STANDARD,31
300.1863098144531,4,R_A4,5,52,0,1633.9100341796875,0.0,300.1863098144531,2018-01-01,0.10491149127483368,STANDARD,31
300.0176696777344,4,R_A4,6,52,0,1631.39453125,0.0,300.0176696777344,2018-01-01,0.05803599953651428,STANDARD,32
300.3700256347656,4,R_A4,7,51,0,1636.6500244140625,0.0,300.3700256347656,2018-01-01,0.058623138815164566,STANDARD,32
300.24871826171875,3,R_A4,8,51,0,1634.8408203125,0.0,300.24871826171875,2018-01-01,0.05641467869281769,STANDARD,32
300.4178466796875,3,R_A4,9,51,0,1637.363525390625,0.0,300.4178466796875,2018-01-01,0.0596495158970356,STANDARD,33
300.29766845703125,2,R_A4,10,51,0,1635.57080078125,0.0,300.29766845703125,2018-01-01,0.05831659585237503,STANDARD,33
300.6457824707031,3,R_A4,11,50,0,1640.7630615234375,0.0,300.6457824707031,2018-01-01,0.061342090368270874,STANDARD,33
300.64434814453125,3,R_A4,12,50,0,1640.74169921875,0.0,300.64434814453125,2018-01-01,0.06309033930301666,STANDARD,34
300.5115661621094,2,R_A4,13,50,0,1638.7613525390625,0.0,300.5115661621094,2018-01-01,0.061975765973329544,STANDARD,34
300.7622375488281,2,R_A4,14,50,0,1642.499755859375,0.0,300.7622375488281,2018-01-01,0.08209973573684692,STANDARD,35
300.8180236816406,2,R_A4,15,49,0,1643.3314208984375,0.0,300.8180236816406,2018-01-01,0.14192548394203186,STANDARD,35
300.6938781738281,1,R_A4,16,49,0,1641.4803466796875,0.0,300.6938781738281,2018-01-01,0.23464567959308624,STANDARD,35
300.814697265625,32,R_A4,17,49,0,1643.281982421875,0.0,300.814697265625,2018-01-01,0.05519422888755798,STANDARD,36
300.84259033203125,32,R_A4,18,48,0,1643.6978759765625,0.0,300.84259033203125,2018-01-01,0.05827135592699051,STANDARD,36
301.169921875,32,R_A4,19,48,0,1648.5792236328125,0.0,301.169921875,2018-01-01,0.06155163422226906,STANDARD,37
301.3305358886719,32,R_A4,20,48,0,1650.9742431640625,0.0,301.3305358886719,2018-01-01,0.1290886253118515,STANDARD,38
301.63446044921875,32,R_A4,21,47,0,1655.505859375,0.0,301.63446044921875,2018-01-01,0.06566698104143143,STANDARD,38
303.76971435546875,1,R_A5,1,20,0,1684.24169921875,0.0,303.76971435546875,2018-01-01,1.0,STANDARD,31
303.9795837402344,2,R_A5,2,20,0,1686.45654296875,0.0,303.9795837402344,2018-01-01,1.0,STANDARD,31
304.1894836425781,3,R_A5,3,20,0,1688.6712646484375,0.0,304.1894836425781,2018-01-01,1.0,STANDARD,31
304.39935302734375,4,R_A5,4,20,0,1690.8861083984375,0.0,304.39935302734375,2018-01-01,1.0,STANDARD,31
304.6092529296875,5,R_A5,5,20,0,1693.100830078125,0.0,304.6092529296875,2018-01-01,1.0,STANDARD,31
304.82586669921875,6,R_A5,6,20,0,1695.315673828125,0.0,304.82586669921875,2018-01-01,1.0,STANDARD,31
305.3348083496094,7,R_A5,7,20,0,1697.530517578125,0.0,305.3348083496094,2018-01-01,1.0,STANDARD,31
305.4707336425781,11,R_A5,8,21,0,1702.190185546875,0.0,305.4707336425781,2018-01-01,1.0,STANDARD,31
305.66131591796875,12,R_A5,9,21,0,1704.201171875,0.0,305.66131591796875,2018-01-01,1.0,STANDARD,31
305.8638610839844,13,R_A5,10,21,0,1706.212158203125,0.0,305.8638610839844,2018-01-01,1.0,STANDARD,31
306.054443359375,14,R_A5,11,21,0,1708.22314453125,0.0,306.054443359375,2018-01-01,1.0,STANDARD,31
306.2450256347656,15,R_A5,12,21,0,1710.234130859375,0.0,306.2450256347656,2018-01-01,1.0,STANDARD,31
306.58062744140625,16,R_A5,13,21,0,1712.2451171875,0.0,306.58062744140625,2018-01-01,1.0,STANDARD,31
306.7712097167969,17,R_A5,14,21,0,1714.2559814453125,0.0,306.7712097167969,2018-01-01,1.0,STANDARD,31
306.9189453125,18,R_A5,15,21,0,1715.814697265625,0.0,306.9189453125,2018-01-01,1.0,STANDARD,31
306.93536376953125,29,R_A5,16,21,0,1717.645751953125,0.0,306.93536376953125,2018-01-01,1.0,STANDARD,31
307.15234375,30,R_A5,17,21,0,1719.9351806640625,0.0,307.15234375,2018-01-01,1.0,STANDARD,31
307.67510986328125,31,R_A5,18,21,0,1722.224609375,0.0,307.67510986328125,2018-01-01,1.0,STANDARD,31
307.8921203613281,32,R_A5,19,21,0,1724.5140380859375,0.0,307.8921203613281,2018-01-01,1.0,STANDARD,31
308.1091003417969,33,R_A5,20,21,0,1726.8035888671875,0.0,308.1091003417969,2018-01-01,1.0,STANDARD,31
305.1361999511719,1,R_A6,1,42,0,1695.434814453125,0.0,305.1361999511719,2018-01-01,1.0,STANDARD,17
305.2829895019531,2,R_A6,2,42,0,1696.9837646484375,0.0,305.2829895019531,2018-01-01,1.0,STANDARD,17
305.4297790527344,3,R_A6,3,42,0,1698.5325927734375,0.0,305.4297790527344,2018-01-01,1.0,STANDARD,17
305.5765380859375,4,R_A6,4,42,0,1700.081298828125,0.0,305.5765380859375,2018-01-01,1.0,STANDARD,17
305.72332763671875,5,R_A6,5,42,0,1701.6302490234375,0.0,305.72332763671875,2018-01-01,1.0,STANDARD,17
305.8701171875,6,R_A6,6,42,0,1703.17919921875,0.0,305.8701171875,2018-01-01,1.0,STANDARD,17
305.7178649902344,7,R_A6,7,42,0,1704.72802734375,0.0,305.7178649902344,2018-01-01,1.0,STANDARD,17
305.8646545410156,8,R_A6,8,42,0,1706.27685546875,0.0,305.8646545410156,2018-01-01,1.0,STANDARD,17
306.31048583984375,9,R_A6,9,42,0,1707.82568359375,0.0,306.31048583984375,2018-01-01,1.0,STANDARD,17
306.1514892578125,10,R_A6,10,42,0,1709.3746337890625,0.0,306.1514892578125,2018-01-01,1.0,STANDARD,17
306.3350830078125,11,R_A6,11,42,0,1711.3106689453125,0.0,306.3350830078125,2018-01-01,1.0,STANDARD,17
306.55523681640625,12,R_A6,12,42,0,1713.6336669921875,0.0,306.55523681640625,2018-01-01,1.0,STANDARD,17
306.7873840332031,13,R_A6,13,42,0,1715.956787109375,0.0,306.7873840332031,2018-01-01,1.0,STANDARD,17
307.0075378417969,14,R_A6,14,42,0,1718.27978515625,0.0,307.0075378417969,2018-01-01,1.0,STANDARD,17
307.22772216796875,15,R_A6,15,42,0,1720.6029052734375,0.0,307.22772216796875,2018-01-01,1.0,STANDARD,17
307.5928955078125,16,R_A6,16,42,0,1722.9259033203125,0.0,307.5928955078125,2018-01-01,1.0,STANDARD,17
307.8130798339844,17,R_A6,17,42,0,1725.2489013671875,0.0,307.8130798339844,2018-01-01,1.0,STANDARD,17
307.9548645019531,18,R_A6,18,42,0,1726.744873046875,0.0,307.9548645019531,2018-01-01,1.0,STANDARD,17
307.9107666015625,29,R_A6,19,42,0,1727.9375,0.0,307.9107666015625,2018-01-01,1.0,STANDARD,17
308.3792419433594,30,R_A6,20,42,0,1729.653564453125,0.0,308.3792419433594,2018-01-01,1.0,STANDARD,17
308.5419006347656,31,R_A6,21,42,0,1731.3697509765625,0.0,308.5419006347656,2018-01-01,1.0,STANDARD,17
308.7045593261719,32,R_A6,22,42,0,1733.0859375,0.0,308.7045593261719,2018-01-01,1.0,STANDARD,17
308.5614318847656,33,R_A6,23,42,0,1734.8021240234375,0.0,308.5614318847656,2018-01-01,1.0,STANDARD,17
297.6925048828125,1,R_A2,1,30,0,1640.274658203125,0.0,297.6925048828125,2018-03-01,0.0546916164457798,STANDARD,22
297.8069763183594,2,R_A2,2,30,0,1641.9830322265625,0.0,297.8069763183594,2018-03-01,0.058127615600824356,STANDARD,22
297.92144775390625,3,R_A2,3,30,0,1643.6912841796875,0.0,297.92144775390625,2018-03-01,0.06172334402799606,STANDARD,22
298.0359191894531,4,R_A2,4,30,0,1645.3995361328125,0.0,298.0359191894531,2018-03-01,0.06694643944501877,STANDARD,22
298.150390625,5,R_A2,5,30,0,1647.10791015625,0.0,298.150390625,2018-03-01,0.07088582217693329,STANDARD,22
298.28656005859375,6,R_A2,6,30,0,1648.816162109375,0.0,298.28656005859375,2018-03-01,0.2192080318927765,STANDARD,22
298.4190673828125,7,R_A2,7,30,0,1650.5245361328125,0.0,298.4190673828125,2018-03-01,0.8899110555648804,STANDARD,22
298.54248046875,8,R_A2,8,30,0,1652.2327880859375,0.0,298.54248046875,2018-03-01,0.8795092105865479,STANDARD,22
298.95806884765625,9,R_A2,9,30,0,1653.941162109375,0.0,298.95806884765625,2018-03-01,0.8832211494445801,STANDARD,22
299.34954833984375,10,R_A2,10,30,0,1655.6494140625,0.0,299.34954833984375,2018-03-01,0.8966070413589478,STANDARD,22
299.3973693847656,11,R_A2,11,30,0,1657.4984130859375,0.0,299.3973693847656,2018-03-01,0.07480821758508682,STANDARD,22
299.85595703125,13,R_A2,12,30,0,1661.4776611328125,0.0,299.85595703125,2018-03-01,0.4459594190120697,STANDARD,22
299.9896240234375,14,R_A2,13,30,0,1663.4674072265625,0.0,299.9896240234375,2018-03-01,0.5044697523117065,STANDARD,22
300.0008544921875,14,R_A2,14,29,0,1665.7593994140625,0.0,300.0008544921875,2018-03-01,0.5282472372055054,STANDARD,22
300.1396789550781,15,R_A2,15,29,0,1667.912353515625,0.0,300.1396789550781,2018-03-01,0.9703680872917175,STANDARD,22
300.28143310546875,16,R_A2,16,29,0,1670.065185546875,0.0,300.28143310546875,2018-03-01,0.971979022026062,STANDARD,22
300.4249267578125,17,R_A2,17,29,0,1672.2181396484375,0.0,300.4249267578125,2018-03-01,0.9568786025047302,STANDARD,22
300.54718017578125,18,R_A2,18,29,0,1674.0458984375,0.0,300.54718017578125,2018-03-01,0.9975135326385498,STANDARD,22
302.3274230957031,29,R_A2,19,29,0,1675.85009765625,8.981507079947396e-15,302.3274230957031,2018-03-01,1.0,STANDARD,22
302.5580139160156,30,R_A2,20,29,0,1677.638916015625,2.4906091136012035e-15,302.5580139160156,2018-03-01,1.0,STANDARD,22
301.7545471191406,31,R_A2,21,29,0,1679.427734375,2.442553758129915e-15,301.7545471191406,2018-03-01,1.0,STANDARD,22
300.73846435546875,32,R_A2,22,29,0,1681.216552734375,4.412987868602754e-15,300.73846435546875,2018-03-01,1.0,STANDARD,22
300.9150390625,33,R_A2,23,29,0,1683.0052490234375,1.435878190436321e-13,300.9150390625,2018-03-01,1.0,STANDARD,22
279.9061279296875,1,R_A5,1,20,0,1684.24169921875,-8.706900646191332e-18,279.9061279296875,2018-04-28,1.0,STANDARD,31
280.1158142089844,2,R_A5,2,20,0,1686.45654296875,-8.672833212663335e-18,280.1158142089844,2018-04-28,1.0,STANDARD,31
280.32562255859375,3,R_A5,3,20,0,1688.6712646484375,-1.1557704181100212e-17,280.32562255859375,2018-04-28,1.0,STANDARD,31
280.5353698730469,4,R_A5,4,20,0,1690.8861083984375,-9.655917518347907e-18,280.5353698730469,2018-04-28,1.0,STANDARD,31
280.7451171875,5,R_A5,5,20,0,1693.100830078125,-8.659853094491153e-18,280.7451171875,2018-04-28,1.0,STANDARD,31
280.9617004394531,6,R_A5,6,20,0,1695.315673828125,-6.093334578914191e-18,280.9617004394531,2018-04-28,1.0,STANDARD,31
281.4959411621094,7,R_A5,7,20,0,1697.530517578125,-4.184432715327859e-20,281.4959411621094,2018-04-28,1.0,STANDARD,31
284.3721923828125,11,R_A5,8,21,0,1702.190185546875,-5.2105845679828455e-12,284.3721923828125,2018-04-28,1.0,STANDARD,31
284.5626525878906,12,R_A5,9,21,0,1704.201171875,-3.5431844090660913e-12,284.5626525878906,2018-04-28,1.0,STANDARD,31
284.7654113769531,13,R_A5,10,21,0,1706.212158203125,-1.9008419512890617e-13,284.7654113769531,2018-04-28,1.0,STANDARD,31
284.9565124511719,14,R_A5,11,21,0,1708.22314453125,-2.5918685058433366e-13,284.9565124511719,2018-04-28,1.0,STANDARD,31
285.1483154296875,15,R_A5,12,21,0,1710.234130859375,-6.048477961973636e-14,285.1483154296875,2018-04-28,1.0,STANDARD,31
285.4964294433594,16,R_A5,13,21,0,1712.2451171875,-5.22696704915635e-15,285.4964294433594,2018-04-28,1.0,STANDARD,31
285.70416259765625,17,R_A5,14,21,0,1714.2559814453125,-1.1259493771370588e-14,285.70416259765625,2018-04-28,1.0,STANDARD,31
285.8560791015625,18,R_A5,15,21,0,1715.814697265625,-1.6144027846325126e-14,285.8560791015625,2018-04-28,1.0,STANDARD,31
286.4063415527344,29,R_A5,16,21,0,1717.645751953125,-3.1486914566961717e-15,286.4063415527344,2018-04-28,1.0,STANDARD,31
286.6269836425781,30,R_A5,17,21,0,1719.9351806640625,-2.768414320960459e-15,286.6269836425781,2018-04-28,1.0,STANDARD,31
287.0040283203125,31,R_A5,18,21,0,1722.224609375,-2.6181028944430523e-20,287.0040283203125,2018-04-28,1.0,STANDARD,31
295.6781921386719,32,R_A5,19,21,0,1724.5140380859375,-8.907119357626726e-23,295.6781921386719,2018-04-28,1.0,STANDARD,31
304.5418395996094,33,R_A5,20,21,0,1726.8035888671875,-2.7068842939704438e-24,304.5418395996094,2018-04-28,1.0,STANDARD,31
278.37347412109375,1,R_A3,1,41,0,1611.5758056640625,0.0,278.37347412109375,2018-07-03,0.23624856770038605,STANDARD,28
278.51373291015625,2,R_A3,2,41,0,1613.67626953125,0.0,278.51373291015625,2018-07-03,0.2020258754491806,STANDARD,28
278.6540832519531,3,R_A3,3,41,0,1615.776611328125,0.0,278.6540832519531,2018-07-03,0.1985406130552292,STANDARD,28
278.83795166015625,4,R_A3,4,41,0,1617.876953125,0.0,278.83795166015625,2018-07-03,0.6872240900993347,STANDARD,28
281.0062255859375,5,R_A3,5,41,0,1619.977294921875,0.0,281.0062255859375,2018-07-03,0.778024435043335,STANDARD,28
279.8309326171875,5,R_A3,6,41,0,1605.1290283203125,0.0,279.8309326171875,2018-07-03,0.7693749070167542,STANDARD,29
280.1168518066406,6,R_A3,7,41,0,1607.302734375,0.0,280.1168518066406,2018-07-03,0.6493505239486694,STANDARD,29
280.2920227050781,7,R_A3,8,41,0,1609.476318359375,0.0,280.2920227050781,2018-07-03,0.14847518503665924,STANDARD,29
280.4369812011719,8,R_A3,9,41,0,1611.64990234375,0.0,280.4369812011719,2018-07-03,0.17431950569152832,STANDARD,29
280.5801086425781,9,R_A3,10,41,0,1613.823486328125,0.0,280.5801086425781,2018-07-03,0.6499174237251282,STANDARD,29
281.13726806640625,10,R_A3,11,41,0,1615.9970703125,0.0,281.13726806640625,2018-07-03,0.7977096438407898,STANDARD,29
282.10040283203125,11,R_A3,12,41,0,1618.242919921875,0.0,282.10040283203125,2018-07-03,0.04892744868993759,STANDARD,29
282.2548828125,12,R_A3,13,41,0,1620.560791015625,0.0,282.2548828125,2018-07-03,0.0526985228061676,STANDARD,29
282.41009521484375,13,R_A3,14,41,0,1622.8787841796875,0.0,282.41009521484375,2018-07-03,0.3733070194721222,STANDARD,29
284.4126281738281,14,R_A3,15,41,0,1625.1966552734375,0.0,284.4126281738281,2018-07-03,0.4008260667324066,STANDARD,29
284.19708251953125,15,R_A3,16,41,0,1627.5146484375,0.0,284.19708251953125,2018-07-03,0.6042067408561707,STANDARD,29
284.404296875,16,R_A3,17,41,0,1629.6171875,0.0,284.404296875,2018-07-03,0.8043943047523499,STANDARD,29
284.477294921875,17,R_A3,18,41,0,1630.708251953125,0.0,284.477294921875,2018-07-03,0.7558435797691345,STANDARD,29
289.3276672363281,29,R_A3,19,41,0,1632.7679443359375,-1.5627700956227786e-12,289.3276672363281,2018-07-03,1.0,STANDARD,29
285.0457763671875,30,R_A3,20,41,0,1636.5921630859375,0.0,285.0457763671875,2018-07-03,0.06603328883647919,STANDARD,29
285.30096435546875,31,R_A3,21,41,0,1640.41650390625,0.0,285.30096435546875,2018-07-03,0.09394246339797974,STANDARD,29
288.2923583984375,32,R_A3,22,41,0,1644.24072265625,-3.6302842242735833e-12,288.2923583984375,2018-07-03,1.0,STANDARD,29
285.83258056640625,33,R_A3,23,41,0,1648.06494140625,0.0,285.83258056640625,2018-07-03,0.10568667948246002,STANDARD,29
279.3666687011719,1,R_A4,1,52,0,1634.0147705078125,0.0,279.3666687011719,2018-09-12,0.05218556150794029,STANDARD,30
279.01019287109375,1,R_A4,2,52,0,1627.778564453125,0.0,279.01019287109375,2018-09-12,0.051042139530181885,STANDARD,31
279.146484375,2,R_A4,3,52,0,1629.8223876953125,0.0,279.146484375,2018-09-12,0.0525277741253376,STANDARD,31
279.2828063964844,3,R_A4,4,52,0,1631.8662109375,0.0,279.2828063964844,2018-09-12,0.05404512956738472,STANDARD,31
279.4192199707031,4,R_A4,5,52,0,1633.9100341796875,0.0,279.4192199707031,2018-09-12,0.10515014827251434,STANDARD,31
279.3103332519531,4,R_A4,6,52,0,1631.39453125,0.0,279.3103332519531,2018-09-12,0.05814410001039505,STANDARD,32
279.5733337402344,4,R_A4,7,51,0,1636.6500244140625,0.0,279.5733337402344,2018-09-12,0.058720819652080536,STANDARD,32
279.4526672363281,3,R_A4,8,51,0,1634.8408203125,0.0,279.4526672363281,2018-09-12,0.056525975465774536,STANDARD,32
279.68896484375,3,R_A4,9,51,0,1637.363525390625,0.0,279.68896484375,2018-09-12,0.0597362220287323,STANDARD,33
279.5694274902344,2,R_A4,10,51,0,1635.57080078125,0.0,279.5694274902344,2018-09-12,0.05841799080371857,STANDARD,33
279.8270568847656,3,R_A4,11,50,0,1640.7630615234375,0.0,279.8270568847656,2018-09-12,0.06149832904338837,STANDARD,33
279.8975524902344,3,R_A4,12,50,0,1640.74169921875,0.0,279.8975524902344,2018-09-12,0.06322163343429565,STANDARD,34
279.7654724121094,2,R_A4,13,50,0,1638.7613525390625,0.0,279.7654724121094,2018-09-12,0.06210865452885628,STANDARD,34
280.0618896484375,2,R_A4,14,50,0,1642.499755859375,0.0,280.0618896484375,2018-09-12,0.08230866491794586,STANDARD,35
280.0041809082031,2,R_A4,15,49,0,1643.3314208984375,0.0,280.0041809082031,2018-09-12,0.14203205704689026,STANDARD,35
279.8795166015625,1,R_A4,16,49,0,1641.4803466796875,0.0,279.8795166015625,2018-09-12,0.23484906554222107,STANDARD,35
277.5018005371094,32,R_A4,17,49,0,1643.281982421875,0.0,277.5018005371094,2018-09-12,0.05550580099225044,STANDARD,36
277.3384094238281,32,R_A4,18,48,0,1643.6978759765625,0.0,277.3384094238281,2018-09-12,0.05854326859116554,STANDARD,36
277.84814453125,32,R_A4,19,48,0,1648.5792236328125,0.0,277.84814453125,2018-09-12,0.0628930926322937,STANDARD,37
278.2715148925781,32,R_A4,20,48,0,1650.9742431640625,0.0,278.2715148925781,2018-09-12,0.1431216299533844,STANDARD,38
278.30487060546875,32,R_A4,21,47,0,1655.505859375,0.0,278.30487060546875,2018-09-12,0.06869102269411087,STANDARD,38
276.2579040527344,1,R_A6,1,42,0,1695.434814453125,-5.597223493958469e-17,276.2579040527344,2018-11-07,1.0,STANDARD,17
276.40313720703125,2,R_A6,2,42,0,1696.9837646484375,-3.324330024882006e-17,276.40313720703125,2018-11-07,1.0,STANDARD,17
276.5451965332031,3,R_A6,3,42,0,1698.5325927734375,-1.6925106295208785e-17,276.5451965332031,2018-11-07,1.0,STANDARD,17
276.6834411621094,4,R_A6,4,42,0,1700.081298828125,-1.749876597618166e-17,276.6834411621094,2018-11-07,1.0,STANDARD,17
276.81951904296875,5,R_A6,5,42,0,1701.6302490234375,-3.7684826695588843e-17,276.81951904296875,2018-11-07,1.0,STANDARD,17
276.9585876464844,6,R_A6,6,42,0,1703.17919921875,-3.4056333425920473e-16,276.9585876464844,2018-11-07,1.0,STANDARD,17
276.80487060546875,7,R_A6,7,42,0,1704.72802734375,-8.836037006311232e-16,276.80487060546875,2018-11-07,1.0,STANDARD,17
276.95166015625,8,R_A6,8,42,0,1706.27685546875,-9.294812285159026e-16,276.95166015625,2018-11-07,1.0,STANDARD,17
277.40069580078125,9,R_A6,9,42,0,1707.82568359375,-9.11500963683004e-15,277.40069580078125,2018-11-07,1.0,STANDARD,17
277.2731628417969,10,R_A6,10,42,0,1709.3746337890625,-2.0528075563735516e-14,277.2731628417969,2018-11-07,1.0,STANDARD,17
277.9406433105469,11,R_A6,11,42,0,1711.3106689453125,-1.135986802265317e-14,277.9406433105469,2018-11-07,1.0,STANDARD,17
278.1562194824219,12,R_A6,12,42,0,1713.6336669921875,-5.851665282701184e-15,278.1562194824219,2018-11-07,1.0,STANDARD,17
278.3960876464844,13,R_A6,13,42,0,1715.956787109375,-2.0010695451695736e-16,278.3960876464844,2018-11-07,1.0,STANDARD,17
278.6160888671875,14,R_A6,14,42,0,1718.27978515625,-9.212806790370601e-17,278.6160888671875,2018-11-07,1.0,STANDARD,17
278.8359375,15,R_A6,15,42,0,1720.6029052734375,-4.4650914989314365e-17,278.8359375,2018-11-07,1.0,STANDARD,17
279.1996765136719,16,R_A6,16,42,0,1722.9259033203125,-9.964459195552637e-18,279.1996765136719,2018-11-07,1.0,STANDARD,17
279.41827392578125,17,R_A6,17,42,0,1725.2489013671875,1.8778759731706935e-18,279.41827392578125,2018-11-07,1.0,STANDARD,17
