ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,4399834,731519,431721,301061,42389381
Valysar,CentralSouth,67793200,13150633,10199426,7112570,1001449936
Valysar,CentralNorth,39075074,6604518,4772530,3328125,468599944
Valysar,NorthHorst,4567684,676131,348309,213949,41912645
Valysar,CentralRamp,13381701,1989316,1378317,961169,135332651
Valysar,CentralHorst,85548341,13370554,9851014,6869606,967240492
Valysar,EastLowland,1002499,149081,81960,57155,8047362
Therys,WestLowland,1621374,320978,152888,106617,15011618
Therys,CentralSouth,14398173,3466379,2215691,1545113,217551849
Therys,CentralNorth,21146575,4036856,2341639,1632942,229918242
Therys,NorthHorst,6589893,852117,316109,194170,38037893
Therys,CentralRamp,6540011,1423906,1132320,789623,111178937
Therys,CentralHorst,30916328,7564532,5858037,4085102,575182412
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,75095,7865,892,622,87614
Volon,CentralSouth,34593811,6294802,4676935,3261461,459213733
Volon,CentralNorth,7337579,1015982,580276,404656,56975534
Volon,NorthHorst,4487302,790003,567461,348563,68283542
Volon,CentralRamp,12830963,2287740,1747570,1218668,171588481
Volon,CentralHorst,83478674,14977937,11846667,8261274,1163187408
Volon,EastLowland,0,0,0,0,0
