ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,1,274410921.25,51696632.5,40657550.2,25570785.85
UpperReek,2,0.0,0.0,0.0,0.0
MidReek,1,199046041.63,39254872.94,31854488.2,20034268.97
MidReek,2,0.0,0.0,0.0,0.0
LowerReek,1,128798901.82,27187502.79,22300661.23,14025572.87
LowerReek,2,0.0,0.0,0.0,0.0
