FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WATER_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATER_PORV,HCPV_GAS,HCPV_TOTAL
1,25539552.0,0,25539552.0,48349903.0,0.0,4699277605.0,4699277605.0,90571586.0,40742368.0,49829217.0,0.0,40742368.0
2,0.0,0,0.0,69806542.0,0.0,0.0,0.0,71951657.0,0.0,71951657.0,0.0,0.0
3,20016349.0,0,20016349.0,43879396.0,0.0,3683008181.0,3683008181.0,77143457.0,31924287.0,45219170.0,0.0,31924287.0
4,0.0,0,0.0,66751463.0,0.0,0.0,0.0,68798176.0,0.0,68798176.0,0.0,0.0
5,14012007.0,0,14012007.0,38032885.0,0.0,2578209222.0,2578209222.0,61538807.0,22346199.0,39192608.0,0.0,22346199.0
6,0.0,0,0.0,44352420.0,0.0,0.0,0.0,45710515.0,0.0,45710515.0,0.0,0.0
