order,utm_x,utm_y,measured_depth,true_vertical_depth,zone,pressure,swat,sgas,soil,valid_zone,is_active,i,j,k,well,time,report_step,observed,error
0,460994.9,5933813.29,1697.9,1648.9,Valysar,296.9617614746094,0.061947192996740334,0.0,0.9380528070032595,True,True,21,29,2,R_A2,2018-03-01,1,299.23,3.0
0,462753.44,5932869.64,1673.4,1624.4,Therys,282.7696838378906,0.05399952456355095,0.0,0.946000475436449,True,True,28,40,11,R_A3,2018-07-03,1,298.52,3.0
1,462753.44,5932869.64,1690.7,1641.7,Volon,284.69293212890625,0.05236415937542915,0.0,0.9476358406245708,True,True,28,40,28,R_A3,2018-07-03,1,280.43,3.0
0,464008.82200000004,5931878.919,2578.7,1634.5379999999998,Valysar,276.88821411132807,0.6526908874511719,0.0,0.3473091125488281,True,True,31,50,3,R_A4,2018-09-12,1,288.6,3.0
1,464291.761,5932429.155,3197.5,1643.655,Volon,278.97564697265625,0.05203580111265183,0.0,0.9479641988873482,True,True,35,48,29,R_A4,2018-09-12,1,282.13,3.0
0,461519.21,5935692.65,1737.8,1688.8,Valysar,275.75018310546875,1.0,-9.72619726473225e-18,9.72619726473225e-18,True,True,30,19,2,R_A5,2018-04-28,1,278.7,3.0
1,461519.21,5935692.65,1769.1,1720.1,Volon,279.40176391601557,1.0,-1.041873510208846e-12,1.041873510208846e-12,True,True,30,20,27,R_A5,2018-04-28,1,286.55,3.0
0,461292.74,5931883.26,1759.9,1710.9,Therys,276.84384155273443,1.0,-6.814375994902699e-13,6.814375994902699e-13,True,True,16,41,10,R_A6,2018-11-07,1,280.85,3.0
1,461292.74,5931883.26,1777.4,1728.4,Volon,278.92315673828125,1.0,-4.656441618390165e-19,4.656441618390165e-19,True,True,16,41,27,R_A6,2018-11-07,1,286.41,3.0
